lpov_nbh_black_male_p10
0.19049607
0.24217363
0.10310949
0.33454311
0.44197029
0.12150444
0.1701211
0.17392141
0.083429635
0.12535755
0.18177587
0.13480307
0.12333381
0.11542115
0.081353098
0.14724213
0.12554353
0.11328468
0.071777336
0.10343539
0.12463727
0.28430989
0.16420621
0.13753623
0.19104804
0.249136
0.12582836
0.1200501
0.14020421
0.16422267
0.16830231
0.18562241
0.22696197
0.08320532
0.10402138
0.16479604
0.15877116
0.18481091
0.14805298
0.22779793
0.10052625
0.26128009
0.11641973
0.14568889
0.21046554
0.23630936
0.18040743
0.002652714
0.14123896
0.10924604
0.18495311
0.19606616
0.16282298
0.11474912
0.13024744
0.094919622
0.16196579
0.15841937
0.17524241
0.12629223
0.16695549
0.13484702
0.1423801
0.19472289
0.14405759
0.14099479
""
""
""
0.3190833
""
""
""
""
0.28512233
""
""
""
""
""
""
""
""
0.70889193
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19218649
0.44355413
""
""
""
""
0.24415652
0.27406377
0.074719697
0.22296873
0.27380067
""
0.28234032
0.18691193
0.063151956
0.14497115
""
0.31969523
""
0.11518963
0.082967684
""
0.093000017
0.11126158
""
""
-0.034505617
0.060802385
0.054108486
0.16314064
0.041699108
0.12880968
0.17385061
0.09832973
0.12889656
0.082527518
0.27348539
""
""
0.11809316
0.59658694
""
0.10039213
0.096472107
0.102696
0.17115532
""
0.13019326
0.11161628
""
0.031568643
""
0.1055517
0.099771261
0.19617739
""
0.069592781
""
""
0.13467127
0.1019914
0.15018381
""
0.10942595
""
0.068538934
""
0.14119987
""
0.13465056
""
0.10124074
0.24818496
0.13144137
""
0.10599106
0.21005486
""
""
0.12816729
0.18603472
""
""
0.14145789
""
0.11121293
0.067268752
0.044908408
""
0.23681204
""
""
0.28334138
""
""
0.29783061
""
0.345305
0.155295
""
0.24712674
0.19028957
""
0.16445692
0.16017441
0.43833458
""
0.21783076
0.17210546
0.25999346
""
0.2501463
0.11213382
""
""
0.308754
0.41644588
""
0.32920721
0.43283698
""
0.27057421
0.26341474
0.36610889
0.25589702
0.29740727
0.23927948
0.23198515
0.29894477
0.33847958
0.40852246
0.37668633
0.28568387
0.33496511
""
0.1255751
0.31372213
0.45543101
0.26621574
0.31559134
0.035211362
""
0.17559396
0.30500108
0.43987322
0.20469651
0.20929931
0.27514508
""
0.26610741
""
""
""
0.40811568
0.52237487
""
""
""
""
""
""
""
""
0.24619198
""
0.27988783
""
""
0.28873634
""
""
""
""
""
""
""
""
0.32171983
""
""
""
""
0.35485819
""
""
""
0.13518092
""
""
""
""
""
""
""
""
""
""
""
0.36896518
""
""
""
""
""
""
""
""
""
""
0.5241304
""
0.23375273
0.26897475
0.4322139
0.37952766
0.234687
0.36233854
0.44446743
0.30198714
0.31212917
0.21793263
0.35989517
0.27119139
0.11916877
0.2066249
0.20256995
0.18193626
0.25362334
0.20848849
0.1714388
0.31503209
0.20869185
0.31780148
0.25527379
0.12333493
0.15761672
0.11181742
0.18116242
0.13658191
0.33684778
0.0349475
0.1036587
""
0.26076913
0.15756525
0.052631121
0.10130027
0.17183498
0.20353161
0.15411621
0.15958503
0.079693459
0.14169821
0.1797328
0.23676172
""
0.1928663
0.12992544
0.21339525
0.11459848
0.029664733
0.11893848
