lpov_nbh_asian_female_mean_se
""
0.090228066
""
""
""
""
""
0.065987796
""
""
""
""
""
""
""
0.083559744
""
""
""
""
""
""
0.068194441
""
""
""
""
0.088089444
""
""
""
""
""
""
0.085360765
""
0.029566215
""
""
""
0.059207998
0.11744525
""
""
0.028583573
""
""
""
0.030619796
""
0.042646393
0.071450427
""
""
""
""
""
""
0.049418185
""
0.11618592
""
0.063101195
""
""
""
""
""
""
0.01877835
""
""
""
""
0.050851386
""
""
0.05049647
""
0.097944424
0.057451565
""
""
0.098550595
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050822515
0.079003312
0.098307088
""
""
""
0.0096002044
0.063044518
""
0.0204321
0.060859978
""
0.070778139
0.050536193
""
""
""
0.051353753
""
""
""
""
""
""
""
""
""
""
""
""
0.053955365
""
""
""
""
""
0.10454991
""
""
0.088016935
""
""
""
""
""
""
""
""
0.10424723
""
""
""
""
""
""
""
0.085405111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088625811
""
0.033235632
""
""
0.088092469
""
""
0.029299207
""
""
""
""
""
0.042715933
0.10790886
""
""
0.0046842229
""
""
0.034010161
""
""
0.0066258223
0.087657921
0.035784602
0.0098405248
0.078261822
0.043785084
0.047291726
""
0.014555729
0.030676661
0.085923165
""
0.0024075066
0.0516406
0.023693128
""
0.07905674
0.018568873
""
""
0.015543365
0.030680642
0.093891971
0.0039650938
0.023445496
""
0.0085148737
0.0067927404
0.064686373
0.0072981431
0.0048092362
0.0051441025
0.0094612325
0.032065816
0.0056292843
0.019985326
0.0039215474
0.02978933
0.039595068
""
0.087884277
0.009137487
0.020249465
0.015607079
0.021251258
0.087771676
""
0.020920809
0.10697805
0.010698715
0.023449725
0.035626013
0.020627009
""
0.014646877
""
""
""
0.027944153
0.048436828
""
""
""
""
""
""
""
""
0.019713599
""
0.032253828
""
""
0.01974126
0.11040802
""
""
""
""
""
""
""
0.018385125
""
""
""
""
0.039529085
""
""
""
0.070510678
""
""
""
""
""
""
""
""
""
""
""
0.071504816
""
""
""
""
""
""
""
""
""
""
0.054405071
""
0.013829933
0.01525592
0.045879401
0.041497551
0.017717475
0.027128244
0.038507484
0.080926687
0.050022051
0.019816993
0.058763731
0.022821024
0.03402013
""
0.03833073
""
0.024672469
0.011723571
""
0.058099076
0.067715056
0.032011583
0.056508295
""
""
""
0.014645192
0.025491036
0.073689356
""
""
""
""
""
""
""
""
0.066485889
0.058958717
0.015624204
""
0.065302975
""
""
""
0.044081066
0.033273026
0.038516846
""
""
""
0.044458855
0.046243351
0.06167509
0.013300645
0.07096003
0.11379126
0.031891882
""
0.012662797
0.032341197
0.016913574
0.031199012
0.016726136
0.030669807
0.10127893
0.063468903
0.044083618
0.050443247
0.038347304
0.022071674
""
""
""
""
0.031593904
""
""
""
""
""
""
""
0.098585196
""
0.061567754
0.085346766
""
""
0.057984926
""
""
""
""
""
""
""
""
0.068794996
""
0.079871476
0.11401497
""
0.036534034
0.11092879
""
0.0580603
0.061632346
""
0.019211903
""
0.017138625
""
""
0.031582482
""
0.073083758
""
""
""
""
""
0.013783537
""
""
0.086070269
0.062794775
""
""
""
""
""
""
""
0.041239176
0.079071045
0.065544859
""
0.016578179
""
""
0.082029559
0.093622066
""
""
0.010728161
0.066340216
0.054374985
""
""
""
""
""
0.036658168
0.047845218
""
0.084701478
""
""
""
""
""
""
""
""
0.10183563
""
0.061628468
""
""
0.070948638
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036886331
""
""
""
0.093662091
""
""
""
""
""
""
""
""
""
""
0.041066464
0.063618794
""
""
""
0.10092699
""
""
""
""
""
""
""
""
""
0.10599971
0.10151635
""
""
""
""
""
""
""
""
""
0.086045451
""
""
""
""
""
""
""
0.079572901
""
""
""
""
0.018271755
0.0045583411
0.024653381
0.01302313
0.032900911
""
0.093698122
""
""
""
""
""
""
0.088667236
""
""
""
0.069555379
""
""
""
""
""
0.10030019
""
""
""
""
""
""
""
0.1022135
0.12029314
""
""
""
""
""
""
""
""
""
""
""
""
0.082205147
""
""
0.082378909
""
""
""
""
""
""
""
""
0.034549303
""
""
""
""
0.11086721
0.0048571178
""
""
0.064481311
""
""
0.0074317344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.096931495
""
""
""
""
""
0.021068318
0.071461529
0.071887463
""
0.012467488
0.07804051
""
""
""
""
""
0.031399962
0.053996827
0.076168336
""
0.058433849
0.11098829
""
""
""
""
""
""
""
""
""
""
0.039917484
""
""
""
""
""
""
""
""
0.054335088
0.038975831
""
0.04914147
""
""
""
""
0.092019364
0.074026391
""
0.068447061
""
""
""
""
""
0.066724569
0.016100209
0.11521751
0.028438359
""
""
0.033424858
0.067915909
""
""
""
""
""
""
0.0893481
""
""
""
""
""
""
""
0.10346899
""
0.051602222
""
0.089801408
""
""
""
""
0.091232248
""
0.030486716
""
""
0.056616258
""
0.091383561
""
""
""
""
""
""
0.067619778
""
0.082851075
""
0.030630888
0.091034323
""
0.070459932
0.020846611
""
""
""
0.072957933
""
""
""
""
""
""
""
""
""
""
0.051689181
""
""
""
""
""
""
0.040264226
""
""
""
""
""
""
""
0.04624296
""
""
0.058099028
""
0.064565927
""
""
""
""
0.10493967
""
""
""
""
""
""
""
""
""
0.057885494
""
""
""
0.063743077
""
""
""
""
""
0.098004878
""
""
""
""
""
0.10998503
""
0.098358586
""
""
""
0.083117507
""
0.073500149
""
""
""
""
""
""
""
""
""
""
""
""
0.10476096
""
""
""
""
""
""
""
0.042002365
""
""
""
""
0.044738691
""
""
""
""
""
0.094029725
0.0995759
""
""
""
""
""
0.090359189
""
""
""
""
""
""
0.022053199
0.086395405
""
""
""
0.04361818
""
""
0.047658298
""
""
""
""
""
""
""
""
""
""
""
0.041715689
""
""
""
""
""
""
""
""
""
0.097589634
""
""
""
""
""
""
""
""
""
0.072577074
""
""
""
""
0.056287725
""
""
""
""
0.049156848
0.07215102
""
0.076034546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018745821
""
""
""
""
""
0.062684424
""
""
""
0.084735736
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066022165
""
""
""
0.060760327
""
0.019995756
0.071039788
0.049922023
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037008192
""
""
""
""
""
""
""
0.080434456
""
""
""
""
""
""
""
""
""
""
0.097115926
""
""
""
""
0.091531731
""
""
""
""
""
0.080113493
""
""
""
0.034695033
""
""
0.090767123
""
""
""
""
""
""
""
""
""
0.046069879
""
""
""
""
""
""
""
""
0.025674418
""
""
0.069484137
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091615595
""
""
0.0963424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068715468
""
""
""
""
""
""
""
""
0.083226427
""
""
""
""
0.057780758
0.047775738
0.058293883
""
""
""
""
""
""
0.022745444
""
""
""
""
""
0.049160305
""
""
0.016284218
""
0.045211732
0.07290484
""
""
""
""
""
""
0.018968677
0.070948593
0.10131115
""
0.058592483
""
""
""
0.066963881
0.099466532
""
