has_mom_black_male_p75_se
""
0.21961211
0.1397952
""
0.12188052
0.594042
0.43648693
""
0.089232378
0.18629488
0.1843791
0.15350227
2.2241511
""
0.093463585
""
0.18428414
0.17735992
""
0.15414642
""
0.09901651
0.076956183
1.7208014
""
""
""
""
0.31300732
""
""
0.26621303
""
0.28122073
""
""
""
""
""
0.67491275
0.20528588
""
""
0.1100283
0.15731426
0.42386535
0.4933295
0.43006423
0.10538366
0.48679677
0.38762158
0.10366262
""
0.42735445
1.354291
0.55266243
""
""
""
""
""
""
""
""
""
0.1150763
0.093901433
0.52041566
0.33026725
""
0.31948963
0.64747012
0.27804214
0.15188256
1.2777122
0.55107224
""
0.15696672
0.12297893
0.046093173
0.26844382
0.10879082
0.085040756
0.3973279
0.16531146
0.074279517
0.1748579
0.49562004
0.29697901
""
0.30337378
0.23576839
0.23427701
0.044568583
0.082133316
""
""
0.25491101
0.10329681
""
0.36054766
""
0.16423176
""
""
""
0.26271409
0.1264962
0.17919315
0.35274485
0.11800788
0.1571465
0.33054811
0.15493771
0.072142497
""
""
""
0.49135339
""
""
0.41110501
0.54015183
""
""
""
""
0.1476768
""
0.25206438
0.080434613
0.14096627
0.47358
0.4175798
0.60831511
""
0.13671727
0.54319435
0.25589171
0.12237239
0.058618642
0.19688308
0.18212354
0.27401704
""
""
""
""
0.82686138
""
""
""
""
0.29103521
0.68463343
0.1740482
""
""
""
0.34348568
0.23179543
0.33049271
0.16891916
0.044536337
0.11392003
0.13683845
0.43539265
0.23462412
""
0.98322201
0.054483544
0.12097555
0.082628734
0.35104623
0.11201213
""
""
""
0.28665441
0.42032
0.29957834
0.15065524
0.53690398
0.27588299
0.43645602
""
1.1481849
""
""
0.18701665
""
0.85364503
1.3810796
""
""
""
""
0.68823588
""
""
1.4345125
0.48113936
""
0.96319282
2.4268382
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1753643
""
""
0.052243084
""
""
""
""
0.29787675
0.15627308
0.12325781
0.36644423
0.072500594
0.16053389
0.12475511
0.27309945
0.14189084
0.070179358
0.15515649
0.78573447
0.053861994
0.14452967
0.19182704
0.074048959
""
0.24197289
0.15564919
0.25888467
0.64077508
""
0.23825686
0.20725428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22319324
""
0.58526087
1.9280052
0.31401363
""
0.43569863
0.27664587
0.12184329
""
0.10758035
0.20543455
0.4727785
0.19226924
0.1633587
0.14135729
0.10608097
0.23017676
""
0.29359034
0.28662091
0.16967578
0.33821255
0.042485252
0.12213835
""
""
""
""
0.087552011
0.23130387
0.29482618
""
0.51499015
0.24823509
0.046438064
0.36721811
0.15935792
0.19416107
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21977061
""
""
0.26443204
0.18733013
""
""
""
""
0.18480888
""
""
""
""
""
1.2254674
""
0.43034172
0.53120297
""
""
0.30101699
0.08054322
0.10065403
0.16156045
0.86083716
0.47286084
0.38650203
0.27704594
0.69088894
0.19393703
0.18383689
0.21599056
0.14011307
0.11362872
""
""
0.1601859
0.13896953
0.10571889
0.059705995
0.757909
0.82281721
0.23621599
0.34386083
0.19287141
0.071213745
0.11731083
0.12659697
1.6102489
0.27389368
0.056467116
0.18414925
""
0.15757079
0.14877443
""
0.4003509
""
""
""
""
""
0.28651106
""
""
""
""
""
0.058511764
0.20354171
0.09483701
0.130007
0.25985676
0.0474254
0.019766012
0.06272193
0.12177775
0.11340525
0.12505639
0.071635112
0.10214368
0.097759098
0.092959553
0.10178544
0.069063768
0.11716097
0.12287411
0.38799796
0.12901945
0.088450857
0.085467942
0.037468717
0.16634378
0.20532276
0.066817179
0.061066646
0.038820341
0.028477089
0.032891542
0.037703719
0.16456969
0.071476832
0.075546101
0.27086434
0.95944363
""
""
""
0.49882579
0.32800063
0.48561054
0.055064172
0.14073181
0.03811112
0.082330324
0.10487397
0.61831605
0.073958494
0.096062467
0.16231909
0.04938443
0.12744631
0.1341766
0.16134109
0.054395504
0.024143005
0.05089356
0.12156944
0.12056269
0.20010506
0.10500123
0.10934
0.068759203
0.085027993
0.11198419
0.031459458
0.031449184
0.074052848
0.15681973
""
0.20867448
""
0.10260188
""
""
0.033693589
""
0.24020691
0.18437688
0.15949944
0.11495084
0.052029002
0.21921971
""
""
""
0.21752955
""
""
0.071578324
""
0.10269962
0.074318632
0.9442873
""
0.45852983
""
""
0.1709094
""
0.19331843
""
0.0522306
0.057631463
0.069301493
0.25187778
0.029193157
0.048836637
0.054421563
0.073302694
0.13045466
""
""
""
0.032374963
0.021620195
0.10622428
0.068821207
0.21993424
0.59446275
