coll_natam_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11902954
""
""
""
""
0.12981425
""
""
""
0.3008678
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036511634
0.043192651
""
""
0.23605205
0.10858202
""
""
0.1576042
0.08213488
""
0.12934786
0.052903272
""
""
0.07322596
0.03176235
0.056832813
""
0.28041306
0.055346083
""
""
""
""
""
0.11400938
0.061321642
""
0.044288326
0.068593509
0.070984557
""
""
0.039426364
0.22660136
0.0657188
0.10237786
0.095679857
""
""
0.085150585
""
""
""
0.16040006
""
""
""
""
""
""
""
""
""
""
""
""
0.35383698
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28774118
""
""
""
""
""
0.087286726
""
""
""
0.067154855
""
""
0.15009165
""
""
0.089102797
""
""
0.16148609
""
0.10964996
0.32903871
0.18720572
0.081465848
0.11545657
""
""
0.056518532
""
""
""
0.20748295
""
""
""
""
""
""
0.075103655
""
""
0.069010459
0.10048023
""
0.062898964
0.049354099
""
0.127119
""
""
""
0.086307071
""
0.064177819
""
""
0.13543294
0.11145864
0.13024832
""
""
""
0.16054156
""
0.15769237
0.13060309
""
0.13437879
""
0.086019225
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048002876
""
""
""
""
0.057229787
""
""
""
""
""
""
""
""
0.10511989
""
""
""
""
""
""
""
""
""
""
""
0.24964932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11280022
""
""
""
""
""
""
""
""
""
""
""
0.14663374
""
""
""
""
""
""
""
""
0.19719395
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29744887
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16330697
""
""
0.17362982
""
0.1215588
""
""
0.17141446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11064371
""
""
""
""
""
0.11411195
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
