kir_native_asian_female_p1
""
""
""
0.21714108
""
""
0.12328646
""
""
""
""
0.61668968
""
""
0.30294606
""
""
""
""
""
""
0.48396912
""
""
0.60405773
""
""
""
0.41027203
""
""
""
0.32825923
0.19468744
""
""
""
""
""
""
""
""
""
""
""
""
0.54835522
""
0.51756012
""
""
0.16520166
""
""
""
""
""
""
""
""
""
0.32119775
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37447736
""
""
""
""
0.28255263
""
""
""
0.44553307
""
""
""
""
""
""
""
""
""
0.32318529
""
0.49390936
0.56009805
0.41730055
0.40983635
0.23560147
0.46240139
0.38199475
0.41641942
""
""
""
""
0.54176253
""
0.47956559
0.30172279
0.49283206
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45815295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38560209
""
""
0.41946456
""
""
""
""
""
""
""
""
0.44143823
""
0.51455832
""
""
""
""
0.3669256
0.4762947
""
0.36488608
""
""
0.31848055
0.28510511
""
""
""
""
0.28599507
""
""
0.44419095
""
""
""
""
""
""
0.68858826
""
""
""
""
""
0.28696692
""
0.42583314
""
""
""
""
0.25522274
0.20976159
""
""
""
""
""
""
""
0.38505378
0.37642345
0.27211013
0.46247095
""
""
""
""
""
""
0.53736192
0.37364733
0.24351153
""
0.35581967
0.58501208
0.44655818
""
""
""
""
""
""
""
""
""
""
""
""
0.15194252
""
""
""
0.48641965
""
""
0.36844078
0.54273671
""
""
""
""
""
0.28644243
""
0.50307876
""
0.67846566
0.47803745
0.54216439
0.36905342
0.50929546
0.44076142
0.46277374
0.43496805
0.4888058
0.48043826
""
""
""
""
""
0.43623349
""
""
""
0.36735657
""
""
0.52938515
0.35202405
""
0.57231671
0.50297391
""
""
""
""
""
""
""
""
""
0.4931989
0.75881958
0.49835232
0.52390617
""
""
0.51168913
""
""
""
""
""
""
0.40789321
""
""
0.60958779
0.62233937
0.42950043
""
0.31517547
0.12045101
0.22405808
""
0.25586882
""
""
""
""
""
""
""
0.24423355
""
0.74689126
0.30241874
0.39228037
""
0.38977048
0.57347393
""
""
0.45934406
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20211194
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44443855
""
""
""
""
""
""
""
0.67991054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42798048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5326609
""
""
""
""
""
""
0.2750169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5057171
0.39452612
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62465608
0.58288383
""
""
""
""
""
""
0.35445482
""
""
""
""
""
""
""
""
""
""
""
0.72053581
""
""
""
0.4139967
""
""
""
0.6475094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46181098
""
0.44587108
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61724102
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44577742
0.48144433
""
""
""
""
""
""
""
""
""
""
0.48207042
""
""
""
""
""
0.53364235
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44164282
0.49119806
0.51645494
""
""
""
""
""
0.38110551
""
0.48323593
""
0.45338115
""
""
""
""
""
""
0.47897497
""
""
0.45887455
""
""
""
""
""
""
""
0.23771821
0.46697035
""
""
""
""
""
""
""
""
""
""
""
0.16894843
0.64461035
""
""
""
0.51636583
0.41775185
0.28392616
0.38249251
0.40478659
0.4834353
""
""
""
0.11558558
0.27082604
0.54606801
0.31567934
""
""
0.43438134
""
0.39083621
0.48392656
""
""
""
""
0.53738832
""
""
0.52710491
""
0.21187745
""
""
0.50076598
""
""
""
""
""
""
""
""
0.44920418
