kfr_stycz_hisp_pooled_mean
0.42539576
0.40876082
""
""
0.4428899
""
""
0.46219388
""
""
0.40985
""
""
""
""
0.41231322
0.34118441
""
""
""
""
0.36561662
0.38631478
0.237046
0.31387329
0.37887961
0.32547066
0.40922907
""
0.35181963
0.45158386
""
""
""
0.33841681
0.36179152
0.40114918
""
0.387869
0.3785626
0.36295122
0.39885157
""
""
0.45311385
""
0.40274784
0.34527016
0.40650812
""
0.39294472
0.39888212
""
""
""
""
0.42631519
0.39215067
0.4731971
""
0.42025238
0.22723173
0.35272193
0.54955542
""
""
""
""
""
0.41247645
""
""
""
""
0.44720969
""
""
0.44124642
0.44305298
""
0.29224139
""
""
0.32608178
""
""
""
""
""
""
""
""
""
""
""
""
0.35297036
0.4344697
0.46582937
0.44586542
0.46322846
0.52933127
0.3877165
0.4310315
0.39379814
0.42523685
0.40403777
0.42052174
0.41840214
0.40548775
0.41567054
""
0.50955331
0.42906067
0.45139217
0.30558425
0.35788178
""
0.4109284
""
0.42923695
""
""
""
""
0.3813999
0.36080658
0.36188093
0.43956193
""
""
0.4094435
""
0.41773841
""
""
0.34385702
""
0.35236898
0.38062173
0.44242516
0.41786033
0.41850322
""
""
0.37591273
0.43766353
""
""
""
""
0.46684369
""
0.36278921
0.3821716
""
0.33434948
0.46335497
""
""
""
""
0.36744624
""
""
""
""
0.43682587
0.36990863
""
0.42500231
""
0.33974913
0.4629353
0.38503855
""
0.39382136
0.40024108
0.33546609
""
0.42367163
""
0.41839767
0.46016285
""
0.44153929
0.52025872
""
0.4860729
0.42769998
0.50666803
0.45732942
0.52298397
0.36391699
0.50023168
0.41395402
0.44036093
0.41090652
0.44298133
0.43868089
0.46940866
0.42442697
0.39998111
0.43018463
0.46452942
0.43520445
0.52395463
0.39784703
0.42016566
0.43383732
0.37555453
0.44483551
0.47161341
0.5150013
0.44781199
0.48693639
0.51503879
0.3376627
0.45550063
0.46281007
0.48080286
0.46503738
0.46549264
0.5033586
0.44812867
0.46482807
0.54901367
0.46893579
0.50478625
0.47710052
0.43139401
""
0.42498401
0.52090454
0.49199122
0.44208196
0.44254428
0.39972714
""
0.42480227
0.4401632
0.48321587
0.48112145
0.44827974
0.45993826
0.36717775
0.48773372
0.48044413
""
0.3597706
0.44549662
0.51950258
0.33849511
""
0.62888241
0.41503415
0.29435751
0.37884432
""
0.41974947
0.42213267
""
0.54116392
0.44382638
0.53710479
0.42040834
0.42724508
0.48128563
""
""
0.54702848
""
0.34647033
""
0.48559636
""
0.40686232
0.46794432
0.41525033
0.44338271
0.38201877
""
0.43305087
0.43708235
""
0.48896155
0.44375202
0.42535746
0.44450957
0.37816185
""
0.56475836
0.42385355
0.40571454
0.39053982
0.37872779
0.54246914
0.37511393
""
0.35054532
""
""
0.4338482
""
0.45058459
0.45093468
0.44596305
0.39618486
0.47176442
0.42021206
0.50568062
0.48276219
0.44535011
0.41204643
0.4941524
0.41267636
0.43433127
0.43162179
0.41341931
0.4713628
0.44247624
0.45376757
0.4242591
0.40033537
0.41142073
0.47527757
""
0.40212688
0.40578151
0.44473648
0.4340058
0.38598445
0.41596487
""
0.43649083
0.40907916
0.41265333
""
0.35233694
0.50816989
0.50885665
""
""
0.42487332
0.41059256
0.4173544
0.41425335
0.4471398
0.45947328
0.40917721
0.38136363
""
""
0.42622459
0.42139134
0.42935863
0.44456151
""
""
0.40948051
0.40757129
0.45228121
0.4871262
0.46144938
0.43456569
0.42878935
0.4057247
0.42467654
0.4124971
0.44387522
0.43471363
0.43602875
0.41069111
0.33459389
0.47707245
0.43163589
0.4287279
0.41149363
0.46206549
0.39878106
0.39027253
0.35381955
""
0.40082717
0.39870024
0.47608903
0.35874701
0.40675667
0.3185614
""
""
""
0.54806572
0.43829307
0.42849937
0.36678883
0.38111898
0.35598987
""
""
0.32910204
0.50128007
0.39218783
0.42473924
""
""
0.41168413
0.39565498
0.42185628
0.43285605
""
0.41500568
0.46610245
0.39043751
0.46098337
0.38727283
""
0.40947357
""
0.47656083
0.43320099
0.40970576
0.47738734
0.41873688
0.45081142
""
""
""
""
0.38643003
0.41813445
""
""
0.37801796
0.48501647
""
""
0.57450664
0.39085019
""
""
""
0.52633709
0.39512834
0.50591403
0.30197999
0.45221144
0.34853521
""
0.37698546
0.41799948
0.28010684
""
0.45517218
0.36797073
0.42286062
""
0.29634443
0.38262963
""
0.40861443
0.46698591
0.41392717
""
0.3478615
""
""
""
""
""
""
""
""
0.28647462
0.4976449
0.41006738
""
""
0.41507855
0.41520825
0.37250519
""
""
0.42702937
""
""
""
0.36805353
""
""
""
0.39272341
0.38490337
0.41689941
0.42419779
""
0.49124667
0.39502952
0.37332875
""
""
0.42557871
""
""
""
""
""
0.39591673
0.45278338
""
""
""
0.40059602
0.48966455
""
0.3370024
""
""
0.38936472
""
""
""
0.39019278
0.32324088
0.31375355
""
""
0.29217601
""
""
""
""
0.35608631
0.38598803
0.43444568
""
""
0.37697154
""
""
0.41740003
0.41889024
""
""
""
0.28980139
0.41628012
0.49343598
0.47123948
0.46080413
0.44036284
""
0.39342961
0.49745983
""
0.42311722
""
0.4741416
0.44115472
0.4235186
""
""
""
0.40397531
""
0.42640629
""
""
""
0.46072313
0.48889771
0.41587839
0.45524928
0.45342138
""
0.48172766
0.44641343
0.41537088
0.46969679
0.42073581
""
0.45916292
0.41655996
0.44895145
0.40500572
""
0.4360747
0.39203456
0.44892555
0.45178384
""
0.44496801
""
0.44274244
0.46294034
""
""
0.44852841
""
0.51685804
""
0.47516167
0.44700876
0.43902832
""
""
""
0.52466601
0.36974621
0.48303902
""
""
0.45967078
0.50035459
0.54210162
0.53953201
""
""
""
""
0.30774063
0.41282213
0.44253227
""
""
0.50887424
""
""
""
""
0.44626108
0.44020885
