kir_hisp_male_p75_se
0.071496278
0.041421708
""
""
0.075314321
""
""
0.03205676
""
""
0.10586641
""
""
""
""
0.04006074
0.12067913
""
""
""
""
0.098809324
0.040788203
0.12933707
0.094717622
0.070684068
0.14620346
0.066577919
""
0.10832404
0.11749458
""
""
""
0.052890915
0.11673433
0.024403268
""
0.099464566
0.14764027
0.044338692
0.062108506
""
""
0.022674322
""
""
0.064394534
0.026581824
""
0.029917778
0.047264054
""
""
""
""
0.086664125
0.08648473
0.032712594
""
0.10734306
0.23558895
0.063220464
0.13183266
""
""
""
""
""
0.014119198
""
""
""
""
0.023451898
""
""
0.046232704
0.050686907
0.064591013
0.086748324
""
""
0.056240052
""
""
""
""
""
""
""
""
""
""
""
""
0.069939248
0.014048168
0.018146796
0.025790593
0.025893928
0.028826283
0.052151546
0.003263616
0.021980198
0.027444825
0.0051767728
0.012109791
0.016688162
0.020517733
0.011186962
""
0.12374832
0.077421881
0.03177876
0.11160007
0.51810652
""
0.10508082
""
0.10690355
""
""
""
""
0.12807928
0.075959966
0.06968005
0.08245036
""
""
0.13295111
""
0.055369675
0.11490447
""
0.063629836
""
0.10072593
""
0.10031755
0.14996412
0.10623124
""
""
0.071440727
0.11119176
""
""
""
""
""
0.1395999
0.069111302
""
""
0.087416083
0.080417171
""
""
""
""
""
""
0.14809377
""
0.18327112
0.1925389
0.061801907
""
0.022562925
""
0.17391892
0.056041587
""
""
0.046677817
0.16860585
""
""
0.079779893
0.12207401
0.034797464
0.074615479
""
0.083929062
0.0039522843
""
0.03802292
0.01756512
0.038893405
0.041113
0.004773817
0.04496095
0.015562527
0.0048628733
0.041410558
0.025575826
0.0083112121
0.056785554
0.0056101363
0.011783529
0.032317933
0.034028776
0.0015116363
0.012295149
0.014446183
0.05272571
0.023200417
0.0089488942
0.074806213
0.095583133
0.0063245082
0.013839315
0.025705475
0.0029066212
0.010412983
0.057753019
0.0030769191
0.0050952919
0.011902437
0.0026579972
0.0030970736
0.0073611317
0.0053928895
0.01147506
0.0051614754
0.0073536225
0.0032552474
0.0094839912
0.020161834
""
0.039156027
0.0064438819
0.0083693089
0.0063021472
0.020260261
0.029961148
""
0.0070754723
0.030354735
0.0047668554
0.011027827
0.026350798
0.0062990943
0.035012398
0.007605697
0.094351098
""
0.076089472
0.01291916
0.023553146
0.053466249
""
0.075966716
0.069725029
0.13629325
0.10811078
""
0.037885666
0.0063594943
""
0.013348391
0.052606415
0.04594126
0.0079618068
0.028784648
0.037464716
""
""
0.13268669
""
0.065089136
""
0.0066427053
""
0.11269738
0.046694152
0.034607124
0.012959167
0.031139841
""
0.049577534
0.02165712
""
0.04411523
0.048851445
0.035868578
0.040007979
0.031317264
""
0.04670319
0.10360266
""
0.049674571
0.010411797
0.078150116
0.039890323
""
0.087858766
""
""
0.13301131
""
0.05177553
0.12869276
0.012109414
0.094451472
0.0076683951
0.008589861
0.027267512
0.024739284
0.0085975509
0.020720921
0.026707983
0.029535512
0.028505251
0.013496764
0.04028843
0.017036654
0.021133982
""
0.030642245
0.11029134
0.011001031
0.0043205554
""
0.026523761
0.035030328
0.020506851
0.017150812
0.053658683
0.073974177
""
0.010996071
0.021694709
0.039328203
""
0.062858939
""
0.095095381
""
""
0.053461265
0.031922095
0.023906115
0.029227218
0.0059317732
""
0.027596312
0.072684079
""
""
0.019110575
0.012133938
0.022313291
0.069949448
""
""
0.01968459
0.019423293
0.027037527
0.0026720059
0.021752929
0.048431545
0.01896135
0.053456601
0.0061369874
0.011841377
0.0067865117
0.014869125
0.01116379
0.012560657
0.051082321
0.023852613
0.016873159
0.024189329
0.01752739
0.0087743085
0.07139466
0.087590396
0.11806061
""
0.013564894
0.085481226
0.067300051
0.1079529
""
""
""
""
0.20031855
0.12284977
0.04939656
0.056104466
0.18591788
""
0.048876412
""
""
""
0.044928864
0.090614073
0.14710881
0.13619339
""
0.041401397
0.12565124
0.06716112
0.1204394
""
0.026388051
0.034495696
0.12280554
0.031142553
0.042603023
""
0.020400118
""
0.012578202
0.10114917
0.084270366
0.026720442
""
0.03717434
""
""
""
""
0.40255478
0.016140176
""
""
0.056633905
0.037952267
""
""
0.062305063
""
""
""
""
0.023443306
0.054233864
0.032757919
""
0.014722299
0.25364426
""
0.052164555
0.060931206
0.13249706
""
0.011928205
0.074233852
0.025036305
""
""
0.055967752
""
""
0.028171601
0.023343947
""
0.05560647
""
""
""
""
""
""
""
""
0.082373694
0.095571503
0.03308174
""
0.4942531
0.048870984
0.091689922
""
""
""
0.11610341
""
""
""
0.17854723
""
""
""
0.082349993
0.022161534
0.0650701
0.080328941
""
0.040068034
0.070311092
0.098276027
""
""
0.093744852
""
0.18272042
""
""
""
0.025958497
0.050618924
""
""
""
0.10943256
""
""
0.084241375
""
""
0.10395503
""
""
""
0.12352233
0.073189937
0.13986836
""
""
0.07549911
""
""
""
""
0.0852286
0.055603642
0.098297626
""
""
0.13559042
""
""
0.11792909
0.03274278
""
""
""
0.12985303
0.023126036
0.0072117061
0.030303916
0.020743772
0.016774891
""
0.030689567
0.085113585
""
0.035747945
0.3486349
""
0.062190779
0.030253444
0.12150992
""
""
0.01667163
""
0.042839177
""
""
""
0.065073788
0.079275362
0.12917612
0.07921052
0.092656299
""
0.066484712
0.08012265
0.038832992
0.056210972
0.12114675
""
0.24123144
0.088649884
0.042986274
0.058347382
""
0.1270927
0.050906405
0.068339668
0.090690061
""
0.031093508
""
0.080282167
0.074595705
""
""
0.025678789
""
0.040480264
""
0.10358724
0.094507925
0.040233769
""
""
""
0.091109253
0.063459933
0.0025795528
0.11175457
""
0.024513269
0.15995362
0.092446819
0.0062051537
""
""
0.07822904
""
""
""
0.099305585
""
""
0.034273881
""
""
""
""
0.053994097
0.066608109
0.072571263
""
0.098710895
""
""
""
0.00705687
0.030652361
0.019341968
0.0458287
0.0071094567
0.02335163
""
0.046317313
0.052683506
0.10239244
0.099385567
0.013300582
0.035179261
0.048901599
0.090059198
0.026514091
0.10292859
""
""
""
""
0.087777987
""
""
0.074310996
""
0.032070968
0.025614794
""
""
""
""
""
""
""
""
0.01810714
0.020463718
0.10710508
0.035225995
""
""
""
""
0.066882446
0.034581032
0.11160764
0.037235986
""
0.08409062
""
""
""
0.0241467
0.0076146983
0.088743269
0.016078958
0.073987342
0.050862562
0.01788844
0.043193899
""
""
0.042471997
""
0.094774112
0.059478141
0.053051442
""
0.05380271
""
0.085489802
0.076721504
""
0.059058104
0.059798922
0.080394402
0.024128161
""
0.061397314
0.12844191
""
0.092088178
0.10363005
0.039290383
""
0.025176043
0.048761416
""
0.040154699
0.11153553
0.044284694
