work_29_hisp_male_p75_se
0.077372253
0.070486084
""
""
0.12693045
""
""
0.050157476
""
""
0.10220812
""
""
""
""
0.03437097
0.15205193
""
""
""
""
0.11644222
0.061228093
0.2173375
0.088524319
0.1355128
0.10305851
0.10852912
""
0.11052822
0.17512071
""
""
""
0.063342758
0.12024949
0.040371463
""
0.14383565
0.10639276
0.064160734
0.084865622
""
""
0.027212491
""
""
0.096625015
0.041242994
""
0.042076852
0.057364684
""
""
""
""
0.08102642
0.042597737
0.03827174
""
0.16995777
0.33680165
0.04371728
0.23193578
""
""
""
""
""
0.019701192
""
""
""
""
0.034133412
""
""
0.067298137
0.04766662
0.038156305
0.10059888
""
""
0.082488723
""
""
""
""
""
""
""
""
""
""
""
""
0.062150981
0.017022083
0.019590758
0.036812283
0.040746331
0.046466652
0.073501557
0.0043874923
0.028367711
0.032664608
0.0067620659
0.01553118
0.019029448
0.026650831
0.01343058
""
0.089679129
0.12689692
0.036710773
0.21396236
0.68144959
""
0.11268425
""
0.13305798
""
""
""
""
0.17488372
0.11511257
0.071689695
0.11925169
""
""
0.19389021
""
0.098140448
0.16729721
""
0.068842649
""
0.15598124
""
0.18564633
0.10594775
0.13307263
""
""
0.12205641
0.12280799
""
""
""
""
""
0.10883994
0.11834655
""
""
0.062366571
0.1223028
""
""
""
""
""
""
0.22231813
""
0.23063196
0.13872017
0.10685463
""
0.029979073
""
0.11793294
0.060750049
""
""
0.055880792
0.22390759
""
""
0.13020605
0.093863152
0.045470614
0.13181067
""
0.12863864
0.0061907526
""
0.046898931
0.023806633
0.058105174
0.06233358
0.0073605552
0.066614345
0.023049733
0.006976699
0.053590205
0.036505457
0.010925969
0.097034767
0.0071412725
0.018970398
0.052172106
0.048565909
0.0020487842
0.015473737
0.024966035
0.082655087
0.034377612
0.012128799
0.12207197
0.070662335
0.008314237
0.018497285
0.03895295
0.0040199049
0.015423157
0.08746922
0.004621713
0.0073888879
0.017456099
0.0039924677
0.0042833039
0.010997511
0.0081004221
0.017235974
0.0076124221
0.010736857
0.0050191511
0.012973181
0.027883578
""
0.050664477
0.0095537268
0.013001197
0.009665479
0.026634237
0.042431388
""
0.0088914661
0.047600649
0.006592636
0.015251595
0.035714105
0.008789097
0.044563323
0.010709962
0.12844908
""
0.11013427
0.018733185
0.039399654
0.058250897
""
0.071361892
0.061904743
0.14014922
0.15739541
""
0.041471954
0.0091238022
""
0.016920993
0.065821178
0.039531644
0.010616945
0.04201087
0.056757916
""
""
0.17436491
""
0.045268685
""
0.0088514797
""
0.15091267
0.072410516
0.055839796
0.019192519
0.034592308
""
0.046641514
0.02663142
""
0.05409142
0.052122213
0.045684211
0.046213448
0.034236487
""
0.044036072
0.14006945
""
0.054097828
0.013129041
0.079601489
0.035395119
""
0.13297454
""
""
0.11869012
""
0.048741974
0.092369303
0.015918819
0.11371313
0.010485123
0.011547909
0.033450656
0.040518027
0.011890548
0.026651936
0.034982681
0.037624076
0.035593178
0.018550057
0.04881607
0.02032504
0.030635651
""
0.031878192
0.18068458
0.016132526
0.0059075155
""
0.036851656
0.045906719
0.023965599
0.022409312
0.098845877
0.082301743
""
0.015664214
0.033263221
0.057383962
""
0.09136349
""
0.15999348
""
""
0.067263849
0.035293147
0.031337168
0.038931336
0.0082036359
""
0.036038525
0.074010797
""
""
0.024341844
0.016729416
0.028378917
0.094542898
""
""
0.026677651
0.025586946
0.037841137
0.0036997725
0.029069142
0.05273572
0.026054123
0.055044305
0.0084615108
0.014190606
0.0092791645
0.019312453
0.015263655
0.016360281
0.074283533
0.027394349
0.022119958
0.03582925
0.026047427
0.012867877
0.087286569
0.075913124
0.16841435
""
0.017667981
0.048987754
0.046855256
0.081390567
""
""
""
""
0.14444017
0.095256224
0.072421879
0.060252022
0.19691132
""
0.034201358
""
""
""
0.073814377
0.074907809
0.10315935
0.14530413
""
0.047420911
0.095382482
0.072133467
0.13607465
""
0.031766232
0.051653858
0.08770977
0.056692857
0.06094683
""
0.026446486
""
0.017690508
0.11549554
0.063465893
0.034851559
""
0.052299865
""
""
""
""
0.54926807
0.020825338
""
""
0.084156767
0.050841331
""
""
0.085052222
""
""
""
""
0.035129409
0.061902739
0.048599623
""
0.021852592
0.38067812
""
0.042948183
0.086854301
0.095470414
""
0.016032495
0.1110147
0.035393175
""
""
0.082370274
""
""
0.039507538
0.025896898
""
0.064062469
""
""
""
""
""
""
""
""
0.0612332
0.1494243
0.028991999
""
0.51974756
0.072122566
0.071129337
""
""
""
0.10803573
""
""
""
0.12149628
""
""
""
0.12326069
0.027027536
0.048576545
0.10667683
""
0.045965139
0.067634568
0.084783055
""
""
0.1406799
""
0.24676722
""
""
""
0.038774312
0.064114235
""
""
""
0.1204263
""
""
0.064909458
""
""
0.15555885
""
""
""
0.18459661
0.086863242
0.20992626
""
""
0.056079116
""
""
""
""
0.16106522
0.084619865
0.16476344
""
""
0.12755065
""
""
0.19407748
0.032214127
""
""
""
0.21766238
0.032928463
0.0090003461
0.035462223
0.0295517
0.024926092
""
0.028912414
0.074028216
""
0.045494419
0.53887331
""
0.10681119
0.04099232
0.18115774
""
""
0.022984736
""
0.044116601
""
""
""
0.088021331
0.10776304
0.1935921
0.055421416
0.063968621
""
0.071801178
0.11534014
0.047907781
0.071256161
0.20593792
""
0.27592847
0.11148535
0.043562301
0.075840771
""
0.080880612
0.083759762
0.048972763
0.076024301
""
0.033993058
""
0.13516761
0.063691169
""
""
0.036645927
""
0.041076284
""
0.15483966
0.12192904
0.052249797
""
""
""
0.099455632
0.11986657
0.0035484291
0.15484618
""
0.020986538
0.19397593
0.12414521
0.0090308478
""
""
0.066596508
""
""
""
0.16912843
""
""
0.044241037
""
""
""
""
0.058402911
0.09178596
0.13940948
""
0.070002541
""
""
""
0.0099298321
0.039655644
0.02959935
0.063300222
0.010003788
0.019860782
""
0.038984496
0.0817094
0.13693263
0.11438043
0.018728131
0.045238886
0.079992078
0.1566482
0.039302815
0.17754784
""
""
""
""
0.13360749
""
""
0.069566153
""
0.045758776
0.028468831
""
""
""
""
""
""
""
""
0.018419944
0.02358803
0.2050088
0.043432668
""
""
""
""
0.095173582
0.018292872
0.085726738
0.049697671
""
0.1125974
""
""
""
0.031949788
0.011082177
0.14473133
0.022904923
0.063635133
0.10076339
0.025933931
0.06383194
""
""
0.024733713
""
0.16001514
0.061220765
0.070611395
""
0.068926342
""
0.11075056
0.097681575
""
0.048860442
0.04471454
0.073856682
0.033361509
""
0.082207091
0.12057853
""
0.064285859
0.13817678
0.057848852
""
0.028884603
0.041726928
""
0.058269043
0.076611154
0.067517698
0.10481553
0.05678384
0.1037029
0.21274371
""
""
0.053293627
0.18305704
0.052426338
0.064348593
0.010126561
0.030826727
0.065073714
0.054860827
0.019244125
0.05989727
""
0.067168459
0.097492471
0.13966312
0.071754709
0.099323981
0.040014226
""
""
""
""
""
""
0.021366365
""
""
0.18293466
0.25283745
""
""
0.030403104
""
0.051795542
""
0.096393965
0.12282138
""
""
0.043619629
""
""
0.060498659
""
0.074564017
0.070781656
""
0.034642655
""
0.081273451
0.10226504
0.11553602
""
""
""
""
""
""
0.10134681
0.04799027
""
""
0.093465619
0.10617917
""
""
""
""
""
0.042011768
""
""
""
""
""
0.074348189
0.088798657
0.074203871
""
""
""
0.067684613
""
0.070771791
0.18517229
0.17114954
""
0.193527
""
""
""
""
""
0.056200903
0.080807239
""
0.045425631
""
""
""
""
""
0.11078773
""
0.053675674
""
""
""
0.062992319
0.035529319
0.087664463
""
""
""
""
""
0.079420306
0.1089114
""
""
""
""
0.035814438
""
""
0.085582137
""
0.17405082
""
0.026257282
0.04355083
""
""
""
0.028245391
""
0.094266899
0.070732057
0.093629889
""
""
""
0.12435391
0.035801265
0.059157711
""
0.093745716
""
""
0.040303119
""
""
0.19600402
""
""
""
0.055926412
""
""
0.027820788
""
""
0.16222277
""
""
""
""
""
""
0.048027687
0.092133693
""
0.074818499
""
0.039582662
""
""
0.073155642
""
0.024211092
0.039589785
0.089472622
0.038827345
""
""
0.067029729
""
""
""
""
""
0.028866544
0.40804213
""
""
0.042269949
""
0.017289266
0.21422198
""
""
0.074435025
""
0.033146653
""
""
""
0.030979315
0.090084001
""
""
""
0.11369875
""
0.038803995
""
""
""
0.15326019
""
""
0.046520527
""
""
""
""
0.092811912
0.05482908
""
0.037590597
""
0.10090028
0.045095857
""
""
""
0.05504588
""
0.015379233
0.039792977
0.021974275
""
0.082214579
""
""
""
0.080842786
0.023213191
""
""
""
""
""
""
""
""
0.022220271
""
""
""
""
0.059631031
""
""
0.054506946
""
0.13395052
""
""
""
""
0.11734837
""
""
0.16438353
0.096309975
""
""
""
""
0.064325362
0.047889963
""
""
""
""
0.13937686
""
""
""
0.042167824
""
""
0.078146026
""
""
""
""
0.079349875
""
""
0.20748873
""
0.042386103
""
""
""
0.14723313
""
""
0.12156915
""
0.024139376
0.039223831
""
0.048269253
""
""
""
0.16989772
""
""
""
""
""
""
""
0.18126969
""
0.093502827
""
""
0.085469455
""
""
""
""
""
0.093808256
""
""
""
""
""
""
""
0.17697725
""
""
0.079699658
""
""
""
""
""
""
0.0787967
""
""
""
""
0.050735094
0.21849735
""
""
""
""
""
""
""
0.078920603
""
""
""
""
""
0.19211456
0.16332296
""
0.073997542
""
0.15458474
0.054469112
""
0.039085995
0.047764406
0.062453754
""
""
""
""
""
0.16236
0.02570455
""
""
""
""
""
0.064621434
0.093866691
""
0.016391547
0.11808767
0.043513402
0.08534278
""
0.1555002
0.041492015
""
""
0.11546025
0.024267118
0.062526815
0.046375521
""
0.062038057
""
""
0.18055783
0.054461472
0.055061802
""
""
0.035332765
0.14728895
0.13228886
0.12788916
0.030271208
0.078459084
""
0.023086438
0.19709148
0.062216073
0.032910891
0.12921387
0.18389334
""
""
""
""
0.1178195
0.089079529
0.05017503
""
0.2654362
0.08574196
0.18019669
""
0.1294307
0.056650188
""
0.10880386
0.17959835
""
""
0.047753021
0.053944957
0.019269248
0.018383849
0.042113278
0.12737317
0.053040564
0.060238618
0.03209541
0.18286282
0.033751354
""
0.025062168
0.025228361
0.19894889
0.0098394854
0.01496695
0.059697606
0.03561902
0.077700906
0.038122203
0.043352675
0.071142562
0.053086586
0.037783816
0.051761385
0.044481397
0.027384849
""
0.014552937
0.070814699
0.018308276
0.041034512
0.013042673
""
0.019125475
0.028855398
0.015732167
0.015796592
""
""
0.027909191
0.1535576
""
0.13596281
""
0.055765495
0.044905648
""
0.023325764
0.093743376
0.043561202
0.034144882
0.059187174
""
0.13916343
0.1829402
0.040762052
""
0.17610019
""
0.036162261
0.071896799
0.023820251
0.12183128
""
0.09831395
0.062154975
0.094197214
0.082062081
0.10453719
0.022840133
0.034464482
0.075194433
""
0.078806467
0.044573918
0.03118406
""
0.020482959
""
""
0.046397105
0.21195044
0.030907193
0.043247327
""
""
0.021316586
0.042065259
0.1007772
0.10079878
0.10966217
""
0.044929393
""
0.035089351
0.078586414
""
0.034952
0.066867784
0.015058778
0.065457605
0.16907078
""
""
""
0.11715383
0.020275591
""
0.17695701
0.023282144
0.033254683
0.067321032
0.073022328
""
0.046301659
0.058315776
0.032408834
0.03230004
0.011544079
0.071178138
""
0.031369288
""
0.074471317
0.074058525
""
0.047677353
0.10454357
""
0.038310964
""
0.1276187
0.089680806
0.061438352
""
""
0.25529456
0.060977839
0.019008635
""
""
0.14004502
""
0.068924412
0.10367166
""
0.016910499
""
""
0.21568774
0.066606574
""
""
0.07504981
""
""
""
""
""
0.062895514
""
0.080297366
0.10521052
""
""
0.11333887
0.073166467
0.061946414
""
0.07549803
""
0.14772084
0.045073096
""
0.040548462
0.14967816
""
0.19911812
""
0.078127988
""
0.019318696
""
""
0.082769044
0.062669791
""
""
0.057444513
0.021551974
0.08102911
0.1356504
0.079805665
0.080583833
""
""
0.10766125
""
""
""
0.14004198
0.029655149
0.11013281
""
0.10946675
0.058414213
""
""
""
""
""
""
0.17781647
""
""
0.23291211
""
""
""
""
""
""
""
0.053509675
0.1082224
""
""
""
""
0.073087834
0.038340744
0.064807497
""
""
""
""
0.046958067
""
""
""
0.082011849
""
""
0.066545665
0.098432057
""
""
0.079355538
""
0.27598098
0.10954811
0.034677383
0.20941369
""
0.15958473
""
0.19988161
""
""
""
0.25165927
0.063013315
""
0.30670932
""
""
""
0.071794167
0.22898552
""
""
""
""
""
""
0.20893353
0.21808808
""
""
0.20039116
""
0.10686295
0.090873793
""
""
""
""
""
""
0.057960123
0.1247499
""
""
0.10127268
""
""
""
""
0.063133404
0.04172181
0.07610222
""
0.069937393
0.11951033
0.083074398
""
""
0.053488966
""
""
0.062994204
""
0.023512524
0.20120372
0.098564759
""
""
""
""
""
""
""
""
0.13617148
0.092198595
""
""
0.040262159
""
""
""
""
""
""
0.15959334
""
0.01603817
0.028819976
0.027339684
0.087376386
""
0.069929257
0.10613884
0.095057957
""
0.099112675
""
""
0.12985833
""
""
""
""
""
0.25068519
""
""
""
""
""
""
0.052893378
""
""
""
""
""
""
0.074540116
0.13885039
""
0.03624782
0.12895174
0.057191677
""
""
""
0.045096956
""
""
0.023112869
""
""
0.061664529
0.016214011
0.11937026
""
""
0.054066058
""
""
""
0.16832513
0.24668148
0.17070191
0.083355345
""
0.040890202
""
""
0.096465729
""
""
0.043760911
""
0.17042352
""
""
""
""
0.043886602
""
""
""
""
""
""
""
0.071096517
0.025333336
""
""
""
""
0.11486717
""
""
0.16108327
0.05725757
""
0.24599083
""
""
""
""
0.064165413
""
""
""
""
""
""
""
""
0.067870133
""
""
""
""
""
0.049344882
