kfr_24_natam_male_mean
""
0.5389244
""
""
""
""
""
0.43508026
""
""
""
""
""
""
""
0.41977069
""
""
""
""
""
""
""
""
0.45924288
""
0.48875615
""
""
""
""
""
""
""
""
0.58555788
0.3880223
""
""
0.60234737
""
0.57973552
""
""
0.4937833
""
""
0.46160078
0.48011959
""
0.43718785
0.4613252
""
""
""
""
""
""
0.46928197
""
""
""
0.33770853
""
0.51644272
""
""
0.6297245
0.50522786
0.45156515
0.36962864
""
""
0.40183315
0.43828136
""
""
0.38223702
0.49851686
0.46287104
0.60671461
0.35152221
0.4247233
0.45109338
0.33826125
0.36468092
0.39091787
""
0.41506475
0.53382075
""
0.51160276
0.46840122
""
""
0.39779204
0.37807414
0.45411485
0.4185617
0.34683514
0.36387199
""
0.36225215
0.39038742
0.42447996
0.38225815
0.35271925
0.34493819
""
0.44633362
0.32217178
""
""
""
0.46952587
""
""
""
""
""
""
""
""
""
""
""
""
0.48501822
""
""
""
""
""
""
""
""
0.35532451
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39251631
""
""
0.46638608
""
""
""
""
""
0.52787131
""
""
""
""
""
0.49075225
""
""
""
0.44029793
""
0.67314935
0.44392902
""
""
0.5125373
0.36379495
0.50071746
0.41142794
""
0.40351993
0.36515677
0.38782632
0.46852255
0.45386848
0.33409327
0.34847313
0.4280827
0.3904441
0.3561905
""
0.38191211
0.42280328
""
""
0.44593614
0.58610511
0.38672897
0.46707001
0.46187004
""
0.48121941
0.42313239
""
0.4327921
0.48468554
0.33204448
0.35585678
0.4906536
0.45588079
0.42529821
0.42029497
0.42016304
0.40954971
""
0.47766507
0.48340619
0.49843732
0.41074064
0.43074042
0.49934831
""
0.4117294
""
0.42551038
0.44889164
0.41793722
0.47212324
""
0.42256323
""
""
""
0.37505996
0.36178875
""
""
""
""
""
""
""
""
0.3680988
""
0.4853273
""
""
0.43411663
""
""
""
""
""
""
""
""
0.40474081
""
""
""
0.3988452
0.38013867
""
""
""
0.54229355
""
""
0.38707379
""
""
""
""
""
""
""
""
0.38617274
""
""
""
""
""
""
""
""
""
""
0.44551879
""
0.43688706
0.39824066
""
""
0.4750413
0.5732109
""
0.57258922
0.55106616
0.39885417
""
0.3270787
0.33347329
""
0.37538892
""
0.40392673
0.50183398
""
""
0.36754671
0.51926392
0.61662787
""
""
""
0.41267386
0.39061442
""
""
""
""
""
""
""
""
""
0.40731215
0.52172041
0.42275354
""
""
""
""
""
0.34060502
0.4922474
0.37791923
""
""
""
0.42997935
0.44476303
""
0.43578047
""
""
0.49784228
""
0.42558971
0.3403008
0.37963229
0.42015424
0.40000674
0.42467415
""
""
0.47269011
0.46168271
0.30955401
0.44333652
""
""
""
""
0.42105284
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41642541
""
""
0.33779114
""
""
0.34072176
""
0.43774661
""
""
""
""
""
""
""
""
""
""
0.37484124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48389861
""
""
""
""
""
""
0.47221699
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3794727
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39380121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40706566
""
""
0.44738337
""
0.37177163
""
0.47455707
0.30136621
""
""
0.48383906
0.44291285
""
""
""
0.47272292
""
""
""
""
""
""
""
""
""
""
0.41595384
""
""
0.46638948
""
""
""
""
""
""
0.36264971
""
""
""
""
""
""
0.48012936
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40617514
""
""
""
""
""
0.48388687
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37549964
""
""
""
0.45011386
""
""
""
""
""
""
0.54339069
""
""
""
0.36928773
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4360024
0.51359755
""
0.3874568
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54255629
""
0.41533116
""
""
0.42105994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49500161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44172561
""
""
0.38280579
0.3133069
""
""
0.52109957
""
""
""
""
""
""
""
""
""
""
""
0.42227289
""
""
""
""
""
""
0.42680755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49593827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39513716
0.4222154
""
""
""
0.45812795
""
""
""
0.37578776
""
""
""
""
""
""
""
""
""
""
0.32926017
""
""
""
""
""
""
""
""
0.43657127
0.47450927
""
""
0.53900939
""
""
""
""
""
""
0.48194033
""
""
""
""
0.3811534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39080977
""
""
0.51976603
""
""
""
0.55122483
""
0.48644286
""
""
""
""
""
""
""
""
""
""
0.50398874
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42405245
""
0.4447372
""
""
""
""
""
""
0.49440402
""
""
""
""
""
""
""
""
0.42235398
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44082126
""
""
""
""
""
""
""
""
0.36622369
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50914448
0.45341873
0.45603594
""
""
""
""
""
""
0.50425911
""
""
""
""
""
""
""
""
0.45141867
""
0.48064616
0.60767728
""
""
0.42915076
""
""
""
0.40454769
0.5003975
0.49256837
""
0.46445468
""
""
0.61522985
""
""
""
""
""
""
""
0.46381405
0.44662446
""
""
0.51303065
""
""
0.56284791
""
""
""
""
""
""
""
0.36101007
0.43943796
""
""
0.40176648
""
""
""
0.42566422
""
""
""
""
0.3909184
0.45253769
""
0.44614178
0.44133374
""
""
""
""
0.55392224
""
0.47693178
""
0.40708202
0.33323905
""
0.45389092
0.45800313
""
""
""
""
""
""
""
0.37491328
0.44012657
""
0.4947525
""
0.52241594
""
0.50405854
""
0.51387936
""
0.48784757
0.43243492
0.42800909
0.3646335
""
""
0.49918321
""
""
""
0.36880568
""
0.48802179
""
0.40083131
""
0.37780607
""
""
0.3911646
0.44373655
""
""
""
0.48933557
""
0.3346417
0.39621413
0.41677785
""
""
0.31451228
""
""
""
""
0.39101708
""
""
""
0.69795179
0.49422783
0.46530455
""
0.40704092
""
""
0.38210639
0.36193857
0.49011564
0.32611707
0.49600992
0.42417368
0.45638692
0.4278267
0.46021372
""
""
0.4168998
0.46916682
""
0.36096427
""
""
0.34083298
""
0.43533385
""
""
""
""
""
""
0.52779675
""
""
0.43340367
0.42386991
""
""
0.57970637
0.33643398
""
0.39529008
0.44348538
0.41347581
""
""
0.39256185
0.30459151
