stayhome_hisp_female_mean
0.0992257
0.10376623
""
0.13666925
0.15217218
0.22396588
0.13934287
0.043087836
0.04868038
0.12579082
0.20182824
0.17195979
0.035850544
0.06205393
0.15900101
0.075539075
0.12678629
0.156817
0.15219097
0.16227224
0.14271213
0.13985591
0.1391492
0.058695104
0.14557013
0.03351992
0.13696522
0.11310196
0.16448337
0.12063608
0.097867481
0.12230833
0.11668647
0.13640597
0.068781756
0.12625891
0.099213749
0.12337371
""
""
0.19657423
0.085148662
""
""
0.22773725
0.1334753
0.18332079
0.15900658
0.16308695
0.061638787
0.12861794
0.11662262
0.11866674
""
""
0.13801444
0.01679216
""
0.067445464
0.077493064
0.11037177
0.16429402
""
0.059257254
0.13339388
0.14895298
""
""
0.16966464
0.18093985
0.28272361
0.081222311
0.074013337
0.14785232
0.230004
0.072732985
0.12707448
0.11265341
0.088951036
0.16749096
0.16048643
0.078220397
0.20919408
0.095768861
0.1491856
0.13575611
0.037627876
0.1320011
0.11829215
0.19023213
0.10999472
0.19223119
0.073621258
0.1363622
0.12425768
0.058497913
0.12251331
0.19615263
0.17334865
0.16139686
0.1585764
0.23799801
0.19027559
0.16501768
0.11942023
0.19365622
0.14784135
0.15133373
0.076656334
0.12052782
0.11632973
0.12062933
0.13636525
0.047810134
0.14888348
0.12807176
0.14867723
""
0.231907
""
0.14958763
0.079272978
0.090006039
0.15934899
0.13922451
0.14314365
0.12722898
0.1326061
0.0308924
0.093757905
0.20082231
0.10799807
0.23135477
0.10437414
0.25468045
0.066621795
0.16151531
0.18247618
0.12276204
0.14386711
0.15062594
0.13515075
0.12319499
0.13499862
0.13824414
""
0.10664832
0.087582417
0.12898895
0.016365105
0.060410392
0.14114103
0.20054333
""
0.11339105
0.14993617
0.0043224809
0.10751427
-0.0082806507
0.071770735
""
""
0.14107057
0.15169121
0.34159759
0.22945811
0.069018304
0.11866586
0.029409163
0.11576976
0.12531668
0.1196996
0.079177111
0.11542009
0.089296721
0.12791353
0.10606559
0.12922916
0.06999822
0.060846191
0.068506144
0.060339823
0.10276391
0.039939817
0.15835708
0.12741952
""
0.073719837
0.13233995
""
0.096738532
0.14580032
0.12025567
0.18653069
0.078701057
0.026584662
0.10217347
0.070590287
0.11017297
0.086658016
0.11522006
0.16680449
0.066957235
0.098552786
0.094293728
0.11677913
0.12729089
0.11847298
0.066211484
0.11789887
0.13521487
0.08353667
0.184238
0.056327581
0.15092249
0.1157179
0.11278471
0.13419129
0.066245884
0.042706985
0.060612548
0.062651604
0.055199228
0.13259032
0.12548503
0.097141206
0.12178522
0.12273493
0.1175493
0.11270177
0.099630266
0.10495298
""
0.13694561
""
0.11436772
""
0.11433619
""
0.25715154
0.094465166
0.16129784
0.15957263
0.16126342
0.061486721
0.16529663
0.12755579
0.11251421
0.054652903
0.093023792
0.11173981
0.088232726
0.077448882
""
0.10297516
0.056395553
0.10143168
0.12506911
0.091910109
0.13437583
0.081372999
0.15466189
0.13048254
0.12506382
0.16372958
0.20453411
0.17576359
