kir_29_other_pooled_mean
0.52439874
0.49117938
0.36539102
""
0.46221852
""
""
0.42905113
0.50435656
0.43147138
0.35325652
""
0.46824464
""
""
0.47957689
0.43662724
""
""
0.39664245
""
0.49593678
0.45289311
0.47868651
0.43181446
0.46431601
0.44437826
0.44442219
""
""
0.38375792
""
""
0.42769825
0.42234901
0.43090016
0.46125981
""
0.41130239
0.42921498
0.4989537
0.47086298
""
0.37003502
0.50019765
""
""
0.46707195
0.45012629
""
0.4773213
0.47921562
""
""
0.45244995
""
0.40814704
0.44806418
0.47414583
""
0.42077386
0.4723776
0.43947521
0.46338773
""
""
""
""
""
0.53877926
0.49754551
""
""
0.56384802
0.54462731
""
""
0.54791075
0.47927248
0.45677468
0.56234884
0.34640262
""
0.44964153
0.45774561
0.54167283
0.45119262
""
0.483293
0.44025692
""
""
0.61111236
""
""
0.57462436
0.43368766
0.50421965
0.48263651
0.44409972
0.3634215
""
0.40080476
0.51308566
0.41868034
0.43481547
0.491485
0.48088363
0.33331528
0.44804817
0.52135915
""
0.43777442
0.47179675
0.45438343
0.46217242
""
""
0.46232733
""
""
0.54070377
0.47023898
""
""
0.41860417
0.42966238
0.44275856
0.43181282
""
""
""
""
0.45873699
0.48885971
""
0.44480687
""
0.36328834
0.3080869
0.39289555
0.33229291
0.52833307
""
""
0.4504905
0.34966996
""
""
""
""
0.50226998
0.48298562
0.49962515
0.39522699
""
0.42641014
0.45762953
""
""
""
0.4163115
0.44393796
""
0.47978085
""
0.39934137
0.40569997
0.46636111
""
0.50887758
0.49664617
0.46630314
0.49818343
""
""
0.43498901
0.38519421
0.36767367
""
0.36102584
""
0.39589378
0.41803947
""
0.46686125
0.54910082
""
0.55917162
0.44114476
0.47179365
0.60254192
0.56445259
0.43116724
0.50789595
0.48394606
0.44325697
0.43178052
0.51847887
0.46243799
0.4923631
0.5000127
0.44691816
0.52680379
0.52769232
0.48024318
0.54052162
0.4414539
0.44719586
0.45676181
0.53681505
""
0.51543623
0.52709967
0.47691911
0.54146606
0.54347926
0.57149071
0.49873328
0.51252633
0.52348232
0.50271624
0.5173583
0.56170595
0.49689046
0.4953081
0.56590378
0.52321523
0.57571912
0.52362722
0.41667879
""
0.44076052
0.53625453
0.5044682
0.47480884
0.52131009
0.40880769
0.46224496
0.48723206
0.43472791
0.5529536
0.51779777
0.44030711
0.49086839
0.51368737
0.5437845
""
""
""
0.52484572
0.52788579
0.5751192
""
""
""
""
""
""
0.43776187
0.48427528
""
0.57527053
""
0.5227176
0.48648047
0.46647355
0.43367067
""
""
""
""
""
""
0.51682949
""
""
""
0.53212959
0.46953809
0.36336961
""
0.47645196
0.51421982
""
0.45899671
0.44215846
0.48708239
