grad_hisp_male_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12676758
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042845521
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021680886
0.17698567
0.041908376
0.054289412
""
""
0.012913169
0.025066802
""
0.019491253
0.058342163
0.10227638
0.099921368
0.062822104
""
""
""
0.058086827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042006046
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01176923
""
""
0.016564578
""
""
0.014739024
""
0.040864952
0.021762589
""
""
0.036646739
""
0.021538125
0.021001276
""
""
0.0054566739
0.0084081022
0.084015556
""
0.057084244
0.027678611
""
""
0.024315335
0.014644039
""
0.01103045
0.033173382
""
0.012359581
0.012565604
0.017285971
0.0070565371
0.012001986
0.031236202
0.021145342
0.041236814
0.01540853
0.034716744
0.0091286981
0.037044857
0.17678884
""
""
0.024285933
0.032359987
0.027635813
0.10602492
0.038469136
""
0.0270504
""
0.0096266251
0.013302539
0.05341414
0.011141113
""
0.022428019
""
""
""
0.052665241
0.13101615
""
""
""
""
""
""
""
""
0.020506674
""
0.047907207
""
""
0.028965648
""
""
""
""
""
""
""
""
0.012388644
""
""
""
""
0.070045285
0.11330771
""
""
0.032105222
""
""
""
0.28397945
0.055265069
0.04502831
""
""
""
""
""
0.048256002
""
""
""
""
""
""
""
""
""
""
0.034659743
""
0.032581538
0.04779458
""
""
0.05109933
0.036623396
""
0.021993404
0.21047109
0.04293571
""
0.055326212
""
""
""
""
0.064444803
0.020914411
""
""
""
""
0.18243511
""
""
""
0.016126649
0.26630253
""
""
""
""
""
""
""
""
0.050092965
0.11625365
0.21484405
0.033619948
""
""
""
""
""
0.04531594
0.073816389
0.12583476
""
""
""
0.029390909
0.088470019
0.044153299
0.018502647
0.063141897
""
0.030537996
0.049737468
0.027954966
0.017745076
0.038611375
0.1570864
0.052672721
0.041297492
""
""
0.054872625
""
0.090360411
0.04166038
""
""
""
""
0.067442589
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078107312
""
""
""
""
""
0.10305125
""
0.027272433
""
""
""
""
""
""
""
""
""
""
0.097982101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072664097
""
""
""
""
""
""
0.075698599
""
0.061020005
""
""
""
""
""
""
0.1166222
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0956311
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10409104
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039675109
""
""
""
""
0.089044616
0.019358866
""
0.016160542
0.045930453
""
