somecoll_hisp_male_p75_se
0.13633701
""
""
0.095964067
0.10664537
""
0.090238959
""
""
0.18839808
0.16549921
0.055125352
""
""
0.16394909
""
""
0.16114001
""
""
0.13364974
0.059945982
0.16973752
""
0.05645363
""
0.15400521
0.080387726
0.041075908
""
""
""
0.06476634
0.065414496
""
0.098394804
""
""
""
""
0.17076431
""
""
""
""
""
0.044296294
0.15969181
0.10514507
""
0.11148786
0.13460758
0.29525441
""
""
0.090521492
""
""
""
""
""
0.1115483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070527583
""
""
""
0.1606041
0.070930742
""
""
0.12078168
0.075509556
0.27801263
""
""
""
0.12674338
""
""
""
0.12458475
0.030960178
0.07183376
0.069053099
0.014229319
0.034098834
0.066262744
0.046827659
0.026450712
0.06794785
0.048202861
""
0.07868959
0.099723957
0.27187476
0.0739813
""
0.087957151
0.076479912
0.070294365
""
""
""
0.19958794
""
""
0.22797377
""
0.097718015
0.07051269
""
""
""
0.029511807
""
0.19135708
""
0.19702901
""
0.1345823
0.11791047
""
""
0.085259661
0.10961123
""
""
""
""
0.11110485
""
""
""
""
0.09296976
""
""
0.060686208
0.099578448
""
0.18531133
""
""
""
""
0.08954899
0.041850075
""
0.019187102
""
""
""
0.081312411
0.023970794
0.062329527
0.15321387
0.053536586
""
""
0.069833741
0.040289748
""
""
""
""
0.065133445
""
""
0.053164247
""
""
0.11216848
""
""
0.12130517
0.094921365
""
""
""
0.10636207
0.10767528
0.047002368
0.10597189
0.057488531
0.088978112
0.12671544
0.12014018
0.1402103
0.08346229
0.059285514
""
""
0.078780442
0.10001646
0.13615696
""
""
0.03397179
0.13160276
0.051255595
0.04157592
""
""
""
""
""
""
0.062395003
0.17708433
""
0.21473606
0.061401419
0.10656525
0.13287276
0.10850552
""
""
""
""
""
""
""
""
""
0.21558371
""
0.1224001
""
""
0.096980825
0.061536517
""
0.10891653
0.03650545
0.11371525
""
""
0.19337673
""
0.19718513
0.053740829
""
0.069628261
""
0.060923625
0.055322874
0.078726292
0.040835313
0.012156268
0.033747632
0.012757548
0.02366758
0.058609936
0.095296785
""
""
0.19655775
""
""
0.10195195
0.13695842
""
""
0.053429253
""
""
0.025874121
0.064161249
""
0.05743761
0.023043945
""
""
""
""
""
""
""
0.18614222
""
0.20836477
""
0.13651833
0.03449288
""
""
0.18340036
0.17459463
""
""
0.22312203
0.11752322
""
0.12001864
0.16866474
""
0.13955709
0.080311358
0.10500478
""
0.12414514
0.13066544
""
""
0.074632585
""
""
""
0.13812101
0.10677095
""
""
0.061498005
""
0.07074891
0.066744395
0.033048376
0.093642808
0.010162782
0.057477027
0.19899668
""
0.042628538
""
0.23770876
0.16188155
0.1234635
""
""
""
""
""
""
""
""
""
""
""
0.22503395
""
""
""
0.25982776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1308874
""
""
""
""
""
""
""
""
""
0.2008495
0.16064386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19659935
""
""
0.29108387
""
""
""
""
0.076053709
""
""
""
0.085450925
""
""
""
""
0.17617063
0.078156829
""
""
0.29761985
0.27538565
""
""
0.23603605
0.12742379
""
0.098584712
""
""
0.055155702
0.20138954
""
""
""
""
""
0.038894888
""
""
0.042038862
0.14536025
""
""
""
""
""
""
""
""
""
0.2779192
""
0.17605373
""
""
0.039197594
0.020133242
""
""
0.22780062
0.20565094
""
""
""
""
""
""
""
""
""
""
0.13603324
0.060470611
0.048715796
0.1328488
0.19851989
""
0.22144243
0.098504871
0.18641771
0.032893848
0.084820107
0.26408395
""
""
0.15984394
""
0.12338976
0.28209615
0.17288594
""
0.22118172
0.16281991
0.26774558
0.17730145
""
0.051542383
""
""
0.26328155
0.021441506
0.0711037
""
0.09424261
""
0.060420901
""
0.08047235
0.064343318
0.10672919
0.14567246
0.074767433
0.14715518
""
""
""
0.11843054
0.11237389
0.1872465
""
0.1491524
0.20284483
0.21777941
0.17239618
0.057954408
0.17742383
0.27519506
0.02299528
0.21762931
0.016577784
0.10742876
0.14708968
""
0.051524341
0.14737979
0.21911322
0.21211293
0.14952746
0.22650138
0.037840631
0.022062164
0.027254766
0.074207656
0.041898049
0.015336309
0.059421565
0.164711
0.24079265
0.08308319
0.202732
""
0.13552402
0.096947446
0.098522358
0.14576906
0.19864981
0.16067091
0.076398015
""
0.41386855
0.098531112
""
""
0.27597669
0.14805546
0.23301747
0.084692083
0.16426058
0.056257758
0.027464734
0.019842105
0.12904392
0.10630158
0.11411307
0.15881088
0.11541411
0.17187856
""
0.18597209
""
0.21678264
0.045686528
""
0.12413988
0.22975105
0.54894942
""
0.07462626
""
""
""
""
""
""
""
""
""
""
""
""
0.11927035
""
""
""
""
""
""
""
""
""
""
""
0.10026763
""
""
""
""
""
""
""
""
""
""
""
0.13633236
""
0.035865691
0.18734123
0.093097784
0.074082166
0.038108587
0.30681655
""
0.1270252
0.020094337
0.25000557
0.015223964
0.09381257
0.022207998
0.081669956
""
0.057353657
0.065377198
""
0.10111911
0.12178243
0.13016775
0.19632635
0.070618592
0.15308598
""
0.19917403
0.11866645
""
""
""
0.062771462
0.029468903
0.13652901
0.087334402
""
""
""
""
""
0.1177526
0.095365271
""
""
0.094869636
0.12039631
0.1184264
""
0.21661252
0.024739282
0.030533412
0.019334801
0.064599343
0.01800495
0.015355898
0.11143976
""
""
0.061361112
0.038039684
0.013530908
0.030103328
""
""
0.01513789
0.037385415
0.028266536
0.0062671583
""
""
0.10804673
0.18526247
0.060965426
0.19436561
0.13070539
0.034119587
0.15885051
0.05348438
0.28435352
0.063322209
0.05975493
""
""
0.15603215
""
""
""
0.16066588
""
0.024201805
