kfr_26_hisp_pooled_p25_se
0.037817489
0.022312554
""
0.073610075
0.022354271
""
0.059285689
0.021127066
0.059316665
0.062857546
0.036692247
""
""
""
""
0.029074829
0.034661699
""
""
0.061138533
""
0.0287378
0.019866318
0.042212456
0.022619763
0.037116151
0.04639028
0.0280207
""
0.029825475
0.053428262
""
""
0.056331828
0.026629491
0.038243655
0.011856443
""
0.030442698
0.048192773
0.030528706
0.029496387
""
0.060005672
0.017027618
""
0.056569695
0.01754971
0.013806495
""
0.017679816
0.019557504
""
""
0.049408954
""
0.025369056
0.038884901
0.031184467
""
0.032904875
0.049152017
0.025138091
0.04670009
""
""
0.069634624
""
""
0.0088722892
""
""
""
""
0.018344911
""
""
0.041057199
0.041484904
0.067517012
0.043617919
""
""
0.029468719
""
""
""
""
""
0.083222918
""
0.077815183
0.070720769
""
""
""
0.024356443
0.0056695612
0.0099653723
0.014109877
0.012356301
0.032114282
0.019011226
0.0014485907
0.0067512705
0.012796483
0.0021968058
0.005199187
0.0053730519
0.0092784325
0.003740828
0.069785833
0.040368468
0.045610867
0.0081405398
0.042694319
0.048251886
""
0.023128064
0.056275364
0.038764145
""
0.068667673
""
0.073224738
0.04653649
0.024436234
0.019338217
0.032090787
0.059382655
""
0.049828101
0.059534799
0.022947926
0.050827064
""
0.018229572
0.063801609
0.034146689
0.026540235
0.041587118
0.038358979
0.034246802
""
0.05674275
0.02673794
0.020275371
""
""
""
0.060810138
0.051007479
0.05197379
0.031765077
0.078136124
""
0.030938983
0.030977359
""
""
0.057768516
""
0.047272325
""
0.045381375
""
0.046083607
0.034512211
0.022829119
""
0.010100796
0.063512482
0.045898676
0.024824444
0.046804983
""
0.011869224
0.019764178
0.050962791
""
0.032993253
0.052671611
0.0094990376
0.029369371
""
0.024644993
0.0027199427
""
0.025328008
0.0070530004
0.024515161
0.014208131
0.0034355528
0.020996511
0.012694183
0.0016911463
0.012847056
0.012898103
0.0028849004
0.026244396
0.0020194605
0.004182098
0.016594622
0.025318494
0.00057721551
0.0042078393
0.0093629928
0.030832447
0.01023523
0.0033890449
0.033802066
0.051518343
0.0025479672
0.0066823745
0.018091524
0.0013820942
0.0086189555
0.036595993
0.0014652594
0.0025954312
0.0065551698
0.0013744222
0.0012960536
0.0035887647
0.0026611451
0.0059622312
0.0033852593
0.0031286762
0.0022629453
0.0038263788
0.0099519519
0.09647803
0.018716516
0.0048032403
0.0046119988
0.0027688786
0.006866198
0.010631288
0.065418996
0.002316803
0.018976396
0.0021968167
0.0052110977
0.0087085962
0.0033326133
0.012348632
0.0050663748
0.036348104
0.068294011
0.021877032
0.0066647758
0.018497631
0.033195943
""
0.065232873
0.02123379
0.032096796
0.0306383
""
0.017470527
0.0024437024
""
0.017043088
0.028809292
0.042496298
0.0044005448
0.018178487
0.01542707
0.092215434
""
0.051485613
""
0.019931169
""
0.0050890967
""
0.032860838
0.028024824
0.017165454
0.0076981988
0.013453083
0.060037814
0.018500224
0.0091631263
""
0.03083932
0.021538747
0.01511023
0.010087785
0.010329393
0.10043389
0.047845073
0.037485201
0.062878616
0.014937087
0.0043546963
0.054131202
0.01334227
0.072893247
0.026597684
""
""
0.051738039
0.085819125
0.040652022
0.041472945
0.0045088925
0.031478684
0.0038217267
0.0036815032
0.0184166
0.01860703
0.0042805471
0.0093327612
0.022450682
0.01259195
0.014595198
0.0067630806
0.013292486
0.0052595707
0.013202168
0.07423602
0.014035591
0.041379794
0.0063234447
0.0021189884
0.055853948
0.0125416
0.015575581
0.010939228
0.0055232714
0.025664713
0.018058535
0.069584154
0.0055327611
0.010444843
0.016493525
""
0.022518396
0.063692309
0.038152594
0.064927518
0.053032838
0.014396233
0.0097134151
0.0097825853
0.0098395692
0.0026336282
0.054945808
0.012101373
0.036020108
0.062209636
0.054377194
0.0085183624
0.0046052639
0.015224306
0.025298351
""
0.063497491
0.0064381985
0.0073542404
0.012186541
0.0010965228
0.0095678875
0.030731402
0.010995524
0.011048437
0.0022749454
0.0037728697
0.0029840639
0.0062952321
0.0052026664
0.0042400733
0.018104864
0.017736552
0.0070438413
0.017556001
0.0084330654
0.0047563897
0.027652493
0.02749926
0.053200904
0.065263405
0.005283664
0.05539313
0.0319895
0.05390681
0.052447911
0.043520235
0.061520573
""
0.049294576
0.059381343
0.02708761
0.021747001
0.044790011
0.050460897
0.02267372
""
""
0.05425062
0.054872777
0.044406615
0.049295422
0.060426645
""
0.027534032
0.049201097
0.022446742
0.035995331
""
0.013180405
0.017327351
0.049768452
0.01416468
0.016777048
""
0.0087700086
""
0.0066569224
0.026332246
0.022620812
0.021170609
0.049285341
0.022834592
0.070114329
0.06887123
""
0.054451842
0.040981241
0.0057914713
0.071382113
0.055168469
0.023835683
0.018009152
""
0.052697793
0.048655383
0.057890486
0.065611117
0.057756793
0.06763459
0.027998511
0.019293912
0.017660769
0.052057195
0.0067606135
0.03871423
""
0.023794316
0.021221396
0.031805113
0.055367086
0.0052160854
0.02341152
0.0073986636
""
0.043161687
0.042676222
0.061189219
0.062501714
0.017653629
0.016540729
0.056915518
0.027816581
0.064410105
0.065134346
""
""
""
0.086302467
0.068264633
""
0.036570799
0.065423205
0.013280749
""
0.045293067
0.019809354
0.045569811
0.050228834
""
0.054726351
0.046046883
""
0.068720199
""
0.04082071
0.066967182
""
0.10145163
0.021346631
0.0095445476
0.029353183
0.036812313
0.06264285
0.022925615
0.031185055
0.054193143
0.068827905
0.07421536
0.020176046
""
0.051756203
""
""
""
0.011240226
0.021001229
""
0.089622758
""
0.033407878
0.056832343
""
0.03689697
""
""
0.036624759
""
""
""
0.028914373
0.020986812
0.027839189
""
""
0.031856496
""
""
""
0.055738516
0.032715678
0.026562111
0.037440475
""
0.064251535
0.042962682
""
""
0.0733613
0.0075238254
""
0.07842873
""
0.04757357
0.010036152
0.0049540852
0.020521564
0.012003697
0.009613229
""
0.01572239
0.052790023
0.06206888
0.01318747
0.055663973
0.082145423
0.038323596
0.011561922
0.051633365
""
""
0.0061238725
0.069789164
0.013845883
