hours_wk_pooled_male_p1
23.197159
26.192545
25.180147
27.727612
26.960691
10.518897
25.316658
20.667023
26.465487
21.69648
31.645855
36.888767
24.967745
24.177332
30.894699
26.295565
28.946863
19.858416
""
19.102856
25.344158
28.355047
21.745863
20.875422
26.791595
15.502941
14.297314
23.181517
20.278122
27.207306
21.829592
11.576872
4.5320668
14.90011
20.022619
22.547836
16.8601
44.300022
25.599846
21.32308
24.259554
25.944378
9.2596521
20.69153
19.066465
28.542059
32.230991
20.276106
18.346357
26.051989
15.721255
25.338285
14.547835
10.695166
24.928547
29.835035
19.248043
16.9196
23.368624
26.094513
22.374996
17.859844
16.797445
18.482523
25.929436
29.161034
21.328674
""
""
24.23119
17.985203
""
""
6.097898
31.729897
""
""
20.677567
24.430748
16.423309
24.11574
13.636988
""
23.002462
11.713378
7.7472062
6.8895054
""
12.100574
52.39933
""
""
""
""
""
27.83622
18.378216
25.347275
19.605804
21.75843
15.841387
6.5169663
35.880943
24.226263
23.725935
14.701397
23.251724
25.88793
31.129017
30.597458
27.830664
38.346756
21.49716
33.997513
20.814613
18.889496
17.525179
""
28.256182
16.424313
15.87648
16.209103
24.189404
26.973219
19.096027
33.953056
30.212969
31.483927
13.96819
20.822004
18.629961
15.178395
11.383058
32.021233
27.228052
37.090412
23.861403
29.68655
8.241333
31.582676
18.586811
33.004356
23.117819
28.984823
34.882378
13.182114
22.885595
19.442924
22.732788
23.746782
14.688434
45.769665
19.161629
29.235657
30.347029
32.791687
26.554865
19.522671
24.898773
25.637251
22.420023
33.653069
22.166744
41.407337
11.870446
32.074558
28.679882
39.65649
22.517754
18.717026
18.452824
47.937595
41.435173
21.661116
36.224915
35.426098
16.98749
28.513945
35.640736
33.718292
19.149405
33.675652
27.138659
23.64043
48.575268
26.825706
23.186911
""
38.541348
24.258938
39.626308
20.796698
22.676275
35.999088
19.143923
24.018576
18.093801
25.082825
28.884481
19.149742
25.688753
19.333662
28.968029
20.523582
26.888126
26.415071
29.862612
24.041084
21.479435
27.493877
41.045555
""
26.866405
31.573887
19.263187
28.200399
26.558516
14.07372
24.868153
21.634071
31.111374
23.602959
26.539997
30.175922
24.562675
26.39366
29.253674
30.307201
26.199949
25.387207
26.43689
""
29.349571
22.806479
22.76742
20.758993
26.008114
22.683947
""
28.635704
34.789955
26.316706
28.145666
26.830416
27.401808
30.240993
24.897736
""
36.391064
47.83926
30.819212
28.152376
31.502569
""
""
21.985632
""
""
""
28.47776
21.893419
""
23.358784
37.246044
41.779682
25.847179
21.447992
31.147541
""
""
22.650343
""
""
""
28.752245
""
30.916229
""
33.404137
28.82707
23.245218
""
34.984261
29.690819
""
17.943972
25.950933
26.337448
30.034966
28.700617
""
30.824089
77.452339
""
29.593613
22.032034
21.758543
35.808403
44.773991
""
""
""
""
""
27.786287
48.89043
21.05303
35.717274
21.74824
19.234673
28.458206
23.53467
22.449186
22.589552
24.884422
26.620676
18.728569
10.170857
20.405048
16.974327
20.022186
18.185934
22.121443
25.660688
25.471033
23.540356
14.879863
29.621933
24.683769
19.452778
31.033104
17.403109
11.175477
37.539162
17.488255
18.083588
31.211889
17.334333
9.3945684
26.462011
10.317835
34.848545
29.664478
21.402573
11.268855
19.177099
20.366438
20.369896
16.568451
24.587608
19.577213
21.31863
""
24.433321
20.172661
15.707454
17.994896
""
-2.8787737
22.012318
19.273623
23.808722
26.014393
17.115139
30.808994
24.957829
19.752775
22.359299
25.431509
25.005875
20.11323
22.78611
20.899012
23.289913
23.654989
21.544527
15.455703
24.387991
22.652918
33.385849
23.252008
18.753021
29.80208
21.821224
14.610071
25.848368
12.366475
23.771202
""
35.653973
""
22.282114
15.441457
27.369345
10.030778
27.442608
18.715261
17.66618
19.164785
""
25.868879
39.443916
16.656452
19.299002
30.785654
""
31.591993
""
16.175808
17.850201
""
13.88692
37.141079
15.689156
27.801113
23.529491
""
19.38229
""
19.90859
22.079231
7.8368359
19.332348
28.076675
13.456672
9.5886631
21.17001
38.60627
29.275854
27.775551
14.644433
22.39884
29.28451
14.043684
19.006205
19.505144
""
18.517763
22.349991
26.56567
14.25808
33.58057
19.430807
15.19804
32.365189
24.994005
16.005283
37.078568
""
24.718597
33.618019
14.397032
7.0470448
25.584869
26.225231
28.140396
""
27.698317
28.396784
20.320337
23.346159
23.085268
25.004732
22.722813
28.156155
19.135279
34.953461
11.246614
""
33.944241
14.078384
25.620661
""
20.4853
24.00745
15.413248
30.379488
8.4095135
13.538758
25.68083
29.609081
""
17.71637
38.369839
17.112757
3.9053879
""
21.360405
4.3096333
""
18.038847
24.876322
21.820126
21.472895
13.74156
26.977415
23.660067
19.678143
39.566154
25.738617
23.273575
10.855879
""
16.315411
""
""
""
20.488668
26.897364
""
13.299863
""
5.3657441
21.153526
""
6.0022831
""
""
33.945412
-2.4753239
14.642238
26.31769
15.770825
12.42166
24.87435
33.744999
34.174778
15.580032
""
13.305167
25.984272
8.117835
18.036221
13.669629
22.066458
""
25.565359
19.453363
""
""
35.505955
25.680185
38.913052
40.459698
19.96302
15.566224
26.922476
27.934834
31.270813
23.847103
26.213768
""
28.678719
60.625435
29.89077
34.125099
""
28.214008
25.75943
28.960056
25.592993
""
""
22.796078
27.562756
33.956917
""
26.898317
""
30.437059
45.059536
21.032576
29.802721
13.577734
35.260735
24.382853
34.142727
21.912949
25.598774
24.171265
""
31.055201
48.045334
29.651608
31.032093
30.068398
43.17934
38.229027
32.089363
24.952715
""
29.97707
""
26.795561
25.43988
16.714342
34.916145
21.196032
31.493284
28.15711
""
24.403341
26.178301
18.510239
34.715473
25.70384
32.313137
36.918724
26.214376
19.059055
33.502003
31.115858
26.149317
27.407164
39.123688
28.497261
17.696308
41.507816
24.381432
10.356412
27.309076
24.611126
25.556602
34.273998
27.755142
24.81171
34.887032
31.51911
-15.85882
34.998947
24.290897
31.070547
23.188169
33.814533
13.318877
13.731264
19.925158
34.437405
20.164291
23.918276
28.346937
28.357302
22.331837
21.688332
50.494267
28.978788
33.997204
33.584526
20.260218
32.244965
28.818396
13.084545
31.062675
19.671597
19.838446
37.402607
27.331285
41.542542
35.144051
36.743069
41.088795
19.252439
36.098358
35.745033
20.681723
19.654293
24.013149
28.617722
29.410355
""
-5.3095851
5.9927535
26.449816
20.841204
22.720852
15.426933
26.26593
19.661463
33.409607
1.8403926
34.755569
40.383369
38.359711
26.428345
16.600533
25.680365
37.650787
31.150064
36.47731
49.962067
30.492004
28.217175
20.817411
21.618654
21.391554
26.788944
25.266911
20.737684
16.595984
34.062714
31.446766
27.390036
25.141689
28.239319
21.567785
26.370182
24.108953
21.410448
27.855118
36.490776
23.774611
24.735397
17.391106
23.500648
44.107239
20.207727
22.915077
15.794294
8.7710285
26.828588
25.801298
39.891724
18.92396
20.477015
26.958651
32.995049
24.162897
23.601656
26.36636
24.664038
29.016384
28.844931
31.686472
36.153591
28.072929
27.671671
21.765621
30.701565
24.338898
37.713657
18.540174
22.984434
27.217964
14.425071
16.899796
17.5861
33.716976
23.269833
22.053022
32.023678
29.624702
33.251225
29.39118
24.107151
27.285408
8.5015793
26.460966
