marr_29_white_male_p1
0.26065812
0.59415644
0.56655347
0.24427217
0.39711532
0.28607097
0.25663784
0.35489491
0.455742
0.23289791
0.441403
-0.21155766
0.39189416
0.62911171
0.53830057
0.49746564
0.43584418
0.51640266
0.29523459
0.41811293
0.20497759
0.29420233
0.8676911
0.53101218
0.45048356
0.3214134
0.23789512
0.10377464
0.49351686
-0.020188959
0.29465315
0.17819534
0.18415463
0.20200676
0.14628367
0.35185137
0.50081456
0.41733214
1.0191914
0.18881012
0.23971005
0.40726697
0.46875584
0.44997269
0.51657766
0.5263679
0.14427961
0.50408441
0.73562479
-0.11363468
0.25174844
0.46992722
0.31120276
0.31543234
0.27925131
0.40532303
0.28688437
0.46338555
0.30387902
0.4213053
0.39285976
0.52287406
0.24271162
0.26881763
0.31226206
""
0.39248598
0.2869221
0.58216375
0.51432252
0.98995
0.29980385
0.32026654
0.31536436
0.63196892
0.33412588
-0.12678343
0.016731894
0.34230828
0.04895651
0.46332675
0.38019907
0.24110088
0.58152431
0.33727551
0.39454639
0.33305329
0.40353671
0.36474106
0.37472382
0.21597575
0.15190217
0.3130559
0.3318553
0.38535058
0.33300397
0.09601479
0.06160311
0.37694919
0.13497251
0.54312837
0.15908504
0.31175214
0.25839058
0.45401782
""
0.33995581
0.3874588
0.32514572
0.089231052
0.29609099
0.30830893
0.34583494
0.3737767
0.26701078
0.21313912
0.39643258
0.33193585
0.28433654
0.18974161
0.48028851
0.18447368
0.29382485
0.57660013
0.35842949
0.089399122
0.47608188
0.46134982
0.48671091
0.52867883
""
0.46699414
0.35829216
0.66077232
0.45687738
0.81734002
0.52985233
0.67473614
0.025870033
0.35712069
0.056406401
-0.37919295
0.10377311
0.54369563
0.52808434
0.31284645
0.51729935
0.12248634
0.29260799
0.30368945
0.35841954
0.50683713
0.31076753
-0.0081821261
0.15246849
0.4049564
0.32743526
-0.02248464
0.82340044
0.42059833
0.26533476
0.70415491
0.28122476
0.13993134
0.5113799
0.47247055
0.63382488
0.67992121
0.11987059
0.2253055
0.15214847
0.067966141
0.53285086
0.11664921
0.23612057
0.36852047
0.45566586
0.39079529
0.30484459
0.25386596
0.091844037
0.32458088
0.21649164
-0.084107541
-0.030246124
0.41637799
0.35485885
0.49504444
0.50223356
0.2424821
0.74298
0.17970285
0.2734631
0.36642814
0.11812113
0.3948144
0.087365523
-0.055027239
0.13103937
0.32892266
0.14343008
0.70610046
0.51717573
0.48693994
0.217851
0.60390872
0.25295767
0.31762955
0.56426299
0.7230987
0.37906915
0.50856429
0.29012772
0.31072327
0.53724647
0.34974962
0.26348266
0.28463185
0.1942752
0.38893649
0.47903264
0.30603674
0.3021
0.42540514
0.1224649
0.14928426
0.33555335
0.38671708
0.70033282
0.38392454
0.39650097
0.39076734
0.092801854
0.15967622
0.28326988
0.23090288
0.10839923
0.25176638
0.15849642
0.20181607
0.39188057
0.39442718
0.29111898
""
""
0.17487803
0.096816622
0.49373102
0.49699
""
-0.11426374
0.47134519
""
0.35333219
0.39031586
0.23723753
0.42687508
0.58585769
0.49820536
0.54429632
0.44265246
0.22547351
0.51752418
0.56993574
0.34049886
-0.14868753
0.29751632
-0.071338758
0.24292983
0.27686712
0.30134651
0.16835505
0.46503359
0.41995192
0.057503454
0.34989917
0.40271109
0.34626222
0.27743378
0.36881843
0.16524509
-0.045795754
0.31520283
0.45135126
0.33671257
0.32621703
0.57128412
0.40319291
0.34144059
0.23867029
-0.045114208
0.09052965
0.20532982
-0.10922319
0.0099988561
0.1378668
0.42868266
0.42295763
0.15967132
0.34374022
0.058418252
0.43923432
0.39650357
0.17441398
0.40368652
0.36062372
0.38323706
0.46713585
0.28281936
0.3448016
0.29028311
-0.011871524
0.40558648
0.44186592
0.23038895
0.32944155
0.36856306
0.40525499
0.34646067
0.2987211
0.21803755
0.1899194
0.56780088
0.42026407
0.25801578
0.22888951
0.30963916
0.25989926
0.55014509
0.025679352
0.26395968
0.43229863
0.33655277
0.26794812
0.33248359
0.54111803
0.39323252
0.39845002
0.27816948
0.18773502
0.1622459
0.14474709
""
0.07297226
-0.15201977
0.70961672
-0.02904916
1.149076
0.49015996
-0.092177548
""
0.41427842
0.44934356
0.4207274
0.45875347
-0.0039749728
0.15025541
0.39032754
0.50759101
0.52793741
0.231802
0.11465985
0.52410316
0.510396
0.12460364
0.35506368
0.22605954
-0.16842325
0.40063366
0.43012482
0.1653662
0.69308239
0.47929204
0.21248706
0.1114051
0.33889401
0.27221641
0.3751612
0.16455241
0.46550438
0.20189092
0.39482838
0.25618428
0.35260427
0.42020753
0.1333916
0.3133159
0.33879885
0.34004408
0.45851329
0.48768997
0.24279763
0.57186168
""
""
""
0.40022632
