comcoll_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068093903
""
""
""
""
""
""
""
0.092678256
""
""
""
0.10024782
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051712051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030256538
""
""
0.065109551
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10401903
""
""
""
""
""
""
""
""
""
0.01386537
""
""
0.088788256
""
""
0.0193645
""
""
0.028822592
""
""
""
""
0.042892959
0.085833468
""
""
0.0064617195
""
0.070498936
""
""
0.052629888
""
""
0.045401108
0.072166681
""
0.010689822
0.085157439
""
0.025348755
0.020592604
""
0.021221757
0.014320922
0.014745845
0.028784523
0.084252998
0.01738851
0.063253328
0.011530857
0.098645203
""
""
""
0.026437184
0.061194047
0.049322534
0.073372096
""
""
0.062065076
""
0.028230052
0.064834096
""
0.060691286
""
0.046264194
""
""
""
0.079378031
""
""
""
""
""
""
""
""
""
0.056016002
""
0.10117725
""
""
0.063708074
""
""
""
""
""
""
""
""
0.057155352
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039194528
0.04054096
""
""
0.054724723
0.10395474
""
""
""
0.057283163
""
0.065812476
0.075303882
""
""
""
0.083830781
0.035766035
""
""
""
0.027386559
""
""
""
""
0.044378016
0.092796907
""
""
""
""
""
""
""
""
""
""
""
0.04518126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037333883
""
""
0.10028024
""
0.036737092
0.098573215
0.049590368
0.096603662
0.048834693
0.072187051
""
""
""
""
""
0.062737182
""
""
""
""
0.11397731
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084035769
""
""
""
""
""
0.057068046
""
0.050350811
""
""
0.059725892
""
""
""
""
""
""
""
0.043911103
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047721893
""
""
""
""
""
""
0.03439942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049260072
0.013236878
0.06486167
0.042302836
0.098871067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075989515
""
""
""
""
""
0.013010384
""
""
""
""
""
0.017701255
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
