comcoll_natam_pooled_p50
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36463574
""
""
""
""
0.34873104
""
""
""
0.3274489
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13055936
0.044199478
""
""
0.20780154
0.23992327
""
""
0.15910645
0.048254255
""
0.079206564
0.054075424
""
""
0.053151425
0.0098394193
0.032123663
""
0.37280729
0.080778241
""
""
""
""
""
0.080142371
0.23471817
""
0.19240417
0.036249742
0.00015386935
""
""
0.20424782
0.18689798
0.24712357
0.20498562
0.055806983
""
""
0.0025974852
""
""
""
0.16887714
""
""
""
""
""
""
""
""
""
""
""
""
0.3244392
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49027437
""
""
""
""
""
0.071422458
""
""
""
0.15901098
""
""
0.26103279
""
""
0.1630927
""
""
0.20574124
""
0.19150944
0.15428962
0.27052596
0.27380079
0.24814126
""
""
0.29127818
""
""
""
0.1416342
""
""
""
""
""
""
0.25803399
""
""
0.23528273
0.28848228
""
0.2825163
0.20148472
""
0.18176538
""
""
""
0.16841502
""
0.28510064
""
""
0.42710724
0.19084832
0.2796759
""
""
""
0.37366083
""
0.33977681
0.13232303
""
0.25460085
""
0.38768622
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092437409
""
""
""
""
0.2085944
""
""
""
""
""
""
""
""
0.19792753
""
""
""
""
""
""
""
""
""
""
""
0.16145808
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43104377
""
""
""
""
""
""
""
""
""
""
""
0.21526363
""
""
""
""
""
""
""
""
0.18956126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62862134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27085236
""
""
0.37933022
""
0.069378033
""
""
0.24893233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19354463
""
""
""
""
""
0.44415757
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
