kir_stycz_hisp_male_mean
0.36776438
0.3958258
""
0.46548614
0.4482623
0.44797868
0.4378767
0.36877403
""
0.4731093
0.44115365
0.48475522
""
0.40338165
0.45807916
""
""
0.45005643
""
0.47759226
0.42107823
0.42869988
0.37521926
0.4220604
0.48972327
0.30788907
0.46009693
0.42082387
0.51037502
0.3993119
0.35490841
0.43563357
0.48726073
0.47662866
0.39381674
0.49552321
0.47858673
0.51875091
""
""
0.43405414
0.46279234
""
""
""
0.48212692
0.52935123
0.58634746
0.55351025
0.47164649
0.4918316
0.53365695
0.441165
""
""
0.4815833
0.61376572
""
""
0.44613048
0.42164001
0.46668801
""
0.54592115
0.43715107
0.52796972
""
""
""
0.47701094
""
0.35148594
0.36423001
0.44988
0.44625542
""
0.42217645
0.39308706
0.51966906
0.48464814
0.39176521
0.45845819
0.36074367
0.44848058
0.4878639
0.40893635
0.45097527
0.44707477
0.465285
0.40846962
0.4042761
0.34867617
0.42033115
0.44277963
0.4143168
0.38925591
0.45713452
0.48549834
0.47978652
0.47164485
0.45884278
0.52850801
0.49123198
0.47441867
0.44605196
0.47646493
0.45723951
0.48164773
0.42720807
0.44236553
0.45006725
0.46844223
0.4663277
""
0.48124295
0.48552081
0.48200142
""
""
""
0.46493885
0.52426219
0.46183771
0.49951872
0.4930318
0.48062897
0.44679919
0.38469163
""
0.33095223
0.50626123
0.4871597
0.4454855
0.42274514
0.48753974
0.37598127
0.49722001
0.4533805
0.48210144
0.46833274
0.44025901
0.46510708
""
0.39344531
0.42714
""
0.40691489
0.36504421
""
0.47117728
0.51886553
0.49404204
0.38870564
""
0.47006971
0.48588961
""
0.46298054
""
0.35462412
""
""
0.57538098
0.53324211
""
0.57934135
0.40374774
0.49528572
0.35100743
0.44345954
0.49743485
0.46269864
0.4485873
0.432475
0.35646781
0.42094138
0.4694249
0.47419605
0.45783713
0.5015204
0.40624955
0.46079999
0.43911707
0.4155978
0.48329237
0.48767102
""
0.48776221
0.47847769
""
0.42381024
0.44641435
0.48168594
""
""
0.42901969
0.48564428
0.50279498
0.48604757
0.50762177
0.49532676
0.55869901
0.548949
0.47338489
0.44614607
0.49226028
0.49057412
0.39552021
0.41894212
0.50111616
0.49999779
0.4998067
""
0.29031309
0.56733304
0.50637203
0.4569459
0.4783217
0.42310742
0.48483264
0.48860586
0.41359526
0.39996725
0.5104723
0.45910874
0.47448781
0.46435311
0.39985588
0.49714833
0.42334208
0.41930762
0.46137461
""
0.49896419
""
0.38215652
""
0.38554522
""
""
0.42730078
0.47917724
0.49239129
0.50480253
0.51726735
0.41901863
0.47487214
0.44601524
0.38084629
0.42503971
0.45836517
0.41156521
0.42990357
""
0.42119521
0.4624027
0.45801249
0.4816556
0.48194507
0.49316958
0.45273671
0.46053782
0.45373812
0.4438782
0.51451874
0.520634
0.5503729
0.55011123
0.46987566
0.49847552
0.47806588
0.47440603
""
0.42238271
""
0.37966937
0.46303645
0.39629051
""
0.48228893
0.47199056
""
""
0.5138706
0.50029588
0.36736971
0.43770516
0.5000028
0.39898694
0.35620293
""
""
""
0.43984643
""
0.56125063
0.45804232
0.52651095
0.43717381
0.50121284
0.54755485
""
0.55272526
0.49195293
0.45596194
0.45910719
""
0.50269425
0.42106217
""
0.5245055
0.51211137
0.46770835
0.52344501
0.50828159
0.51576346
0.41032678
0.43237635
0.47129756
0.46284488
0.51576006
0.49833038
0.52315259
0.42102891
0.46576571
0.48581681
0.47545511
0.53868961
0.45285946
0.52514392
0.51224744
0.5403893
0.49450937
0.5087266
0.51666778
0.55333185
0.51819867
0.43932781
0.41862801
0.53093648
""
0.4761036
0.54813325
0.47304022
0.43898162
""
0.41320217
0.43421334
""
0.46609229
0.43479884
0.47093719
0.38841188
""
0.48382404
0.45290241
""
0.47689047
0.39966843
0.48825273
0.4742986
""
0.48492727
""
""
""
0.49361718
""
""
""
""
""
0.5607754
""
""
""
""
""
""
0.57300097
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49035913
""
""
""
""
""
""
0.48586091
0.51900834
""
0.47962248
0.4866322
""
""
""
0.51104581
0.57333463
""
""
""
""
""
""
""
""
""
""
""
""
0.4312903
0.34840664
0.46518242
0.5362851
""
0.53515351
0.4956294
0.46083075
0.48626897
0.4241477
""
0.53596568
0.50372618
""
""
""
""
0.48650369
0.53394109
0.53286105
""
0.50585002
0.54852509
0.44212267
""
0.4960545
0.53066313
""
0.48065111
""
0.51974368
0.51773828
0.48212078
0.48278958
""
""
""
0.48726359
0.47866672
""
""
0.44276404
0.43709648
0.56427747
""
""
""
""
""
""
""
0.50858003
0.53684729
0.40596893
0.51252592
""
0.44278273
0.5262661
0.52290535
""
""
0.51303118
0.50973499
0.47536331
0.47014478
""
""
""
""
""
0.48241308
""
""
0.48553941
0.48818469
0.50068617
0.54290426
0.50349039
0.51949733
0.52486211
0.47983232
0.43152022
0.52931893
0.48316711
0.41877145
""
""
0.43191722
0.46709114
0.43322316
0.45224375
0.49369025
0.4248592
0.50654918
0.44762516
0.42931241
0.4814218
0.51188576
0.50326747
0.41819912
0.56365532
0.53562337
0.49224168
0.40931162
0.40689078
0.45044899
0.51220858
0.54308891
0.4433659
0.5999155
0.4632422
0.42654699
0.46233648
0.47002298
0.60271925
0.4677563
0.47217304
""
0.47651485
0.51704603
0.57985449
""
0.54533219
0.64305043
0.57395917
0.55718327
0.53912723
0.55741978
0.52074432
0.5010913
0.48356268
0.48821482
0.54205853
0.43246189
""
0.62388837
0.64322317
0.5823999
0.55799824
0.52453369
0.52306587
0.53509068
0.52230102
0.53714275
0.50299597
0.60003102
0.56422091
0.59699154
0.49750254
0.53384423
0.46853766
0.51953298
0.38628826
0.47779012
0.52204466
0.55553198
0.5639773
0.49582365
0.6049701
0.45999599
0.46782121
0.47637135
0.46459156
0.48775676
""
0.48139203
0.51064438
0.49350333
0.44958502
0.50400317
0.45835695
0.51815444
0.50739169
0.45273939
0.51273048
0.54386145
0.51357925
0.50912637
0.45368391
0.46354151
0.54160947
0.53629118
0.40001732
0.49263626
0.46064493
0.47159904
0.46384969
0.49184123
""
0.53941667
""
""
""
""
""
""
0.51461208
""
""
""
""
""
0.56421572
""
""
0.49495232
""
0.61616147
0.54443556
0.56491363
0.54904968
""
""
""
0.46803322
""
""
0.59825158
0.46131667
0.54481435
""
""
0.48796365
0.53106445
0.6328699
0.54956943
0.58344358
""
0.54991692
0.52468884
0.51443601
0.40432426
0.45143086
0.3613658
0.41768134
0.40048447
0.46644047
0.42470464
0.49720401
0.59288144
0.47416079
0.49031928
""
0.55388308
0.49413249
0.53391373
0.44443223
0.45458308
0.52110714
0.51144463
0.48096609
0.47845128
""
0.46564695
0.46181765
""
0.55903083
""
0.52335072
0.52167922
0.52292079
0.51203173
""
""
0.61009115
0.55197525
""
0.65498745
0.44338065
""
""
0.45650792
0.47694394
0.47939155
0.41623491
0.43495125
0.49236163
0.54649931
0.47664502
0.47295383
0.50898212
0.54758793
0.65956432
0.66265261
0.37647429
0.49713725
0.52027315
0.57387042
0.50158793
""
0.43423843
0.5168252
0.50187647
0.50847352
0.52653146
0.43796629
0.50641328
0.54354841
0.52802849
0.45526963
0.39112702
0.43354243
0.51051939
0.49299037
0.476715
0.41962364
0.47072983
0.50526142
""
""
0.46979478
""
""
""
0.49182251
0.4702085
0.54120666
