stayhome_asian_male_p10
0.20194502
0.47811803
""
0.28294846
0.25384453
""
0.4069213
""
""
0.16747361
0.27352324
0.36913669
""
0.36106825
0.35189483
""
""
0.3179712
""
""
0.16269101
0.29992422
0.50181037
0.3093197
0.32488167
""
-0.034351379
0.38456756
0.36743778
0.35198364
0.62863314
0.21005808
0.38815457
0.22916871
0.21655627
0.237114
""
0.57240975
""
""
0.24885431
""
""
""
""
""
0.30052388
0.2799193
0.35248953
0.18212588
0.10599589
0.26529527
0.29634142
""
""
0.23540084
""
""
""
0.41134807
""
0.24357429
""
""
""
0.081714846
""
""
""
""
0.38246283
""
0.11272564
0.29932103
""
""
0.35913253
0.31628472
""
0.32024446
0.27340296
0.41297123
""
0.20305865
0.41122028
0.26642668
0.45898318
0.15144451
0.22219273
0.24295196
0.36301535
""
""
0.30346489
""
""
0.2853168
0.26372018
0.3082841
0.25218779
0.27061409
0.37327081
0.28424868
0.24935181
0.25082764
0.32597613
0.2580635
0.37237188
0.20135872
0.28996858
0.24273948
0.6534515
0.29128417
""
0.3298623
0.36866546
0.25282335
""
""
""
0.3220976
0.57398021
""
0.16024186
""
0.38776639
0.34172902
""
""
""
0.37487009
0.055487692
0.38488239
0.41848588
0.30866045
""
0.33635658
0.33713543
0.25163361
0.53734797
0.25422812
0.21875873
""
""
0.22333249
""
0.34077713
0.206827
0.22564645
-0.023501517
""
0.2985025
0.2079982
""
0.29532021
0.20096691
""
0.30799752
""
0.038101021
""
""
0.2954658
0.37540844
""
0.42691368
0.11174373
0.028043238
""
0.15825503
0.35414398
0.30275965
0.31084901
0.18211776
0.14891034
""
0.13153785
0.35212839
0.26110008
""
""
0.46323666
0.20781833
""
-0.035404678
0.30776009
""
0.39805683
0.23864466
""
""
0.25491378
0.22072838
""
""
0.19107111
0.25439891
-0.032567661
0.20485131
0.43396443
0.18724808
0.14211982
0.14263554
-0.049085118
0.082767427
0.3023425
0.34334382
0.27404672
0.33591715
0.11869308
0.29552993
0.26986885
""
""
0.20572045
0.1600659
0.18184155
0.32310966
0.18714873
0.34109163
""
0.14854005
0.34127888
0.028423609
0.33513394
0.065010227
0.12443691
0.0696344
0.24400151
0.20191392
0.26387352
0.24084926
""
0.3204186
""
0.23978226
""
0.31481662
""
""
0.2935046
0.38782918
0.29713196
0.18439788
-0.12647623
0.53465503
0.5322296
0.28736532
0.08218462
0.25213367
0.34848502
0.25558928
0.15823342
""
0.31094462
0.26349321
""
0.3121444
0.067274936
0.28720331
0.057100542
0.33694646
0.30330881
0.29506287
0.42751682
0.41696277
0.44404259
0.43754819
0.40027985
0.43750677
0.33301288
0.32518765
""
0.0099722976
""
""
