somecoll_asian_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05599355
""
""
""
""
""
""
""
0.090185732
""
""
""
0.15722868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055677541
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021738945
""
""
0.045227155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048193827
""
""
""
""
""
0.067940287
""
""
""
""
""
""
""
""
""
0.010456656
""
""
""
""
""
0.013330855
""
""
0.031962097
""
""
""
""
0.037692316
0.066579081
""
""
0.0038193522
""
0.075450294
""
""
0.071155131
""
""
0.036790654
0.069102526
""
0.0088854963
0.046549138
""
0.020013414
0.020161232
""
0.017654156
0.010077801
0.014962806
0.028271912
0.034301646
0.0082664583
0.04465792
0.0060661458
0.038514335
""
""
""
0.016113225
0.055940066
0.05079975
0.11624384
""
""
0.081458122
""
0.018835753
0.056182977
0.12727597
0.070824564
""
0.040042788
""
""
""
0.093299694
""
""
""
""
""
""
""
""
""
0.063689545
""
0.054011721
""
""
0.057816129
""
""
""
""
""
""
""
""
0.055984616
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03443091
0.032822102
""
""
0.02982115
0.082237385
""
""
""
0.034182061
""
0.12233455
0.083341964
""
0.086292639
""
0.017298341
0.028664641
""
""
""
0.060320869
""
""
""
""
0.041960284
0.076698855
""
""
""
""
""
""
""
""
""
""
""
0.037762117
""
""
""
""
""
""
0.13104376
""
""
""
""
""
""
""
0.042612802
""
""
0.033256486
""
0.032156713
""
0.043363828
0.12973723
0.063666776
0.12602012
""
""
""
""
""
0.048866894
""
""
""
""
0.11421256
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086531982
""
0.036723521
""
""
0.050113652
""
""
""
""
""
""
""
0.03664536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044750746
""
""
""
""
""
""
0.032498792
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.03956341
0.010005553
0.047847129
0.037855335
0.071682945
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067217767
""
""
""
""
""
0.0062533519
""
""
""
""
""
0.01054702
""
""
""
""
""
""
""
""
""
""
""
