working_pooled_pooled_mean_se
0.0057057003
0.0037193829
0.008510706
0.010790615
0.0066244244
0.012568741
0.0086523322
0.0038393999
0.0066918586
0.01033416
0.0075880946
0.011997635
0.0078063658
0.013222965
0.012614383
0.0061505861
0.0060174121
0.011958004
0.015187037
0.0074449265
0.012483955
0.0052166637
0.0054252995
0.006145773
0.0062615243
0.005060148
0.0071877372
0.0045587881
0.011256873
0.0086912578
0.0091058938
0.01367964
0.011190016
0.010100407
0.0043788156
0.0063696769
0.0016964088
0.012383678
0.0049225613
0.0072803143
0.0044482313
0.0054806727
0.011680121
0.0093459394
0.0026346319
0.0089569157
0.00946029
0.0050245901
0.0021881012
0.0096567329
0.0026833147
0.0040050433
0.013632121
0.010006394
0.0080389259
0.010232124
0.005803321
0.0056226645
0.0034742577
0.012907026
0.0047771288
0.0066713379
0.0034730029
0.0061629717
0.01189138
0.012774693
0.0098947091
0.033694785
0.036596529
0.0024121364
0.016159195
0.062339805
0.041314751
0.028713429
0.0041676974
0.049649999
0.0426616
0.0072318749
0.0074017094
0.012177818
0.012103638
0.022012351
0.044512723
0.0065107835
0.019054526
0.024410797
0.024311081
0.044013921
0.023520773
0.014831403
0.076615416
0.023291694
0.020962344
0.044160035
0.10881963
0.021918038
0.0081722122
0.0039617978
0.0041120132
0.0071318164
0.0082127592
0.016288429
0.013600406
0.00083194545
0.0035588506
0.0052896962
0.0015481079
0.003643471
0.0068066474
0.0036725826
0.0035884099
0.0090795495
0.0092943516
0.0073190797
0.0033816698
0.0075635831
0.012354704
0.019742701
0.0091777323
0.011520012
0.0092878919
0.010536444
0.0092318673
0.015301481
0.0087204883
0.0094444389
0.0050900034
0.0057984577
0.0054571321
0.0098001752
0.013775583
0.0098408144
0.0099278465
0.0047353469
0.010497493
0.013604159
0.0048623499
0.0113151
0.0071749226
0.0090327347
0.0076984591
0.011824484
0.0069041373
0.015824586
0.011180459
0.0043961317
0.0091268886
0.018622618
0.011280292
0.014168392
0.014156568
0.012275484
0.00993207
0.0053233756
0.012430628
0.013392745
0.0063149231
0.0057259747
0.012820435
0.017617373
0.014052231
0.014692782
0.0077133565
0.015200824
