kir_native_pooled_male_mean_se
0.0037063579
0.0056900247
0.011697947
0.0033196476
0.0040392098
0.0097755603
0.0028325822
0.0094019212
0.010801625
0.0048351972
0.0043496331
0.0024955017
0.01134049
0.0068102013
0.0044928789
0.012863575
0.013049563
0.0047665942
0.012891597
0.0092701856
0.003750049
0.0034961149
0.0048342533
0.006331007
0.0026158867
0.012262073
0.0056847981
0.0038389314
0.0026231955
0.007996479
0.0073097697
0.005859029
0.0028574683
0.0036529563
0.0075350013
0.0042803162
0.0083187092
0.0074370727
0.014086627
0.013209303
0.0038487283
0.0088416366
0.013197269
0.018909039
0.010805592
0.009642452
0.0025887419
0.0055027418
0.003372384
0.0058374633
0.0045165909
0.0039168377
0.0053789318
0.019939255
0.013494769
0.0037757582
0.0097532636
0.015383461
0.016454488
0.0064445464
0.0084874388
0.0033218511
0.011165608
0.0082576293
0.0073405709
0.0079299901
0.013133157
0.0097645465
0.0086341156
0.0072870539
0.009658494
0.0072013494
0.0069617135
0.0056125438
0.0082078958
0.011408324
0.0056572179
0.0067784931
0.010398846
0.0026474253
0.0069308612
0.0063334401
0.0075693564
0.0061635193
0.0024862089
0.0068672821
0.0063996287
0.0050733122
0.0039096461
0.0047954349
0.0055011874
0.008861064
0.0079566948
0.0039757779
0.0085473899
0.013543736
0.0060856603
0.0046717762
0.0021473176
0.0038553732
0.0037666145
0.0024489402
0.0028926679
0.003982726
0.0037655698
0.0025065197
0.0040073618
0.0027023989
0.0072759613
0.0050881924
0.0054960903
0.0055542951
0.0032559631
0.010441336
0.0035789318
0.0030384434
0.0038091072
0.013926368
0.015021608
0.013934589
0.0056317891
0.0087077599
0.0097872559
0.0076692086
0.0089645376
0.0045153876
0.0046205609
0.0086514363
0.0098619647
0.0089067305
0.00174432
0.0070495801
0.0065457746
0.0095862234
0.0054658721
0.0070742243
0.0038866128
0.0048344601
0.011060646
0.0080239465
0.0045099645
0.0061171614
0.013292594
0.011325701
0.0065117613
0.011314555
0.0046518282
0.0069858939
0.0085395407
0.0087484112
0.0073175896
0.0028110072
0.0059566782
0.011037802
0.003451498
0.0037279355
0.010281485
0.0044638771
0.0089937523
0.0069196718
0.018016173
0.010520699
0.0051893233
0.0020521041
0.012532067
0.0015969066
0.0057772342
0.0050827563
0.0078055342
0.0037470548
0.0012516724
0.0034185846
0.004895532
0.0027640436
0.0047897603
0.0072058602
0.0032438922
0.0019938583
0.0050310288
0.0060962574
0.006106643
0.0055037313
0.002231631
0.0066661569
0.0070391847
0.0018853839
0.010391093
0.0058392007
0.003764543
0.012487509
0.009012877
0.005274734
0.0024127404
0.011466895
0.0085186213
0.0055568982
0.0040667555
0.0036672608
0.0026590356
0.0064660762
0.0029308121
0.0034102974
0.0059958333
0.0054654777
0.0038446721
0.0030558957
0.002271252
0.0060999556
0.0048546498
0.0040864148
0.0049526459
0.0037310363
0.0086821932
0.010089381
0.0033079206
0.0027908087
0.0037041374
0.0017186026
0.0055089318
0.0050928108
0.0068963533
0.005588945
0.0054200524
0.0068244422
0.0021228266
0.0040727174
0.0038820419
0.0032770433
0.0016467454
0.0027267479
0.0025750247
0.0043910122
0.01078763
0.0054272558
0.012761225
0.0070883459
0.011162539
0.0048554465
0.015311008
0.007035275
0.0046769287
0.0062732534
0.0063524116
0.0040664133
0.0066228257
0.0076926644
0.0057027456
0.0023348208
0.0052806903
0.0043065152
0.0017344268
0.003642814
0.0041084634
0.009791946
0.0044203056
0.0056889579
0.006779708
0.0026436448
0.0046877344
0.0026910498
0.0040361062
0.0034242542
0.0022764439
0.0022860104
0.0033519939
0.0014089021
0.0028976772
0.0016034608
0.0013380698
0.0038530801
0.0042110719
0.0073065981
0.015068819
0.0042476682
0.012051114
0.0079317186
0.00296639
0.0040896549
0.0063130436
0.0044552898
0.0026519282
0.031394582
0.033489682
0.001573943
0.002452123
0.0064856592
0.0036709062
0.0018088759
0.0062084701
0.0070119277
0.0086854817
0.0097468207
0.0070172609
0.0051257494
0.0060477159
0.0054858536
0.0074067633
0.0039023142
0.0047135889
0.0033053269
0.0013831898
0.0067802886
0.0043987092
0.0035025696
0.0060540847
0.0066354307
0.0062632682
0.0056607397
0.0039407611
0.0095736971
0.0048245457
0.0042297794
0.005331926
0.0040476392
0.0024675904
0.0034409228
0.0060385051
0.0026240135
0.003067323
0.00378325
0.0042818324
0.0026893592
0.0044866968
0.0072044744
0.0060658418
0.0050386051
0.0037587639
0.0052488251
0.0058424706
0.0035836375
0.0073815691
0.0030089151
0.0029162776
0.0018865531
0.0060479711
0.0012113404
0.0030180505
0.0068564625
0.0061024227
0.0017205421
0.010060096
0.0069479845
0.0043219561
0.0038457834
0.0052604103
0.0099583035
0.006739419
0.0079478128
0.010562125
0.0090448661
0.0063542048
0.0068764919
0.0068385084
0.014875824
0.0049709678
0.0046357308
0.012174619
0.0051848907
0.0085980743
0.0072622905
0.005511621
0.010167881
0.0035594939
0.037959557
0.018898746
0.0073191123
0.0087252473
0.01077464
0.014785764
0.016691949
0.0099930279
0.011059209
0.0056207231
0.02691914
0.019247575
0.025506742
0.01463017
0.019045252
0.018703664
0.006943163
0.015228359
0.033797417
0.062540285
0.022365307
0.018424699
""
0.021640474
0.025683273
0.023978449
0.015241445
0.011006244
0.014812354
0.012271926
0.0086573707
0.012079467
0.0044654743
0.0086025959
0.010644693
0.012064737
0.030431543
0.020005984
0.0079773311
0.0049492009
0.0093679223
0.0079168696
0.0053647747
0.0040731076
0.01188862
0.0089726597
0.028447278
0.0041632266
0.005127761
0.013533064
0.015108874
0.019411502
0.016633021
0.0074815596
0.010893553
0.012193329
0.012492292
0.017522814
0.02152174
0.013088554
0.029257638
0.0047616051
0.0060686725
0.0063787582
0.0057161017
0.0069195987
0.0066051171
0.0067155031
0.0055349888
0.0030532698
0.0090704774
0.0089041451
0.0070413477
0.0051805945
0.032695636
0.034741495
0.067595422
0.032562193
0.0074761636
0.006930572
0.016035717
0.018202279
0.0068557835
0.0063634641
0.0085292878
0.0099880211
0.0065220539
0.0044005527
0.0108912
0.0039044016
0.0086552305
0.0072191563
0.0024843852
0.0094163651
0.014766697
0.034725446
0.017582785
0.012976788
0.009112915
0.0032387567
0.02632512
0.029259084
0.0059635355
0.016388981
0.018689077
0.018717287
0.026899368
0.016552012
0.014047904
0.021325404
0.026942471
0.012468421
0.0077759828
0.0074819243
0.01966357
0.0094494568
0.040198546
0.014353695
0.0037147515
0.0018526915
0.012363366
""
0.0098853698
0.008619382
0.0068629626
0.01009149
0.015748022
0.021188203
0.011215608
0.013467966
0.014192791
0.0075197499
0.010720986
0.011280078
0.0055541666
0.0041151135
0.0032768168
0.0069559054
0.0086048106
0.0080777407
0.0089442926
0.0056154933
0.0067434106
0.001949792
0.0051835999
0.0066941059
0.0093459114
0.012277548
0.0042407191
0.0076636062
0.0034857308
0.0061224797
0.0042588925
0.0084923571
0.0068737585
0.0043124859
0.0058349213
0.004109466
0.0081137791
0.0025834653
0.0098620243
0.013643626
0.0067693358
0.0037244852
0.0099337203
0.033728816
0.012725056
""
0.0078211213
0.028113715
0.0091280546
0.0047438741
0.0094122151
0.014706233
0.005399806
0.0098529933
0.023468291
0.026631515
""
0.010256212
0.010000776
0.017958425
0.020276034
0.012641333
0.015415329
0.015672874
0.013857356
0.0064413478
0.012852286
0.020656062
0.0027679263
0.01269882
0.0022296123
0.012249415
0.010657762
""
0.0051330691
0.014036828
0.02187041
0.025624705
0.019103749
0.019972054
0.0084324619
0.0038842214
0.003932178
0.0071881907
0.0049434523
0.0016404049
0.004177209
0.007281106
0.009258681
0.0076604141
0.017208504
0.029695729
0.015512371
0.01441481
0.018581737
0.011219973
0.016359776
0.01458057
0.0055642985
0.023833184
0.017748037
0.0060565467
0.01544098
0.03688468
0.017126182
0.010144893
0.010370934
0.0048266365
0.0082967244
0.0045770477
0.0021248728
0.0017055674
0.0057716193
0.0043114666
0.0050811642
0.0055109393
0.0056462302
0.0099330293
0.021734715
0.0069447835
0.010210009
0.0084099304
0.0023966045
0.0086602187
0.0059355162
0.0058051818
0.0074529522
""
0.004524874
0.031588033
""
0.029637598
0.023983546
0.031766534
0.024483999
0.013055144
0.02060888
0.019380447
0.011299753
0.033290464
""
0.0079323342
0.014243339
0.015265486
0.0067790407
0.018011833
0.010353461
0.018747415
0.012094479
0.010827287
0.016546652
""
0.027435638
0.0055220104
0.056831054
0.021565545
0.0076581854
0.0077627157
0.0099031925
0.025510421
0.017511562
0.0066132606
0.0066240332
0.010101005
0.019510511
0.00766708
0.046399739
0.0033329665
0.014239917
0.0093485359
0.012654742
0.0072413757
0.024650281
0.028189566
0.011048995
0.0033574251
0.020126106
0.0017625508
0.012233785
0.0031604171
0.0056065163
0.024063487
0.0060575847
0.0052893562
0.013959426
0.0067898128
0.0082891453
0.006155998
0.0098035419
0.0035405713
0.0083945384
0.023787558
0.0058662342
0.0087729376
0.025270574
0.010631644
0.031565081
0.0032818995
0.0018715758
0.004210162
0.0038537867
0.01900964
0.025197148
0.011826787
0.0093803182
0.01343052
0.0071151298
0.0069139423
0.029503418
0.024099857
0.0058291471
0.007909907
0.0053838762
0.014621438
0.0063165654
0.0038012557
0.0039907936
0.0029163805
0.0049036602
0.002079617
0.0026301236
0.010485642
0.017477296
0.0237811
0.0044194027
0.0042528016
0.0019326448
0.0027392521
""
0.017121719
0.002282107
0.0073653869
0.0043038214
0.0011075301
0.0073867668
0.0093548708
0.0087428037
0.0085092839
0.0034107224
0.0083143655
0.0054437108
0.0021846818
0.0099492641
0.0027946336
0.0097969938
0.0057980767
0.0045713461
0.010085572
0.021545736
0.006817488
0.036862813
0.024773097
0.021891197
0.0074077374
0.0085580703
0.0015976882
