hs_pooled_female_mean
0.89025712
0.88681221
0.87775052
0.8963998
0.8813448
0.89976859
0.87921709
0.8763932
0.91431803
0.86097872
0.85146707
0.87656492
0.89066994
0.86577833
0.87002128
0.901272
0.89806378
0.89600813
0.91243738
0.84642887
0.86264616
0.85637385
0.89281303
0.87655783
0.89224017
0.82630235
0.88289809
0.8862229
0.88764113
0.8948673
0.90291357
0.92508662
0.90611583
0.90227968
0.86516917
0.85436755
0.83955467
0.8460232
0.82235223
0.77452052
0.85658652
0.85224843
0.87569004
0.80436593
0.82908565
0.85587358
0.87874001
0.84693009
0.87352675
0.85419315
0.87631571
0.85334229
0.83550793
0.78730375
0.8760007
0.84952992
0.84939033
0.83515006
0.89905047
0.8950578
0.87965667
0.88733697
0.86922389
0.86331093
0.85871291
0.87908983
0.85301924
0.88164729
0.88672388
0.88910991
0.81102866
0.80145043
0.785927
0.89887917
0.85411632
0.88360697
0.84717417
0.86618662
0.83205199
0.85780323
0.84759694
0.8956359
0.86292136
0.88436913
0.88302445
0.83911657
0.87960166
0.87173098
0.87365854
0.85940403
0.86604929
0.87916964
0.89871049
0.85464001
0.89122289
0.84346771
0.87163317
0.82858032
0.8698467
0.84178472
0.86271119
0.87749791
0.86460567
0.8764739
0.87471402
0.87169677
0.86872929
0.86280662
0.84986442
0.8645556
0.88986731
0.87476778
0.89240181
0.82688081
0.87145752
0.86545444
0.85449803
0.81824595
0.82694608
0.8238138
0.83048618
0.82086462
0.83452064
0.84768432
0.86125094
0.87502998
0.84730464
0.84078115
0.81225693
0.82439303
0.8823204
0.82353193
0.84080637
0.83863103
0.84095526
0.84624308
0.83640987
0.8506664
0.82948405
0.85608989
0.88412142
0.85614121
0.82834661
0.82242107
0.84251815
0.82264006
0.85654557
0.85270274
0.84388429
0.83218908
0.86575061
0.87555707
0.83389997
0.86971575
0.87250817
0.84641963
0.87384474
0.84850705
0.83143049
0.92342526
0.90266365
0.90323502
0.92931581
0.91067982
0.90261966
0.92329288
0.91974705
0.89480174
0.87343597
0.87559104
0.90069592
0.90307224
0.87851632
0.89332598
0.86902946
0.87496698
0.8840301
0.89531535
0.88754898
0.90786386
0.90230721
0.86794978
0.89051777
0.87701386
0.85605115
0.89197093
0.8951602
0.90950763
0.88015497
0.86055344
0.86817414
0.89116794
0.88781267
0.85865104
0.90144855
0.90812981
0.90566146
0.90194273
0.89476973
0.88127589
0.87731475
0.80074078
0.86339402
0.88143188
0.87967408
0.89399153
0.88472098
0.88761497
0.87645823
0.89333647
0.86213416
0.88777751
0.90882468
0.87957621
0.89479142
0.86586028
0.8957355
0.89837968
0.9100318
0.8887561
0.92269433
0.91586947
0.86898392
0.90031409
0.88598162
0.87969935
0.91410208
0.92653936
0.93255591
0.89873952
0.89886892
0.90635151
0.92768884
0.90526843
0.9064585
0.90335685
0.93150777
0.9075923
0.88205129
0.89639586
0.89743549
0.88465506
0.90059137
0.88701344
0.9285748
0.89168781
0.91057646
0.91118401
0.90091777
0.90355265
0.92392117
0.89860052
0.89936644
0.94236779
0.89814758
0.91135275
0.87754714
0.9244312
0.87887228
0.92225945
0.89146596
0.91938549
0.86251807
0.89577919
0.91147363
0.90233374
0.93576753
0.93048483
0.91857266
0.91123307
0.88551557
0.91085887
0.87770134
0.89951593
0.90521353
0.92442787
0.9186033
0.91685647
0.90556335
0.89534384
0.92479557
0.92221475
0.88407475
0.93115044
0.90708047
0.88793725
0.90820563
0.92985779
0.94165593
0.92530388
0.90102929
0.92258888
0.91555214
0.89894497
0.88786817
0.91080207
0.91943908
0.92318553
0.89867777
0.91141021
0.92026514
