kir_26_black_pooled_p75_se
0.01709372
0.030397438
0.10619459
0.0087408209
0.0072357054
0.016248003
0.0044804788
0.038957004
0.069571465
0.0082056019
0.0086495671
0.0036207316
0.099709511
0.027486118
0.011420546
0.097026534
0.14035134
0.013782499
0.10498227
0.017376423
0.0061744642
0.0043950477
0.0081606889
0.0078593893
0.003675164
0.01655872
0.0092838146
0.0058819479
0.0034239087
0.013153712
0.01032446
0.010403456
0.00339078
0.0045755561
0.0099855931
0.0072111697
0.015801258
0.012176491
0.025903624
0.018766377
0.0044499952
0.013057997
0.019054368
0.061858315
0.014082931
0.011423388
0.0032700512
0.0099177388
0.0044484446
0.010476195
0.0071582929
0.0065490464
0.0083348025
0.050796159
0.022321785
0.0050460417
0.016392367
0.044909358
0.031036241
0.008455758
0.013027108
0.0053400849
0.025068007
0.026363354
0.062465951
0.036161553
""
0.05717523
0.04400833
0.055471513
0.013333397
0.0120716
0.0090863789
0.0097375549
0.016047008
0.045790274
0.010667301
0.018562594
0.022078382
0.0030622901
0.011439239
0.016045023
0.037373699
0.014498096
0.0039653289
0.020407183
0.02091082
0.0091285231
0.0060888394
0.014275561
0.014029855
0.045507275
0.053148501
0.0080522541
0.066723011
""
0.021875899
0.011592765
0.0040769274
0.0077742599
0.0098760221
0.0024011293
0.0044773617
0.010787001
0.0080987168
0.0040989588
0.0093526887
0.0038286201
0.016835846
0.012455901
0.01024733
0.0074083642
0.0041531981
0.0137629
0.0049918531
0.0053471439
0.0040820898
0.022468271
0.025918862
0.023274656
0.0096628778
0.014913266
0.013778368
0.0095459176
0.015263297
0.0056062732
0.0054506324
0.01869785
0.012995147
0.014358853
0.0018003098
0.012145493
0.011226745
0.019650918
0.01654595
0.013851911
0.0069662528
0.0058619068
0.014542704
0.010140776
0.0068473802
0.014973121
0.022726558
0.018421797
0.0074858512
0.018638927
0.0095641753
0.011551043
0.012250934
0.012217507
0.026822986
0.0040318589
0.007352801
0.014318433
0.0067611141
0.0052929092
0.018527195
0.0059428732
0.025023814
0.025731761
0.061354954
0.072592348
0.0080556553
0.002522026
0.02155162
0.0014845819
0.06105005
0.063794017
0.10291965
0.015971538
0.0017461253
0.0084400587
0.052458558
0.0082644774
0.041197605
0.079075262
0.008874258
0.00685815
0.065758921
0.077467062
0.086616747
0.070861675
0.0048621022
0.034049865
0.027261188
0.004096074
0.046313621
0.062966347
0.0081736194
0.063154124
0.029819097
0.011823615
0.0048331441
0.081985131
0.028976191
0.024868673
0.024915872
0.013316719
0.0065173595
0.037269749
0.0072276373
0.015855039
0.042508759
0.017032994
0.010273922
0.0084379222
0.0037150471
0.040023033
0.020124573
0.015506813
0.027111001
0.013657615
""
0.064250171
0.004907357
0.01020411
0.0096504102
0.0030075377
0.032009806
0.0297626
0.025853427
0.029177103
0.024192745
0.039908748
0.004546029
0.015109966
0.030207148
0.026642306
0.005050946
0.0074128872
0.014669319
0.010377649
0.084471077
0.025686024
""
0.021783249
0.097980924
0.013542915
""
0.055899389
0.021123735
0.026004009
0.016972251
0.014252721
0.036073163
0.023695834
0.011021265
0.0074666156
0.045914575
0.021252958
0.0041880119
0.01943472
0.039059766
""
0.019795749
0.041413929
0.049861673
0.0090047028
0.042852949
0.012245435
0.02792149
0.013015661
0.010712299
0.0074735726
0.0079737427
0.00144876
0.0072439346
0.002067683
0.0020935109
0.0052881939
0.0077786632
0.015801456
0.030120827
0.049233936
""
0.10023239
0.025490806
0.035273802
0.09822537
0.047908794
0.0082273791
0.10387204
""
0.0034430479
0.015991464
0.064345457
0.01018228
0.0037250686
0.033013906
""
""
""
""
0.079269066
""
0.10975011
""
0.053967301
0.050607339
0.034844212
0.0053689247
0.10692198
0.075355165
0.030330269
0.089791067
0.063213527
0.095656373
0.059176411
0.017494675
""
0.028095085
0.02420317
0.061795488
0.046509396
0.029990863
0.030975901
0.11481098
0.036872849
0.041231714
0.03600695
0.071427397
0.014155363
0.064955868
0.043282028
0.065125138
0.016060233
0.010155785
0.033307996
0.031727549
0.012005542
0.052405562
0.010802167
0.0088351741
0.0042356933
0.014991691
0.001487556
0.0084443381
0.020229941
0.069109887
0.0029393863
0.040921457
0.042027839
0.012235083
0.012510072
0.026476603
""
0.17631084
0.15649873
0.11072887
0.060732413
0.019471444
0.019758711
0.021240069
0.060829673
0.028051851
0.016431769
0.059110414
0.021706751
0.052105196
0.016713444
0.024068581
""
0.037018888
""
""
0.043555599
0.056378983
0.097122893
""
""
""
0.096096449
0.059819907
""
""
""
""
""
""
0.036731977
""
""
""
""
""
""
""
""
""
""
""
""
""
0.098600358
""
0.031927709
""
""
""
""
""
""
0.07004533
""
""
0.041253746
0.040914442
""
""
""
0.080930248
0.10728657
""
""
""
""
""
""
""
""
""
""
""
""
0.078688562
0.089018263
