staycz_black_male_mean_se
""
0.038009681
0.068332173
""
0.072772406
0.07107009
0.089994997
""
0.056841474
0.074388199
0.077649511
0.039494704
0.070013314
""
0.054361992
""
0.1039583
0.042536572
""
0.08160764
""
0.069309331
0.055914484
0.078305505
""
""
""
""
""
""
""
0.057966493
""
0.038771123
""
""
""
""
""
0.059498142
0.046442922
""
""
0.055271037
0.053665847
0.070450224
0.077128589
0.073990531
0.057754487
0.070752077
0.067838088
0.044212636
""
0.10446343
0.083027087
0.053402055
""
""
""
""
""
""
""
""
""
0.051594827
0.032605328
0.066882238
0.054136559
""
0.043590579
0.068054125
0.038735889
0.042923409
0.10562722
0.057173438
""
0.038398515
0.029736463
0.035812374
0.032724388
0.042673737
0.039962813
0.057913169
0.07419017
0.05637176
0.072938196
0.04771873
0.081400931
""
0.050752949
0.099889047
0.098013468
0.044989653
0.063505761
""
""
0.11486686
0.068826146
""
0.088273011
""
0.068992592
""
""
""
0.076870412
0.038546313
0.031582311
0.056999668
0.044138208
0.050788123
0.037183363
0.079419084
0.045419998
""
""
""
0.10229351
""
""
0.061339606
0.096591815
""
""
""
""
0.088158794
""
0.10660606
0.050037049
0.052150466
0.097027935
0.071003534
0.087429978
""
0.046262078
0.089023225
0.04242466
0.05999906
0.043788716
0.072359256
0.060581032
0.086455815
""
""
""
""
0.09660805
""
""
""
""
0.1051712
0.11125195
0.069831289
""
""
""
0.058183718
0.063876964
0.086877398
0.087928638
0.042730987
0.044251829
0.074313447
0.086124271
0.045150995
""
0.10985191
0.048584081
0.07642559
0.064491943
0.08351735
0.043908373
""
""
""
0.099001169
0.067956656
0.083848238
0.058308553
0.083878614
0.046684548
0.048269611
""
0.075708412
""
""
0.072500572
""
0.073347218
0.087534018
""
""
""
""
0.06856776
""
""
0.093964174
0.07730379
""
0.06042343
0.094351873
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085439593
""
""
0.048973408
""
""
""
""
0.10246882
0.043627124
0.050332706
0.056384124
0.058355987
0.060754038
0.07554552
0.096098132
0.058457524
0.036253333
0.055052314
0.10834005
0.037989069
0.03728044
0.03189715
0.030239018
""
0.070962906
0.05038036
0.048526697
0.076002859
0.068360545
0.037666906
0.032921594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060555857
0.10592134
""
0.054513302
0.085847653
0.049969245
""
0.08788868
0.037433513
0.068925567
""
0.045498755
0.088094428
0.064499423
0.043875754
0.070842348
0.080155455
0.059971567
0.055769905
""
0.10559738
0.058052991
0.032519553
0.089353479
0.041164409
0.037079524
""
""
""
""
0.045464598
0.067072213
0.052982707
""
0.071886994
0.052621752
0.034139127
0.066720396
0.064103343
0.10021965
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042471077
""
""
0.066033818
0.070360117
""
""
""
""
0.095325448
""
""
""
""
""
0.078051053
""
0.076781906
0.083785109
""
""
0.051302191
0.034373049
0.044055685
0.055309452
0.07536073
0.068057202
0.047159974
0.034410384
0.081726648
0.055219594
0.055266127
0.073147535
0.064184748
0.043941103
""
""
0.093946807
0.081783079
0.045478951
0.046540365
0.088521615
0.076854281
0.036608104
0.069936484
0.078422084
0.057587884
0.029152444
0.047562327
0.036465891
0.031351108
0.025764445
0.048837777
""
0.090051994
0.071326979
""
0.093356475
""
""
""
""
""
0.07118769
""
""
""
""
""
0.023049669
0.025176059
0.019230908
0.018443741
0.0256736
0.016788369
0.018088728
0.021227116
0.024121694
0.019542979
0.017745286
0.028215507
0.024277953
0.023386404
0.025352839
0.022768669
0.031122025
0.054500595
0.023137219
0.02801311
0.027149826
0.022604309
0.022574456
0.020252554
0.03424342
0.034161773
0.025083955
0.024982505
0.020267064
0.019423528
0.017300874
0.016587531
0.031352237
0.019750444
0.024947239
0.045163132
0.10677624
""
""
""
0.058516249
0.055838428
0.034465391
0.031670965
0.047892727
0.020711822
0.043218404
0.022952301
0.11174537
0.022738149
0.0210755
0.046492714
0.043161027
0.034697305
0.068333343
0.036183815
0.034733675
0.025962146
0.043999303
0.076332755
0.026039351
0.030789362
0.031717103
0.019050131
0.023923084
0.062636629
0.034450371
0.019739028
0.030254697
0.055954773
0.047849316
""
0.082263783
""
0.060469154
""
""
0.033969712
""
0.069568709
0.034756187
0.078314848
0.05026776
0.037995916
0.070064254
""
""
""
0.092346467
""
""
0.056490812
""
0.035132885
0.04235578
0.030746877
""
0.079480343
""
""
0.096588962
""
0.087222464
""
0.038990349
0.039758634
0.044586815
0.050151024
0.025121747
0.033733875
0.038667779
0.035063658
0.063324727
""
""
""
0.030128114
0.025525596
0.043914493
0.041825857
0.03306416
0.057979304
0.073772788
""
""
""
""
""
0.082659185
0.087491952
0.061099418
""
""
0.049657494
0.077725284
""
""
0.031603981
0.022334896
0.036385089
0.023297941
0.021424936
0.021920711
0.027789438
0.037831057
""
""
0.084544152
0.06659174
0.043735895
0.041695207
0.051653132
0.089511514
0.027777407
0.057616431
0.082527243
0.097901389
""
""
""
0.066401154
""
0.094156593
0.10946506
0.1038456
""
0.075341307
0.076053046
0.045963172
0.066113032
0.070250034
0.049304333
0.060509615
0.060854763
0.045589209
""
0.083917893
0.075629979
""
""
""
""
""
""
""
""
""
""
0.048334632
0.046481222
""
0.076908119
""
""
""
""
""
0.098706149
""
0.10759749
0.061567083
0.05122076
0.10394676
""
""
""
0.10691537
0.06508144
0.057566874
0.052336037
0.094323523
0.054687675
0.03234965
0.036196128
0.039346002
0.085202627
0.084112108
0.094695956
""
0.083657309
0.083541453
""
0.072682403
0.056033965
""
""
0.077419251
""
""
""
0.077636115
0.054285299
""
0.095266901
""
0.10422201
0.065200754
0.050422996
0.029483637
0.051221836
0.038213287
0.034302805
0.035900537
0.045066845
0.074212216
0.047834296
0.05996865
0.052197058
0.058421336
""
0.054157775
0.051299464
0.047617979
0.05089606
0.05188876
0.047660254
0.059812371
0.04982204
0.035194978
0.027561987
0.024473533
0.054475956
0.031531643
0.044141762
0.062064439
0.052964408
0.031150484
0.043062933
""
""
""
0.032771837
0.042879123
0.055129465
""
0.062922761
0.054482084
""
""
""
""
""
""
0.043693848
0.075701684
0.056879651
0.051547099
0.052419521
0.074310325
""
""
""
""
""
0.10186438
""
""
""
""
0.053665649
""
0.040317293
""
0.10274339
""
""
0.072543494
0.040720228
0.06767606
0.067556076
0.056560423
0.042835485
""
0.067250043
0.049828984
0.048994962
0.062125526
""
0.071672492
0.060643852
0.09782932
0.083028339
0.038132675
0.073251367
0.055662476
0.041206051
0.051666331
""
""
0.037241407
0.04964393
0.063944228
0.064094178
0.066211112
0.054485817
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042172693
""
""
""
""
""
""
""
""
""
""
0.070722044
0.030380858
0.036905672
0.02860247
0.029385569
0.028707271
0.028790094
0.021170875
0.046573892
0.08509139
0.039500955
0.047104415
0.031917956
0.029771594
0.027510514
0.021946963
0.024111662
0.026480662
0.033961274
0.039993696
0.051490974
0.047930632
0.060127821
0.029565696
0.038730036
0.026159486
0.030028775
0.023593469
0.076860957
0.081616856
0.028888283
0.030402509
0.04214517
0.047308601
0.063099295
0.073151432
0.05783423
0.054697927
0.044556994
0.038767088
0.077400774
0.07742127
0.029174386
0.039787948
0.076061293
0.050457563
0.04169409
0.036614135
0.092107467
""
0.043120239
""
0.07620503
0.063605726
0.072122037
0.08768639
""
0.077826552
0.086521901
0.052374095
0.076054208
0.057601131
0.04449543
0.049792942
