kir_top01_pooled_pooled_mean_se
0.004515484
0.00011199806
-9.4490184e-05
0.0042360369
0.0016523571
0.0042683179
9.0822883e-05
0.0046929605
0.0014128804
0.00054607785
0.00080464507
0.0029156059
0.0018227011
0.00044012323
0.0020381683
0.0046349005
0.002938593
0.0004332641
0.0043601803
0.0030340881
0.0036858069
0.003236806
0.0032439721
0.002734801
0.001391274
8.7472645e-06
0.00043191243
-0.00068767992
0.002243435
0.0056746942
0.0048120101
0.0024487064
0.001363761
0.00091570971
0.0066914214
0.0043209339
-0.00075741601
-0.00018273955
0.0084820241
0.0016824448
0.0019223033
0.0026533266
0.0035057028
0.004215315
3.2998581e-05
0.00018530001
-0.00097895577
0.002079434
0.00021554496
0.0075634788
0.0043053525
0.00014051078
0.00072365243
0.0024235325
0.0033261827
0.0024642425
0.0029609629
0.003405656
-0.00015832827
0.0023872885
0.00024521243
0.0023044373
-0.00045833286
0.0029843797
-0.0001753165
0.00038708869
0.0018646584
-0.00016547434
0.0031423687
0.005017166
0.0049415776
0.00042299618
0.0002517144
0.0018654414
0.0038592461
-2.704731e-05
0.0048070727
0.0030518731
9.6686876e-05
2.6216526e-07
2.005279e-05
0.000369924
-2.3477427e-05
0.0024534012
0.0059421142
0.0045094714
0.0022551981
0.0023754307
0.0024211118
-8.2697559e-05
-8.6883389e-05
0.00078842975
0.00069412449
0.0012340958
0.0014859502
0.0027869905
-0.0013139971
0.005132745
-0.00010404892
0.0045724646
0.0035799507
0.0011789488
0.0011699251
0.0030520959
0.0015143404
""
0.0048255469
0.0031349936
0.0010609491
0.0041566426
0.00040520812
-0.00052756193
-0.0001489698
0.0038081047
0.0023321912
0.00669557
0.0029327052
0.00024726684
0.00358413
0.0042501423
0.0028783793
0.0022095006
0.001366882
-0.00031252686
0.00051284651
-5.7713092e-05
0.0020325261
0.00099909888
0.0044468697
0.0021658274
3.3495406e-05
0.0031308958
4.4197706e-05
0.0075521925
-8.8336521e-05
0.0004979595
0.0026972149
0.00032303142
0.0034657395
0.003461896
0.0026080993
0.0075794766
0.0006920335
0.0023045831
0.0023540794
0.0054629766
0.00057598343
0.0008366165
-0.00014400847
0.0019422091
-6.2863859e-05
0.0018649385
-4.7110392e-05
0.0056488938
-1.4732364e-05
0.00020757804
0.00066129357
0.011270031
0.0059253038
0.0019150804
0.0033392508
0.0029189424
0.0029828681
0.0013237984
-0.00014100051
0.0022192025
0.00021895174
0.00046170136
0.0071127051
0.0032381015
0.0032867123
0.0025859037
0.0034499224
-4.1178348e-05
0.0019627861
0.00405603
0.0031051149
-2.3193676e-05
-3.4604891e-05
