lpov_nbh_white_female_p75_se
0.066457905
0.11139458
0.046043541
0.045796912
0.031367868
0.052973624
0.068109967
0.069548681
0.040196519
0.056710135
0.078353576
0.12645777
0.076180816
0.094268262
0.049185317
0.080506943
0.054459069
0.10546597
0.033622075
0.036828298
0.033035804
0.034701202
0.039329749
0.077222556
0.045483954
0.063502178
0.082484387
0.076645672
0.045963656
0.074129529
0.040859599
0.045734037
0.057777975
0.0584305
0.066087678
0.063089266
0.10309397
0.056270972
0.15127458
0.053384289
0.059075668
0.047988273
0.074049249
0.056434844
0.12766464
0.15054245
0.1302833
0.075877644
0.093135655
0.084245332
0.075220972
0.06031068
0.11913796
0.055085149
0.061627388
0.072296783
0.048213385
0.045733228
0.073671237
0.054875538
0.064301766
0.051521342
0.069385469
0.044028837
0.049838174
""
0.17563707
0.19510181
0.10899679
0.079317048
0.080307767
0.097024545
0.14181185
0.067981735
0.091888167
0.11948689
0.10085459
0.098927155
0.16961755
0.12816685
0.54645592
0.64851844
0.078929804
0.12850021
0.058899194
0.043143716
0.043473765
0.068699241
0.061468359
0.11185227
0.060851719
0.045276292
0.053601306
0.039700288
0.044264965
0.04828525
0.14950062
0.053247977
0.059044644
0.05808229
0.057687785
0.061458502
0.036579363
0.052095853
0.052641571
""
0.069829144
0.098025821
0.065354899
0.059728216
0.060778949
0.18361604
0.060065433
0.06580963
0.057060875
0.13487704
0.070996128
0.083870746
0.064296491
0.072029196
0.068202831
0.060723923
0.054391641
0.07333678
0.071073391
0.052160125
0.04844274
0.083997257
0.076528914
0.05713604
0.18281591
0.059023682
0.071735404
0.14933176
0.11566665
0.15234116
0.057401948
""
0.070470653
0.053410247
0.059652824
""
""
0.066678904
0.11155872
0.083048426
0.10973644
0.10506101
0.075438298
0.068892486
0.061781097
0.12993735
0.10337758
0.083136328
0.12819615
0.081926458
0.19542356
0.10577551
0.085445017
0.080478892
0.087483585
0.074481986
0.034965534
0.040914502
0.092721611
0.063285321
0.078826815
0.24883509
0.063230805
0.060287781
0.080731109
0.060412195
0.042812102
0.054098666
0.064512022
0.071300976
0.06034236
0.05749125
0.084472753
0.16513216
0.12230971
0.095174402
0.12525769
0.093177371
0.14040862
0.066445813
0.11708161
0.096922405
0.071620919
0.083716162
0.08354307
0.076229773
0.17370909
0.082009509
0.076866843
0.092991993
0.11307012
0.13537885
0.14150053
0.092236251
0.090248652
0.11411423
0.10809088
0.10518578
0.073770493
0.13705178
0.14383708
0.048066262
0.04432163
0.049020834
0.052779872
0.065274082
0.078074664
0.053809423
0.046820536
0.036641411
0.039503936
0.058986709
0.068398677
0.054076441
0.10436556
0.064471208
0.048511788
0.072425723
0.071915366
0.036966149
0.10124375
0.11010171
0.10913505
0.06450776
0.078718983
0.08073689
0.065935858
0.049599022
0.063995287
0.061957672
0.092724539
0.075692244
0.06325639
0.049753465
0.085093163
0.069628015
0.09562058
""
""
0.08854232
0.061399635
0.075939365
0.08869525
""
""
0.1263091
""
0.10093706
0.05337387
0.071613371
0.053540323
0.055462476
0.062739432
0.059253011
0.062278342
0.097203732
0.075955406
0.060399793
0.060573861
0.066430993
0.056813866
0.073392875
0.056284677
0.054809231
0.08349105
0.041514918
0.068362296
0.055347934
0.053860757
0.050981805
0.057226121
0.046365097
0.10214774
0.052426759
0.053888902
0.10639507
0.063761264
0.063936777
0.064100876
0.051858675
0.090637751
0.07930205
0.088241205
0.076408118
0.14233518
0.071421534
0.10875942
""
0.058533005
0.12289023
0.094625086
0.17109495
0.15743773
0.13486327
0.16986513
0.041403424
0.073960841
0.12948531
0.1527686
0.14871952
0.085849978
0.076937698
0.078775354
0.079743914
0.045614976
0.039309856
0.043504328
0.042482629
0.07311745
0.07353051
0.098065138
0.12723878
0.081583418
0.086529024
0.057309635
0.18418156
0.13576515
0.084671237
0.064676419
0.088215023
0.073799923
0.068032481
0.057224598
0.070487037
0.086997323
0.081442729
0.084332295
0.079281762
0.12114437
0.057363756
0.068073757
0.1252432
0.060146019
0.056109719
0.082396857
0.078143358
""
0.19295111
""
0.11043981
0.17014879
0.15109403
0.24798319
0.096166603
""
0.1214773
0.073814891
0.1162682
0.10979986
0.049775649
0.10541948
0.068250716
0.043043565
0.026752682
0.053216454
0.05584313
0.064200357
0.051799297
0.32914847
0.095696189
0.049900219
0.049524263
0.06639237
0.07058344
0.10941967
""
0.095516324
0.065983705
0.16027515
0.11409128
0.053227309
0.054759927
0.04469486
0.050033927
0.071711339
0.054236382
0.094007656
0.066866472
0.051872343
0.063803092
0.062108785
0.050025474
0.063418321
0.055018589
0.11800292
0.45959258
0.15745337
""
""
""
0.24320337
""
""
""
0.73278332
0.1945014
0.17484024
0.12270749
0.24506438
""
0.1033343
0.063909315
0.15284148
0.11542947
""
""
""
""
""
""
""
0.19297081
0.29317912
0.2156567
0.14364606
""
""
""
""
""
0.08225181
0.055737451
0.090937063
0.13039793
0.14480625
0.093671918
""
""
0.14680304
""
0.061469685
0.21426693
0.066335097
""
""
0.1435795
0.064242162
0.071758546
0.072281137
0.079959273
0.095829479
0.048564162
0.058657568
0.043786902
""
0.15061226
0.14117578
""
0.11841282
0.1208466
0.23110612
0.16028154
""
0.081369676
0.053590521
0.049132418
0.061651271
0.05429063
0.064605579
0.034669764
0.041192997
0.037205543
0.039625283
0.023471462
0.070499972
0.056345951
0.12658739
0.02869875
0.030130167
0.030733576
0.038420025
0.033497289
0.029446114
0.054770738
0.037193544
0.044946093
0.036238883
0.064523518
0.066632286
0.056040816
0.043025069
0.048536006
0.042768754
0.066531479
0.033699498
0.040207308
0.034625333
0.069767766
0.040373389
0.053352408
0.064268522
0.075810596
0.21111853
0.066299319
0.053016428
0.056853551
0.05811156
0.056332629
0.041327905
0.064011276
0.028372163
0.10917389
0.070029683
0.047855303
0.079040483
0.082419761
