kir_24_hisp_pooled_n
344.0
226.0
""
690.0
908.0
65.0
1533.0
90.0
57.0
433.0
532.0
2716.0
51.0
176.0
598.0
43.0
53.0
520.0
44.0
57.0
522.0
2163.0
404.0
309.0
2735.0
68.0
582.0
1295.0
2823.0
131.0
122.0
173.0
1588.0
1405.0
84.0
790.0
73.0
125.0
21.0
25.0
457.0
67.0
25.0
""
32.0
52.0
3618.0
331.0
839.0
226.0
705.0
548.0
228.0
20.0
27.0
687.0
51.0
33.0
37.0
176.0
94.0
920.0
33.0
98.0
45.0
63.0
""
21.0
42.0
66.0
42.0
69.0
77.0
189.0
89.0
36.0
136.0
91.0
43.0
1463.0
134.0
166.0
56.0
279.0
1789.0
161.0
153.0
792.0
647.0
396.0
186.0
113.0
109.0
420.0
82.0
51.0
230.0
1598.0
14479.0
4334.0
2863.0
66777.0
10633.0
4880.0
2458.0
18515.0
2747.0
3640.0
262.0
1495.0
765.0
297.0
1035.0
47.0
980.0
1119.0
985.0
38.0
39.0
37.0
463.0
161.0
139.0
511.0
95.0
779.0
599.0
137.0
57.0
59.0
8923.0
111.0
381.0
65.0
1303.0
97.0
632.0
1009.0
68.0
119.0
679.0
433.0
47.0
101.0
200.0
26.0
407.0
130.0
45.0
54.0
80.0
834.0
154.0
37.0
1660.0
547.0
37.0
370.0
41.0
63.0
""
""
848.0
3728.0
39.0
18804.0
71.0
71.0
49.0
766.0
7785.0
1330.0
262.0
1501.0
136.0
117.0
1131.0
4035.0
175.0
77.0
77.0
107.0
1161.0
77.0
80.0
1425.0
29.0
94.0
514.0
26.0
52.0
479.0
1024.0
43.0
38.0
100.0
741.0
337.0
2241.0
349.0
1560.0
1084.0
275.0
374.0
408.0
1078.0
2087.0
167.0
206.0
667.0
211.0
302.0
31.0
57.0
4175.0
449.0
1674.0
3601.0
94.0
98.0
70.0
78.0
107.0
67.0
1628.0
240.0
130.0
191.0
1246.0
839.0
774.0
337.0
""
136.0
20.0
86.0
""
138.0
""
50.0
144.0
336.0
186.0
534.0
65.0
218.0
322.0
1333.0
166.0
279.0
4314.0
302.0
134.0
""
390.0
117.0
309.0
1461.0
138.0
1665.0
136.0
3286.0
4297.0
1961.0
3966.0
105917.0
3638.0
41300.0
16561.0
1687.0
811.0
186.0
49.0
148.0
""
41.0
468.0
196.0
61.0
183.0
4832.0
""
""
14970.0
1506.0
85.0
3544.0
15002.0
159.0
45.0
37.0
24.0
47.0
76.0
53.0
146.0
55.0
326.0
299.0
226.0
4276.0
35.0
103.0
