comcoll_pooled_male_mean_se
0.0094731087
0.014121002
0.02863773
0.008732276
0.010737463
0.024561008
0.0073233177
0.024821624
0.029604174
0.012358169
0.011034266
0.0061687957
0.030837769
0.018726723
0.011796704
0.041063152
0.039721157
0.012659392
0.035868846
0.023280241
0.0095684528
0.0083698714
0.012890443
0.016310416
0.006752715
0.030288396
0.014817102
0.010000526
0.0062029543
0.021833751
0.019124916
0.015216528
0.0071208002
0.0089741619
0.018870549
0.010183713
0.021960147
0.018716589
0.033901587
0.035065807
0.0098885186
0.02113753
0.029122254
0.039437689
0.026581865
0.022786897
0.0060683428
0.01199129
0.0081161112
0.014135538
0.010151366
0.0093078269
0.012822402
0.042941187
0.039842553
0.0088519091
0.02402824
0.036280729
0.038616382
0.015872471
0.021856565
0.0085182805
0.033442389
0.020258266
0.018491205
0.019983647
0.033798113
0.026872788
0.02232286
0.019681269
0.024792807
0.020426994
0.016906608
0.014560917
0.018611593
0.030206686
0.015532838
0.01807655
0.029815111
0.0063240272
0.016474741
0.016091697
0.020504063
0.014499195
0.0062583201
0.017278889
0.015216211
0.012563209
0.0096059544
0.011851738
0.01481464
0.021393245
0.020510113
0.01009881
0.022403158
0.040763259
0.0161053
0.010474968
0.0048763957
0.0089451913
0.0089456318
0.0041528447
0.0063764621
0.0093536181
0.0094952993
0.0056587141
0.0098783476
0.0065986295
0.018111803
0.011614199
0.014379957
0.01383359
0.0085022254
0.028104648
0.0090085547
0.0077815489
0.0097590722
0.031377506
0.037509073
0.032020211
0.014031145
0.020153852
0.024787473
0.018469729
0.022321623
0.01094469
0.011334477
0.022626011
0.024300072
0.023274429
0.0041049994
0.017077336
0.016578732
0.022442963
0.01344075
0.017562026
0.0093785897
0.011965577
0.024964973
0.019805649
0.011777964
0.01499443
0.035313595
0.028088177
0.015356041
0.029946063
0.011091426
0.017762881
0.020986198
0.021265915
0.018768063
0.0071767671
0.013773633
0.029521365
0.0086078318
0.0091708973
0.026946956
0.010767294
0.021388976
0.018021038
0.039102037
0.02746449
0.012686968
0.0046766386
0.031269621
0.0034892927
0.016095743
0.015868748
0.022681385
0.0097204018
0.0030085435
0.0091300867
0.012888202
0.0072849072
0.012794198
0.020465933
0.0082971295
0.0052427272
0.014236797
0.01770477
0.017569475
0.015382025
0.0057097143
0.016869659
0.016646337
0.0048867534
0.025724154
0.015259819
0.00974287
0.033964418
0.022733696
0.013108745
0.0063783741
0.028770346
0.022300972
0.014622322
0.011195085
0.010702355
0.0068067559
0.016900823
0.0074235848
0.0090550194
0.015167285
0.013362989
0.0094941845
0.0080478135
0.0056539131
0.015451198
0.012329012
0.010455539
0.012891265
0.010291431
0.024399737
0.025422053
0.007820094
0.0073891827
0.0092279296
0.0043053771
0.014510129
0.013524688
0.01793595
0.014629834
0.01291775
0.017965695
0.0053969873
0.01016922
0.010542686
0.0086857919
0.0042139674
0.0071278214
0.0071270196
0.011615634
0.028555797
0.013576927
0.03581509
0.018836379
0.027416527
0.01260818
0.037613224
0.018509947
0.012281044
0.016730053
0.01625324
0.0099542988
0.016994901
0.019556731
0.014310673
0.0063235895
0.015379184
0.011541978
0.0045517441
0.010127689
0.011725547
0.027551632
0.012010464
0.016093973
0.018985774
0.0070497128
0.012940534
0.0072439718
0.011095371
0.0086243944
0.0059248027
0.0060263323
0.0079737958
0.00247597
0.006807297
0.0032248753
0.0031206997
0.0088323392
0.0099147772
0.017396929
0.035544548
0.012014854
0.029008551
0.021484448
0.008470525
0.011862048
0.019828446
0.013341249
0.0062630018
0.083225451
0.10469601
0.003665956
0.0065494115
0.019214181
0.0090867067
0.0042007817
0.017444894
0.020153582
0.025110763
0.031290714
0.021107942
0.014484326
0.018892184
0.016283467
0.023027083
0.012688702
0.015170636
0.009803066
0.0037460884
0.017646747
0.012956176
0.010593397
0.01770154
0.018947355
0.018845694
0.0161488
0.011511467
0.028581526
0.013945124
0.012009665
0.014365169
0.011806024
0.0073473654
0.010363966
0.017324258
0.0077411192
0.0091148689
0.010861884
0.012653299
0.0076867733
0.013115785
0.018766856
0.017258065
0.013063135
0.0099250916
0.014735677
0.015396631
0.0097229863
0.020375736
0.00793547
0.0079938434
0.004974395
0.015025399
0.0026351209
0.0077535501
0.018632716
0.015774567
0.0043795523
0.028627396
0.018666519
0.011636336
0.0097241988
0.014819455
0.026747247
0.019789552
0.022119507
0.026533138
0.024592765
0.015742548
0.018587511
0.017211506
0.04035848
0.014011208
0.012381965
0.030620126
0.014504149
0.022402182
0.017331503
0.01365724
0.032225456
0.010049751
0.098195814
0.048044611
0.021984041
0.023140512
0.032148421
0.04402199
0.043440063
0.028403247
0.032414436
0.016001366
0.094443016
0.06818682
0.092961594
0.037361272
0.05698641
0.051189255
0.019766068
0.050189313
0.091628946
""
0.087269507
0.054618884
""
0.073656842
0.08757928
0.06729579
0.048362866
0.032477915
0.037226215
0.033614699
0.027268004
0.042890441
0.01301046
0.025025994
0.032126833
0.038476098
0.076697566
0.054889672
0.025006332
0.014467293
0.028740419
0.024326064
0.015290126
0.012925613
0.039313782
0.026414834
0.096970677
0.012844036
0.014901577
0.045626577
0.053692158
0.074414447
0.048033129
0.023456592
0.031394251
0.03557368
0.040862806
0.053960193
0.072381005
0.037651796
""
0.014852196
0.018733673
0.019345595
0.017069079
0.020047817
0.019427048
0.020212285
0.016233331
0.008166912
0.026415184
0.02607926
0.022541633
0.014168422
0.051352046
0.10743359
""
0.073123224
0.021140708
0.01774507
0.047634289
0.045225449
0.021023165
0.019874696
0.026797595
0.032233972
0.019458394
0.01261137
0.03293483
0.011162338
0.025735741
0.022503329
0.0066146064
0.027113255
0.043151878
""
