kir_native_hisp_pooled_p75_se
0.044702042
0.076801695
""
0.03570598
0.037681203
""
0.02505983
0.083815224
""
0.0640947
0.056804694
0.02254932
""
0.095339134
0.047575746
""
""
0.044670466
""
""
0.036817022
0.021417601
0.039970178
0.073251382
0.020828299
0.10720485
0.044352248
0.029550834
0.016712435
0.11464459
0.075261958
0.056648523
0.02096059
0.027187269
0.10382164
0.034907628
""
0.081542
""
""
0.038469698
0.13092637
""
""
""
0.1088354
0.019099455
0.052261446
0.030381313
0.049729794
0.031108353
0.035233337
0.057251565
""
""
0.028768547
0.092390552
""
""
0.077870242
0.081963614
0.028736224
""
0.079060778
""
0.1043497
""
""
""
""
""
""
0.094226211
0.06692744
0.097379461
""
0.069787547
0.069188237
""
0.025076337
0.086179718
0.074602194
""
0.040351328
0.021870717
0.066565938
0.065653682
0.034126494
0.028055809
0.062444378
0.071940228
0.10541452
0.12112955
0.04345829
""
""
0.058498077
0.052796889
0.0099804625
0.022990212
0.020897573
0.008942591
0.013419305
0.020570941
0.019473469
0.010765156
0.025121627
0.017671824
0.056396436
0.030191556
0.03538464
0.0552167
0.026702918
""
0.029713441
0.029000215
0.028962996
""
""
""
0.045779794
0.11514235
0.09159144
0.05333763
0.093295366
0.032574557
0.029526463
0.13191791
""
""
0.013005663
0.10771168
0.054546028
""
0.057538904
0.088099688
0.03633463
0.031502154
""
0.063537903
0.033450555
0.045157671
""
0.12264094
0.065841392
""
0.035401963
0.076284304
""
0.097635016
0.089998953
0.030966595
0.080498166
""
0.020334328
0.035612796
""
0.037198313
0.12727268
""
""
""
0.027906494
0.013922665
""
0.0090231448
0.052616365
0.061720468
0.07231196
0.020832622
0.0072500152
0.016004819
0.034644861
0.013941617
0.048380423
0.054964826
0.021421505
0.01340975
0.051727418
0.053346034
0.086617582
0.049778987
0.019297361
0.11162937
0.087492548
0.018513266
""
0.067956522
0.041190859
""
""
0.035338484
0.025767442
""
""
0.076337643
0.025335435
0.033818413
0.012890188
0.032812659
0.022241311
0.029512033
0.052963432
0.043604173
0.031193383
0.021117812
0.018786399
0.059889507
0.053243186
0.040452491
0.042112164
0.044847421
""
0.10196242
0.011251837
0.033671342
0.017963625
0.014168054
0.058524944
0.085327841
0.062236335
0.078619517
0.081598595
0.092475973
0.019647576
0.043790068
0.061243493
0.048334584
0.018727327
0.026996918
0.032936551
0.042681247
""
0.059438601
""
0.07356745
""
0.04796486
""
""
0.059757203
0.060451999
0.077238128
0.036244724
0.10161094
0.070359215
0.044521905
0.019553166
0.053146459
0.041474905
0.013529017
0.041705515
0.04987457
""
0.037529673
0.058402512
0.047476064
0.019299457
0.059187636
0.02055582
0.05007153
0.019527886
0.016363731
0.020378701
0.013225805
0.0055867764
0.013947845
0.0076168906
0.0088772923
0.02320046
0.033699226
0.056117177
0.094525471
0.049338184
""
0.09036535
0.028857047
0.040983729
0.080139741
0.040538616
0.022831632
""
""
0.010393909
0.021636907
0.062874347
0.024883991
0.010468384
0.055735469
0.061065543
0.087642238
""
0.085984148
0.071266323
0.058867682
0.074263357
0.085448295
0.041458122
0.049605221
0.03915384
0.010916683
0.064443864
0.061948761
0.037191167
0.054067653
0.055089649
""
0.074063264
0.046361037
0.11345483
0.035729375
0.032122146
0.067115106
0.035317108
0.023656391
0.036347188
0.075037263
0.030307936
0.034174584
0.034759056
0.044166222
0.02331491
0.056437608
0.072769903
0.077292711
0.036376659
0.042084064
0.046376828
0.051092848
0.018954648
0.066780195
0.019615104
0.017181125
0.011506493
0.043793485
0.0045655365
0.017419731
0.050435007
0.069701634
0.012603444
""
0.08433456
0.046100307
0.030885618
0.066593438
""
0.064711899
0.1281992
0.12107474
0.10727443
0.075436793
0.088556729
0.064670801
""
0.048842389
0.048177455
""
0.056800436
0.11039753
0.070884869
0.070869707
""
0.036690086
""
""
0.087304398
""
""
""
""
""
""
0.076104946
""
""
""
""
""
""
0.052782744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054771312
""
""
""
""
""
""
0.056434873
0.11087862
0.08677911
0.039886497
0.040044468
""
0.088319615
""
0.061145578
0.08265274
""
""
""
""
""
""
""
""
""
""
""
""
0.051139008
0.078855753
0.10300031
0.083832592
0.086762339
0.0857241
0.1430874
0.060730051
0.02531152
0.12869439
""
0.12324834
0.036956254
""
""
""
""
0.034935568
0.029279947
0.074859902
""
0.074155211
0.081654541
0.085456513
""
0.048763294
0.04421024
""
0.031821031
0.098432161
0.076694109
0.016100956
0.05641295
0.079105601
""
""
""
0.061387345
0.010949919
""
""
0.012288067
0.03547027
""
""
""
""
""
0.13826659
""
0.097239792
0.059117816
0.068607204
0.06591484
0.040072974
""
0.06401325
0.013106596
0.0062038908
""
""
0.05293832
0.051808789
0.03893929
""
""
""
""
""
""
0.051107474
""
""
0.038061522
0.024633091
0.015883967
0.040032823
0.04997554
0.066058464
0.054196551
0.039802182
0.037243556
0.011347266
0.034208797
0.080248684
""
""
0.048476581
0.1150788
0.035581153
0.060713902
0.041840885
0.12932834
0.069045924
0.044149593
0.054195456
0.034392849
0.069883049
0.018752171
0.090667285
0.11318715
0.050581276
0.0066717132
0.024378747
0.099274516
0.02428107
0.19470149
0.017608512
0.059940655
0.025616424
0.015403074
0.031915307
0.037483603
0.016976183
0.045856986
0.12567061
0.20605724
""
0.031658333
0.039811864
0.065799378
""
0.061596118
0.07920406
0.071001895
0.04056466
0.015647149
0.050085567
0.063561775
0.007709418
0.05164925
0.0048191315
0.023819985
0.045998909
""
0.013626088
0.032287944
0.044734251
0.058206536
0.042886205
0.044487629
0.013034067
0.0073525584
0.0068180645
0.024812687
0.01393879
0.005805315
0.021202834
0.047317337
0.089343235
0.020593407
0.055919044
0.12664777
0.038483761
0.032089442
0.03761109
0.029806657
0.045813002
0.042350713
0.024193777
0.11826476
0.10020431
0.024644127
0.090954691
""
0.060770001
0.042809725
0.064959243
0.020796157
0.040918447
0.01496507
0.0071974066
0.0058458769
0.038220093
0.029300179
0.036081925
0.055776555
0.027687948
0.04858803
0.14375471
0.05782355
0.07202182
0.061725818
0.013606923
0.087816589
0.037928086
0.061165616
0.078489915
""
0.023293253
""
""
""
""
""
""
0.049931262
""
""
""
""
""
0.037510622
""
""
0.048168693
""
0.058558591
0.074496403
0.070434354
0.069804214
""
""
""
0.036821354
""
""
0.06021028
0.060674738
0.078811117
""
""
0.051748354
0.04758475
0.05380917
0.05791764
0.04097518
""
0.010033933
0.040513374
0.029405598
0.018781999
0.011343402
0.05523172
0.063093983
0.029648453
0.0061001303
0.046021204
0.0052221254
0.026361901
0.0075903996
0.025861097
""
0.018226916
0.020341119
0.05100948
0.021758573
0.027356472
0.040371999
0.050848108
0.018201398
0.035166539
""
0.045159511
0.038385857
""
0.099618644
""
0.024101622
0.010465463
0.033017278
0.026353512
""
""
0.05217167
0.062052127
0.097501703
0.027999412
0.027617892
""
""
0.026009297
0.041193049
0.030296277
0.061808281
0.042203642
0.010218193
0.0097577423
0.0067761368
0.016927643
0.0056101186
0.0060755718
0.037805356
0.082863919
0.080195159
0.02018276
0.013438434
0.004955641
0.010039547
""
0.069690406
0.0060499017
0.016963284
0.01125827
0.0023555083
0.048238926
0.069572009
0.031330094
0.062584691
0.020782026
0.0664941
0.034024991
0.01301258
0.069753394
0.015728068
0.069860697
0.023544662
0.021142719
0.066314295
""
0.042347401
""
""
""
0.039882109
0.052668467
0.0072857318
