hs_asian_male_p25
""
""
""
0.91368681
0.75765085
""
0.72251731
""
""
0.72822905
0.84762222
0.81497461
""
0.8212254
0.61193746
""
""
0.95710945
""
""
0.92528278
0.8724128
0.78573751
""
0.85410464
""
""
0.90667063
0.85064924
""
""
""
0.86363178
0.84606707
""
0.85033751
""
""
""
""
1.0026107
""
""
""
""
""
0.84995186
0.85320938
0.80216718
""
0.83495247
0.65789992
""
""
""
0.86177516
""
""
""
""
""
0.90980411
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84625399
""
""
""
""
0.80098718
""
""
""
0.91550189
""
""
""
""
0.67825055
""
""
""
0.89737302
0.87879074
0.83045954
0.80552804
0.89198017
0.80111682
0.98346901
0.71972239
0.89903164
0.75268584
0.84410352
""
0.88442057
0.9478904
""
0.82521194
""
0.82327867
0.85840517
0.99245834
""
""
""
""
""
""
""
""
0.79549825
0.82383454
""
""
""
0.83984113
""
0.86870968
""
0.58237278
""
0.76840425
0.83251297
""
""
0.76092935
0.99699181
""
""
""
""
0.84990638
""
""
""
""
0.92522323
""
""
0.83512002
0.74627566
""
0.77688932
""
""
""
""
0.89550382
0.90132946
""
0.88583165
""
""
""
0.81029642
0.85858172
0.88196427
""
0.57341981
""
""
0.90398991
0.74412471
""
""
""
""
0.68130457
""
""
0.82492226
""
""
0.9283694
""
""
""
0.76744664
""
""
""
""
""
0.76715738
""
0.78550225
0.78875655
""
""
""
1.0040543
0.8792541
""
""
0.9880563
""
""
""
""
0.88742673
0.71895748
0.62471002
0.85801125
""
""
""
""
""
""
0.86835706
""
0.87090832
""
0.81918269
0.91331595
0.74452323
0.86192077
""
1.0068507
""
""
""
0.88096368
""
""
""
""
""
""
""
""
""
0.86536992
""
0.72519648
0.77632374
0.94465148
""
""
0.76260847
""
""
0.73252326
""
0.84847558
""
0.8248775
0.73137629
0.89417225
0.75711906
0.86307591
0.93541104
0.89820623
0.87405944
0.88886917
0.84394228
""
""
""
""
""
0.87319618
0.85081905
""
""
0.76506692
""
""
0.83087111
0.7200402
""
0.76339954
0.82974333
""
""
""
""
""
""
""
""
""
""
""
0.80270255
0.83856648
""
""
0.62595433
""
""
""
""
0.95044243
""
0.95858896
0.62996304
""
0.74007171
0.84158194
0.67668599
""
0.8813929
0.75513923
0.84850901
""
0.85490787
""
""
""
""
0.92320746
""
""
0.76583868
""
0.88373321
0.79872012
0.79628837
""
0.90548128
0.75512528
""
""
0.77668709
""
""
1.015535
0.90324306
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92963338
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92878747
""
""
""
""
""
""
""
""
""
""
0.9453721
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71494967
""
""
""
""
0.76460105
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95807344
""
0.83142579
""
""
0.79048741
""
""
""
""
""
""
0.81335741
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99286896
0.81816447
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93292093
0.97855139
0.82142752
""
""
""
""
""
""
0.76267368
""
""
""
""
0.9812088
""
0.89361882
""
""
""
""
0.84350681
""
0.71638024
""
0.94501072
""
""
""
0.87759632
""
""
""
""
""
""
""
0.86270052
""
""
0.66330409
""
""
""
""
""
0.86557132
""
""
""
""
""
""
0.93268394
""
""
0.90721053
""
0.81349021
""
""
""
0.83198202
""
""
""
""
""
""
0.8881157
0.64374053
0.96107632
0.75533724
0.88871843
0.72338122
""
""
""
""
""
""
""
""
""
""
""
0.79846561
""
""
0.81106156
""
""
""
""
""
0.79659313
""
0.86108667
0.84546101
0.88579923
""
""
""
""
0.60473502
""
""
""
""
""
0.85633785
""
""
""
""
""
0.72389674
""
""
""
""
""
0.62445378
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84931546
0.74163657
0.77160573
""
""
""
""
""
0.9074825
""
0.80162054
""
0.83839357
""
""
""
0.86354059
""
""
0.85192394
""
""
0.89614952
""
""
""
""
""
""
""
0.88603818
0.81049609
0.91920006
0.63600099
""
""
""
""
""
""
""
""
""
0.98762161
0.70643443
""
""
""
0.89669669
0.8423506
0.82563639
0.93174416
0.87341726
0.86590797
""
""
""
0.8832913
0.86349964
0.88933539
0.80520797
""
""
0.86923963
0.99866325
0.90863246
0.91875821
""
""
""
""
0.80458081
""
0.74212343
0.86854631
""
0.75696534
""
""
0.80771983
""
""
""
""
""
""
0.83494341
""
0.83229601
