kir_natam_male_mean
""
0.45145765
""
""
""
""
""
0.55358744
""
""
""
""
""
""
""
0.44479889
""
""
""
""
""
""
""
""
0.49786985
""
0.62231904
""
""
""
""
""
""
""
""
0.56930709
0.46371201
""
""
0.59136569
""
0.48159096
""
""
0.53369856
""
""
0.48345196
0.50583243
""
0.41518456
0.44766352
""
""
""
""
""
""
0.57595319
""
""
""
0.24753602
""
0.62411714
""
""
0.50894219
0.52546865
0.48472637
0.31403852
""
""
0.44449785
0.50681251
""
""
0.44232708
0.56010956
0.49923819
0.53630811
0.32218224
0.46158284
0.47994357
0.33506781
0.43983957
0.39329475
""
0.38190001
0.48741069
""
0.48049468
0.43457311
""
""
0.43642873
0.40544701
0.44054696
0.44984207
0.36106139
0.31727165
""
0.3135452
0.38939726
0.41873285
0.37772405
0.36053461
0.31727222
""
0.46095896
0.34991327
""
""
""
0.46315852
""
""
""
""
""
""
""
""
""
""
""
""
0.49686304
""
""
""
""
""
""
""
""
0.45953673
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47228023
""
""
0.46116602
""
""
""
""
""
0.49669337
""
""
""
""
""
0.42856589
""
""
""
0.48159194
""
0.63348955
0.45318645
""
""
0.48491809
0.37593788
0.51861972
0.43707702
""
0.37453043
0.40245575
0.37412575
0.50058413
0.51294535
0.33314157
0.47353196
0.46874893
0.42557359
0.44132936
""
0.43838835
0.40518704
""
""
0.48226252
0.4674972
0.3459748
0.4993785
0.48322225
""
0.49423325
0.4436872
""
0.452764
0.51193911
0.37224561
0.39650199
0.44826946
0.48843792
0.47746962
0.49635586
0.43029618
0.40240124
""
0.46109152
0.5138464
0.44826823
0.43709648
0.41900465
0.4809387
""
0.43211246
""
0.48145565
0.43621668
0.36798054
0.46850672
""
0.50904626
""
""
""
0.37467605
0.50153047
""
""
""
""
""
""
""
""
0.3825351
""
0.53323001
""
""
0.48834971
""
""
""
""
""
""
""
""
0.43931484
""
""
""
0.39650851
0.49912319
""
""
""
0.42374101
""
""
0.39813563
""
""
""
""
""
""
""
""
0.40745956
""
""
""
""
""
""
""
""
""
""
0.513596
""
0.48246691
0.42881402
""
""
0.51049036
0.51649797
""
0.51188916
0.42935133
0.47903255
""
0.33484226
0.39012209
""
0.38793093
""
0.41392878
0.49212828
""
""
0.32827893
0.53275216
0.55817217
""
""
""
0.41492239
0.43575057
""
""
""
""
""
""
""
""
""
0.29734018
0.42147654
0.41651952
""
""
""
""
""
0.38381329
0.54086053
0.46206138
""
""
""
0.36941066
0.37854892
""
0.42138314
""
""
0.49464113
""
0.50814021
0.4196049
0.43092176
0.42777756
0.42023775
0.45709467
""
""
0.41567019
0.46868312
0.38048199
0.49647725
""
""
""
""
0.4361597
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47049883
""
""
0.46633479
""
""
0.44296771
""
0.41677111
""
""
""
""
""
""
""
""
""
""
0.47020343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45467004
""
""
""
""
""
""
0.5226723
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4305124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48516443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44314313
""
""
0.46318582
""
0.36017156
""
0.44735327
0.30325228
""
""
0.48052374
0.42970222
""
""
""
0.49589515
""
""
""
""
""
""
""
""
""
""
0.38918141
""
""
0.51952332
""
""
""
""
""
""
0.46749765
""
""
""
""
""
""
0.4318735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47483012
""
""
""
""
""
0.52913219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35938206
""
""
""
0.47380522
""
""
""
""
""
""
0.64011496
""
""
""
0.41976532
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46066666
0.62099344
""
0.37846246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49995551
""
0.43765804
""
""
0.53631955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43154758
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54859984
""
""
0.30709094
0.38009202
""
""
0.64737803
""
""
""
""
""
""
""
""
""
""
""
0.4335044
""
""
""
""
""
""
0.50399536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5133155
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46444938
0.40756115
""
""
""
0.45238429
""
""
""
0.40729696
""
""
""
""
""
""
""
""
""
""
0.38105273
""
""
""
""
""
""
""
""
0.43959129
0.50825775
""
""
0.4823584
""
""
""
""
""
""
0.45444489
""
""
""
""
0.40287068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40326846
""
""
0.54545754
""
""
""
0.48871112
""
0.51923382
""
""
""
""
""
""
""
""
""
""
0.43869445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46151167
""
0.45644638
""
""
""
""
""
""
0.60767847
""
""
""
""
""
""
""
""
0.43561086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47181863
""
""
""
""
""
""
""
""
0.37496379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50237584
0.56828439
0.54810351
""
""
""
""
""
""
0.58214468
""
""
""
""
""
""
""
""
0.48559815
""
0.5545668
0.59599096
""
""
0.56024504
""
""
""
0.50292474
0.61178082
0.56125587
""
0.51256579
""
""
0.59930402
""
""
""
""
""
""
""
0.50571781
0.56517005
""
""
0.54659081
""
""
0.50275826
""
""
""
""
""
""
""
0.34673458
0.4123826
""
""
0.48737371
""
""
""
0.37961867
""
""
""
""
0.40481785
0.3393985
""
0.52427387
0.47542986
""
""
""
""
0.60333639
""
0.45669806
""
0.37797371
0.54944515
""
0.53705084
0.47234011
""
""
""
""
""
""
""
0.39058596
0.47180873
""
0.47330394
""
0.58884186
""
0.49877146
""
0.60770768
""
0.45020378
0.46696502
0.4510971
0.41901252
""
""
0.5293656
""
""
""
0.46019256
""
0.44469607
""
0.3805961
""
0.45125344
""
""
0.39011404
0.47212541
""
""
""
0.47679371
""
0.35196427
0.4231047
0.46122569
""
""
0.41810071
""
""
""
""
0.36529052
""
""
""
0.60263073
0.59675437
0.47538963
""
0.47074059
""
""
0.40285084
0.47273958
0.57878727
0.50459051
0.46603379
0.47494569
0.48947826
0.45244065
0.51068228
""
""
0.28274858
0.49743927
""
0.31510833
""
""
0.46028057
""
0.47700575
""
""
""
""
""
""
0.48682547
""
""
0.54484767
0.42707029
""
""
0.51155394
0.40185484
""
0.45028159
0.50864559
0.42872059
""
""
0.46782985
0.30753326
0.32869393
""
""
""
""
0.45664325
""
0.30914333
""
""
0.40413433
0.39774343
""
""
0.4287037
0.50549132
""
""
""
""
""
0.77261662
""
0.33628404
""
0.33458695
""
0.36274895
""
""
""
""
""
""
""
""
""
""
""
""
0.39241478
""
""
""
0.24564902
""
""
""
""
""
""
""
""
""
0.41893429
""
0.31858364
""
0.41236734
""
""
""
""
""
""
0.34421644
0.52801448
""
""
0.43539724
""
""
""
""
""
""
""
""
0.43324244
""
""
""
""
0.43376094
