working_other_female_mean
0.69165242
0.66444921
0.70358932
0.74253213
0.76747656
0.7547484
0.78257054
0.63401425
0.53044671
0.66269743
0.70013589
0.76919568
0.61894536
0.79506588
0.72752362
""
0.6892969
0.72436327
0.56076616
0.74910647
0.74408269
0.74167734
0.69619697
0.81559652
0.77707088
0.68874604
0.79015619
0.76142246
0.7823292
0.82044876
0.74552989
0.82786858
0.78602624
0.77230048
0.74979013
0.73584867
0.85623831
0.79841179
""
""
0.81115294
0.74782866
""
""
0.75121069
0.74546504
0.76491553
0.70260429
0.76763237
0.75006878
0.75231105
0.69537014
0.7486527
""
""
0.75582272
0.60481554
0.73254645
""
0.77041441
0.77362114
0.78597647
""
0.75035518
0.77208751
0.8091352
""
""
0.76068693
0.66045868
0.83322221
0.77542353
0.72696179
0.67667907
0.58430457
""
0.78971314
0.61944348
0.86806524
0.73592257
0.76715767
0.83990568
0.7229774
0.61689526
0.75273907
0.77346903
0.77066684
0.74778879
0.74985379
0.6442697
0.7489832
0.75974679
0.8488462
0.71333611
0.64912164
0.63190418
0.6529271
0.72375685
0.75898266
0.74313766
0.76535404
0.74939066
0.76149148
0.72270882
0.75596428
0.79039341
0.75394124
0.75767899
0.60563153
0.70996779
0.77199936
0.77897775
0.75079888
0.55433989
0.78834939
0.75057667
0.73566639
0.83515096
""
""
0.72868359
0.72825503
0.69056278
0.77043533
0.76822233
0.75853348
0.75697428
0.80275005
0.62297595
0.55659103
0.7558158
0.7194733
0.77399385
0.48728821
0.67826492
0.74905813
0.74845266
0.8160885
0.79581302
0.73344785
0.74196339
0.70742959
""
0.8035726
0.70490539
""
0.68162596
0.75092435
0.80384547
0.54258794
0.60307008
0.74230093
0.65670556
0.85911483
0.75536263
0.73628557
0.68625027
0.72261226
0.60837895
0.67792696
""
""
0.79411769
0.76019859
0.75501388
0.79073286
0.79316837
0.7804209
0.74505877
0.73501235
0.74325377
0.75856096
0.75733358
0.75441891
0.66189194
0.72296351
0.7733826
0.76818627
0.69563371
0.66025978
0.6839022
0.68839496
0.75283962
0.6523174
0.63747686
0.76781815
0.78619975
0.79468906
0.7880165
""
0.90214264
0.78314924
0.78334957
0.74230069
0.72053558
0.75863338
0.78656298
0.80326611
0.77278024
0.78118771
0.77885234
0.76674294
0.62699956
0.86272669
0.7711997
0.76996768
0.78958422
0.68706691
0.74835432
0.71749967
0.69708413
0.75641829
""
0.67707932
0.78206587
0.76891059
0.80018556
0.76945782
0.75984585
0.68700337
0.72718352
0.74517083
0.67767125
0.72747666
0.77144039
0.77155143
0.72533816
0.79685986
0.76400584
0.75588447
0.78249085
0.72340971
""
0.76864225
0.59721708
0.74124801
0.52176923
0.7646727
""
0.63053125
0.66961217
0.74924064
0.77046466
0.78855759
0.8743524
0.77289772
0.82016331
0.74644524
0.83395582
0.75159532
0.79151124
0.78410351
0.69507343
""
0.79484272
0.74081069
0.80351496
0.79757977
0.80789912
0.74780315
0.80065417
0.78084195
0.80021566
0.77976656
0.80734944
0.75104082
0.77589118
0.78731239
0.77376705
0.77945143
0.84236217
0.74768436
0.89383453
0.75088245
0.60342646
0.76545793
0.71100628
0.72958797
0.68124378
0.76695645
0.81405371
""
""
0.79897559
0.77201313
0.81544
0.74415094
0.78529006
0.80926162
0.80681628
0.74226332
""
0.80811256
0.83150399
0.73712134
0.8608101
""
0.83377063
0.80154431
0.81643307
0.81429225
0.72144014
0.83902586
0.84806025
0.84260517
0.75273353
0.83688903
0.75437778
0.79773766
""
0.78123009
0.81791329
0.74845004
0.85351574
0.79000825
0.8079952
0.65424401
0.84169579
0.77828258
0.77358061
0.75600135
0.78999221
0.83090717
0.62829167
0.75516576
0.7097972
0.79693389
0.72564083
0.80781305
0.80922353
0.73412621
0.76010948
0.78846467
0.82098162
0.91424644
0.78339154
0.78069031
0.73295707
0.67691106
0.78803265
0.78020197
0.73674065
0.81517386
0.72725171
0.8478086
0.86756432
0.6412164
0.69470882
0.73806715
0.89141703
0.69661081
0.69806212
0.82839143
0.6111418
0.79635489
0.78549236
""
0.65295929
0.74625456
0.62848574
0.70892251
""
0.73196155
""
""
0.63416779
0.78552598
""
""
""
""
""
0.79715204
""
""
""
""
""
0.70614535
0.80617452
""
""
""
""
""
""
0.69841248
""
""
""
0.50953007
0.78311366
0.70361829
0.76584625
""
0.77075833
0.9801659
""
0.64380181
""
""
0.79803187
0.7916919
""
0.63584322
0.78367871
0.86841363
""
0.96265656
""
0.78675085
0.84002417
""
""
""
""
0.80134982
""
""
""
""
""
0.90600199
""
0.81345874
0.86541378
0.81714892
0.84725493
0.86909842
""
0.76234668
0.81213665
0.76820636
""
""
0.9424035
0.74217302
0.68477094
""
""
""
0.82490629
0.73858017
""
""
0.61519694
0.86165684
""
""
0.90722132
0.78140819
0.88213593
0.78185624
0.91107321
0.66551006
0.77569115
0.86084586
""
""
""
""
0.86826915
0.7651583
""
""
0.78057933
0.58858967
""
""
""
""
""
""
""
""
0.73895597
""
""
0.71500868
""
0.82048404
0.78326041
0.78834641
""
""
0.79072618
0.6687026
0.82506734
""
""
""
""
""
""
0.86234862
0.85877681
""
0.78500378
0.81400806
0.75539446
0.76490563
0.72080553
0.69869256
0.84841943
0.75096816
0.81667089
0.78395939
0.75455332
0.65861374
""
""
0.82916582
0.74272192
0.701038
0.64170223
0.75611234
0.69355786
0.73478436
0.69876379
0.74064416
0.7119934
0.74450767
0.71064597
0.73706096
0.80547082
0.71072334
0.75410366
0.79435956
""
0.67928946
""
0.67906129
""
0.75985366
0.78504181
0.77574927
""
0.77047092
0.8059957
""
""
""
0.85637116
0.73703498
""
""
0.77835274
""
0.66359484
""
0.67898363
0.77763128
""
0.75919914
0.68400723
0.77398723
0.83540821
0.62193835
""
0.75569856
0.81804889
""
""
""
""
0.56947291
0.80883026
0.76857769
0.79174507
0.69830394
0.74617481
0.7414391
0.64833707
0.82239151
0.80517882
""
""
""
0.74123716
""
0.8386119
""
""
0.76924962
""
""
0.80975211
""
""
0.53091192
0.80140543
0.64228904
0.75111777
0.91454631
0.76618534
0.76306784
0.76438707
0.71906573
0.70087045
0.79174334
0.72344804
0.73798162
0.65510994
""
0.74986964
0.66465098
0.77151293
0.72140414
0.72417969
0.75658441
0.61650187
0.77477401
""
0.75260544
""
""
""
0.63006693
""
0.62486565
0.77153438
0.64152163
0.5927254
0.75797486
""
""
0.74336404
0.73422629
0.71861374
0.72882152
""
0.6783976
""
0.79665607
0.62684393
""
""
""
0.79782593
""
""
0.735874
0.82057005
0.72768569
""
""
0.68561935
0.80833399
0.80389506
""
0.75652665
""
0.80140525
0.82663268
0.8080411
0.75030792
0.7625525
""
""
0.77892691
0.73565805
""
0.74741018
""
0.76791793
0.75196123
""
0.76176792
0.70028275
0.8284499
0.78064966
0.77734113
0.72201318
0.68605828
0.71752417
0.70358819
""
0.68908805
0.71760207
""
0.68908107
""
0.63321686
0.73367536
0.71671283
0.67253476
""
""
0.71240735
0.75805956
""
0.67557102
0.66265517
""
""
0.66962773
0.75273615
0.65539342
0.61213934
0.70433432
0.72887838
0.6780237
0.72990859
0.70636052
0.76961738
0.77939802
0.72942793
""
0.6623382
0.76176876
0.7392531
0.78526837
0.73419648
""
0.55855626
0.75837809
0.7899726
0.74137121
0.75552309
0.65513664
0.74119896
0.81258667
0.76573735
0.71903497
0.67373884
0.68761206
0.74612778
0.81623781
0.71883303
0.71420693
0.78955126
0.77212024
0.60285145
""
0.63626641
""
""
""
0.67211789
0.75433093
0.75079799
