two_par_asian_female_p25
""
0.70887166
""
""
""
""
""
0.82926238
""
""
""
""
""
""
""
0.85182405
""
""
""
""
""
""
0.51646274
""
""
""
""
0.62820917
""
""
""
""
""
""
0.74554867
""
0.69086713
""
""
""
0.7837615
0.56184179
""
""
0.6990996
""
""
""
0.64984822
""
0.62641001
0.74685675
""
""
""
""
""
""
0.85444731
""
0.69045967
""
0.60044223
""
""
""
""
""
""
0.67094266
""
""
""
""
0.86430866
""
""
0.76582348
""
0.64746463
0.71417814
""
""
0.79479218
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8325119
0.67818046
0.64452755
""
""
""
0.65442723
0.49387124
""
0.67935234
0.67917168
""
0.50247961
0.7258473
""
""
""
0.46989614
""
""
""
""
""
""
""
""
""
""
""
""
0.69845831
""
""
""
""
""
0.71963686
""
""
0.82279897
""
""
""
""
""
""
""
""
0.56675196
""
""
""
""
""
""
""
0.76235086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65911287
""
0.50910825
""
""
0.88734573
""
""
0.66418946
""
""
""
""
""
0.44475392
0.72642165
""
""
0.71719551
""
""
0.84151113
""
""
0.67387909
0.89896017
0.73750085
0.82016867
0.77410245
0.69811583
0.81357312
""
0.7379694
0.75185138
0.755503
""
0.72954154
0.56630594
0.6541993
""
0.80282199
0.87239355
""
""
0.74450356
0.7000404
0.83249021
0.75787932
0.75983238
""
0.71157718
0.76966822
0.74145156
0.74918056
0.70134485
0.75050408
0.7453112
0.70055735
0.5981105
0.65226173
0.68845862
0.70152462
0.75991547
""
0.85960722
0.62437993
0.73935831
0.81897968
0.86464953
0.86538851
""
0.7768842
0.46851382
0.69875383
0.79312503
0.90213537
0.59450579
""
0.70350546
""
""
""
0.63274401
0.57123154
""
""
""
""
""
""
""
""
0.61373478
""
0.75954443
""
""
0.61752474
0.81925946
""
""
""
""
""
""
""
0.68767118
""
""
""
""
0.77359557
""
""
""
0.61383402
""
""
""
""
""
""
""
""
""
""
""
0.68837726
""
""
""
""
""
""
""
""
""
""
0.67037743
""
0.6276089
0.66520047
0.73257852
0.61933863
0.71392918
0.63289058
0.75256884
0.64155024
0.7483083
0.71104455
0.63715327
0.55453801
0.81015521
""
0.67467833
""
0.74554604
0.74147981
""
0.67057747
0.78359008
0.55886298
0.53002012
""
""
""
0.62841833
0.72722596
0.75076038
""
""
""
""
""
""
""
""
0.69162673
0.65418959
0.69417685
""
0.67051536
""
""
""
0.85911947
0.63837236
0.62380499
""
""
""
0.68470955
0.77854776
0.59454334
0.67874545
0.51595056
0.42916697
0.61658788
""
0.72615284
0.72485709
0.74501359
0.67115146
0.68358505
0.77438653
0.67302459
0.65038157
0.6044932
0.73742402
0.77936828
0.75714725
""
""
""
""
0.79115814
""
""
""
""
""
""
""
0.69008416
""
0.56439966
0.72525132
""
""
0.72147697
""
""
""
""
""
""
""
""
0.54980922
""
0.78368241
0.80989444
""
0.68044221
0.93443769
""
0.82886976
0.65776461
""
0.59638214
""
0.76345724
""
""
0.8418116
""
0.74236214
""
""
""
""
""
0.70011437
""
""
0.69690478
0.59123445
""
""
""
""
""
""
""
0.79154932
0.86984843
0.92035431
""
0.74606037
""
""
0.81822032
0.7571187
""
""
0.72730589
0.33713257
0.49309313
""
""
""
""
""
0.79674613
0.68709707
""
0.79478341
""
""
""
""
""
""
""
""
0.64250791
""
0.83084726
""
""
0.76864552
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69190836
""
""
""
0.62503439
""
""
""
""
""
""
""
""
""
""
0.81932163
0.73008764
""
""
""
0.8711592
""
""
""
""
""
""
""
""
""
0.47379202
0.4684189
""
""
""
""
""
""
""
""
""
0.67443579
""
""
""
""
""
""
""
0.70505136
""
""
""
""
0.63872248
0.66080391
0.65047103
0.5717907
0.53380102
""
0.78902942
""
""
""
""
""
""
0.7632091
""
""
""
0.80281615
""
""
""
""
""
0.91620559
""
""
""
""
""
""
""
0.57004625
0.86372346
""
""
""
""
""
""
""
""
""
""
""
""
0.74925613
""
""
0.42588171
""
""
""
""
""
""
""
""
0.73507142
""
""
""
""
0.56458431
0.74424893
""
""
0.53661525
""
""
0.76244086
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62454569
""
""
""
""
""
0.61071628
1.0111793
0.74520206
""
0.71477503
0.78974652
""
""
""
""
""
0.67681682
0.75972539
0.707412
""
0.62251538
0.27982914
""
""
""
""
""
""
""
""
""
""
0.5285176
""
""
""
""
""
""
""
""
0.62317246
0.69374573
""
0.64942682
""
""
""
""
0.41124049
0.90082937
""
0.76036006
""
""
""
""
""
0.60388535
0.72085106
0.88848901
0.58450395
""
""
0.6719895
0.75079215
""
""
""
""
""
""
0.85288113
""
""
""
""
""
""
""
0.36046252
""
0.61723077
""
0.71934253
""
""
""
""
0.84431607
""
0.57203472
""
""
0.74563599
""
0.67814833
""
""
""
""
""
""
0.63324195
""
0.52580404
""
0.78862953
0.77126938
""
0.39534131
0.67348719
""
""
""
0.85675615
""
""
""
""
""
""
""
""
""
""
0.65078551
""
""
""
""
""
""
0.52293062
""
""
""
""
""
""
""
0.44797099
""
""
0.75207287
""
0.45523816
""
""
""
""
0.31681523
""
""
""
""
""
""
""
""
""
0.37798637
""
""
""
0.62524557
""
""
""
""
""
0.71200001
""
""
""
""
""
0.81988382
""
0.75673181
""
""
""
0.59032595
""
0.6730929
""
""
""
""
""
""
""
""
""
""
""
""
0.79548526
""
""
""
""
""
""
""
0.77728182
""
""
""
""
0.70296937
""
""
""
""
""
0.77185041
0.64864051
""
""
""
""
""
0.43708766
""
""
""
""
""
""
0.65797073
0.49831986
""
""
""
0.69650447
""
""
0.75035703
""
""
""
""
""
""
""
""
""
""
""
0.52599549
""
""
""
""
""
""
""
""
""
0.51123375
""
""
""
""
""
""
""
""
""
0.65779924
""
""
""
""
0.79438704
""
""
""
""
0.71972531
0.67062819
""
0.70927149
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74115717
""
""
""
""
""
0.55264372
""
""
""
0.29335237
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71536732
""
""
""
0.20196392
""
0.65747154
0.59640926
0.61933786
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58466285
""
""
""
""
""
""
""
0.81134719
""
""
""
""
""
""
""
""
""
""
0.33275771
""
""
""
""
0.86104095
""
""
""
""
""
0.53866893
""
""
""
0.73730379
""
""
0.73296618
""
""
""
""
""
""
""
""
""
0.77137202
""
""
""
""
""
""
""
""
0.65016133
""
""
0.68143302
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60650802
""
""
0.83867335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.65200382
""
""
""
""
""
""
""
""
0.86591321
""
""
""
""
0.68340826
0.59128904
0.75484711
""
""
""
""
""
""
0.75888884
""
""
""
""
""
0.61329758
""
""
0.79517192
""
0.71116459
0.8787179
""
""
""
""
""
""
0.81401312
0.76269096
0.68057466
""
0.72433555
""
""
""
0.76189417
0.8293463
""
""
""
0.69039309
0.59181428
0.71993089
0.74490929
0.86376709
""
0.82544124
""
0.86543703
0.8425467
""
""
""
""
""
""
0.57143176
""
0.60247469
""
""
0.76684123
""
""
""
0.5130738
""
0.81948799
""
""
""
0.6853438
0.54142624
0.78143859
0.79668015
0.73334044
""
0.74331826
0.7286042
0.69954544
""
0.76686889
""
0.67290497
0.80215216
""
0.72151464
0.6856125
0.58627349
0.76090902
""
0.77471966
0.78218991
0.77555817
0.75818497
0.65969962
0.70205069
0.57105392
0.79722404
""
0.62399465
0.615484
0.63259065
0.48289272
0.65917921
""
0.76540238
0.52044654
0.6789856
0.62842053
""
""
0.61715758
""
""
""
""
""
0.78528559
""
0.56353092
""
0.67243218
0.77586061
""
""
""
""
0.79084861
""
""
""
0.80456549
""
0.57020485
""
""
""
""
""
""
""
0.80821955
""
""
""
0.78388226
0.57262665
0.78644371
""
0.68305045
""
""
0.68056041
""
0.7607398
0.63158739
""
""
0.72114938
""
0.44318864
""
""
""
0.49741581
""
0.60799962
""
""
0.44069505
""
0.73334908
""
""
""
""
""
""
0.58072269
""
""
0.70229423
0.70838708
0.38666281
""
""
0.8692736
""
""
0.66776204
0.73213267
""
""
0.66335422
""
0.58904713
0.55340445
""
0.98557502
""
""
0.52878875
""
""
0.83291399
0.58007127
""
""
""
0.94289786
0.63400477
""
""
""
""
""
0.79985505
""
0.61373669
""
""
0.33516189
""
""
""
""
""
""
""
""
""
""
""
0.74090606
""
""
""
""
""
""
""
0.520827
""
0.44938084
0.57291049
""
0.7903685
""
""
""
""
""
""
0.70162117
""
""
""
0.3228046
""
""
0.72395092
0.52774811
0.63481599
""
0.58107859
0.80271441
""
""
""
""
""
""
""
0.66931671
""
""
0.46830282
0.33336252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56268162
0.80608666
""
""
""
""
0.76346111
0.78399098
0.62588638
""
""
""
""
0.63189358
""
""
""
""
""
""
""
0.39679518
""
""
""
0.59599584
""
0.77042753
0.5525564
""
""
""
""
""
""
""
0.85219568
""
""
""
""
""
""
""
0.84036261
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63128394
0.8281495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59905112
0.7906158
""
""
""
""
0.79419607
""
""
0.61456156
""
""
""
""
0.65419608
""
0.68119252
""
""
""
""
""
""
""
""
""
0.46513796
""
""
0.73945016
""
""
""
""
""
""
""
""
0.66592228
0.57187927
0.46792567
0.74860847
""
""
""
""
""
