work_26_hisp_pooled_mean
0.79877198
0.78575826
0.74334192
0.84246284
0.79544842
0.80214787
0.77897346
0.74100989
0.79057533
0.81838614
0.78366143
0.80701679
0.90122133
0.84133738
0.83709776
0.79000813
0.7749123
0.75626761
0.90305996
0.78557366
0.79923046
0.82673389
0.83680534
0.77282488
0.82255256
0.72049916
0.80277437
0.81799281
0.85262418
0.8174693
0.82023579
0.85273844
0.85362059
0.86080873
0.79054946
0.82174933
0.73599654
0.76990074
0.87622279
0.77433491
0.78480119
0.61175424
0.89864683
""
0.75567001
0.83272564
0.80860585
0.79608989
0.82627034
0.8090421
0.83059734
0.81890512
0.78516036
0.85185736
0.75781065
0.80682242
0.8992269
0.751616
0.88061726
0.8522318
0.81184715
0.8178004
0.79768932
0.78986907
0.70981878
0.83615029
""
0.6947006
0.8414858
0.80897701
0.85111398
0.7884745
0.78091991
0.84142125
0.74145442
0.79378676
0.76978648
0.72753114
0.83173668
0.8024441
0.80751085
0.78860396
0.86270207
0.82632267
0.78925145
0.77237135
0.80306017
0.83888131
0.81321478
0.76566666
0.79744971
0.7748512
0.84057963
0.82163596
0.70592451
0.71015048
0.81422591
0.80479699
0.82403624
0.81647658
0.82438856
0.81334907
0.81517684
0.79984778
0.83737683
0.83493555
0.82330179
0.84152949
0.82774848
0.81482643
0.8148452
0.82578796
0.84716994
0.61976612
0.81798792
0.78979063
0.83393896
0.79374951
0.85752207
0.71024781
0.79876721
0.79876447
0.85083145
0.82660437
0.76246291
0.84236526
0.79895645
0.76445836
0.77698213
0.79743409
0.78329629
0.79887956
0.763264
0.79436171
0.77977037
0.84966266
0.82581347
0.82449335
0.73904562
0.8388347
0.85331976
0.850573
0.72112966
0.76992261
0.74989748
0.63067514
0.86838686
0.80351132
0.82584155
0.80736655
0.79516274
0.79168969
0.77652836
0.774831
0.83908492
0.80637777
0.81427008
0.82950801
0.65840441
0.84605414
""
0.85931653
0.86559606
0.83529443
0.85404795
0.85362363
0.86587346
0.78377795
0.79440033
0.82205933
0.79606503
0.82770753
0.77306032
0.80332547
0.78278911
0.82344621
0.83175415
0.81350613
0.79713655
0.84650278
0.76449502
0.88533115
0.83482289
0.84384596
0.79191637
0.84862357
0.78886324
0.85550427
0.80645978
0.90841478
0.78808808
0.85999322
0.84802198
0.81177276
0.77445424
0.82300681
0.84381682
0.86342734
0.81632
0.83460039
0.83346319
0.83015376
0.81820607
0.87615001
0.82684928
0.83697253
0.8349483
0.84571779
0.77728343
0.82151455
0.81168818
0.81169051
0.8148185
0.81303734
0.83801633
0.80035466
0.83383828
0.81462103
0.81414807
0.84366155
0.85592741
0.8119176
0.82179737
0.74122435
0.83988649
0.85123456
0.84927672
0.77827346
0.84631401
0.79913956
0.84362185
0.8306424
0.88252699
0.84298038
0.88118041
0.8510316
0.66349804
0.85335636
0.84836411
