stayhome_hisp_pooled_mean
0.12356911
0.12973957
""
0.13831803
0.16745105
0.19874631
0.17046344
0.10424775
0.079460956
0.13263786
0.2176434
0.17959476
0.028028226
0.11602684
0.17142335
0.10353126
0.11635033
0.18115738
0.12479091
0.15478987
0.16411874
0.160951
0.14354846
0.15045522
0.16652609
0.070992135
0.16108032
0.13802385
0.16957702
0.16341875
0.13520057
0.13518809
0.14199769
0.14792727
0.10470671
0.15875386
0.089384332
0.13967916
0.17881292
0.20450893
0.19218394
0.1182612
0.17562431
""
0.14625649
0.16353464
0.1905476
0.18869561
0.15431143
0.12257894
0.15406615
0.14843796
0.12665622
0.010548618
0.14699152
0.15350629
0.17170092
0.025897419
0.15151501
0.10784657
0.10262165
0.16038074
0.15024713
0.055687059
0.19413714
0.14457865
""
0.10907145
0.14454749
0.12195521
0.2307197
0.10062456
0.13287251
0.12770717
0.20161276
0.080076031
0.18038434
0.094326891
0.13676879
0.17764443
0.17489956
0.11667109
0.1636751
0.14216889
0.17045517
0.17269392
0.094121523
0.16218455
0.13498572
0.19784524
0.13463069
0.15624537
0.13858739
0.19219479
0.1974185
0.13239135
0.16616857
0.23358274
0.18914929
0.17201737
0.1803723
0.25018224
0.2032759
0.18891768
0.13968392
0.21128251
0.15911141
0.16918254
0.10917712
0.13547456
0.16715899
0.1365656
0.14399885
0.064071603
0.15558973
0.15343894
0.1558281
0.16287595
0.16636267
0.18836406
0.17425559
0.068278231
0.12873164
0.18151233
0.18726963
0.17265151
0.13176315
0.16409014
0.098149851
0.13609509
0.20891148
0.10723519
0.2146983
0.15091251
0.25831199
0.065747477
0.1640593
0.18679348
0.24202007
0.16899247
0.1615653
0.17318529
0.14091302
0.20082372
0.16057253
0.17600644
0.12315796
0.12669525
0.12566824
0.12036396
0.081775591
0.15356836
0.19258718
0.14819571
0.12923117
0.1530707
0.017645607
0.1359835
0.0088586286
0.089714594
""
""
0.13558343
0.17471115
0.32927281
0.24537499
0.12016593
0.12241908
0.039665055
0.13094349
0.1497471
0.13273935
0.097451843
0.12944002
0.10913321
0.1123376
0.11994326
0.14615306
0.13085109
0.063596345
0.082562692
0.051038787
0.11299638
0.070710406
0.18900885
0.13827647
0.19010325
0.11378107
0.14546388
0.23997661
0.13771294
0.15854028
0.16790278
0.24419421
0.069238789
0.076286867
0.11059853
0.09811487
