coll_natam_male_p75_se
""
""
""
""
""
""
0.17032595
""
""
""
""
0.13844746
""
""
""
""
""
""
""
""
""
0.087291054
0.16047122
""
0.14672907
""
""
""
0.1668783
""
""
""
0.15533683
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15620239
0.045581646
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055402946
""
""
""
0.11551631
""
""
""
""
""
""
""
""
""
""
""
""
0.14346832
""
""
""
0.16950549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051523983
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.09526936
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.089765251
""
0.077226318
0.17598836
""
0.039383732
""
0.06147531
""
0.06425868
0.14839354
""
""
0.12220064
0.12781218
""
0.22032487
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20299031
""
""
0.10618517
""
0.19109556
""
""
""
""
""
""
""
""
""
""
""
""
0.12859851
""
0.10781102
0.1397437
""
""
""
""
""
""
""
""
""
""
""
0.17067219
""
""
0.12939893
""
""
""
0.096358813
""
0.1762619
""
""
""
0.10927966
""
""
""
""
""
0.062239017
0.031533733
""
0.031095853
""
""
""
""
""
""
""
""
""
""
""
0.15135485
0.21253544
0.11474652
0.11078174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10424056
""
0.090933204
""
""
""
0.059034552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14981937
""
""
""
""
""
""
""
""
""
0.12957194
""
""
""
0.042952705
""
0.2418386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22684155
""
""
0.13076881
0.15959422
""
""
0.18118437
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41037908
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065876417
0.14094368
""
""
0.13528048
""
""
""
0.16758737
""
""
""
""
""
""
""
""
""
""
0.073551372
""
""
""
""
""
""
0.14469911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082624264
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11258014
0.12369785
""
""
""
""
0.11600091
""
0.11741687
""
""
""
""
""
""
0.22975107
""
0.16762048
""
""
0.097464629
0.073512651
0.12678429
0.076727055
0.045673188
0.16832057
""
0.3653774
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13082984
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074847572
0.022933513
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11064913
0.071194261
""
""
""
""
0.22142015
""
""
0.14290334
""
0.092393421
0.041709416
0.16076332
0.11825811
""
0.14403324
""
0.023574371
""
""
0.037047721
0.056732073
0.039588895
""
""
""
0.094640896
0.037697401
0.043662477
""
0.037519835
0.099306926
0.29954433
""
""
""
""
0.083849698
0.25510165
""
""
""
0.046228584
""
""
""
""
""
""
""
0.063174546
""
""
""
""
""
""
""
""
""
0.061624631
""
""
""
0.072346516
""
0.052792862
""
0.10293701
""
""
0.038583137
0.061184492
0.058196746
0.039965119
""
""
""
""
""
""
""
""
""
""
""
""
0.091536485
""
0.026667092
""
""
""
""
""
""
0.089069694
""
""
0.082351185
0.11907525
""
""
""
0.068337977
0.13994187
0.13857053
0.068290576
0.090231813
0.053014655
0.01904127
""
""
0.1039294
0.094069771
0.083767734
0.07320226
""
""
0.068663411
0.36641651
""
0.041026238
""
""
""
""
0.15003403
0.15274775
0.15149625
0.081757776
""
0.11176595
""
0.20797639
0.095992878
""
""
""
""
""
""
0.068361178
0.032525364
0.047317978
