grad_other_pooled_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.080473468
""
""
""
""
""
""
""
0.073436126
""
""
""
0.073025212
""
0.043041978
""
""
""
""
""
""
""
0.15543513
""
""
""
""
""
""
""
""
""
""
0.027933262
""
""
""
""
0.079622924
""
""
""
""
""
""
""
""
0.15520404
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11721868
""
""
""
""
""
0.026739411
""
""
0.052051488
""
""
0.075588398
""
""
""
""
0.071437277
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078935675
""
""
""
""
""
0.070631273
""
""
""
""
""
0.028892916
""
""
""
0.020536307
""
""
0.090385161
""
""
0.026330296
""
0.066653378
0.050554316
""
0.033935741
""
""
0.039558612
""
""
""
0.014090013
""
0.067440607
""
""
0.027508473
""
""
0.042870868
0.079732135
0.097364403
0.017274626
0.051148407
""
0.025417622
0.02262906
""
0.029467007
0.01764337
0.033437449
0.025694773
0.062745713
0.023975946
0.048554625
0.022337403
0.0612217
0.080526233
""
""
0.03024653
0.042460904
0.053148195
0.097303025
""
""
0.075628169
""
0.03042059
0.099402517
0.12801825
0.039599232
""
0.044244282
""
""
""
0.017683893
""
""
""
""
""
""
""
""
""
0.048846927
""
0.069128871
""
""
0.034795102
""
""
""
""
""
""
""
""
0.041226681
""
""
""
""
0.075955383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094169445
""
0.055446066
0.069063649
""
""
0.056744568
0.076667465
""
""
0.11044759
0.076690771
0.22456025
0.094745927
""
""
0.065083079
""
0.047898822
0.047482558
""
""
""
0.088995039
""
""
""
""
0.047439653
0.12650062
""
""
""
""
""
""
""
""
""
""
""
0.052311469
""
""
""
""
""
""
0.08426401
""
""
""
""
0.14313811
""
""
0.095883019
""
""
0.092930004
""
0.056372087
0.022029871
0.079218499
0.10240906
0.063754857
0.1213965
""
""
0.021848865
0.077676289
0.096881099
0.064153276
""
""
""
""
0.13804558
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13712679
""
""
""
""
""
0.08291731
""
0.088546038
""
""
""
""
""
""
""
""
""
""
0.069101699
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056745406
""
""
""
""
""
""
0.052951586
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11112009
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18311918
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14357263
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032227933
0.0098932628
0.048601929
0.020692496
0.085230283
""
""
""
""
""
""
""
""
""
""
""
""
0.035448622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
