staytract_natam_female_p1
""
0.33099112
""
""
""
""
""
0.77901703
""
""
""
""
""
""
""
0.25011262
""
""
""
""
""
""
""
""
1.2093915
""
0.73135102
""
""
""
""
""
""
""
""
0.36527774
0.31271389
""
""
0.44032973
""
""
""
""
0.15409775
""
""
0.84360349
0.22693524
""
0.053938475
0.16323365
""
""
""
""
""
""
""
""
""
""
""
""
0.25143355
""
""
0.74910343
""
0.2049533
0.66585028
""
""
0.62631452
0.41706994
""
""
0.25602716
0.31875244
0.38239858
0.51317441
0.53522414
0.60081691
0.28075638
0.48178807
0.60376036
0.49323317
""
0.036017161
0.57822508
""
""
-0.69983315
""
""
0.15164688
0.24910347
0.19564646
0.3759118
0.22519922
0.39932314
""
0.52667356
0.26661038
0.076470114
0.26777989
0.25461531
0.42243662
""
0.42731121
0.52162313
""
""
""
0.084427632
""
""
""
""
""
""
""
""
""
""
""
""
0.55618
""
""
""
""
""
0.80987191
""
""
-0.0303769
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.094808452
""
""
0.4388926
""
""
0.042652003
""
""
""
""
""
0.22578633
""
""
""
0.17435989
""
0.84745032
0.26091915
""
""
0.14882162
0.11293645
0.19262059
-0.06381952
""
0.29903486
-0.25122064
0.10398884
0.1899959
0.11927088
0.0090915477
0.37698346
0.19831766
0.090841755
0.15494379
""
-0.02544664
0.0088822078
""
""
0.21613829
0.30703333
0.0060733985
0.17080919
0.16576806
""
0.33785114
0.045113027
""
0.13487473
0.32963988
0.15251981
0.086349078
0.29489672
0.11132903
0.22099823
0.15301485
0.41871336
0.46164352
""
0.42335746
0.28699103
0.34378833
0.12876475
0.23120247
0.064217359
""
0.15830447
""
0.18950239
0.53678179
-0.019508678
0.05030413
""
0.23073219
""
""
""
0.18709402
""
""
""
""
""
""
""
""
""
0.19490898
""
0.070740417
""
""
0.18962985
""
""
""
""
""
""
""
""
0.18037435
""
""
""
0.055419847
-0.0082244007
""
""
""
-0.056014098
""
""
0.019937882
""
""
""
""
""
""
""
""
0.052854858
""
""
""
""
""
""
""
""
""
""
0.02989454
""
0.16572998
0.12375587
""
""
0.061434794
0.31462628
""
-0.072643943
0.64589536
0.022113228
0.14412294
0.39439642
0.0078963749
""
0.091923334
""
-0.04172964
0.082054093
""
""
""
-0.023551596
""
""
""
""
0.32871497
0.12944318
""
""
""
""
0.47686177
""
""
""
""
1.0744904
""
0.068742454
""
""
""
""
""
-0.076683432
0.096108697
0.25985107
""
""
""
0.15026416
0.67306978
""
-0.024281712
""
""
0.038761105
""
0.12974329
""
0.022178154
0.080179997
0.17163195
0.23844071
""
""
-0.78454775
0.28149781
0.060112238
0.27800655
""
""
""
""
0.038095903
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
