staytract_pooled_male_mean
0.30698538
0.33456385
0.42578179
0.26035342
0.23921467
0.3127799
0.2582719
0.38085571
0.35924464
0.29722804
0.28008038
0.238737
0.34592125
0.33008155
0.2761848
0.29772839
0.41379476
0.26681131
0.36053649
0.38810259
0.31366298
0.26944393
0.27348021
0.26195416
0.2204404
0.32641113
0.31434092
0.25451094
0.22318928
0.30971843
0.34769878
0.26046926
0.23309644
0.21759185
0.33226985
0.30151618
0.40739098
0.34497201
0.36184388
0.31870586
0.28864422
0.38180164
0.41577476
0.45908183
0.31605992
0.27720287
0.23117955
0.33794549
0.29079932
0.32127979
0.31525931
0.32311291
0.29125658
0.34843245
0.3227689
0.2676608
0.29981539
0.3426685
0.26121113
0.27281019
0.27943185
0.24609479
0.32894087
0.32218817
0.40261218
0.33775136
0.42895073
0.44151485
0.40111509
0.3935895
0.29995844
0.32303089
0.2423293
0.29080927
0.32642201
0.41218948
0.36938643
0.40994185
0.41098979
0.23821326
0.26237106
0.30839896
0.3882525
0.31741032
0.22786856
0.31782043
0.33459809
0.26232275
0.27361068
0.33367091
0.32365453
0.3627944
0.33256903
0.27789387
0.35648838
0.3677693
0.32939559
0.31611118
0.20209901
0.22011781
0.18817873
0.2450068
0.2150566
0.17752923
0.2006716
0.21610695
0.21323732
0.23314618
0.30911684
0.21425569
0.24113071
0.29310507
0.26017362
0.3744292
0.25018996
0.26633379
0.2530984
0.35272959
0.33849582
0.35055983
0.29419976
0.35225919
0.29321691
0.2885682
0.34197497
0.25528097
0.23302689
0.37958425
0.33359855
0.359384
0.19663498
0.32047489
0.24583195
0.33878195
0.2757895
0.33891407
0.30212045
0.25228104
0.32302201
0.28749105
0.26163104
0.24942349
0.33632359
0.28529745
0.26081678
0.32214609
0.27863997
0.36223739
0.33342364
0.34172481
0.37958506
0.26031989
0.29388288
0.34133798
0.23102991
0.27906111
0.34941563
0.25175273
0.33460876
0.33579186
0.37862831
0.37944907
0.2043415
0.22881566
0.33364001
0.20390803
0.23941496
0.25458205
0.27833441
0.22680864
0.18751553
0.18154658
0.24305218
0.2244608
0.25922164
0.22644003
0.20903212
0.20351245
0.23715694
0.2453891
0.22766098
0.22298427
0.2115145
0.30970895
0.26641464
0.20551622
0.38652101
0.31015792
0.25594816
0.39612091
0.31874236
0.28769624
0.23365647
0.33161983
0.38783586
0.28822377
0.2472392
0.26339185
0.20874327
0.25957969
0.21761087
0.24891496
0.25959799
0.23532271
0.24760376
0.2087092
0.19179182
0.28305528
0.26422584
0.22462317
0.29041275
0.24188703
0.31699026
0.29013044
0.21739331
0.24070019
0.22356014
0.1917353
0.29215205
0.31127879
0.29202163
0.29886433
0.33746719
0.37838537
0.20101395
0.24241899
0.2965956
0.29901746
0.24412897
0.24448909
0.24900261
0.26753283
0.37568268
0.31816205
0.36627057
0.32390761
0.40532333
0.30523893
0.38060716
0.41568094
0.32348374
0.3201333
0.30068478
0.27766651
0.34031758
0.25447372
0.27117154
0.22600038
0.28027317
0.23525268
0.21491411
0.24989815
0.28881189
0.34676415
0.28185371
0.31041235
0.27336374
0.22989084
0.30237049
0.27278632
0.28488651
0.22848061
0.23282754
0.23353106
0.23892483
0.27616587
0.22468485
0.23162016
0.23888947
0.23473939
0.26728618
0.28091571
0.33909717
0.26876765
0.33893499
0.29756775
0.23692548
0.23685528
0.28395835
0.25793386
0.25080687
0.27862063
0.28475893
0.22409545
0.20964266
0.24423598
0.23684946
0.22261089
0.26076713
0.2542828
0.26683161
0.2449013
0.22770999
0.24331345
0.2773194
0.26703104
0.25804996
0.23131105
0.22597855
0.2227501
0.15928106
0.27361363
0.24939729
0.21657364
0.21125543
0.23210575
0.2626757
0.23820978
0.21729919
0.27218911
0.22917368
0.19006421
0.24909927
0.22387382
0.20654501
0.19711712
0.27407372
0.23170154
0.23999484
0.24247031
0.2803053
0.19920188
0.24332125
0.30340064
0.31670794
0.21366285
0.22603451
0.25053117
0.23911478
0.20140938
0.26020229
0.23189081
0.20613547
0.17658891
0.22929977
0.21299012
0.21370515
0.26248434
0.3202647
0.19967936
0.28684375
0.28356606
0.21781033
0.26503578
0.27924764
0.23673706
0.31200528
0.31430134
0.34729469
0.3192856
0.31612515
0.32516658
0.29702452
0.26735696
0.30196816
0.31447253
0.30251378
0.29733193
0.31367189
0.31704304
0.30274737
0.30119318
0.2354805
0.32088798
0.27803099
0.30896392
0.27185166
0.32844889
0.31293967
0.29150653
0.26274717
0.25921059
0.21740003
0.34908473
0.30301759
0.28149477
0.29003817
0.26496729
0.32878691
0.22502889
0.23693387
0.34714094
0.36981612
0.28125221
0.28320011
0.025163185
0.26188862
0.32817757
0.27669802
0.30908895
0.23619258
0.34375334
0.27335703
0.23015848
0.25068316
0.19375376
0.22437404
0.27890903
0.30772778
0.32346871
0.30286846
0.23042397
0.25442964
0.24049231
0.2560567
0.20836675
0.19076562
0.27846965
0.25458914
0.40051287
0.24618931
0.28292623
0.23328154
0.29478192
0.26282698
0.28931355
0.2410519
0.25220674
0.20736316
0.33437482
0.36015245
0.27928331
0.20909713
0.36266741
0.24517132
0.21848984
0.28432217
0.25605223
0.23256034
0.25075963
0.24975337
0.24269593
0.18230112
0.29357225
0.22598037
0.2285772
0.20427887
0.36139065
0.26999944
0.33233407
0.34939769
0.22324848
0.2095025
0.24569038
0.29391751
0.21230099
0.23455966
0.1784202
0.25996792
0.20019214
0.22806314
0.27432638
0.17469893
0.28713173
0.23915835
0.172883
0.27285263
0.22708535
0.25251734
0.31656265
0.23371419
0.23237664
0.1623563
0.29275873
0.2151216
0.22767596
0.28405729
0.30296829
0.26530764
0.32192209
0.26743838
0.26374999
0.28496507
0.38246143
0.24761271
0.2216672
0.26489347
0.17394538
0.23583136
0.20219667
0.17552061
0.17322873
0.17166513
0.24684821
0.29563594
0.23876078
0.25162274
0.22409162
0.25522903
0.39115238
0.24424896
0.28310448
0.26896667
0.31445488
0.22193843
0.30908346
0.35878634
0.22720355
0.21038237
0.19254373
0.24031283
0.24814451
0.28990567
0.2217627
0.25103599
0.22557758
0.18554792
0.25959271
0.24877772
0.29921752
0.35664707
0.24380052
0.29821232
0.21495019
0.25118378
0.25153404
0.31607643
0.31894055
0.27267784
0.28537053
0.22662945
0.23923376
0.20354463
0.31137797
0.27590322
0.23738143
0.25929859
0.23148116
0.25109738
0.2694428
0.27500361
0.27968618
0.39536825
0.28955165
0.23591538
0.24009325
0.30077571
0.2081939
0.21542554
0.36526778
0.2989991
0.42268324
0.24984427
0.2108863
0.262824
0.30705485
0.23504114
0.29174656
0.25086311
0.28373501
0.2864711
0.33740783
0.37161419
0.22178657
0.28628823
0.2687808
0.35279426
0.23176913
0.27113903
0.25935766
0.30406439
0.34866163
0.2592625
0.42244166
0.47221065
0.30037519
0.34033564
0.27794179
0.26183078
0.25691295
0.24589673
0.2609351
0.28523666
0.31240839
0.24903144
0.34635976
0.31581652
0.33025566
0.28093374
0.34027073
0.26709759
0.26162535
0.33580932
0.24200097
0.37809718
0.27065253
0.20734188
0.27279592
0.36265394
0.33001354
0.24865982
0.28248879
0.25961193
0.28708911
0.21661061
0.214176
0.22137263
0.26952454
0.2537035
0.26351568
0.28137308
0.21107024
0.25475088
0.2831172
0.31628108
0.31300342
0.29341099
0.20322308
0.32517174
0.26871657
0.29611981
0.33108696
0.4667846
0.20353688
0.18236235
0.13943033
0.65610063
0.52849996
0.45187658
0.22765937
0.25727084
0.33705699
0.319199
0.63208956
0.52095091
0.31693634
0.24558818
0.29387075
0.24066907
0.18302937
0.29136929
0.2625719
0.20072135
0.25690192
0.22815607
0.24083267
0.43931979
0.20849305
0.19188403
0.32259884
0.21165673
0.19398171
0.18482079
0.23095886
0.29347914
0.21567817
0.24223164
0.19409271
0.22122073
0.26909089
0.20313755
0.16388333
0.32419476
0.40425783
0.3609547
0.30532455
0.23394395
0.27755412
0.35232133
0.2782737
0.22719616
0.25877264
0.16864124
0.27780512
0.20620522
0.19406888
0.19702199
0.21439089
0.19303642
0.25226185
0.25277486
0.33740729
0.2139284
0.20682473
0.16468275
0.24821691
0.20677549
0.18033637
0.23500067
0.29343849
0.25964585
0.33737448
0.17550744
0.17580952
0.21185984
0.18358542
0.22179186
0.2355248
0.24076006
0.28222254
0.24616805
0.22087756
0.19296722
0.27640846
0.28183028
0.19304888
0.22485064
0.19086273
0.23242649
0.22037745
0.2328573
0.2282103
0.24603882
0.22962895
0.1964196
0.24732868
0.21335554
0.20946881
0.26760799
0.17493445
0.2194729
0.24484926
0.16402245
0.18925007
0.22921659
0.22516115
0.26271525
0.23257668
0.26172203
0.2069855
0.18893372
0.26478708
0.21920539
0.16891137
0.20201011
0.22605084
0.1784097
0.25849465
0.19326219
0.24088226
0.2432248
0.21493071
0.21388385
0.24460348
0.18523341
0.24198262
0.23460668
0.29986411
0.23060694
0.21927202
0.18396749
