stayhome_white_male_mean_se
0.030330477
0.04548388
0.021921536
0.017633772
0.015847227
0.021450881
0.029519701
0.02692562
0.01803131
0.024298519
0.026995467
0.042565424
0.041881658
0.036347631
0.022218235
0.028121013
0.023688875
0.056489326
0.018329205
0.01906677
0.018962497
0.019145736
0.021408454
0.037342444
0.024682224
0.031711664
0.03513547
0.031170405
0.019983651
0.026162226
0.017918918
0.026788197
0.025533088
0.026642285
0.030207209
0.030350899
0.038578343
0.027530652
0.042719822
0.025728777
0.022298736
0.025494346
0.031713676
0.031340387
0.071030155
0.049009785
0.058797669
0.03350411
0.047921233
0.04886255
0.034798156
0.037105896
0.056081064
0.028724801
0.032133028
0.027153933
0.028531663
0.021404235
0.033177443
0.031670786
0.030089146
0.025551798
0.023884827
0.01890555
0.020876978
""
0.065502144
0.061722837
0.051308397
0.043694511
0.032493025
0.063687563
0.056706958
0.033105925
0.042401217
0.064720444
0.056888197
0.035558764
0.058792975
0.049945477
""
""
0.030242167
0.049477711
0.029998953
0.024126418
0.018345065
0.03219045
0.028491121
0.03800936
0.028741045
0.018434765
0.026034446
0.018828118
0.020463265
0.022342991
0.060338348
0.036551222
0.027748685
0.034492925
0.027862068
0.025527626
0.022066608
0.020541035
0.023127526
""
0.030887973
0.032559693
0.034877963
0.028315913
0.028392542
""
0.030058922
0.028449753
0.026279071
0.058779959
0.048901979
0.023333794
0.033032786
0.026645456
0.038074136
0.028321462
0.02735885
0.029105514
0.034981936
0.024273504
0.019971495
0.048650153
0.037480779
0.031610627
""
0.029435195
0.022840526
0.052855536
0.045931812
0.050961237
0.03335293
""
0.049901448
0.029817728
0.034637779
""
""
0.031013394
0.020134002
0.041372374
0.045139544
0.040695034
0.029622331
0.03400363
0.024971239
0.043370966
0.054296967
0.035162527
0.039727066
0.030660285
0.022269394
0.058566898
0.034730978
0.038844123
0.037073612
0.042986326
0.016986784
0.01535802
0.040811487
0.02827467
0.034428675
0.088288747
0.040309884
0.026234021
0.022845799
0.024112437
0.023927353
0.02529911
0.030017825
0.033121236
0.028090982
0.025015984
0.026494056
0.096467018
0.043482777
0.051759489
0.050832208
0.043615233
0.057585362
0.029163834
0.042008203
0.04220083
0.029970709
0.040189616
0.045813069
0.027960148
0.036997758
0.028918201
0.020290453
0.044036057
0.043608308
0.037832115
0.044034358
0.044152435
0.037806995
0.063683338
0.046036635
0.024523681
0.037502944
0.084161818
0.05826376
0.027934395
0.021008605
0.024449563
0.028859813
0.025725599
0.028233925
0.023472678
0.022757811
0.020390086
0.023051361
0.029110793
0.043701563
0.02933543
0.039334785
0.02712179
0.020189574
0.032607079
0.033838943
0.017806858
0.03552131
0.041637801
0.044608638
0.030773802
0.042212009
0.023296785
0.028396579
0.023822967
0.028913632
0.028751804
0.031053614
0.032657709
0.031049291
0.022042623
0.042924248
0.041897532
0.049269956
""
""
0.068431608
0.024041554
0.035174042
0.054726765
""
0.0014758281
0.062034734
""
0.073453568
0.029778138
0.038567487
0.022068555
0.027495794
0.033639859
0.026463343
0.023936657
0.039543025
0.034091908
0.03031951
0.039430503
0.03508845
0.0335394
0.033209577
0.020873515
0.024776744
0.031453736
0.020920718
0.023129458
0.026221208
0.026125435
0.02256215
0.021486491
0.021563957
0.033350393
0.024434818
0.026616136
0.059169881
0.028434105
0.029775163
0.026394406
0.031214016
0.067557409
0.040328331
0.046447277
0.028193744
0.038061414
0.027113238
0.034425542
""
0.027143922
0.048469618
0.038434826
0.060459737
0.063816033
0.038463671
0.08497081
0.020690054
0.042716239
0.046526164
0.055154938
0.031714264
0.030171337
0.025457921
0.031670578
0.026182715
0.022322204
0.017877014
0.021549458
0.021610599
0.025786255
0.031548448
0.032043282
0.041474037
0.028699581
0.028154103
0.029097402
0.041970149
0.043330822
0.031141145
0.033549808
0.030449515
0.037575141
0.03658906
0.032298196
0.040045224
0.039140482
0.029198898
0.043487225
0.040700812
0.050522268
0.027401343
0.029368458
0.050990563
0.026847279
0.024877071
0.030211933
0.025102777
""
0.047567628
""
0.045153629
0.090305671
0.054909937
""
0.044141177
""
0.053200822
0.042188961
0.024612991
0.077365302
0.025466565
0.051607102
0.028881609
0.020843618
0.014226214
0.022425557
0.027427148
0.03045127
0.021783987
0.092412822
0.029354626
0.018367754
0.026602162
0.032326329
0.027852859
0.055376839
""
0.035108607
0.033523455
0.058932625
0.04818619
0.023525434
0.027490685
0.022186169
0.02498965
0.041182399
0.030313112
0.034559801
0.034093041
0.021869164
0.027869469
0.023484608
0.023409853
0.027405415
0.02667764
0.04101336
""
0.068288513
""
""
""
""
""
""
""
0.093232535
0.083950005
0.052688364
0.051177289
0.031967465
""
0.04865111
0.044748567
0.061368078
0.069811277
""
""
""
""
""
""
""
0.046428006
""
0.084945247
0.063608989
""
""
""
""
""
0.040240731
0.036355417
0.033764839
