teenbrth_natam_female_p75_se
0.078582868
0.32611328
""
0.084404208
0.066442095
""
0.096118264
""
""
0.16893812
0.10069529
0.042731196
""
0.24690029
0.13308528
""
0.086357735
0.13404521
""
0.16729058
0.12554197
0.02234978
0.0713479
0.2090103
0.045162652
0.10419544
0.076433241
0.073425397
0.044108327
""
""
0.13001493
0.038879011
0.040690918
0.095645756
0.079717621
0.22495888
""
""
""
0.089269266
""
""
""
""
""
0.052034147
0.055285186
0.086061947
0.085070878
0.071354076
0.15293401
0.10554357
""
""
0.065144993
""
0.093234219
""
""
""
0.051237363
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081876546
""
""
""
0.089700162
0.048896052
""
""
0.19256814
0.032511629
0.047835931
0.096659921
""
""
0.12080884
""
""
0.17902279
0.085549191
0.039301042
0.13278528
0.094951592
0.039629925
0.044230148
0.059330799
0.054525297
0.05428141
0.086330004
0.045381911
0.10725679
0.052589554
0.077893786
0.13212107
0.091183767
""
0.083897866
0.079566143
0.045119375
""
""
""
0.1128021
""
""
0.27116805
""
0.13467182
0.086620435
""
""
""
0.029400852
""
""
""
0.075280935
""
0.11259977
0.13581017
""
""
0.078211628
0.13825737
""
""
""
""
0.080511168
0.093057208
""
""
0.077023596
0.047464829
0.100368
""
0.04787584
0.070276514
0.12915125
0.11907297
""
""
""
""
0.050367415
0.045311727
""
0.021395592
0.040759403
0.0510615
0.049190778
0.063602082
0.020914847
0.060873792
0.074253611
0.070175685
0.18956742
0.21036616
0.088982351
0.039801735
0.073991872
0.071017958
0.1506841
0.091868751
0.086209401
""
""
0.056720681
""
""
0.13499676
""
""
0.14045535
0.069347315
""
""
""
0.19326548
""
0.085279308
""
0.066032678
0.13713661
0.13258775
0.1529844
0.15207976
0.086743727
0.051206559
""
0.074882418
0.17866759
""
0.093293667
""
""
0.076597206
0.11355171
0.12869363
0.036880262
""
0.17521909
""
""
0.07682962
""
0.055277668
0.12627834
""
""
0.060034536
0.105864
0.09136346
0.072985284
""
""
""
""
""
0.15172693
""
""
""
""
0.16994892
0.16723889
""
""
""
0.046991471
""
""
0.030539662
0.061143477
0.12465341
""
0.040859669
0.050917976
""
0.059796806
""
0.05921413
""
0.088959262
0.062252432
0.059969902
0.1080054
0.03024642
0.058512513
0.030155156
0.05086061
0.063172616
0.068995014
""
""
0.081983663
0.094091453
0.09345714
0.049327206
0.085225858
""
0.13765651
0.066219769
""
""
0.02312276
0.060701665
""
0.084600851
0.038048211
""
0.087791398
0.20400764
""
0.11303687
0.10905608
0.31193942
""
""
0.055049334
""
0.12084437
0.029384272
0.20332098
0.074122332
0.1078845
""
""
""
0.083548792
""
""
""
0.16898441
""
0.12693635
0.04959647
0.047433194
0.065803029
0.046425741
0.079461582
0.090154015
""
0.036653645
""
""
""
""
0.1170629
""
""
0.07588397
""
0.08731427
0.081442334
0.04639684
""
0.028534224
0.12004401
0.13493474
""
0.046494853
""
""
""
0.037323538
0.31937504
""
0.27093983
0.2937265
""
""
""
""
0.16038184
""
""
0.12556946
""
""
""
""
0.17485353
""
0.045810606
""
""
""
""
""
""
""
""
""
0.052142337
""
""
""
0.15852839
""
0.074738227
0.12837668
""
""
""
""
""
""
0.16035812
""
0.26539546
""
0.25929028
0.16144504
0.37473875
0.14693524
""
0.076292746
0.30458996
""
0.13430168
0.22859323
0.13832912
0.084028363
0.073122323
""
""
0.074158683
0.10471205
""
0.21571124
""
0.089637972
""
""
""
""
0.32893434
0.24561617
1.0686291
""
