kfr_stycz_hisp_female_p1
0.19647579
0.38507119
""
""
0.29711875
""
""
0.074083313
""
""
0.32309145
""
""
""
""
0.37025586
0.19983952
""
""
""
""
0.36599547
0.11769596
""
0.21212445
0.047320325
""
0.36406928
""
0.35011846
""
""
""
""
0.20559768
""
0.27045912
""
0.12549892
""
0.28437713
0.43683261
""
""
0.29407835
""
""
0.2712847
0.21787503
""
0.18408455
0.3561644
""
""
""
""
0.34512833
0.3669655
0.32566276
""
0.35833892
""
0.31245586
""
""
""
""
""
""
0.3093845
""
""
""
""
0.21859378
""
""
0.37288779
0.29315421
""
""
""
""
0.19987923
""
""
""
""
""
""
""
""
""
""
""
""
0.2058465
0.33141866
0.36368775
0.30833948
0.33259776
0.38296312
0.15488495
0.3314068
0.29025331
0.27881062
0.31484208
0.29488724
0.33816269
0.32808596
0.3445217
""
""
""
0.36234671
""
""
""
0.27311918
""
""
""
""
""
""
""
0.21481365
0.32872668
0.29857367
""
""
""
""
0.23967265
""
""
0.30036008
""
0.2808688
0.39010072
0.56167853
""
0.21748646
""
""
0.19114287
0.42271602
""
""
""
""
""
""
0.14681405
""
""
0.29214519
0.39339688
""
""
""
""
""
""
""
""
""
0.55289084
0.33315137
""
0.32244509
""
""
0.32566223
""
""
0.27037528
0.3981705
""
""
0.23213765
""
0.30995935
0.40323839
""
0.49852216
0.42417303
""
0.48475632
0.34074625
0.37219164
0.37630072
0.42978847
0.19686534
0.45345533
0.32725143
0.36202183
0.42510042
0.37142396
0.55555707
0.37906137
0.35610253
0.38060433
0.21797369
0.39690283
0.36200029
0.46810973
0.4028219
0.3696866
0.37063518
0.18066537
""
0.39714822
0.42429739
0.38937944
0.40681538
0.40624756
0.20272166
0.3757551
0.36082348
0.39737496
0.38551047
0.38975278
0.42837286
0.36518329
0.40326709
0.4559043
0.38800001
0.40469754
0.40929738
0.38253838
""
0.25826749
0.42437094
0.42940137
0.37201497
0.34960419
0.35510072
""
0.34510845
0.50270003
0.41490787
0.38943401
0.35927185
0.34254679
0.27812949
0.36655474
""
""
0.1465618
0.35213888
0.51994693
0.20433208
""
""
0.38873887
0.27886355
0.18697478
""
0.35694715
0.34067056
""
0.46492818
0.36301497
0.46339375
0.30409768
0.22573201
0.40790531
""
""
""
""
0.27714974
""
0.35271761
""
0.42914441
0.41167086
0.22759086
0.30835477
0.23476218
""
0.33297235
0.37489718
""
0.50724643
0.33115712
0.18666169
0.33358401
0.33421722
""
0.28244093
""
""
