lpov_nbh_black_male_mean
""
0.21474893
0.50325578
""
0.44158182
0.32918781
0.23510572
""
0.28201529
0.449572
0.38246059
0.14718077
0.55553335
""
0.43820673
""
0.45473441
0.24261644
""
0.48948568
""
0.6518988
0.21611437
0.11378856
""
""
""
""
""
""
""
0.56231743
""
0.044086654
""
""
""
""
""
0.11002904
0.11368924
""
""
0.07839603
0.15856571
0.28306782
0.11527733
0.13227791
0.07275831
0.1174106
0.10793202
0.15674463
""
0.4229632
0.52643985
0.21658179
""
""
""
""
""
""
""
""
""
0.1343786
0.098643959
0.27932584
0.18728195
""
0.19291925
0.10382044
0.18255793
0.16698284
0.144417
0.10168321
""
0.3140839
0.23239648
0.22848828
0.15940408
0.17564094
0.23383982
0.13219401
0.27024943
0.49296755
0.26217785
0.18448856
0.099471815
""
0.16944484
0.12104256
0.33443165
0.41296506
0.26372224
""
""
0.37850571
0.3747606
""
0.18192066
""
0.14367016
""
""
""
0.04401819
0.13625638
0.083938755
0.032799367
0.15455075
0.18229897
0.078240015
0.1679787
0.10995479
""
""
""
0.0819754
""
""
0.2203344
0.20423818
""
""
""
""
0.083469458
""
0.1942904
0.10533465
0.19225012
0.11701454
0.17786065
0.18711725
""
0.18438527
0.080180265
0.14459111
0.2320749
0.088844091
0.22128224
0.13563333
0.14906633
""
""
""
""
0.097186826
""
""
""
""
0.33654803
0.0069187093
0.10565303
""
""
""
0.15895537
0.14537455
0.27587831
0.33720762
0.36929461
0.18684933
0.20785344
0.14697886
0.18650036
""
0.25435641
0.17417262
0.44684428
0.23737402
0.40114471
0.087967269
""
""
""
0.0042185439
0.17320885
0.15698272
0.16945212
0.27265894
0.15957558
0.13863395
""
0.06414412
""
""
0.10344665
""
0.03667818
0.18339126
""
""
""
""
0.13958558
""
""
0.055574331
0.077678852
""
0.049905006
0.058429271
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18225278
""
""
0.29596007
""
""
""
""
0.21716386
0.15749587
0.33748904
0.13160942
0.25513813
0.25551143
0.25592241
0.099798262
0.085758507
0.20287056
0.26131079
0.12101641
0.20113584
0.1966711
0.15190701
0.13759091
""
0.12262587
0.21569285
0.15420446
0.19507323
0.14995928
0.17283615
0.17994381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22423913
0.35380793
""
0.24956456
-0.00027239253
0.19501033
""
0.19852014
0.20280285
0.55777967
""
0.53973764
0.59610081
0.1777858
0.39233479
0.066688739
0.14828156
0.21776983
0.20119426
""
0.35450727
0.15306158
0.10527964
0.2050589
0.17125742
0.087292202
""
""
""
""
0.040108398
0.099335141
0.15326133
""
0.13429716
0.20601274
0.13983135
0.31772667
0.066921033
0.29336706
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15680958
""
""
0.18283565
0.14495412
""
""
""
""
0.30733788
""
""
""
""
""
0.27703425
""
0.10451296
0.18415566
""
""
0.15744933
0.24087335
0.19168079
0.16479933
0.23710617
0.49469268
0.21850629
0.19440116
0.29031643
0.0087497709
0.18054327
0.074321821
0.026325315
0.13831784
""
""
0.55374742
0.39564723
0.14783649
0.22081809
0.31064618
0.061086591
0.088654347
0.200634
0.11860938
0.2437118
0.12318753
0.13402072
0.065276392
0.12629992
0.13346845
0.12803376
""
0.19509107
0.28543559
""
0.21238934
""
""
""
""
""
0.19162023
""
""
""
""
""
0.23275545
0.18319942
0.19640565
0.18817656
0.12736109
0.1768343
0.26136473
0.20219578
0.13845624
0.15181658
0.18156327
0.14437948
0.16880338
0.20825553
0.27224734
0.19736668
0.27643049
0.49384651
0.18084769
0.14232324
0.12739564
0.14756761
0.14536011
0.16290961
0.24742517
0.16649039
0.1878653
0.22756326
0.2405604
0.21043658
0.21011499
0.21841474
0.16625637
0.17798205
0.19276617
0.23981491
0.12056706
""
""
""
0.22055292
0.27941835
0.20899445
0.17056581
0.3132911
0.2098442
0.20787269
0.10671995
0.35571131
0.19414757
0.19065855
0.22228239
0.28367791
0.13337624
0.30779839
0.24959517
0.25121075
0.42753118
0.2541284
0.23433639
0.13520911
0.18838699
0.13570759
0.10532846
0.16364641
0.30988231
0.2036664
0.21958973
0.27130079
0.22168098
0.25862557
""
0.27869275
""
0.21167761
""
""
0.48802131
""
0.47215021
0.27390784
0.53035468
0.18060528
0.48274779
0.60661036
""
""
""
0.53432184
""
""
0.16503173
""
0.25166813
0.27567473
0.32165384
""
0.19772498
""
""
0.50360417
""
0.28946167
""
0.27418372
0.25007978
0.29659948
0.13586259
0.20476517
0.52068585
0.53639203
0.23060375
0.50513381
""
""
""
0.52318132
0.29488203
0.27094409
0.36217234
0.21216597
0.18423349
0.39287171
""
""
""
""
""
0.26298884
0.28489092
0.34226814
""
""
0.39849448
0.44019726
""
""
0.17686851
0.13244215
0.21065637
0.16448501
0.50950718
0.19607887
0.11817271
0.22586779
""
""
0.58439219
0.37767395
0.21788996
0.30573362
0.40345544
0.43690604
0.11360703
0.19574215
0.49644849
0.2426879
""
""
""
0.4943271
""
0.59187114
0.43452582
0.084623627
""
0.13185728
0.28960618
0.14877342
0.1387274
0.17572677
0.060532849
0.16771492
0.12850228
0.1789661
""
0.2850017
0.20560241
""
""
""
""
""
""
""
""
""
""
0.5587427
0.27810109
""
0.13063143
""
""
""
""
""
0.07270664
""
0.43106183
0.46299365
0.1351272
0.039901529
""
""
""
0.23312564
0.13363168
0.051820297
0.29644123
0.41240793
0.14065266
