has_mom_black_male_n
282.0
78.0
215.0
207.0
64.0
1640.0
1735.0
155.0
156.0
146.0
101.0
365.0
132.0
120.0
335.0
228.0
87.0
782.0
175.0
1618.0
114.0
94.0
1586.0
20.0
404.0
122.0
277.0
109.0
102.0
350.0
69.0
560.0
277.0
60.0
193.0
""
4454.0
995.0
118.0
90.0
481.0
500.0
""
81.0
81.0
246.0
133.0
277.0
31.0
""
203.0
5599.0
982.0
26.0
315.0
127.0
1021.0
152.0
106.0
668.0
150.0
55.0
142.0
103.0
168.0
253.0
733.0
591.0
330.0
""
92.0
989.0
186.0
208.0
""
373.0
131.0
420.0
468.0
169.0
492.0
283.0
63.0
42.0
""
174.0
65.0
241.0
149.0
371.0
46.0
1725.0
""
44.0
100.0
""
23.0
""
""
""
""
""
""
28.0
""
""
""
48.0
""
""
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
119.0
199.0
27.0
50.0
""
""
""
""
""
955.0
""
""
""
21.0
53.0
56410.0
""
""
149.0
""
""
2057.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
302.0
""
125.0
""
""
""
1504.0
920.0
114.0
112.0
2453.0
65.0
""
37.0
30.0
32.0
42.0
144.0
516.0
941.0
26.0
998.0
86.0
""
""
44.0
""
""
""
""
98.0
""
28.0
1503.0
27.0
""
""
""
108.0
""
57.0
""
588.0
3921.0
50.0
1021.0
""
""
""
""
255.0
44.0
""
424.0
""
24.0
""
""
""
55.0
3290.0
71.0
1591.0
""
""
2163.0
86.0
""
""
""
""
""
22.0
403.0
""
""
""
""
22.0
""
""
378.0
""
555.0
27.0
190.0
""
""
""
34.0
288.0
""
225.0
33.0
""
105.0
26.0
312.0
""
""
""
""
""
""
49.0
29.0
38.0
""
6326.0
549.0
""
540.0
9896.0
""
""
48.0
125.0
25.0
""
""
""
""
""
""
""
""
""
190.0
21.0
""
21.0
""
""
""
1607.0
""
25.0
""
""
""
""
""
148.0
""
""
728.0
""
260.0
""
""
63.0
""
179.0
""
""
""
""
""
""
""
""
""
549.0
""
""
""
""
""
""
""
""
""
27.0
""
""
""
""
""
55.0
""
39.0
""
""
""
93.0
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
179.0
""
""
""
47.0
264.0
""
""
""
""
""
""
26.0
""
""
""
""
""
23.0
""
""
""
""
""
""
895.0
56.0
""
""
""
568.0
""
""
55.0
""
""
""
""
24.0
""
""
""
56.0
""
""
142.0
""
""
""
""
53.0
""
""
30.0
""
32.0
""
""
""
""
""
""
""
""
""
50.0
33.0
""
""
""
196.0
""
""
""
""
34.0
30.0
22.0
522.0
""
""
""
""
""
""
""
""
49.0
""
""
""
""
""
961.0
""
""
""
55.0
""
441.0
""
""
""
40.0
""
""
""
""
21.0
""
122.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
82.0
""
""
312.0
""
""
""
105.0
""
2071.0
72.0
788.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2697.0
""
""
""
""
57.0
""
20.0
108.0
71.0
49.0
87.0
""
""
""
26.0
""
39.0
57.0
77.0
""
""
""
""
853.0
86.0
""
""
""
""
238.0
""
""
""
1731.0
""
""
184.0
108.0
""
21.0
""
84.0
""
""
""
""
888.0
26.0
29.0
45.0
164.0
33.0
22.0
154.0
""
6131.0
82.0
""
372.0
""
""
22.0
31.0
""
""
""
""
""
20.0
""
97.0
""
391.0
""
""
147.0
""
66.0
""
""
79.0
172.0
""
45.0
""
""
35.0
""
42.0
111.0
""
""
82.0
""
""
""
23.0
""
""
34.0
""
""
""
""
133.0
117.0
85.0
""
57.0
45.0
56.0
""
47.0
382.0
38.0
""
31.0
""
""
89.0
461.0
134.0
878.0
285.0
443.0
250.0
279.0
1552.0
6382.0
2418.0
47.0
""
152.0
313.0
368.0
503.0
8619.0
315.0
355.0
355.0
360.0
111.0
1206.0
661.0
246.0
6944.0
293.0
2339.0
679.0
39.0
643.0
223.0
392.0
838.0
724.0
15855.0
2768.0
237.0
414.0
2233.0
157.0
372.0
162.0
255.0
536.0
295.0
452.0
1233.0
1424.0
872.0
843.0
1168.0
1343.0
79.0
989.0
306.0
381.0
893.0
710.0
652.0
482.0
67.0
103.0
188.0
49.0
20.0
152.0
""
""
21.0
""
""
""
48.0
""
26.0
""
""
""
53.0
80.0
3621.0
8741.0
487.0
271.0
204.0
232.0
1894.0
414.0
683.0
""
1372.0
2079.0
121.0
6938.0
25870.0
163.0
515.0
297.0
247.0
352.0
971.0
435.0
19020.0
188.0
108.0
595.0
""
718.0
35.0
1480.0
112.0
2232.0
""
1276.0
1088.0
5968.0
917.0
""
""
98.0
""
""
""
""
""
76.0
""
1386.0
20.0
711.0
196.0
""
""
""
""
43.0
""
""
""
475.0
""
4101.0
""
""
29.0
""
""
""
""
1571.0
23.0
""
""
34.0
472.0
1078.0
""
2478.0
""
28.0
40.0
""
65.0
39.0
""
""
1709.0
""
31.0
""
49.0
""
77.0
""
183.0
27.0
""
1032.0
41.0
6457.0
""
""
""
""
""
""
154.0
""
""
1909.0
212.0
102.0
""
""
""
36.0
242.0
1718.0
32219.0
""
""
386.0
""
""
""
""
33.0
""
""
35.0
""
""
""
""
""
""
""
""
628.0
""
""
""
""
""
21.0
""
4772.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
22.0
""
24.0
20.0
""
180.0
""
""
""
""
""
""
1930.0
""
""
""
""
""
""
91.0
70.0
30.0
""
75.0
""
""
""
""
""
""
""
""
265.0
""
""
23.0
27.0
""
958.0
212.0
258.0
393.0
149.0
1044.0
94.0
177.0
427.0
151.0
380.0
307.0
657.0
1121.0
757.0
263.0
977.0
1323.0
148.0
84.0
72.0
509.0
161.0
2182.0
8123.0
608.0
435.0
33.0
65.0
1664.0
383.0
319.0
373.0
988.0
245.0
430.0
331.0
1576.0
209.0
392.0
873.0
1289.0
566.0
1414.0
1542.0
497.0
814.0
623.0
280.0
326.0
320.0
430.0
755.0
722.0
329.0
96.0
1045.0
200.0
159.0
257.0
1013.0
512.0
227.0
411.0
158.0
125.0
1098.0
329.0
406.0
170.0
39.0
250.0
211.0
413.0
1200.0
2427.0
409.0
121.0
180.0
460.0
217.0
833.0
""
""
""
79.0
""
""
""
""
""
596.0
185.0
106.0
""
104.0
""
257.0
""
""
145.0
""
""
23.0
""
417.0
""
242.0
52.0
""
""
""
""
""
""
""
166.0
59.0
""
""
286.0
""
""
""
""
""
32.0
""
""
7667.0
90.0
119.0
120.0
""
""
53.0
""
""
42.0
""
""
""
20.0
""
""
76.0
""
""
154.0
""
29.0
""
""
136.0
27.0
""
""
""
""
293.0
""
91.0
20.0
42.0
233.0
""
413.0
""
""
67.0
20.0
""
""
619.0
""
""
22.0
11579.0
62.0
""
""
276.0
""
""
""
""
""
""
""
""
28.0
""
""
""
""
""
9976.0
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
2703.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
375.0
""
""
""
""
40.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
457.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
27.0
6019.0
""
""
""
""
""
""
""
""
""
""
""
""
429.0
""
26.0
22.0
""
""
""
32.0
286.0
53.0
154.0
47.0
""
1923.0
2027.0
3413.0
4491.0
275.0
1161.0
13435.0
1270.0
3185.0
70.0
3167.0
3469.0
2396.0
718.0
827.0
2639.0
473.0
1325.0
98.0
5321.0
134.0
788.0
""
53.0
""
""
208.0
""
141.0
58.0
""
""
""
""
169.0
""
""
""
20.0
""
201.0
""
""
""
116.0
35.0
""
31.0
""
""
""
""
""
42.0
1234.0
""
16933.0
281.0
58.0
84.0
96.0
181.0
""
34.0
105.0
21.0
20.0
1057.0
3982.0
""
""
28.0
56.0
40.0
""
35.0
378.0
35419.0
""
40.0
35.0
4264.0
31.0
7050.0
8566.0
609.0
484.0
1909.0
101.0
1307.0
85.0
49.0
34.0
89.0
19131.0
307.0
1863.0
1625.0
33.0
132.0
413.0
""
""
34.0
82.0
4827.0
184.0
34.0
133.0
316.0
24.0
""
158.0
5333.0
""
""
979.0
78.0
""
476.0
""
""
590.0
495.0
467.0
415.0
723.0
213.0
859.0
158.0
62.0
220.0
302.0
608.0
322.0
""
257.0
""
960.0
696.0
1295.0
6015.0
47.0
25.0
700.0
120.0
534.0
3736.0
1730.0
3337.0
612.0
1326.0
149.0
""
670.0
352.0
5362.0
1247.0
851.0
36.0
151.0
501.0
743.0
45.0
816.0
""
845.0
131.0
510.0
1198.0
213.0
59.0
""
""
430.0
9144.0
""
163.0
445.0
1437.0
1338.0
444.0
1552.0
690.0
84.0
701.0
388.0
186.0
396.0
1832.0
51.0
348.0
622.0
1188.0
736.0
933.0
286.0
719.0
685.0
262.0
91.0
163.0
""
52.0
59.0
890.0
871.0
5487.0
378.0
310.0
21.0
1791.0
114.0
1174.0
67.0
""
""
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
""
""
""
699.0
32.0
187.0
57.0
""
62.0
21.0
1146.0
""
65.0
724.0
138.0
71.0
92.0
29.0
28.0
14769.0
""
78.0
202.0
406.0
230.0
32.0
8596.0
""
38.0
81.0
498.0
22.0
8888.0
60.0
""
22.0
27.0
42.0
""
""
53.0
""
162.0
22.0
308.0
79.0
241.0
45.0
1172.0
3477.0
58.0
1870.0
124.0
104.0
""
""
112.0
""
5147.0
""
""
171.0
""
23.0
""
""
24.0
""
309.0
""
""
513.0
109.0
104.0
83.0
80.0
48.0
1337.0
3452.0
900.0
34.0
""
""
""
204.0
36.0
119.0
""
99.0
""
""
""
""
""
29.0
""
22.0
34.0
164.0
205.0
""
83.0
""
468.0
""
1454.0
""
20.0
85.0
40.0
""
""
""
129.0
42.0
101.0
""
23.0
""
""
""
""
188.0
""
""
57.0
""
40.0
""
56.0
33.0
141.0
""
23.0
156.0
48.0
""
""
""
""
493.0
""
""
29.0
5314.0
229.0
375.0
""
""
103.0
88.0
40.0
82.0
""
""
38.0
72.0
34.0
59.0
""
42.0
3238.0
127.0
81.0
""
""
""
""
44.0
162.0
""
""
""
""
""
26.0
28.0
""
""
""
""
45.0
""
""
38.0
""
154.0
""
""
""
148.0
""
1782.0
32.0
""
""
""
""
""
""
357.0
""
26.0
69.0
6053.0
37.0
501.0
""
656.0
75.0
""
1159.0
69.0
162.0
""
20.0
100.0
1255.0
""
""
""
30.0
45.0
232.0
2007.0
4088.0
""
717.0
217.0
""
180.0
""
""
27.0
43.0
""
""
133.0
664.0
155.0
101.0
586.0
199.0
284.0
""
285.0
""
625.0
2794.0
""
451.0
35.0
25.0
25026.0
86.0
""
57.0
""
""
""
""
""
21.0
""
""
280.0
""
414.0
""
785.0
""
137.0
180.0
1525.0
69.0
355.0
1835.0
342.0
1274.0
431.0
466.0
1118.0
2224.0
345.0
5466.0
561.0
681.0
682.0
790.0
752.0
1406.0
663.0
1573.0
467.0
619.0
2464.0
1049.0
3361.0
1047.0
377.0
1555.0
430.0
809.0
792.0
788.0
612.0
1755.0
186.0
1034.0
735.0
549.0
269.0
2366.0
337.0
7475.0
315.0
2367.0
2548.0
474.0
1259.0
1690.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
143.0
""
""
92.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
147.0
189.0
""
""
179.0
196.0
""
""
126.0
34.0
47.0
84.0
""
""
35.0
97.0
97.0
""
6814.0
""
""
111.0
257.0
621.0
""
107.0
507.0
141.0
""
61.0
""
110.0
3003.0
""
475.0
62.0
61.0
615.0
110.0
159.0
36.0
""
20.0
""
41.0
""
1609.0
61.0
411.0
50.0
""
96.0
27.0
108.0
96.0
""
1635.0
49.0
112.0
525.0
""
43.0
1545.0
""
""
214.0
""
""
""
""
63.0
25.0
86.0
271.0
967.0
""
""
28.0
21484.0
""
""
171.0
492.0
572.0
41.0
""
""
""
60.0
221.0
""
113.0
24.0
437.0
331.0
299.0
""
679.0
24.0
""
""
""
142.0
""
""
290.0
""
47.0
3030.0
5424.0
""
""
""
1141.0
1097.0
853.0
""
""
""
74.0
87.0
25.0
123.0
28.0
""
93.0
94.0
""
274.0
""
102.0
319.0
""
""
""
""
""
1732.0
""
144.0
67.0
""
""
71.0
994.0
""
""
""
""
""
""
22954.0
37.0
22.0
""
1614.0
101.0
""
""
""
""
""
328.0
""
621.0
1540.0
""
193.0
74.0
66.0
""
""
""
5463.0
20.0
115.0
""
20.0
2183.0
""
""
""
""
64.0
57.0
377.0
1214.0
199.0
330.0
125.0
""
""
""
""
170.0
31573.0
796.0
""
""
159.0
""
254.0
124.0
122.0
61.0
20.0
157.0
227.0
65.0
""
412.0
47.0
""
""
54.0
327.0
""
4298.0
""
""
206.0
29.0
""
488.0
""
""
""
48.0
""
""
""
55.0
""
357.0
43.0
45.0
""
60.0
73.0
41.0
338.0
170.0
""
""
""
""
1065.0
""
""
1757.0
""
90.0
131.0
""
""
252.0
""
""
""
509.0
112.0
""
""
""
710.0
""
113.0
""
507.0
403.0
139.0
49.0
748.0
""
""
408.0
46.0
208.0
76.0
""
""
175.0
547.0
""
""
138.0
""
""
110.0
""
37.0
""
188.0
143.0
""
430.0
36.0
125.0
122.0
95.0
""
""
45.0
""
223.0
""
1874.0
""
""
""
""
""
""
27.0
10408.0
531.0
""
29.0
""
176.0
291.0
3875.0
72.0
102.0
192.0
""
""
52.0
61.0
291.0
336.0
215.0
27.0
256.0
34.0
318.0
""
698.0
61.0
""
919.0
34.0
""
28.0
109.0
""
21.0
""
""
""
""
""
""
""
198.0
""
""
""
""
""
""
""
""
""
""
""
415.0
""
""
""
""
25.0
""
69.0
""
""
""
167.0
""
""
""
86.0
""
""
""
""
""
""
""
""
23.0
""
300.0
410.0
44.0
161.0
247.0
119.0
899.0
78.0
""
231.0
""
52.0
357.0
""
147.0
353.0
334.0
""
176.0
131.0
3154.0
43.0
""
289.0
141.0
""
435.0
87.0
5191.0
217.0
""
164.0
193.0
108.0
""
129.0
174.0
""
52.0
295.0
594.0
451.0
3964.0
533.0
""
487.0
414.0
61.0
133.0
113.0
89.0
""
599.0
247.0
161.0
79.0
""
481.0
58.0
121.0
94.0
97.0
147.0
72.0
224.0
166.0
20.0
52.0
753.0
113.0
319.0
729.0
3605.0
68.0
""
79.0
205.0
27.0
59.0
""
""
25.0
29.0
315.0
783.0
907.0
163.0
220.0
26.0
73.0
35.0
219.0
23.0
38.0
644.0
1854.0
46.0
""
460.0
3921.0
81.0
51.0
1076.0
210.0
107.0
31.0
261.0
278.0
23.0
3642.0
94.0
523.0
30.0
963.0
282.0
79.0
320.0
4162.0
5607.0
""
1459.0
""
3026.0
46.0
5781.0
1087.0
110.0
142.0
1649.0
5245.0
102.0
144.0
191.0
""
""
92.0
""
20.0
377.0
""
38.0
""
""
76.0
""
36.0
""
106.0
""
4061.0
385.0
""
""
24.0
""
24.0
""
""
""
2931.0
""
27.0
""
607.0
321.0
""
414.0
""
34.0
72.0
""
123.0
""
230.0
""
""
""
206.0
""
""
""
91.0
""
""
41.0
""
45.0
""
48.0
""
131.0
655.0
""
""
""
52.0
84.0
""
""
154.0
29.0
""
78.0
""
""
""
88.0
""
""
""
""
30.0
278.0
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
""
""
""
130.0
""
""
""
""
""
""
""
905.0
""
""
""
""
31.0
""
27.0
""
""
""
""
""
""
""
22.0
""
491.0
""
68.0
""
""
""
26.0
28.0
""
""
""
10817.0
31.0
""
""
53.0
50.0
""
""
""
""
""
1048.0
""
455.0
""
26.0
23.0
""
""
33.0
""
""
""
""
37.0
""
54.0
220.0
""
""
55.0
""
""
""
""
""
""
""
""
""
""
""
143.0
""
33.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
