married_other_female_p1
0.35442701
0.080311418
0.45383608
0.23056908
0.17428748
-0.099209592
0.17726089
0.22808333
0.35190231
0.29811272
0.22961731
0.17316967
0.4391644
0.19331607
0.24950232
""
0.40145031
0.25387341
0.41053563
0.066815265
0.067608155
0.30263525
0.23492661
0.1220214
0.21515556
0.017960865
0.23072465
0.213447
0.25324297
0.10395309
0.12426812
0.29338455
0.28373808
0.28105792
0.10929517
0.25185654
0.20778364
0.30452898
""
""
0.13794279
0.20184836
""
""
0.12469153
-0.019984603
0.19620594
0.36370295
0.19610451
0.25607896
0.29130846
0.24554184
0.18105967
""
""
0.17686887
-0.19072364
-0.0052974611
""
0.31132966
0.27769744
0.18695493
""
0.25632378
0.68870533
0.22000544
""
""
0.34628549
0.15550138
0.0039323959
0.097008519
-0.0067916061
0.15503557
0.4466857
""
0.13386162
0.52428561
-0.054645102
0.17323926
0.084554702
0.35824776
0.046465497
0.18587394
0.21213597
0.20493951
0.2749787
0.34619269
0.20846038
0.4559519
0.20057857
0.089069262
0.12461095
0.41087005
0.16932827
-0.113975
0.072306387
0.31058589
0.25864035
0.23792531
0.28094348
0.22409073
0.25616667
0.27388406
0.28575769
0.3074162
0.27257779
0.24380925
0.37661734
0.3202818
0.223179
0.33212262
0.221163
0.17141232
0.21994908
0.26651654
0.2187441
0.069570817
""
""
0.014309769
0.12727524
0.40848616
0.37168381
0.26173964
0.330827
0.23782539
0.095355161
0.44548163
0.43565851
0.22280666
0.14121047
0.2454741
0.14998645
0.38976628
0.18070178
0.2572566
0.21946566
-0.13749592
0.45403153
0.27509376
0.24031422
""
0.36687827
0.2420477
""
0.23395656
0.30031428
0.026389921
0.013914309
0.46556693
0.15908127
0.25423047
0.10764197
0.3047027
0.19151658
0.1773641
0.19025178
0.12595575
0.057625927
""
""
0.23515339
0.20495783
0.36806357
0.29467493
0.12141248
0.45848921
0.37116936
0.22342032
0.24032041
0.20687607
0.33174357
0.20760307
0.39123029
0.26635262
0.18295383
0.23388402
0.34026781
0.63235158
0.28715047
0.50572371
0.20137581
0.19757316
0.27115861
0.19225444
0.080497973
0.60742623
0.19480094
""
0.37543002
0.46001667
0.19237007
0.17221566
0.25592417
0.17780828
0.33021212
0.19842398
0.18912305
0.0016013178
0.15310003
0.23450232
0.3539201
0.20360966
0.17980744
0.22209081
0.14966309
0.36346629
0.3017967
0.28486681
0.41057581
0.30991739
""
0.19652718
0.21530242
0.19658102
0.16447785
0.19843145
0.47999641
0.34344736
0.49402323
0.22124001
0.35167575
0.22090933
0.15411322
0.14621681
0.40876317
0.25523669
0.19542813
0.17910011
0.19073148
0.11013918
""
0.30887258
0.14357167
0.14999919
0.36376429
0.27715236
""
0.028117681
0.29979852
0.27520511
0.23081365
0.21579584
0.23460563
-0.030377088
0.1506474
0.19493899
0.41309404
0.2096799
0.23042189
0.32204404
0.36401027
""
0.34337565
0.32417908
0.16898602
0.21359076
0.51681024
0.26323429
0.33875933
0.23289941
0.18529187
0.24481496
0.25405452
0.33397764
0.26585877
0.30765399
0.18406484
0.17672314
0.22395538
0.2881462
0.74997801
0.22435176
0.24685067
0.2622577
0.24169926
0.15794066
0.28704232
0.29681972
0.15565544
""
""
0.21954533
0.31954232
0.21047048
0.13272528
0.1762246
0.20899844
0.37983999
0.76605135
""
0.39444986
0.31999892
0.18504344
0.61306679
""
0.66788781
0.041687254
0.18967842
0.17823218
0.23570685
0.19247818
0.18870938
0.065925814
0.21758406
0.19688867
0.058004592
0.31591722
""
0.27200159
0.20032205
0.43917146
0.45218897
0.19511405
0.29127762
0.53408164
0.42610613
0.42931139
0.21208183
0.46580955
0.16968885
0.17178904
0.55369633
0.2422974
0.37030613
0.25799975
0.28930897
0.09990187
0.28463396
0.27895147
0.19978577
0.19075735
0.16328135
0.36395568
0.24474782
0.19873855
0.45777553
0.43688777
0.21124475
0.42432058
0.050145753
0.27211681
0.20330398
0.13250855
0.43447945
0.51410758
0.3846668
0.22363558
0.26383272
0.08544106
0.06156788
0.31670347
0.16322049
0.33951652
0.24922587
""
0.35287401
0.24591827
0.1136048
0.32803488
""
0.24586453
""
""
0.060590066
0.4722881
""
""
""
""
""
0.35126036
""
""
""
""
""
0.15237124
0.43034285
""
""
""
""
""
""
0.63814116
""
""
""
0.53023976
0.52144027
0.3430112
0.26918694
""
0.22223037
0.10183862
""
0.31010371
""
""
0.51671869
0.39375284
""
0.76648778
0.25664455
0.26615444
""
0.93459606
""
0.62612998
0.030093014
""
""
""
""
-0.059672762
""
""
""
""
""
0.31907058
""
0.60864931
0.14610103
0.28929061
0.22545809
0.35235474
""
0.40402016
0.4256174
0.29439482
""
""
0.31740105
0.29540873
0.13529915
""
""
""
0.1592045
0.36862618
""
""
0.16424581
0.22834651
""
""
0.62868327
0.24510349
0.10066134
0.27566871
0.90536046
0.61259156
0.23410361
0.42964736
""
""
""
""
0.34719607
0.25399965
""
""
0.23056804
0.87422609
""
""
""
""
""
""
""
""
0.40704295
""
""
0.32440826
""
0.57687551
0.41653112
0.30186045
""
""
-0.033098772
0.75151062
0.55115235
""
""
""
""
""
""
