two_par_other_pooled_mean_se
0.040231831
0.03151704
0.091147244
""
0.055104297
""
""
0.0280471
0.090716206
0.091934375
0.096683808
""
0.089856923
""
""
0.029335104
0.054832157
""
""
0.083599605
""
0.050664641
0.030225385
0.076714434
0.041188601
0.041088618
0.067982383
0.04532538
""
""
0.10305287
""
""
0.07085643
0.037931964
0.038305931
0.018403692
""
0.058469474
0.031598266
0.044300042
0.048205551
""
0.089700803
0.016391933
""
""
0.047774784
0.023449305
""
0.027778286
0.037694301
""
""
0.080353059
""
0.050781336
0.057669748
0.03353253
""
0.0532897
0.07714247
0.039702825
0.063255034
""
""
""
""
""
0.0091349259
0.05488665
""
""
0.080686897
0.017439861
""
""
0.026299655
0.03404627
0.045931589
0.039988331
0.094633207
""
0.024593914
0.067807004
0.075496875
0.10045892
""
0.064535864
0.038766447
""
""
0.065775804
""
""
0.080895282
0.060148239
0.017912474
0.028406629
0.056982007
0.095200785
""
0.085593149
0.0058325646
0.025837313
0.036936183
0.010542409
0.02858982
0.096032143
0.027036162
0.027069576
""
0.10235773
0.043152172
0.021880392
0.053356215
""
""
0.060955498
""
""
0.06076543
0.084721059
""
""
0.07914941
0.04631649
0.035832074
0.066382654
""
""
""
""
0.044955358
0.067125879
""
0.040769503
""
0.071485482
0.077931568
0.061518241
0.09763597
0.056540273
""
""
0.044117283
0.078615777
""
""
""
""
0.087236859
0.086059362
0.040032931
0.083614998
""
0.058937877
0.054650668
""
""
""
0.053342968
0.072061248
""
0.093927003
""
0.068434693
0.064450406
0.048437592
""
0.018262051
0.08412043
0.076119453
0.042713508
""
""
0.023039093
0.10386541
0.10999391
""
0.069902085
""
0.022170663
0.043161266
""
0.079922386
0.0050908565
""
0.039512161
0.018155644
0.038370907
0.083185054
0.0061921882
0.045688763
0.016588567
0.010330155
0.057317555
0.022147747
0.031753883
0.074878126
0.010058906
0.018617433
0.037012726
0.044762745
0.0029466408
0.025075009
0.014823844
0.0468404
0.027399262
0.016156966
0.088375084
""
0.010944063
0.02076897
0.025600553
0.0047452017
0.012370411
0.055108797
0.00611876
0.0054642297
0.036123842
0.0057678488
0.004246363
0.0084119085
0.0086053768
0.015819263
0.0066016209
0.012993296
0.0051576504
0.017949721
0.018252328
""
0.03527306
