married_asian_pooled_p1
0.52008718
0.5452342
0.28751072
0.48010224
0.37892392
0.35262635
0.41729662
1.0855092
""
0.33798385
0.48342261
0.42990014
""
0.18234481
0.31272095
0.095086053
""
0.51229197
""
0.34297672
0.47123885
0.31785473
0.46419209
0.52727592
0.49392557
0.11199151
0.34267011
0.48740909
0.43429217
0.41396415
0.58142841
0.50261104
0.46609947
0.41033778
0.51042145
0.36339989
0.17013671
0.32932624
""
""
0.43281147
0.19230826
""
""
""
0.0058234488
0.43314835
0.47144583
0.47974998
0.51023018
0.41676611
0.38463339
0.26102656
""
""
0.33678153
0.1891008
""
""
0.39065608
0.6046353
0.38574815
""
0.49651074
0.72563076
0.65277219
""
0.81138796
0.089734219
0.35538051
0.16002288
0.038536619
0.44416016
0.43746272
0.15364306
""
0.35145324
0.66523945
""
0.41187
0.41367358
0.5293901
0.6677326
0.24460863
0.39133012
0.60537297
0.47927067
0.49424028
0.43599021
0.43583068
0.35227105
0.85638607
0.34165606
0.47987056
0.47059265
""
0.76434016
0.55123013
0.39601767
0.45276862
0.42613587
0.44152474
0.44152606
0.32183802
0.40503272
0.46287706
0.45256633
0.38775727
0.62085295
0.46192533
0.50598842
0.41338277
0.51280206
""
0.46207964
0.55848014
0.58620107
""
""
0.27678102
0.47073701
0.53332806
0.4734824
0.64900213
0.53508186
0.52907032
0.52073562
0.45711306
0.4213213
0.61148208
0.48725992
0.60471159
0.39908886
0.21484777
0.42977682
0.69195181
0.42820925
0.28931221
0.79049587
0.60301441
0.37439546
0.32622889
""
0.28402218
0.64471692
""
0.4702197
0.37258619
0.53685999
0.63685405
0.064831227
0.63673198
0.46390408
""
0.40884176
0.42631233
-0.26018742
0.32964283
0.53481817
0.42182612
""
0.35388666
0.45946339
0.51901191
""
0.52984911
0.45574731
0.49950075
-0.34487861
0.49045399
0.52542329
0.54823035
0.64891684
0.56839496
0.62913048
0.6806671
0.47946104
0.46584624
0.39290211
0.61499983
0.30555472
0.32959914
0.40271258
0.39089778
0.24772352
0.48042744
""
1.1542399
0.49276817
""
0.057021353
0.54492921
0.45171344
""
0.82233042
0.1362915
0.32701156
0.35415664
0.45406231
0.47726861
0.43773541
0.3877148
0.45252141
0.47312731
0.55456316
0.39738312
0.50579214
0.45428902
0.59067118
0.40182739
0.48405012
0.2571063
0.7188043
0.74204826
0.45671189
0.37015375
0.28271884
0.50465339
0.27547145
0.32256511
0.30405894
0.26004291
0.54352379
0.55273443
0.47277755
0.38944459
0.6231392
0.59151578
0.49072039
0.64861411
0.50097162
0.48970595
""
0.48343855
""
0.56434035
""
0.40899619
""
0.634027
0.64480805
0.55787104
0.56875694
0.49351144
0.64611542
0.54804164
0.49872476
0.34723723
0.4621098
0.33290085
0.38139746
0.50745612
0.38144597
0.98325604
0.54089719
0.62378359
0.42338741
0.4835656
0.36288235
0.48032147
0.39549556
0.51971292
0.45797342
0.52437001
0.43145299
0.53744549
0.49702844
0.57838064
0.49982923
0.47606266
0.43441868
0.45805249
0.41836581
0.53685904
""
0.29809922
0.43655208
0.38191783
0.85720545
0.47628984
0.32057667
""
""
0.40956238
0.5142889
0.36292973
0.4252618
0.49522355
0.67683393
0.56484687
0.91858995
""
0.27694872
0.22523342
0.47968853
0.0061438405
0.11116529
0.53793043
0.47360644
0.3634921
0.30340192
0.68865073
0.40208218
0.27050221
0.34315553
0.51796246
0.61024386
0.5205701
0.62713987
""
0.5660032
0.44242549
0.45157298
0.49984065
0.46167532
0.33511043
0.14356467
0.51506507
0.39766023
0.48330107
0.45389378
0.36478278
0.28307906
0.50016701
0.83802927
0.59469646
0.5705964
0.33913893
0.42255902
0.48285663
0.29588732
0.53112507
0.38142547
0.39599589
0.33486041
0.55152535
0.37776926
0.60610098
0.21771775
0.43337804
""
0.37920648
0.39032304
0.31809571
0.4437485
""
0.47199294
0.56808001
""
0.24274674
0.70342177
0.2986297
0.61305296
""
0.38067597
0.50672102
""
0.4960866
0.31462735
0.46400914
0.55126113
0.36314377
0.46171606
""
""
0.28455803
0.032598983
""
""
""
""
1.0411093
0.44614473
""
""
""
""
""
""
0.17012587
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.68998367
""
0.2136685
""
""
""
""
""
0.24989095
0.015219496
""
""
0.30209088
0.55913049
""
""
""
0.17987294
0.43559456
""
""
""
""
""
""
""
""
""
""
""
""
0.080525607
0.56378031
0.26331002
0.36450511
0.82539052
0.4553647
0.38045362
0.3652586
0.36911646
0.76929045
""
0.048451815
0.38765946
""
""
""
""
0.6654529
0.48264894
""
""
1.0346047
""
0.57747382
""
0.51694942
0.27460548
""
0.49468231
0.31846151
0.78597665
0.41474882
0.44506261
""
""
""
""
0.5671581
0.48371449
""
""
0.43601075
""
""
""
""
""
""
""
""
""
0.83427286
0.33901703
""
0.39758089
""
0.61610389
0.44968852
0.42222658
""
""
0.39029199
-0.33377784
0.43423095
0.32588652
""
""
""
""
""
0.32881591
""
""
0.63191402
0.50293416
0.49551052
0.33342683
0.50245351
0.10505652
0.51091808
0.73863697
0.59478825
0.41693053
0.53496236
0.68475491
""
""
0.53454208
0.62114531
0.52117562
0.64154661
0.44519347
0.85772246
0.3641454
0.37389314
0.81552154
0.38176087
0.69840801
0.56493133
""
""
0.53541398
0.42017379
0.48110539
""
0.28868982
""
0.26853579
""
0.94577569
0.42246866
0.60815501
""
0.38297603
0.25895688
""
""
""
""
0.46755546
""
""
0.50464195
""
""
0.1700329
0.49018276
""
""
0.47263271
""
0.50328332
0.56256688
0.16281517
""
0.3444024
0.56323212
""
""
""
""
0.36170876
0.5589388
0.49974427
0.56834537
0.43982336
0.512438
0.4201985
0.5911296
0.44482005
0.59859896
""
""
""
0.49771452
0.39826387
0.37307757
""
""
0.31663302
""
""
0.6530363
""
""
""
0.48638076
0.58415878
0.44946682
0.46707484
0.5276522
0.475642
0.50567031
0.30889094
0.55876791
0.46176574
0.54807222
0.39907742
0.72867322
""
0.55565971
0.67749298
0.82412106
0.49279991
0.21103892
0.31653181
0.45957407
0.42621261
0.030079635
0.29825589
""
""
""
""
""
0.23380655
0.076616839
0.50990772
0.35463226
""
""
0.88965994
0.41566628
""
""
0.42379311
""
0.62446052
""
""
""
""
""
""
0.52020216
""
""
0.76960891
0.47078827
0.39176103
""
""
0.40310007
0.63182801
""
""
0.41420782
""
0.4237881
0.35493028
0.40491417
""
0.58742476
""
""
0.18982168
0.43173605
""
0.42225364
""
0.38302365
0.49454272
""
0.48118025
0.44533339
""
0.60623366
0.40151647
0.5043031
-0.17318021
0.41535312
0.26751554
""
0.85124588
""
""
""
""
0.3893598
0.40663996
0.39406139
0.35264543
""
""
""
""
""
0.55740732
0.33933029
""
""
0.33463553
0.3037174
0.51297462
0.34230024
0.48756966
0.39203951
0.45364922
0.35944703
0.50665659
0.39384308
0.43872955
1.0493283
""
""
0.43847921
0.45898935
0.44083035
0.3857989
""
0.1063315
0.42438915
0.53062958
0.40392181
0.43090859
0.49726188
0.84819341
0.2638579
0.54820061
0.46583822
0.43055424
0.31552291
0.42082193
0.61359203
0.38929373
0.53906053
0.5311538
0.43808746
-0.10555866
""
0.29776236
""
""
""
0.51785707
0.44882378
0.43742964
