jail_black_male_n
388.0
527.0
391.0
114.0
""
243.0
363.0
963.0
539.0
46.0
126.0
201.0
399.0
43.0
30.0
317.0
314.0
221.0
104.0
165.0
82.0
38.0
423.0
1050.0
32.0
454.0
375.0
562.0
72.0
37.0
97.0
316.0
311.0
225.0
896.0
52.0
9260.0
40.0
303.0
176.0
854.0
305.0
327.0
576.0
2183.0
358.0
28.0
48.0
4788.0
226.0
4139.0
535.0
245.0
292.0
358.0
140.0
776.0
116.0
399.0
297.0
885.0
348.0
1793.0
131.0
139.0
272.0
""
""
""
718.0
""
""
""
""
264.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
302.0
55.0
""
""
""
""
4164.0
75.0
25.0
944.0
146.0
""
43.0
133.0
222.0
175.0
""
46.0
""
126.0
29.0
""
307.0
188.0
""
""
22.0
245.0
99.0
215.0
47.0
918.0
181.0
103.0
300.0
195.0
263.0
""
""
262.0
""
""
220.0
138.0
131.0
40.0
""
89.0
1636.0
""
66.0
""
213.0
90.0
87.0
""
193.0
""
""
424.0
746.0
138.0
""
104.0
""
431.0
""
516.0
""
63.0
""
71.0
27.0
4745.0
""
493.0
90.0
""
""
310.0
28.0
""
""
556.0
""
101.0
85.0
87.0
""
6327.0
""
""
107.0
""
""
3235.0
""
49.0
1276.0
""
34.0
87.0
""
1152.0
219.0
""
""
25463.0
132.0
186.0
""
33.0
344.0
""
""
439.0
55.0
""
1918.0
132.0
""
3797.0
4056.0
27.0
6081.0
4968.0
1687.0
1439.0
107.0
1143.0
348.0
1874.0
94.0
42.0
""
""
2368.0
234.0
468.0
93.0
""
""
207.0
""
632.0
146.0
115.0
647.0
""
1895.0
""
""
""
117.0
31.0
""
""
""
""
""
""
""
""
2415.0
""
115.0
""
""
1668.0
""
""
""
""
""
""
""
""
290.0
""
""
""
""
84.0
""
""
""
33.0
""
""
""
""
""
""
""
""
""
""
""
86.0
""
""
""
""
""
""
""
""
""
""
56.0
""
3043.0
3190.0
97.0
255.0
2700.0
482.0
106.0
70.0
1033.0
3671.0
818.0
11307.0
1437.0
81.0
711.0
115.0
1625.0
13712.0
39.0
314.0
122.0
586.0
483.0
331.0
128.0
""
7696.0
2275.0
165.0
26.0
946.0
""
""
58.0
93.0
35.0
139.0
272.0
308.0
5533.0
""
373.0
366.0
191.0
""
837.0
1184.0
2157.0
126.0
24.0
201.0
940.0
995.0
252.0
17751.0
163.0
174.0
738.0
89.0
6628.0
771.0
6554.0
415.0
2821.0
2723.0
405.0
347.0
1536.0
257.0
625.0
1657.0
146.0
129.0
126.0
52.0
1529.0
98.0
84.0
97.0
121.0
29.0
52.0
34.0
598.0
20.0
188.0
295.0
244.0
70.0
2420.0
77.0
""
242.0
136.0
468.0
410.0
217.0
30.0
287.0
85.0
517.0
45.0
58.0
3511.0
380.0
79.0
204.0
1050.0
48.0
5733.0
63.0
4151.0
284.0
350.0
600.0
158.0
714.0
85.0
327.0
""
""
321.0
14907.0
145.0
151.0
2198.0
1049.0
173.0
""
170.0
232.0
209.0
88.0
""
659.0
412.0
53.0
43.0
12683.0
""
""
742.0
68.0
221.0
236.0
3572.0
26.0
435.0
216.0
61.0
160.0
156.0
51.0
1212.0
1292.0
116.0
122.0
111.0
81.0
278.0
86.0
91.0
249.0
183.0
59.0
581.0
133.0
1178.0
94.0
65.0
1199.0
""
302.0
82.0
219.0
71.0
76.0
260.0
40.0
393.0
208.0
46.0
138.0
""
3241.0
731.0
104.0
67.0
351.0
384.0
""
65.0
63.0
178.0
97.0
209.0
25.0
""
138.0
4212.0
729.0
""
245.0
94.0
744.0
104.0
81.0
512.0
108.0
45.0
106.0
74.0
122.0
176.0
569.0
428.0
228.0
""
71.0
714.0
132.0
147.0
""
284.0
103.0
313.0
344.0
124.0
377.0
210.0
44.0
28.0
""
142.0
42.0
174.0
103.0
283.0
35.0
1295.0
""
33.0
80.0
""
""
""
""
""
""
""
""
20.0
""
""
""
37.0
""
""
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
96.0
137.0
23.0
35.0
""
""
""
""
""
699.0
""
""
""
""
41.0
41436.0
""
""
111.0
""
""
1602.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
222.0
""
93.0
""
""
""
1140.0
706.0
96.0
91.0
1825.0
58.0
""
30.0
22.0
26.0
36.0
115.0
380.0
715.0
23.0
756.0
72.0
""
""
35.0
""
""
""
""
78.0
""
20.0
1084.0
""
""
""
""
74.0
""
42.0
""
429.0
2942.0
34.0
751.0
""
""
""
""
191.0
35.0
""
335.0
""
""
""
""
""
47.0
2542.0
57.0
1195.0
""
""
1615.0
67.0
""
""
""
""
""
""
303.0
""
""
""
""
""
""
""
290.0
""
444.0
23.0
140.0
""
""
""
26.0
223.0
""
182.0
21.0
""
77.0
21.0
226.0
""
""
""
""
""
""
39.0
23.0
29.0
""
4714.0
428.0
""
414.0
7462.0
""
""
37.0
102.0
20.0
""
""
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
1204.0
""
""
""
""
""
""
""
114.0
""
""
537.0
""
200.0
""
""
56.0
""
135.0
""
""
""
""
""
""
""
""
""
417.0
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
44.0
""
30.0
""
""
""
76.0
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
151.0
""
""
""
38.0
207.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
686.0
43.0
""
""
""
409.0
""
""
46.0
""
""
""
""
""
""
""
""
40.0
""
""
111.0
""
""
""
""
40.0
""
""
23.0
""
29.0
""
""
""
""
""
""
""
""
""
38.0
26.0
""
""
""
152.0
""
""
""
""
29.0
27.0
""
391.0
""
""
""
""
""
""
""
""
35.0
""
""
""
""
""
727.0
""
""
""
43.0
""
332.0
""
""
""
33.0
""
""
""
""
""
""
94.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
66.0
""
""
228.0
""
""
""
80.0
""
1547.0
45.0
629.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2016.0
""
""
""
""
47.0
""
""
83.0
63.0
38.0
73.0
""
""
""
24.0
""
26.0
45.0
58.0
""
""
""
""
609.0
61.0
""
""
""
""
184.0
""
""
""
1261.0
""
""
144.0
70.0
""
""
""
69.0
""
""
""
""
650.0
20.0
21.0
35.0
121.0
24.0
21.0
116.0
""
4531.0
59.0
""
259.0
""
""
""
24.0
""
""
""
""
""
""
""
70.0
""
298.0
""
""
110.0
""
48.0
""
""
65.0
132.0
""
33.0
""
""
27.0
""
32.0
82.0
""
""
58.0
""
""
""
""
""
""
27.0
""
""
""
""
101.0
91.0
60.0
""
48.0
37.0
41.0
""
33.0
295.0
27.0
""
23.0
""
""
69.0
333.0
89.0
658.0
206.0
296.0
184.0
200.0
1126.0
4725.0
1830.0
30.0
""
101.0
222.0
263.0
356.0
6591.0
219.0
265.0
240.0
246.0
83.0
875.0
498.0
186.0
5148.0
229.0
1737.0
497.0
29.0
481.0
162.0
298.0
617.0
504.0
11569.0
2071.0
174.0
301.0
1661.0
100.0
264.0
120.0
169.0
403.0
229.0
343.0
922.0
983.0
658.0
644.0
876.0
992.0
56.0
749.0
228.0
273.0
666.0
539.0
509.0
368.0
52.0
72.0
132.0
35.0
""
109.0
""
""
""
""
""
""
37.0
""
20.0
""
""
""
43.0
67.0
2726.0
6584.0
348.0
203.0
154.0
165.0
1445.0
293.0
510.0
""
1048.0
1610.0
96.0
5355.0
19681.0
125.0
377.0
205.0
197.0
273.0
726.0
307.0
14137.0
137.0
90.0
442.0
""
541.0
29.0
1048.0
94.0
1755.0
""
996.0
808.0
4404.0
692.0
""
""
79.0
""
""
""
""
""
62.0
""
1042.0
""
523.0
158.0
""
""
""
""
35.0
""
""
""
373.0
""
3171.0
""
""
23.0
""
""
""
""
1215.0
20.0
""
""
26.0
362.0
821.0
""
1869.0
""
""
33.0
""
56.0
34.0
""
""
1314.0
""
26.0
""
37.0
""
61.0
""
135.0
""
""
797.0
34.0
4969.0
""
""
""
""
""
""
123.0
""
""
1431.0
156.0
77.0
""
""
""
31.0
190.0
1318.0
23997.0
""
""
305.0
""
""
""
""
27.0
""
""
30.0
""
""
""
""
""
""
""
""
497.0
""
""
""
""
""
""
""
3645.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
147.0
""
""
""
""
""
""
1499.0
""
""
""
""
""
""
79.0
49.0
24.0
""
60.0
""
""
""
""
""
""
""
""
213.0
""
""
""
22.0
""
732.0
165.0
191.0
289.0
109.0
754.0
66.0
130.0
320.0
113.0
273.0
227.0
487.0
808.0
595.0
182.0
735.0
957.0
108.0
64.0
51.0
363.0
124.0
1616.0
6117.0
438.0
307.0
25.0
53.0
1245.0
270.0
229.0
291.0
736.0
194.0
316.0
244.0
1155.0
154.0
296.0
667.0
943.0
418.0
1100.0
1196.0
372.0
613.0
488.0
203.0
241.0
239.0
315.0
563.0
531.0
248.0
72.0
780.0
151.0
127.0
174.0
758.0
379.0
167.0
309.0
117.0
95.0
822.0
223.0
303.0
129.0
29.0
180.0
156.0
320.0
892.0
1775.0
300.0
91.0
141.0
341.0
154.0
612.0
""
""
""
54.0
""
""
""
""
""
468.0
147.0
78.0
""
84.0
""
191.0
""
""
109.0
""
""
""
""
317.0
""
207.0
39.0
""
""
""
""
""
""
""
118.0
50.0
""
""
230.0
""
""
""
""
""
22.0
""
""
5688.0
66.0
95.0
101.0
""
""
43.0
""
""
32.0
""
""
""
""
""
""
54.0
""
""
110.0
""
22.0
""
""
110.0
20.0
""
""
""
""
215.0
""
72.0
""
35.0
167.0
""
303.0
""
""
57.0
""
""
""
497.0
""
""
""
8669.0
46.0
""
""
214.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
7265.0
""
""
""
""
""
""
66.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1990.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
295.0
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
347.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
4352.0
""
""
""
""
""
""
""
""
""
""
""
""
345.0
""
21.0
""
""
""
""
30.0
221.0
43.0
119.0
37.0
""
1404.0
1556.0
2580.0
3346.0
215.0
847.0
10040.0
968.0
2341.0
52.0
2350.0
2635.0
1780.0
564.0
610.0
1949.0
332.0
1005.0
75.0
4010.0
103.0
621.0
""
39.0
""
""
161.0
""
106.0
48.0
""
""
""
""
133.0
""
""
""
""
""
154.0
""
""
""
92.0
26.0
""
23.0
""
""
""
""
""
31.0
884.0
""
12429.0
213.0
51.0
70.0
73.0
139.0
""
31.0
74.0
""
""
772.0
2895.0
""
""
27.0
43.0
27.0
""
32.0
277.0
26148.0
""
34.0
29.0
3169.0
26.0
5287.0
6241.0
462.0
372.0
1468.0
81.0
960.0
54.0
42.0
26.0
79.0
14402.0
226.0
1368.0
1227.0
26.0
91.0
302.0
""
""
29.0
64.0
3585.0
143.0
25.0
98.0
251.0
21.0
""
126.0
3927.0
""
""
725.0
63.0
""
349.0
""
""
451.0
347.0
350.0
314.0
531.0
164.0
655.0
112.0
49.0
167.0
230.0
442.0
248.0
""
195.0
""
710.0
507.0
928.0
4318.0
37.0
20.0
524.0
86.0
401.0
2782.0
1285.0
2504.0
465.0
998.0
117.0
""
518.0
268.0
4099.0
941.0
609.0
26.0
116.0
371.0
557.0
38.0
641.0
""
623.0
108.0
381.0
907.0
152.0
45.0
""
""
287.0
6736.0
""
122.0
343.0
1078.0
991.0
327.0
1142.0
521.0
63.0
502.0
300.0
148.0
297.0
1343.0
39.0
267.0
471.0
838.0
570.0
719.0
219.0
520.0
476.0
191.0
74.0
121.0
""
40.0
41.0
703.0
656.0
4101.0
285.0
229.0
""
1330.0
91.0
873.0
53.0
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
91.0
""
""
""
526.0
26.0
132.0
44.0
""
48.0
""
853.0
""
54.0
539.0
116.0
55.0
73.0
23.0
22.0
10944.0
""
62.0
163.0
290.0
172.0
22.0
6320.0
""
27.0
64.0
394.0
""
6381.0
48.0
""
""
25.0
32.0
""
""
44.0
""
110.0
""
228.0
63.0
179.0
34.0
862.0
2604.0
44.0
1362.0
93.0
88.0
""
""
87.0
""
3796.0
""
""
126.0
""
""
""
""
20.0
""
231.0
""
""
386.0
89.0
83.0
72.0
57.0
40.0
1017.0
2539.0
674.0
28.0
""
""
""
157.0
25.0
90.0
""
78.0
""
""
""
""
""
""
""
""
26.0
126.0
154.0
""
58.0
""
357.0
""
1058.0
""
""
62.0
31.0
""
""
""
101.0
37.0
76.0
""
21.0
""
""
""
""
140.0
""
""
47.0
""
28.0
""
42.0
23.0
102.0
""
20.0
121.0
34.0
""
""
""
""
339.0
""
""
""
3892.0
173.0
298.0
""
""
73.0
65.0
30.0
58.0
""
""
28.0
58.0
24.0
44.0
""
32.0
2394.0
88.0
61.0
""
""
""
""
37.0
121.0
""
""
""
""
""
20.0
25.0
""
""
""
""
40.0
""
""
32.0
""
123.0
""
""
""
121.0
""
1323.0
28.0
""
""
""
""
""
""
272.0
""
20.0
55.0
4396.0
30.0
370.0
""
498.0
60.0
""
874.0
59.0
120.0
""
""
82.0
986.0
""
""
""
25.0
33.0
177.0
1496.0
3068.0
""
518.0
159.0
""
132.0
""
""
22.0
32.0
""
""
98.0
508.0
115.0
82.0
453.0
147.0
222.0
""
212.0
""
458.0
2131.0
""
333.0
31.0
""
18409.0
63.0
""
40.0
""
""
""
""
""
""
""
""
211.0
""
323.0
""
598.0
""
118.0
135.0
1072.0
48.0
274.0
1404.0
234.0
983.0
328.0
351.0
807.0
1700.0
286.0
4149.0
439.0
523.0
525.0
613.0
578.0
1082.0
486.0
1200.0
356.0
495.0
1865.0
781.0
2500.0
809.0
277.0
1157.0
311.0
634.0
617.0
625.0
446.0
1327.0
145.0
767.0
559.0
440.0
210.0
1870.0
271.0
5701.0
250.0
1788.0
1987.0
360.0
965.0
1312.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
122.0
""
""
68.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
113.0
145.0
""
""
135.0
155.0
""
""
95.0
25.0
37.0
64.0
""
""
25.0
70.0
71.0
""
5094.0
""
""
88.0
178.0
464.0
""
86.0
383.0
112.0
""
51.0
""
88.0
2215.0
""
352.0
44.0
44.0
456.0
93.0
121.0
29.0
""
""
""
27.0
""
1178.0
42.0
303.0
33.0
""
73.0
21.0
76.0
78.0
""
1241.0
43.0
86.0
392.0
""
37.0
1160.0
""
""
141.0
""
""
""
""
47.0
21.0
65.0
198.0
743.0
""
""
20.0
15898.0
""
""
122.0
387.0
417.0
32.0
""
""
""
48.0
163.0
""
77.0
20.0
331.0
255.0
217.0
""
510.0
""
""
""
""
112.0
""
""
223.0
""
42.0
2269.0
4073.0
""
""
""
824.0
845.0
650.0
""
""
""
60.0
58.0
""
98.0
22.0
""
78.0
74.0
""
203.0
""
74.0
241.0
""
""
""
""
""
1332.0
""
109.0
56.0
""
""
55.0
720.0
""
""
""
""
""
""
17247.0
30.0
""
""
1218.0
80.0
""
""
""
""
""
250.0
""
466.0
1172.0
""
136.0
56.0
54.0
""
""
""
4276.0
""
94.0
""
""
1694.0
""
""
""
""
53.0
44.0
297.0
938.0
153.0
266.0
103.0
""
""
""
""
127.0
24244.0
626.0
""
""
126.0
""
194.0
94.0
95.0
49.0
""
116.0
169.0
46.0
""
323.0
35.0
""
""
39.0
240.0
""
3248.0
""
""
162.0
25.0
""
387.0
""
""
""
36.0
""
""
""
38.0
""
278.0
35.0
38.0
""
47.0
57.0
32.0
255.0
121.0
""
""
""
""
837.0
""
""
1354.0
""
69.0
99.0
""
""
188.0
""
""
""
383.0
91.0
""
""
""
535.0
""
89.0
""
375.0
296.0
91.0
35.0
554.0
""
""
290.0
39.0
161.0
58.0
""
""
133.0
422.0
""
""
105.0
""
""
83.0
""
32.0
""
141.0
113.0
""
320.0
29.0
88.0
96.0
75.0
""
""
33.0
""
139.0
""
1441.0
""
""
""
""
""
""
22.0
7867.0
415.0
""
20.0
""
136.0
225.0
2925.0
50.0
79.0
145.0
""
""
43.0
44.0
229.0
246.0
159.0
20.0
186.0
25.0
233.0
""
539.0
45.0
""
713.0
24.0
""
22.0
83.0
""
""
""
""
""
""
""
""
""
154.0
""
""
""
""
""
""
""
""
""
""
""
334.0
""
""
""
""
21.0
""
63.0
""
""
""
129.0
""
""
""
69.0
""
""
""
""
""
""
""
""
""
""
208.0
322.0
34.0
120.0
210.0
92.0
668.0
62.0
""
192.0
""
43.0
289.0
""
112.0
286.0
268.0
""
145.0
102.0
2427.0
31.0
""
217.0
111.0
""
338.0
69.0
3965.0
162.0
""
131.0
156.0
83.0
""
97.0
137.0
""
38.0
223.0
460.0
348.0
3046.0
427.0
""
380.0
314.0
53.0
106.0
95.0
60.0
""
464.0
198.0
122.0
63.0
""
377.0
47.0
97.0
76.0
79.0
94.0
52.0
183.0
125.0
""
43.0
591.0
91.0
253.0
562.0
2711.0
59.0
""
58.0
173.0
22.0
45.0
""
""
24.0
21.0
237.0
608.0
675.0
140.0
161.0
23.0
57.0
27.0
167.0
""
31.0
497.0
1377.0
30.0
""
353.0
2942.0
59.0
40.0
802.0
156.0
90.0
25.0
197.0
197.0
""
2647.0
71.0
413.0
26.0
771.0
213.0
63.0
239.0
3009.0
4062.0
""
1121.0
""
2270.0
36.0
4198.0
849.0
83.0
108.0
1260.0
3866.0
81.0
109.0
148.0
""
""
72.0
""
""
285.0
""
31.0
""
""
56.0
""
31.0
""
80.0
""
3063.0
308.0
""
""
20.0
""
""
""
""
""
2196.0
""
20.0
""
468.0
247.0
""
313.0
""
23.0
52.0
""
89.0
""
165.0
""
""
""
146.0
""
""
""
69.0
""
""
30.0
""
35.0
""
38.0
""
98.0
462.0
""
""
""
36.0
65.0
""
""
110.0
21.0
""
65.0
""
""
""
56.0
""
""
""
""
23.0
205.0
""
""
""
""
""
""
""
""
""
""
""
""
51.0
""
""
""
""
""
111.0
""
""
""
""
""
""
""
694.0
""
""
""
""
27.0
""
24.0
""
""
""
""
""
""
""
""
""
372.0
""
51.0
""
""
""
22.0
26.0
""
""
""
8110.0
23.0
""
""
43.0
40.0
""
""
""
""
""
805.0
""
361.0
""
""
23.0
""
""
26.0
""
""
""
""
30.0
""
43.0
186.0
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
106.0
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
