two_par_asian_pooled_mean_se
0.022203863
0.035103627
0.086445257
0.012880306
0.020316085
0.05386145
0.011815292
0.060287565
""
0.017030906
0.021477731
0.0076534851
""
0.023996182
0.015396451
0.082407109
""
0.024220139
""
0.069368899
0.023900921
0.012349159
0.023448544
0.032066748
0.0070611732
0.078186855
0.031209351
0.015323716
0.0054098698
0.070252135
0.043862224
0.029065792
0.0078655733
0.010380014
0.049113687
0.013645227
0.039042175
0.051719852
""
""
0.019565782
0.080887094
""
""
""
0.058487516
0.0061858078
0.018197903
0.01125057
0.032716159
0.021257589
0.015556261
0.036875479
""
""
0.021927306
0.043708377
""
""
0.048229918
0.049398057
0.016642515
""
0.062285803
0.061234225
0.040380303
""
0.054707427
0.091452837
0.019873369
0.061725307
0.052255075
0.042988926
0.047684561
0.085687175
""
0.059233181
0.044975732
""
0.011648158
0.060142633
0.032420214
0.049680021
0.051958621
0.009111491
0.044138905
0.045945201
0.018923402
0.012768353
0.031765383
0.047509033
0.056674905
0.066041194
0.01505448
0.048313834
""
0.031406838
0.024843253
0.0063314824
0.013751533
0.01442056
0.005219622
0.00854469
0.017708601
0.012010562
0.0057096593
0.015335781
0.0072130561
0.053313512
0.019821053
0.015432716
0.02636853
0.013701513
""
0.01259616
0.015317096
0.0095909014
""
""
0.086376421
0.02907359
0.057618838
0.04998745
0.024191625
0.066829816
0.01784486
0.019101003
0.041592177
0.044246133
0.047428906
0.0039370074
0.045190763
0.022868142
0.045071967
0.02389974
0.052841328
0.021765867
0.019552125
0.05025927
0.026892206
0.019053614
0.024177803
""
0.074102037
0.037940841
""
0.024178546
0.054903969
0.059792042
0.047126882
0.080996849
0.014778929
0.027656132
""
0.0098166242
0.018405965
0.09367083
0.020860532
0.093210354
0.031375691
""
0.065306276
0.015342715
0.0044461153
""
0.0024058996
0.050271679
0.062546916
0.068556719
0.023911018
0.0035417778
0.01136044
0.043854944
0.016831048
0.037915938
0.059808552
0.015484025
0.0092453882
0.048546899
0.051886335
0.045045685
0.053606279
0.010796448
0.056925878
0.054544806
0.0080621056
""
0.037307248
0.016029336
""
0.072925963
0.017546616
0.012316818
""
-0.0079586636
0.04366238
0.027361657
0.034040857
0.012956081
0.050876092
0.014881742
0.020431325
0.03544436
0.04064576
0.025441971
0.016135022
0.0085949712
0.02544049
0.030349458
0.019675545
0.030535657
0.020844931
0.063715562
0.084174059
0.012770246
0.01884871
0.021876566
0.0060746199
0.031733498
0.044193026
0.061002061
0.036549248
0.042088423
0.037212547
0.0079792738
0.021905364
0.019162973
0.021513229
0.0072398093
0.015992029
0.015820667
0.019349275
""
0.026308052
""
0.033327017
""
0.020536674
""
0.035089202
0.02332099
0.029123235
0.028694229
0.017532693
0.039426688
0.031426515
0.024937415
0.01046611
0.032883011
0.017799554
0.0060904622
0.018980643
0.033629831
0.048205517
0.026124028
0.029985722
0.044785395
0.0089243073
0.029139109
0.012826153
0.035546497
0.010265417
0.0092172278
0.0098132566
0.008617131
0.0015107612
0.0053311009
0.0018583578
0.0030234475
0.0099950982
0.016295055
0.031350013
0.11419594
0.034526736
""
0.06351909
0.016886521
0.025518948
0.046995264
0.027581006
0.0075194258
""
""
0.0034098765
0.0097475052
0.049091972
0.014307183
0.0045577427
0.028162697
0.067247085
0.076889597
""
0.082015075
0.043717697
0.054916821
0.018342594
0.085623384
0.029926581
0.03582418
0.023663996
0.0039818711
0.081316121
0.035766415
0.015601142
0.045101587
0.042913433
0.046460114
0.03510021
0.022944024
""
0.020439513
0.020559134
0.0320764
0.013039935
0.011862409
0.01774776
0.035981763
0.0099997986
0.014406174
0.016152302
0.042273197
0.011960755
0.033369634
0.052997887
0.040908102
0.022277577
0.016303092
0.030688208
0.034720529
0.018936463
0.035931893
0.014186131
0.015399572
0.0068610576
0.025553107
0.0020057315
0.013116852
0.023773946
0.042862128
0.0065104472
""
0.071774259
0.022648197
0.022220625
0.046186443
""
0.038706623
0.069504775
""
0.050636191
0.046344131
0.055531692
0.045299698
""
0.026274949
0.024773255
""
0.030518556
0.024847297
0.056036025
0.043405831
0.052943803
0.02251027
""
""
0.068808958
0.040127192
""
""
""
""
0.053750198
0.056962699
""
""
""
""
""
""
0.041397091
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051777337
""
0.03234541
""
""
""
""
""
0.061471049
0.047010303
""
""
0.037867669
0.03019974
""
""
""
0.036120474
0.047959812
""
""
""
""
""
""
""
""
""
""
""
""
0.037354201
0.043824807
0.031391185
0.030272791
0.047193553
0.054761123
0.03589635
0.038063589
0.010486974
0.083485253
""
0.056539312
0.034868225
""
""
""
""
0.054360855
0.036747504
""
""
0.01541958
""
0.070120864
""
0.03167681
0.023518275
""
0.016465483
0.091110662
0.047052935
0.011198315
0.074672885
""
""
""
""
0.11084385
0.011232955
""
""
0.037177704
""
""
""
""
""
""
""
""
""
0.061681509
0.075284421
""
0.04326947
""
0.11563876
0.015990337
0.0053355927
""
""
0.042935509
0.08714132
0.029600142
0.060639221
""
""
""
""
""
0.03574862
""
""
0.024493074
0.020757787
0.011198079
0.037307989
0.046747956
