hs_pooled_female_p100
0.96964926
0.98203868
0.97591829
0.96756899
0.9624573
0.98046857
0.97493798
0.98516524
1.0033965
0.9771542
0.9629823
0.97117794
0.94345725
0.96327776
0.98992062
0.95556146
0.97446108
0.96771783
0.97355324
1.0146333
0.98861617
0.95497829
0.96517879
0.98444414
0.96238369
0.96338832
0.96289486
0.98169982
0.97241884
0.96864122
1.0125411
0.97261935
0.97760415
0.96172535
0.9879573
0.94973427
0.94668764
0.95803332
0.9589377
0.9157635
0.96573502
0.96229869
0.9429366
0.88517487
0.97513491
0.98489261
0.96989828
0.94580716
0.97561437
0.95753354
0.9577477
0.97446108
0.98044062
1.0357651
0.97253633
0.96651876
0.98690033
0.98858833
0.96738338
0.97454256
0.96588612
0.96846271
0.96809393
0.93694007
0.97721839
1.0047103
0.96287334
0.95051545
0.99480039
0.98568988
0.92476296
0.95622063
0.93531144
0.96800703
0.95211107
0.96502107
0.96555877
0.92450446
0.97369713
0.95864159
0.96905494
0.9594996
0.99902207
0.97002238
0.96744686
0.94565654
0.93134755
0.96052462
0.96701837
0.96993101
0.94998837
0.96777463
0.96994525
0.95429885
0.99820322
0.94681484
0.94970632
0.94903201
0.95220429
0.96412969
0.95016181
0.95119184
0.94907242
0.95375866
0.94520539
0.94659901
0.9401117
0.9513061
0.93636322
0.95754296
0.99358755
0.95909411
0.98315924
0.84622657
0.95276684
0.98179096
0.97317356
0.94478214
0.97047359
0.98691797
0.95133942
0.93205351
0.88864988
0.94269949
0.93932712
0.9479773
0.96888649
0.96591645
0.88427174
0.8900671
0.95515668
0.9412418
0.94852811
0.98262495
0.92606735
0.9703232
0.95689243
0.97145414
0.93677825
1.0144341
0.95376718
0.93982458
0.91621637
0.99594241
0.96020192
1.0045826
0.9648996
0.98895139
0.95359433
0.98188329
0.98248166
0.96036148
0.96342289
0.94709927
0.96840513
0.9581579
0.96601129
0.98675519
0.94687855
0.99730784
1.0011609
0.99574435
0.97653657
0.98037255
0.98396963
0.97087908
0.96242917
0.94304496
0.97911274
0.94274092
