hs_pooled_male_n
181.0
562.0
6492.0
50.0
62.0
1834.0
235.0
123.0
124.0
68.0
162.0
243.0
106.0
62.0
300.0
703.0
701.0
116.0
645.0
35.0
271.0
4509.0
19985.0
323.0
""
516.0
654.0
1024.0
520.0
163.0
100.0
340.0
177.0
173.0
813.0
389.0
322.0
1752.0
3354.0
5552.0
1024.0
686.0
713.0
627.0
1839.0
1227.0
16789.0
2074.0
1111.0
526.0
328.0
2950.0
865.0
4466.0
1464.0
2987.0
667.0
1313.0
3343.0
1611.0
3548.0
860.0
9896.0
639.0
330.0
1266.0
7792.0
748.0
57.0
479.0
22.0
1153.0
68.0
977.0
2974.0
821.0
342.0
2493.0
679.0
101.0
75.0
""
649.0
629.0
214.0
116.0
406.0
223.0
234.0
359.0
1569.0
358.0
181.0
9288.0
412.0
14900.0
343.0
538.0
""
2960.0
382.0
162.0
145.0
185.0
130.0
1755.0
7443.0
4775.0
1389.0
3116.0
34636.0
4253.0
1338.0
774.0
1177.0
222.0
63.0
339.0
446.0
375.0
554.0
239.0
305.0
2052.0
88.0
153.0
1617.0
261.0
54.0
244.0
600.0
543.0
2699.0
902.0
3367.0
16162.0
26897.0
1754.0
3688.0
2643.0
2134.0
2046.0
604.0
113.0
1258.0
665.0
885.0
11625.0
873.0
1695.0
1796.0
1006.0
27.0
3439.0
64.0
""
96.0
119.0
61.0
134.0
347.0
136.0
178.0
309.0
84.0
22.0
1063.0
295.0
221.0
1105.0
158.0
452.0
188.0
439.0
481.0
179.0
""
76.0
1741.0
""
108.0
832.0
700.0
562.0
85.0
170.0
1196.0
1256.0
628.0
174.0
986.0
21.0
7667.0
343.0
897.0
376.0
1325.0
103.0
63.0
424.0
6350.0
128.0
23882.0
403.0
7626.0
1832.0
97.0
1784.0
2162.0
317.0
1288.0
961.0
1299.0
514.0
4552.0
679.0
66.0
1511.0
710.0
104.0
376.0
28.0
5062.0
16703.0
2526.0
3687.0
114.0
87.0
372.0
545.0
225.0
1073.0
1381.0
62.0
95.0
2044.0
1054.0
2247.0
352.0
1488.0
6454.0
6000.0
11656.0
3263.0
19946.0
17302.0
578.0
212.0
126.0
3750.0
4346.0
30605.0
11406.0
""
195.0
19619.0
2473.0
4723.0
108972.0
945.0
549.0
786.0
832.0
5335.0
832.0
2192.0
14827.0
591.0
8374.0
650.0
2193.0
3230.0
533.0
89.0
1288.0
""
80.0
99.0
1376.0
830.0
28778.0
