hours_wk_other_female_p25_se
""
""
""
4.7143526
""
""
4.4820032
""
""
""
""
3.2428813
""
""
""
""
""
""
""
""
""
2.3908691
""
""
3.3763273
""
""
3.5645771
2.3801599
""
""
""
2.5558248
3.3839447
""
4.7697148
""
""
""
""
""
""
""
""
""
""
2.5831604
""
""
""
5.5137901
4.0364676
""
""
""
3.5711162
""
""
""
""
""
3.552048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.2964942
""
""
""
""
3.7935886
""
""
5.2755642
5.2672372
""
""
""
""
3.9428687
""
""
""
""
1.6151186
""
3.5283892
1.8341247
2.6739023
4.4056859
4.6373229
2.3378885
""
2.9146092
""
""
""
""
3.3518906
""
3.4466105
4.7524648
3.9869831
""
""
""
""
""
""
""
""
""
""
""
""
""
2.048991
""
""
""
""
""
4.7681146
3.8718054
""
""
""
""
""
""
""
""
""
""
""
""
""
3.6716797
""
""
3.1523535
""
""
""
""
""
""
""
5.3672943
2.1774879
""
1.4146575
""
""
""
""
1.5915846
3.1441965
""
3.8882339
""
""
3.5394199
2.6133983
""
""
""
""
2.7696373
""
""
2.8913119
""
""
3.2696497
""
""
3.8984041
3.3829975
""
""
""
""
""
3.4766223
""
3.3912086
4.6480455
""
""
""
4.9557319
2.961978
""
""
""
""
5.7827721
""
""
4.8036642
4.0549173
4.1385655
2.2711952
""
""
""
""
""
""
2.654357
""
""
""
1.9930683
3.7523363
3.8442259
4.6650844
""
""
""
""
""
""
""
""
""
""
""
3.5304353
""
""
""
3.6045599
""
""
2.648694
5.2308259
""
""
""
""
""
3.0012636
""
4.9657402
""
4.5368199
3.285238
3.711298
3.001013
0.94991612
3.3754025
1.7480657
1.4871334
5.5742884
3.7574084
""
""
""
""
""
3.3661926
""
""
""
2.1366234
""
""
1.5404494
4.0889587
""
3.9075098
2.1817114
""
""
""
""
""
""
""
""
""
""
""
5.378161
1.6257524
""
4.5715666
""
""
""
""
""
""
""
""
""
""
""
4.2103028
5.1108651
""
5.9840817
""
""
""
4.105041
""
""
""
""
""
""
""
4.3852592
""
4.4034114
4.7578921
2.7468722
""
1.326934
4.8339143
""
""
2.5826113
""
""
""
4.8886795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
6.5252695
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.540925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4.4320512
""
""
""
4.3229294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.3707192
""
""
""
""
""
""
2.9139204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.1135449
2.1110828
""
""
""
""
""
""
""
""
""
""
""
""
""
""
5.3299789
4.3790207
5.1128078
""
""
""
""
4.3770456
""
2.1456931
""
""
""
""
5.1822758
""
4.1392393
""
3.3602493
""
""
2.6211464
2.7095156
3.3939569
""
1.6754628
3.6798041
""
""
4.0460362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.2198551
""
2.6751981
""
""
""
""
""
""
""
""
""
""
""
4.4764943
""
""
1.7038594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.6350288
2.9814901
1.6690478
""
""
""
""
3.290055
""
""
4.1702266
""
5.241889
1.7922298
2.8434303
""
""
""
""
2.8331814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
3.9217913
""
""
""
""
""
0.93671048
3.1523025
2.2946949
""
5.5165963
""
""
""
2.9719813
""
1.4889854
""
2.9817209
""
""
""
4.5544219
""
""
1.8850809
""
""
4.9873295
""
""
""
""
""
""
""
4.5349121
2.3354287
""
""
""
""
""
""
""
""
5.0774245
""
""
3.9089229
""
4.6724892
""
""
2.5578032
3.6295669
2.2974131
3.1338124
1.1914626
1.6988759
""
""
""
3.9145827
3.1713932
1.0681192
1.7727405
""
""
1.4585649
""
3.548171
0.66016883
""
""
""
""
3.4495451
""
4.9466767
1.8902217
""
2.9737124
""
""
5.3227506
""
""
""
""
""
""
""
""
1.1729294
