spouse_rk_black_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067505971
""
""
""
""
""
""
""
""
""
""
0.059840646
0.048705637
""
0.052346714
""
0.040683713
""
""
""
""
""
""
""
""
""
""
0.050995644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060982767
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.074505344
""
0.060581446
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04303506
""
""
""
""
""
""
0.063683942
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047391087
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044621188
""
""
0.043895889
0.047838837
""
0.059240326
""
""
""
""
""
""
""
0.061481994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052976966
""
""
""
""
""
""
""
""
""
0.060111318
""
""
""
""
""
""
""
""
""
""
""
0.042901497
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056307524
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042734984
""
""
""
""
""
0.045196567
""
""
""
""
""
0.051550187
""
""
""
""
""
""
""
""
0.068684876
""
""
""
0.035572316
""
""
0.045758061
0.030660825
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038987916
0.053939786
0.037553206
0.033335339
0.041751433
0.042582814
0.02546943
0.041529365
0.058238775
0.036250584
0.037642956
0.051452849
0.062067546
0.038337242
0.044575766
0.047482442
0.058983419
""
0.052395701
""
0.045702405
0.042516939
""
0.041091006
""
""
0.045611516
0.040530756
0.03860601
0.0349112
0.042489875
0.034602903
""
0.033127777
0.055029988
""
""
""
""
""
""
""
""
0.062219799
""
0.034326222
""
""
""
0.04069756
0.041567642
""
0.048142776
0.026446795
""
0.040414587
0.052229479
0.031071564
0.055171542
""
""
""
""
0.045670558
0.053086787
""
""
0.026743129
0.055752274
""
""
""
""
""
""
""
""
0.04510884
""
""
""
""
""
0.052144516
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045795806
0.064925686
0.047654681
""
0.036178526
0.065018423
""
0.068358906
""
""
""
""
0.038910937
0.035374727
""
""
0.041304111
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065781139
0.040504586
""
0.057287611
0.03001501
0.043818098
""
""
""
""
""
""
""
0.058010094
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059567381
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05695001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
