wgflx_rk_black_pooled_p10
0.25563553
""
""
0.28816408
0.33726186
0.2796624
0.3118892
""
""
0.28730732
0.2900956
0.33157927
""
""
0.32205829
""
""
0.30939639
""
0.28301573
0.31210449
0.32747999
0.30522913
0.29138035
0.32631108
0.32120582
0.3237156
0.26589388
0.35695305
0.32772103
0.33394119
0.32150692
0.35112396
0.34695515
0.30301762
0.28747517
0.30310741
0.27429569
0.29545543
0.30862352
0.31427342
0.29086751
0.33615354
""
0.29650217
0.25362974
0.33854011
0.28930283
0.33931744
0.31208301
0.2947742
0.32950106
0.2808648
0.28309953
0.27760974
0.27943602
0.36345425
0.10101688
0.39167038
0.32048726
0.30571032
0.35300079
0.2587986
0.3942261
""
""
""
""
""
""
0.25469083
0.31902552
0.2774123
0.32479447
0.40837836
""
0.2731376
0.30193183
0.28365457
0.30498236
0.29057455
0.20781493
""
0.31712008
0.30240318
0.38983956
0.30611342
0.23840596
0.28825238
0.31209695
0.36113769
""
""
0.29385513
""
""
0.29731691
0.26099056
0.32700169
0.32587826
0.32561633
0.37511191
0.34073061
0.33870327
0.37879851
0.33915615
0.35176378
0.33007038
0.3161926
0.23971602
0.30969587
0.31121632
0.28580797
0.38425094
0.35425887
0.30263731
0.33285022
0.20543993
0.29586673
0.34932241
0.28269175
0.27687669
0.30441639
0.26234776
0.26722243
0.31407556
0.30241227
0.30169964
0.33651745
0.2324847
0.33887878
0.31396413
0.32760793
0.27607754
0.32675263
0.3369973
0.3076939
0.33409101
0.23271312
0.28022891
0.29768571
0.36856085
0.3159602
0.28768435
0.29280689
0.30757797
0.23169215
0.27243042
0.28278613
0.25320643
0.27522099
0.31874371
0.34244329
0.27969098
0.35760915
0.30753228
0.34732583
0.30890289
0.22944659
0.19978783
""
""
0.40116426
0.40624583
0.46125507
0.47148612
""
""
""
0.30468222
0.33223432
0.36827073
""
0.3199904
""
""
0.34014514
0.30394319
""
""
""
""
0.29536811
""
""
0.34134585
""
""
0.32616562
""
""
0.31203192
0.31635693
""
""
0.35902384
""
0.30018538
0.28418005
""
0.27361149
0.39970908
""
0.3817549
0.27864251
0.2963967
0.3273553
""
0.3107422
0.28599608
""
0.26696852
""
""
0.35967356
0.32712069
0.27915633
0.31200349
""
0.31069043
0.25753647
""
0.2965726
""
0.29991567
0.26743174
""
0.24976945
0.35330209
0.30510512
0.27141559
0.28267652
""
""
""
0.28934532
""
0.31400868
""
""
0.44229466
""
0.26588771
0.36820185
""
0.45033365
0.34758648
0.38186136
""
0.40060648
0.35249549
0.33097544
""
""
0.2388078
""
""
0.36627787
""
0.34391126
0.41471833
0.39263034
0.30332527
0.32033524
0.25863847
0.44255972
0.47156709
0.41694039
0.38791141
0.38139328
0.40188232
0.34361041
0.26115459
""
""
""
""
""
""
""
0.38730964
""
""
0.46319416
0.33152822
""
0.43197665
0.44713163
""
""
""
""
""
""
""
""
""
""
""
""
0.38303584
""
""
""
""
""
""
""
0.28525928
""
0.63669378
0.19613846
""
""
""
""
""
""
""
""
""
0.26187417
""
""
""
0.29567361
0.36180487
""
""
0.31127295
""
0.28721482
0.32384571
0.33909628
0.32163075
0.36631489
0.2814371
0.32591912
""
0.34185347
""
""
0.3248823
0.3298434
""
""
""
""
""
""
0.40593481
0.26428449
0.25373542
""
0.20336263
0.30122447
""
0.29110512
""
0.33144525
0.25484174
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28031129
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26941964
""
""
0.30871594
""
""
""
""
""
""
0.34603369
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37423968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38020405
0.30287734
0.36037484
""
""
""
""
""
0.2943832
0.34489948
""
""
""
""
0.29671276
""
0.32026219
""
""
""
""
0.33788225
0.26953691
""
""
0.29747677
0.26334858
""
""
0.33896643
""
""
""
""
""
""
""
0.28618047
0.26723069
""
0.40306568
""
""
""
""
""
""
""
""
""
""
""
""
0.2619938
""
""
0.31569627
""
0.33570603
""
""
""
0.31222332
""
""
""
""
""
""
0.27635872
0.44726831
0.38329852
0.34170449
0.3637259
0.35245252
0.27179992
0.29310682
""
""
""
""
""
""
""
""
""
0.31823921
""
""
0.37301964
""
""
""
""
""
0.32039809
0.37087661
0.38095745
0.35728335
0.34858087
0.30650842
0.36041972
0.30760711
0.26418144
0.38092873
0.32650128
""
0.39851129
""
""
0.31220075
""
0.31005564
0.25727418
0.34055257
""
0.3561675
""
""
""
""
""
""
""
""
""
""
""
""
0.28404224
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36701506
""
""
""
""
""
""
""
0.38044435
""
0.40311822
""
0.36026666
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30301309
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30364129
0.45281038
0.32457063
0.36491588
0.41379955
0.45074517
""
""
""
0.22767271
0.371066
0.37751237
0.41465703
""
""
0.38948718
0.33861583
0.59407806
0.40565905
""
""
""
""
0.35757396
""
""
0.38147482
""
0.27452588
""
""
""
""
""
""
""
""
""
""
""
0.42165619
