kfr_29_white_male_p25_se
0.010478987
0.0065302462
0.018750383
0.017220683
0.0091135222
0.051517811
0.017332179
0.0065463032
0.01331869
0.012523443
0.010792261
0.027393505
0.019951124
0.018285016
0.017109642
0.011522301
0.0099884961
0.022543084
0.024871912
0.010619588
0.021352679
0.0068755127
0.010093825
0.016928622
0.0080266809
0.0093898447
0.012315763
0.0064697568
0.015085158
0.011989508
0.011717135
0.042851426
0.03085262
0.019722067
0.0082107224
0.0091498867
0.0042885677
0.017492319
0.0078606885
0.011785179
0.010052511
0.0090131871
0.043256547
0.034498286
0.0057293423
0.026654106
0.011610254
0.0068166307
0.0044808597
0.023775658
0.0074866232
0.0072295461
0.036966313
0.023428092
0.016127007
0.014815974
0.0097744027
0.0084676901
0.0080774315
0.057677682
0.0086471979
0.011037802
0.0078876596
0.0082952119
0.024287287
0.042902492
0.011244202
""
""
0.0062942645
0.0860136
""
0.15197092
""
0.0098422198
0.076603003
0.086936668
0.020479571
0.013456135
0.031178448
0.026545936
""
""
0.011779217
0.10191298
0.084196612
""
0.079874955
0.04857
0.034601316
""
0.040523645
0.035566766
0.074541405
""
0.068218544
0.027846882
0.0083598103
0.0094827544
0.012814031
0.017885193
0.036497913
0.022697045
0.0019056067
0.0050752489
0.011651357
0.0034801604
0.0068691713
0.034215804
0.0056588077
0.010187664
0.016900092
0.018498939
0.009920219
0.0054089208
0.010082998
0.024143809
0.035044827
0.011293959
0.027055273
0.016350634
0.012512424
0.011245053
0.023505682
0.019698268
0.014480704
0.0078051486
0.007893445
0.01239851
0.014375034
0.028671227
0.022070771
0.015822852
0.007875842
0.013761203
0.0155408
0.0067072106
0.016806379
0.0087329252
0.015046039
0.010739078
0.019227691
0.0094334837
0.018305019
0.015654957
0.010365369
0.012716025
0.031090152
0.012916608
0.026542945
0.019775335
0.021653388
0.011928029
0.0086369989
0.014670443
0.014703938
0.011044793
0.010032765
0.022311585
0.020327426
0.020369921
0.017034231
0.014690724
0.019297183
0.018439472
0.018528178
0.010727038
0.011482307
0.0084595848
0.025051359
0.0047497093
0.012246571
0.01670742
0.00715956
0.0166837
0.019648219
0.0062030577
0.016745972
0.013706918
0.015703375
0.012925188
0.012591031
0.0056158598
0.0076531442
0.023772005
0.012991389
0.0046836785
0.12069423
0.015200309
0.0053961817
0.016643882
0.026057517
0.0047618635
0.013476837
0.0076445388
0.004090602
0.01496727
0.0067207357
0.015940338
0.022072824
0.0040082312
0.009138071
0.011266339
0.017448397
0.0017660026
0.008720668
0.009213645
0.017012764
0.0082669873
0.0066796094
0.023797061
0.035365045
0.0071879402
0.010281831
0.0079410151
0.0028153039
0.0061698668
0.022385653
0.0028392684
0.0028872206
0.017954478
0.0027378015
0.0024254767
0.0080666486
0.0048117195
0.006024742
0.0070596496
0.0064630085
0.0046026385
0.0076557654
0.0052155494
0.05931763
0.010223201
0.0059437891
0.0050869915
0.0043126782
0.008628726
0.0082106041
0.026412219
0.0051535736
0.010686688
0.0046155951
0.0088103041
0.008339853
0.0046289423
0.022376398
0.0045100395
0.026107082
0.028053997
0.027465368
0.0069986018
0.014339015
0.019094588
0.060637612
0.039665464
0.034167435
0.06242932
0.031483341
0.036727522
0.012461443
0.0051463819
""
0.0097318692
0.02894045
0.020864263
0.0037005777
0.010351787
0.012687482
0.042650826
0.057993017
0.023019383
""
0.026578156
0.074550338
0.0043133949
0.050330337
0.023631332
0.028239593
0.012085595
0.0059262882
0.020816961
0.028831227
0.015191179
0.0062866113
""
0.021607796
0.014251696
0.011302914
0.014084201
0.018345635
0.049254462
0.021099696
0.030098764
0.035312813
0.018066304
0.0074379318
0.02773417
0.022302575
0.035336986
0.039082564
""
0.070315428
0.03418842
0.056043234
0.016282437
0.024830317
0.0068904757
0.018562954
0.0055271294
0.0047396971
0.0077269175
0.0097512295
0.0044737007
0.0063894084
0.010116032
0.008351977
0.0071577402
0.0054374356
0.006601884
0.015238345
0.007119982
0.013934183
0.004944745
0.012936533
0.003405344
0.0029580002
0.01723199
0.0055779475
0.0058880066
0.0056978525
0.0066100359
0.00893139
0.013430967
0.016836898
0.003021912
0.0044433693
0.009495778
0.019952249
0.015991913
0.015684532
0.024162561
0.020050796
0.022063881
0.017614523
0.015236517
0.0053596646
0.0076805879
0.0028161479
0.012562819
0.0069862693
0.010200627
0.026447954
0.026684463
0.0052035288
0.0037512202
0.0071794353
0.009772935
0.026040345
0.019771853
0.0046637403
0.004187352
0.0073754326
0.0037501922
0.0089935269
0.0096986014
0.0051264674
0.0096586533
0.0032000593
0.0057566036
0.003245357
0.0033238553
0.002808539
0.0035715012
0.0086190067
0.0073336437
0.0052505182
0.0057357806
0.0044076042
0.0045006485
0.010309933
0.010265895
0.016776018
0.018674035
0.0032914698
0.013406753
0.0086187441
0.012406011
0.017182549
0.027431741
0.019020569
0.053471901
0.01679549
0.015303518
0.010170632
0.0074584871
0.016414117
0.014845386
0.0091638919
0.025119083
0.017595317
0.0188905
0.017113984
0.012408869
0.018412506
0.015721384
0.072645508
0.011882046
0.025358846
0.0078739449
0.008834552
0.024805013
