kfr_29_other_pooled_p1
0.22169971
0.32845458
0.26318502
""
0.24080834
""
""
0.27398261
0.29839221
0.070701733
0.064508088
""
0.15253444
""
""
0.23815779
0.35265169
""
""
0.13318859
""
0.22053699
0.32912952
0.24878414
0.36352625
0.35617951
0.37562379
0.2378564
""
""
0.38492998
""
""
0.27090105
0.29014871
0.3736625
0.29537198
""
0.33882311
0.29514471
0.42552599
0.31272027
""
0.22055632
0.27567309
""
""
0.38730386
0.25027549
""
0.25871375
0.32780293
""
""
0.2772432
""
0.20353641
0.32435694
0.228771
""
0.29184061
0.25041699
0.31646141
0.2095388
""
""
""
""
""
0.35685635
0.43049467
""
""
0.052022327
0.40776727
""
""
0.40421185
0.3023178
0.24953583
0.41935313
0.19197531
""
0.27305296
0.28580704
0.67582357
0.27577761
""
0.31305224
0.33723906
""
""
0.67920327
""
""
0.25760561
0.25652185
0.4363825
0.40144962
0.44487569
0.34979373
""
0.2151511
0.35769621
0.34260029
0.3566677
0.33988917
0.25690156
0.2208291
0.4273214
0.39831579
""
0.18880075
0.3500374
0.36526972
0.42208633
""
""
0.14688756
""
""
0.50433981
0.33223277
""
""
0.19581889
0.2637029
0.20078829
0.16876768
""
""
""
""
0.38966161
0.26689005
""
0.22457033
""
0.09399309
0.026615659
0.29550782
0.27075958
0.36112922
""
""
0.20670886
0.37369353
""
""
""
""
0.29535869
0.19956528
0.37213534
0.43298754
""
0.3187179
0.23502791
""
""
""
0.12838584
0.51683104
""
0.45510939
""
0.27799624
0.41659847
0.2855179
""
0.32937837
0.10391448
0.32482252
0.2672337
""
""
0.33756459
0.45366555
0.4548226
""
0.17604333
""
0.26526725
0.31920552
""
0.19224244
0.41553393
""
0.48986429
0.3270227
0.34016997
0.47066909
0.40082607
0.29289129
0.42612228
0.34073371
0.42752761
0.27377152
0.32209349
0.46412423
0.37712622
0.38480604
0.30901724
0.52355623
0.40577355
0.31152371
0.4413279
0.35222572
0.28045186
0.40577844
0.30772129
""
0.35742131
0.47250295
0.33489919
0.42201775
0.38785708
0.40844819
0.39016676
0.3830722
0.3862426
0.3722288
0.40186796
0.42860496
0.3714149
0.41384646
0.38904777
0.43123057
0.432603
0.37003347
0.33988485
""
0.43664944
0.39398268
0.37160978
0.35990348
0.38292935
0.34373346
0.41315216
0.35920066
0.26599663
0.39593649
0.38777456
0.28462726
0.39821753
0.43041909
0.38100651
""
""
""
0.37542188
0.52149063
0.55626774
""
""
""
""
""
""
0.4014419
0.35044688
""
0.53512895
""
0.4603337
0.33205691
0.3712633
0.38332492
""
""
""
""
""
""
0.42474297
""
""
""
0.48202431
0.40504938
0.29926845
""
0.12302896
0.42400414
""
0.42301887
0.35849178
0.45185274
0.19887218
0.48603854
""
0.36760232
""
""
""
0.2313545
""
0.17723551
""
""
""
""
""
""
0.40982535
""
0.3517555
""
0.35232413
0.35623139
0.24367739
0.30066967
0.31795934
0.35284346
0.45527664
0.33573169
0.38269493
0.28033799
0.32685024
0.36500481
0.29331037
0.43569803
0.30007476
0.32441914
0.33672887
0.35065654
0.3922497
0.3670001
0.29832351
0.35490432
0.30372193
0.41915658
0.26171196
""
0.33817089
0.30017939
0.49475694
""
0.27771175
""
""
""
""
0.20126894
0.39199007
0.34637395
0.29155877
0.33279797
0.46537247
0.31985304
0.25428241
0.41542253
""
0.36052519
0.31943452
0.31410795
0.14964297
""
0.30605865
0.35672984
0.24786887
0.3093183
0.35723332
0.41757727
0.33638006
0.4553057
0.37220684
0.36033532
0.38261274
0.34449986
0.3232381
0.33894703
0.32225901
0.25127754
0.32314897
0.33564559
0.37903613
0.32671046
0.37387374
0.5163663
0.40437284
0.1181429
""
0.30688033
0.34103695
0.31601289
0.35550049
""
""
""
""
0.20810685
""
0.44757584
0.45992187
""
""
0.24181166
""
""
""
0.4709518
0.41195545
0.22092494
0.32369834
""
0.37244403
""
0.20421357
0.38693404
""
0.31928933
0.34582227
0.3898648
0.42745474
0.32906461
""
0.3237808
""
0.35762918
0.15398264
0.36457899
0.42173094
""
0.3531222
0.1439909
0.28914618
""
0.37553519
0.40507445
0.30822262
""
""
0.3616662
0.30573297
""
""
0.41901249
0.26681137
""
""
""
0.40226784
0.26189527
0.45203406
""
0.30262235
""
""
0.4134098
0.4151175
0.38994592
""
0.36395586
0.49150699
0.32340464
""
""
0.52359343
""
""
0.30894843
0.31867158
""
0.23394039
""
""
""
""
""
0.18386061
0.43058056
""
0.63378751
0.75827849
0.35034773
""
0.13928437
0.23979841
0.23659971
0.41373819
""
""
0.20729227
""
0.41257325
""
0.27881283
0.43328398
""
0.2969943
0.28614101
0.37374538
0.33346298
-0.0018201749
""
0.22086695
0.53371537
0.75273007
0.31645751
""
0.21318316
""
""
""
""
""
0.32872683
0.30761775
""
""
""
0.17499827
0.29585567
""
0.35017815
""
""
""
""
""
""
0.2569125
0.4671832
-0.012687425
""
""
0.28894347
""
""
""
0.20561165
0.30915341
0.28141153
0.18613173
""
""
0.36991823
""
""
0.40228724
0.25028425
""
""
""
0.60154587
0.35984889
0.38699603
0.36159009
0.36423242
0.37478602
""
0.34662148
""
""
0.3263751
""
0.10515592
0.31558686
0.23651609
""
""
""
0.29163712
""
0.49078625
""
""
""
0.30284345
""
""
0.28956726
""
0.37817612
0.51614279
0.50718755
0.36104143
0.38346449
""
""
""
0.49726197
0.27449542
0.3506172
""
""
0.26703
0.58551753
0.39000109
""
0.4392342
""
0.12706898
0.25071847
""
""
0.075495593
""
0.32384786
""
0.33719441
""
0.33150721
0.31745711
""
""
0.29720098
0.26404175
0.34986296
0.25084525
""
0.2552959
0.58832848
0.12574662
0.43584681
0.2632522
""
0.10967945
""
""
0.10992005
0.2946713
""
""
0.11281109
""
""
""
""
0.40394223
0.32350916
0.26563686
""
0.25808737
0.16711214
0.34347421
""
0.37333471
0.29465544
0.24434589
0.32646036
0.37757385
0.4114359
""
0.30985108
0.4076423
0.25188032
0.36728948
0.33157089
0.26997158
0.30995536
0.27529657
0.3285962
0.30902618
""
""
0.42407182
""
0.66777629
0.38908851
0.31799296
0.17036651
""
0.42553425
0.26444843
0.39666849
0.47448024
""
""
""
""
0.22359264
""
0.32784492
0.33591118
0.1007953
0.27889544
""
""
""
""
0.39278233
0.37552357
""
0.21347772
0.21911642
0.39975858
""
""
""
0.32674679
0.2834073
0.2792764
0.26115319
0.24058926
0.37874064
0.24373972
0.32100853
""
""
0.25612962
0.16663703
-0.10630453
0.18241259
0.31548151
0.24370484
0.52359551
""
0.13670564
0.58098108
""
0.10418399
0.26724175
0.46834889
0.35540971
0.055492543
0.1239235
""
""
0.20847501
0.34139213
0.26045281
0.035283346
0.29041931
0.44849965
0.48693752
0.41398114
0.35778996
0.19412521
0.34789196
0.2023558
""
""
0.31522772
0.45408857
0.34143916
0.2649225
0.2292687
0.58060861
0.34807023
0.289231
0.34883022
0.26580852
0.29286259
0.2752274
""
0.4104543
0.37450027
0.34867966
0.36291072
""
0.31382942
""
0.34174168
0.427542
""
""
""
0.34932879
0.43470216
""
0.29735202
0.38486075
""
0.28279665
0.26950064
""
0.31564784
""
0.23547257
0.23122913
""
""
0.24774705
""
""
0.26413757
""
0.21535745
0.32125619
""
0.42081401
0.39116204
0.24947083
0.16137414
0.3506234
0.23259321
""
""
""
""
""
0.4460606
0.30887148
0.32524881
""
0.19401115
0.265279
""
""
""
""
0.093336374
0.36164385
0.17951493
""
""
0.36968964
""
0.4097344
""
0.41115108
""
""
""
0.34124556
0.10166821
0.26299205
""
""
""
""
""
""
""
""
""
""
""
""
0.2987645
""
""
""
""
""
0.42861271
0.48886022
0.39011377
""
""
""
0.36546293
0.29255047
""
""
""
""
0.36412251
0.28435093
0.39797929
0.38063616
""
""
""
""
0.41524673
""
""
0.32999185
""
""
""
0.36101812
0.36898834
""
""
""
0.27138925
""
0.26820278
0.4336651
0.42332143
""
""
""
0.45369118
0.47727633
""
""
0.2972835
""
""
0.31912801
""
""
0.36433357
""
0.43618587
""
0.53119552
0.41851163
0.27203131
0.40931326
""
""
0.46852118
""
""
0.25595716
""
""
""
0.35711625
0.29753333
""
0.14901163
""
0.30071461
""
""
0.19643873
""
0.26801366
0.22553948
0.39273494
0.35740957
""
""
""
""
""
""
""
""
0.18952136
""
""
0.36348706
0.18430306
""
0.44844398
""
""
""
0.37136155
""
0.32132366
""
""
""
0.2467223
0.58836067
0.43478462
""
""
0.49551412
""
0.29970619
""
""
""
0.21670324
""
""
0.26640278
""
""
""
""
0.29813212
""
""
0.38546726
""
0.38151178
0.3121253
""
""
""
0.35231766
""
0.33428845
0.36414436
0.2598857
""
""
""
""
""
""
0.30563778
""
""
""
""
""
""
0.13605803
""
0.26429963
""
""
0.11873928
""
0.26045123
""
0.27439666
0.26369706
0.52607709
0.17125018
0.40408579
""
""
""
0.31063479
""
""
0.37411115
0.39519766
""
""
""
""
0.28716868
0.18315175
""
""
""
""
0.32713869
""
""
""
0.27770105
""
""
0.23180401
""
""
""
0.2464713
0.2948083
0.44896826
""
0.61969328
""
0.40319791
""
""
""
0.30941114
0.31596002
""
0.086977035
""
0.30874974
0.21798983
""
0.26179722
""
0.35012847
""
0.23092599
""
""
""
""
""
0.32365662
""
0.35953468
""
0.35138974
""
""
0.44820523
""
""
0.42830735
""
""
0.37298465
""
0.29079336
""
""
0.58428347
""
0.25186849
0.24589689
""
0.17458619
0.43598267
""
""
""
""
0.10068535
""
0.20699205
""
""
""
""
0.47266769
0.18861565
""
""
0.33058655
""
""
""
""
0.24840534
""
""
""
0.31823513
""
0.20926578
0.34918189
0.2541979
0.28881216
""
0.50364918
0.519036
""
0.30832905
0.28685313
0.3496511
""
""
""
""
""
0.27691966
0.28103316
""
0.26516843
0.35086006
""
0.67109042
0.32748505
0.48036644
""
0.36867732
0.54266632
0.37930354
0.3707307
""
0.15389605
0.21278243
""
0.36303788
0.40064386
0.2879861
