somecoll_other_pooled_p25_se
0.10722676
0.11865514
""
0.081257127
0.10904592
""
0.06646397
""
""
0.13190381
0.12270056
0.05701863
""
""
0.12379082
""
""
0.11750662
""
""
0.092536628
0.050509982
0.10364185
""
0.053095929
""
0.10334304
0.06770923
0.041231919
""
""
""
0.056147255
0.050254915
""
0.079107694
""
""
""
""
0.1090714
""
""
""
""
""
0.047038693
0.11849672
0.085367218
0.11959135
0.083557338
0.09291102
0.12803246
""
""
0.075650491
""
""
""
0.15387663
""
0.071655616
""
""
""
""
""
""
""
""
""
""
""
0.15014143
""
""
""
""
""
0.059945639
""
""
""
0.16191246
0.055781234
""
0.14124395
0.075762987
0.069359772
0.12188214
""
""
""
0.097166128
""
""
0.15401626
0.099929251
0.037193567
0.084914677
0.069966525
0.030370601
0.05058198
0.085919127
0.067548931
0.038010605
0.085371837
0.05048145
""
0.071826756
0.10817936
0.12008408
0.074975111
""
0.070053227
0.080250137
0.069477908
""
""
""
0.12028779
""
""
0.11259981
""
0.088542886
0.091579266
""
""
""
0.033342324
0.16358303
0.1459956
""
0.12431505
""
0.09196385
0.077092357
""
0.17398374
0.10419736
0.091315396
""
""
""
""
0.11881845
""
""
""
""
0.07369376
0.16023684
""
0.050746229
0.097430423
""
0.10777856
""
""
""
""
0.11615579
0.036659509
""
0.022717746
0.125616
""
0.12943387
0.099424727
0.02662514
0.067618065
0.12895787
0.075514957
0.093585186
""
0.063022308
0.045756131
0.15203159
0.12839694
""
0.15367645
0.050315335
""
0.12232031
0.048747607
""
""
0.072574608
""
""
0.082538225
0.058303997
""
""
0.14899702
0.13511989
0.10275514
0.063498624
""
0.060471341
0.10452927
0.17279382
0.13988335
0.10914093
0.079067223
0.052989002
0.17284332
0.14132041
0.12468971
0.12365957
0.099307723
""
""
0.076893538
0.073025696
0.074058972
0.036165375
0.1364311
0.098605059
""
0.12681414
0.13100709
""
0.041911941
0.11456812
0.12512024
0.10369261
0.038574021
0.0709861
0.080729716
0.10517494
""
0.14338946
""
0.15120755
""
0.11150575
""
""
0.10847668
""
0.13475129
0.080642857
""
0.16044542
0.11768128
0.06268467
""
0.1185685
0.045419466
0.091716833
0.12109086
""
0.11309376
0.16045065
0.18500879
0.06354823
0.14468849
0.086830914
0.12565911
0.079057582
0.060750145
0.057396431
0.064941905
0.01491558
0.063460134
0.024446519
0.027335068
0.080360852
0.078806549
0.1495381
""
0.11999841
""
""
0.067562036
0.10905768
0.14536434
0.11017968
0.040619891
""
""
0.028450077
0.064218812
""
0.082137093
0.037399065
0.1401882
""
""
""
""
0.15708365
""
""
""
""
0.18200026
0.097729839
0.029980069
""
0.096522592
0.12851232
""
""
""
""
0.11762123
""
0.14962199
0.14023295
0.16272046
0.13728498
0.080863021
0.10058995
0.13031587
0.10553074
0.11471397
0.10384582
0.13653886
0.072920784
0.158006
""
""
0.12025505
0.09730573
""
0.13745326
0.090399615
""
0.086021379
0.089404292
0.04531721
""
0.023313291
0.077648513
0.10976933
""
0.040806815
""
""
0.10947119
0.096493773
0.098854236
""
0.11309652
""
""
""
0.14159019
""
""
""
""
0.11828196
""
0.13765608
""
""
0.15473013
""
0.088507816
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1271866
""
""
""
""
""
""
0.089222796
""
""
0.14081399
0.10462208
""
""
""
0.16878884
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069591388
""
""
""
0.090127684
""
""
""
""
""
0.14115007
""
""
""
""
""
""
""
0.12346057
""
0.10090942
""
""
0.057824012
""
""
""
""
""
""
0.042043697
""
""
0.10747886
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.094356164
0.035294514
""
""
""
""
0.14206274
""
""
""
""
""
""
0.15596841
""
""
0.090415038
0.068329275
0.061629537
0.16948286
0.16914901
""
""
0.074480645
0.1386043
0.040506389
0.11874948
""
""
""
0.097851865
""
0.076461941
0.11178426
0.064070404
""
""
0.049693506
0.052741688
0.065040737
0.10509378
0.028272664
0.073581032
""
0.10788181
0.057500839
0.12478352
""
""
""
""
""
""
0.11586094
0.13540865
""
0.1048737
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05606325
""
0.044795938
""
""
""
0.12749584
""
""
""
""
""
""
0.10939413
0.095193319
0.1472317
0.12645058
0.029469274
0.08561907
0.15401284
""
0.16234823
""
""
""
""
""
""
""
""
0.13418564
""
""
0.12515774
""
""
""
""
""
0.099881046
""
0.048050225
0.04031143
0.034725472
0.12805992
0.11275469
0.11563115
0.11236798
0.063184395
0.14527002
""
0.08179561
0.15989479
0.10050851
0.029227162
0.071664505
0.076519817
0.14157109
0.088888131
""
0.044295188
""
""
""
""
""
""
0.1462995
0.14593816
0.13679039
""
""
""
0.093515135
""
""
0.099324621
""
""
""
""
""
""
""
""
0.1194849
""
""
0.15428124
0.14303181
""
""
""
0.099394187
0.13628374
""
""
""
""
0.015247017
0.069902733
0.037864249
""
0.13098419
""
""
""
0.055947043
""
0.02987222
""
0.049805306
0.12142539
""
0.13455021
0.089750737
""
0.1195495
0.034891985
0.10722134
""
0.071484759
0.13446711
""
0.14181204
""
""
""
""
0.066757634
0.038712844
0.14275688
0.10481361
""
""
""
""
""
""
0.093033575
""
""
0.074462734
0.10450547
0.085489348
""
0.08603847
0.044570424
0.052489053
0.038469683
0.054732621
0.02169974
0.026391318
""
""
""
0.067240722
0.054881819
0.018133475
0.030561246
""
""
0.022510165
0.12222668
0.058419544
0.010289868
""
""
0.16515064
""
0.06300623
0.13826489
0.081828997
0.030147523
""
0.043202244
0.13581531
0.098475561
0.082054526
""
""
0.12332723
""
""
""
0.10616698
0.11970744
0.018555444
