working_asian_male_mean_se
0.036325149
0.066153809
""
0.022981161
0.027935708
""
0.016145425
""
""
0.024505174
0.029339725
0.010811569
""
0.025570044
0.018838789
""
""
0.036957737
""
""
0.028459784
0.020127729
0.036444291
0.067305744
0.011341467
""
0.04498557
0.021849167
0.0078962753
0.096348725
0.078503124
0.036834851
0.012079323
0.015229226
0.084057748
0.021278277
""
0.081887141
""
""
0.030949896
""
""
""
""
0.068932265
0.010307949
0.033033628
0.018502593
0.04624531
0.034855977
0.023253905
0.048722751
""
""
0.031315435
""
""
""
0.057168081
0.020118488
0.022088397
""
""
""
0.058886226
""
""
""
""
0.078383155
""
0.06772992
0.030677188
""
""
0.048220079
0.095227383
""
0.013887805
0.068221897
0.05504318
""
0.071789071
0.014245887
0.059891932
0.080805421
0.030112738
0.02328511
0.067053996
0.064493537
""
0.09857966
0.024218937
""
""
0.032061297
0.032595694
0.008978867
0.019206271
0.022069249
0.0076136463
0.011804565
0.024712097
0.019586029
0.0084035639
0.023708176
0.010128588
0.048603691
0.02794018
0.02653488
0.043461323
0.021444654
""
0.01981926
0.022620585
0.01719036
""
""
0.083649479
0.043011468
0.071303032
0.097761765
0.034819834
0.093437903
0.02547697
0.029401189
0.091294453
0.07118535
0.041100625
0.0058959634
0.061305963
0.03073577
0.070509315
0.030238412
0.093620859
0.030839147
0.029862447
0.043466464
0.043588717
0.02859137
0.034425333
""
""
0.061748814
""
0.036825299
0.056855455
0.082758069
0.067941628
""
0.023653597
0.042943574
""
0.015161348
0.022132661
""
0.029916791
""
0.061135858
""
""
0.026172135
0.0069176871
""
0.0033592763
0.046059638
0.076339394
""
0.041984513
0.0056086858
0.018342089
0.060857385
0.0265947
0.062401351
""
0.02582613
0.014526753
0.047849182
0.08566609
""
0.067707717
0.014739017
0.077002019
0.074413516
0.012226407
""
0.034228958
0.024214666
""
""
0.035251725
0.018968504
""
""
0.06502682
0.044069149
0.050406057
0.018171202
0.05623414
0.019993635
0.026099142
0.061858784
0.050414748
0.034007121
0.024510242
0.013014238
0.047093645
0.037054341
0.029930761
0.042830616
0.039685309
""
""
0.020425381
0.02874078
0.035631333
0.0086027775
0.047183797
0.07229922
0.09364067
0.047082085
0.069006532
0.056208801
0.010631642
0.042641915
0.032429159
0.035253942
0.011844018
0.027408449
0.025903087
0.028571274
""
0.039647497
""
0.071368076
""
0.034885816
""
0.073331296
0.043723416
0.041789077
0.05338683
0.028697357
0.057344284
0.042065892
0.032962579
0.014575158
0.053466093
0.024539318
0.0092020929
0.028426372
0.057307579
""
0.042440414
0.048176639
0.092934869
0.013935589
0.061582219
0.017725972
0.056823958
0.015621935
0.013863107
0.013468614
0.013974652
0.0021872413
0.0087949401
0.0028673792
0.0042785923
0.015493463
0.022792583
0.047396407
""
0.040920943
""
0.065504216
0.025029788
0.03213777
""
0.026833581
0.010138693
""
""
0.0046186373
0.013747257
0.064672068
0.019381141
0.0065909554
0.049688831
""
""
""
""
0.10396709
""
""
""
0.040853739
0.04197925
0.035228956
0.0049766041
""
0.057242092
0.022243362
0.05984392
0.077921167
""
0.036346857
0.022817375
""
0.031129073
0.03358436
0.044605091
0.017340573
0.015355047
0.01999037
""
0.016669005
0.021665361
0.025130641
0.038791478
0.015562965
0.042061452
0.063646741
0.09274935
0.039789356
0.023013966
0.051618505
0.043973349
0.029559907
""
0.020484516
0.02360934
0.010284426
0.030794306
0.0030220619
0.020075209
0.048061632
0.091925077
0.010057554
""
""
0.035010181
0.034136146
0.062964313
""
""
""
""
""
0.048499987
0.066883042
0.057268869
""
0.059233766
0.041795142
""
0.065808214
""
0.084812418
0.074382961
""
0.030324647
""
""
""
""
""
""
""
""
""
0.09147466
""
""
""
""
""
""
0.040077668
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040267304
""
""
""
""
""
""
0.046158064
""
""
0.064690068
0.040918335
""
""
""
0.03250337
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10079496
0.050433874
0.069709741
0.033676978
0.071806692
0.063764952
0.044327706
0.050300486
0.013537091
""
""
""
0.050657995
""
""
""
""
0.041723341
0.033877712
""
""
""
""
0.074903138
""
0.048497025
0.031844124
""
0.021915158
""
""
0.016684642
""
""
""
""
""
""
0.015747581
""
""
0.042639088
""
""
""
""
""
""
""
""
""
""
""
""
0.078411244
""
""
0.025925212
0.0072731953
""
""
0.048504062
""
0.1004051
""
""
""
""
""
""
0.046520565
""
""
0.035987455
0.032821305
0.013707776
0.088045292
0.051292989
""
0.056909841
0.045764484
0.061153695
0.010743946
0.036198724
0.078459658
""
""
0.027549278
""
0.032490566
0.048661619
0.041739371
""
0.053027373
0.02443305
0.080987401
0.02651415
0.043089267
0.017127214
""
""
0.053747389
0.019779578
0.053542733
""
""
""
0.065478005
""
""
0.030447194
0.040995724
""
0.02830101
""
""
""
""
""
0.040342439
""
""
0.069419503
""
""
0.09142758
0.032385819
""
""
0.010775286
""
0.012036321
""
""
""
0.032034427
""
""
""
""
""
0.077588908
0.022847507
0.021762196
0.032375492
0.020587176
0.0038442211
0.01929789
0.054990377
0.087289482
0.044105213
""
""
""
""
""
""
""
""
0.034130614
""
""
0.035300232
""
""
""
""
""
0.033440813
0.077212796
0.021228321
0.0079013081
0.0054669399
0.066927642
0.035172243
0.045160234
0.053909872
0.027337095
0.071030863
""
0.087260827
""
""
0.011516974
""
0.058130242
0.061058667
""
""
0.013424873
""
""
""
""
""
0.027708739
0.030681349
0.038710125
0.062723689
""
""
""
0.03523707
""
""
0.049915567
""
""
""
""
""
""
""
""
0.065789044
""
""
""
""
""
""
""
0.067876033
0.036603164
""
""
0.05501879
""
0.00334649
0.016942414
0.0089358175
""
0.039321337
""
""
""
0.01766507
""
0.0073256488
""
0.014473973
0.035925705
""
0.071963273
0.045168694
""
0.060388323
0.012996715
0.047842998
""
0.02303048
0.06459748
""
0.05675884
""
""
""
""
0.033749394
0.010693185
0.035082694
0.0410528
""
""
""
""
""
""
0.045939192
""
""
0.033508357
0.045570944
0.034078948
0.059358299
0.033865023
0.0097231129
0.01146538
0.0067100129
0.014807099
0.0041340324
0.0030511015
0.073806673
""
""
0.012607157
0.014582112
0.0021490869
0.0063648256
""
""
0.0036609482
0.029209612
0.01196343
0.0016056004
0.074686132
0.056950096
0.080508731
0.041587438
0.020300455
""
0.030469503
0.0065432657
0.07615751
0.015075801
0.073132411
0.041686922
0.021614997
""
""
0.061792344
""
""
""
0.030007144
0.066014767
0.0036819847
