kir_pooled_pooled_p25_se
0.0016785369
0.0023571423
0.0042977273
0.0015164978
0.0019488041
0.004208548
0.0012706598
0.0042540319
0.005059822
0.0020411569
0.0019562428
0.0011186005
0.0052122492
0.0032001054
0.0020757581
0.006309866
0.0063451855
0.0022223087
0.0049828347
0.0035668742
0.0014006038
0.0013608427
0.0020836112
0.0025144655
0.0012482778
0.0041413447
0.0024405657
0.0016206191
0.00117118
0.0036499365
0.0031470507
0.0029086603
0.0013872205
0.0017013213
0.0030139764
0.0016494209
0.0030979388
0.00275952
0.0051339404
0.0043520974
0.0014637989
0.0031395508
0.0049859504
0.0079195416
0.0041707419
0.0032927648
0.0010302244
0.0023787566
0.0014520319
0.0026367411
0.0021153695
0.0017610209
0.0020897686
0.0074663819
0.0069211405
0.0015330394
0.0044868286
0.0085767759
0.0077131987
0.0024447988
0.003777375
0.0014946224
0.0054821507
0.0037267564
0.0029510537
0.0035959226
0.005324448
0.004322981
0.0037533331
0.0030971286
0.0031803369
0.002677941
0.0023164605
0.0025627501
0.0033162744
0.005412864
0.0026271676
0.0032254872
0.0047720382
0.001026954
0.0025414065
0.0029970608
0.003565019
0.0030452111
0.0012124918
0.0032759006
0.0030843252
0.0022413216
0.0018654747
0.0021341729
0.0026233147
0.0039210818
0.0037311271
0.0017358025
0.003485136
0.005838789
0.002698903
0.001813114
0.00083966268
0.0014491891
0.0015649309
0.00063531869
0.0010834729
0.0016348301
0.0016298154
0.00092845736
0.0015821835
0.0010879344
0.002802609
0.0018608939
0.0022639455
0.002242598
0.0014706552
0.0038657868
0.0015647147
0.001340567
0.0016014597
0.0055601457
0.00608681
0.004962123
0.0021219312
0.0031020828
0.0037649751
0.0029093893
0.0033873648
0.0019012615
0.001850198
0.0032905319
0.0039860518
0.0039815181
0.00070707785
0.0029448632
0.0028346686
0.0038245246
0.002339479
0.0028962803
0.0016327922
0.0018587399
0.0042853337
0.0033391062
0.0018699511
0.0025030524
0.0055159139
0.0040869312
0.0023374076
0.0043937522
0.0023265777
0.0025713251
0.0032091546
0.0032340817
0.0030919302
0.0012341618
0.0022047458
0.0043394757
0.001417109
0.0015284709
0.0042727324
0.0017506831
0.0039611538
0.0030363619
0.007825437
0.0046494259
0.0030798479
0.00095027685
0.0062614647
0.00076032692
0.0043118806
0.0042796987
0.0055332514
0.0024394083
