kid_natam_male_n
10.0
3.0
6.0
7.0
30.0
10.0
15.0
2.0
132.0
36.0
13.0
23.0
205.0
30.0
1.0
53.0
27.0
9.0
22.0
7.0
19.0
0.0
4.0
11.0
3.0
4.0
2.0
25.0
2.0
6.0
9.0
4.0
18.0
5.0
131.0
4.0
14.0
3.0
6.0
12.0
5.0
2.0
41.0
5.0
5.0
28.0
8.0
31.0
32.0
4.0
14.0
3.0
13.0
4.0
6.0
24.0
2.0
5.0
5.0
4.0
0.0
4.0
29.0
2.0
2.0
8.0
4.0
1.0
3.0
2.0
0.0
4.0
12.0
5.0
1.0
8.0
3.0
9.0
12.0
8.0
3.0
4.0
3.0
7.0
17.0
4.0
13.0
1.0
3.0
2.0
0.0
6.0
0.0
0.0
1.0
6.0
3.0
9.0
4.0
4.0
5.0
0.0
0.0
1.0
1.0
4.0
3.0
35.0
7.0
3.0
12.0
15.0
57.0
5.0
1.0
2.0
7.0
6.0
6.0
14.0
3.0
0.0
19.0
7.0
8.0
16.0
2.0
1.0
15.0
5.0
5.0
3.0
128.0
38.0
4.0
1.0
3.0
58.0
5.0
13.0
11.0
206.0
1.0
5.0
3.0
15.0
9.0
4.0
1.0
10.0
5.0
1.0
333.0
0.0
4.0
10.0
10.0
11.0
8.0
22.0
27.0
190.0
85.0
4.0
34.0
148.0
0.0
3.0
6.0
2.0
6.0
0.0
117.0
44.0
0.0
12.0
10.0
280.0
4.0
4.0
9.0
1.0
34.0
30.0
41.0
25.0
1.0
1.0
12.0
1.0
0.0
4.0
3.0
12.0
22.0
2.0
0.0
141.0
29.0
2.0
182.0
4.0
7.0
4.0
53.0
0.0
49.0
1.0
7.0
0.0
24.0
14.0
12.0
5.0
1.0
20.0
10.0
201.0
5.0
6.0
4.0
42.0
1.0
5.0
18.0
2.0
4.0
5.0
3.0
11.0
5.0
0.0
45.0
1.0
9.0
56.0
2.0
1.0
11.0
46.0
5.0
707.0
31.0
267.0
0.0
2.0
1.0
1.0
4.0
6.0
38.0
7.0
1.0
4.0
2.0
1.0
4.0
8.0
6.0
140.0
6.0
3.0
1.0
0.0
4.0
3.0
6.0
24.0
5.0
3.0
9.0
3.0
3.0
1.0
28.0
3.0
3.0
9.0
19.0
3.0
1.0
8.0
5.0
58.0
5.0
4.0
4.0
0.0
0.0
9.0
7.0
0.0
6.0
28.0
3.0
8.0
6.0
1.0
0.0
1.0
5.0
9.0
1.0
0.0
6.0
3.0
43.0
16.0
2.0
1.0
4.0
1.0
2.0
20.0
2.0
164.0
9.0
2.0
20.0
1.0
10.0
4.0
17.0
12.0
4.0
0.0
2.0
7.0
3.0
7.0
5.0
3.0
9.0
8.0
4.0
26.0
3.0
3.0
4.0
1.0
2.0
20.0
2.0
8.0
1.0
2.0
3.0
1.0
3.0
2.0
1.0
3.0
14.0
5.0
0.0
4.0
0.0
11.0
2.0
14.0
0.0
4.0
8.0
1.0
9.0
11.0
1.0
0.0
3.0
0.0
5.0
3.0
3.0
22.0
3.0
2.0
1.0
9.0
0.0
0.0
16.0
63.0
41.0
9.0
91.0
31.0
6.0
59.0
106.0
82.0
4.0
4.0
1.0
4.0
2.0
13.0
93.0
2.0
2.0
10.0
3.0
20.0
35.0
8.0
5.0
287.0
20.0
77.0
432.0
18.0
12.0
44.0
1.0
5.0
66.0
95.0
43.0
82.0
7.0
129.0
3.0
7.0
291.0
42.0
13.0
3.0
4.0
18.0
13.0
27.0
158.0
113.0
23.0
0.0
1098.0
5.0
26.0
98.0
13.0
13.0
7.0
3.0
4.0
11.0
43.0
206.0
90.0
12.0
30.0
59.0
7.0
9.0
16.0
220.0
9.0
13.0
32.0
16.0
283.0
56.0
16.0
171.0
247.0
24.0
9.0
49.0
33.0
111.0
6.0
40.0
2.0
49.0
81.0
2.0
249.0
288.0
13.0
31.0
9.0
8.0
27.0
22.0
12.0
282.0
182.0
22.0
147.0
43.0
178.0
19.0
93.0
20.0
207.0
0.0
94.0
141.0
256.0
201.0
18.0
61.0
66.0
13.0
43.0
23.0
185.0
40.0
85.0
27.0
110.0
24.0
144.0
60.0
50.0
115.0
982.0
38.0
31.0
16.0
181.0
18.0
49.0
181.0
337.0
21.0
74.0
106.0
17.0
27.0
36.0
11.0
162.0
33.0
27.0
23.0
303.0
92.0
103.0
24.0
346.0
1.0
10.0
33.0
157.0
42.0
125.0
76.0
302.0
296.0
43.0
149.0
30.0
33.0
118.0
52.0
12.0
59.0
62.0
1.0
176.0
43.0
381.0
35.0
10.0
16.0
22.0
8.0
26.0
98.0
13.0
30.0
96.0
129.0
25.0
14.0
106.0
44.0
65.0
113.0
121.0
900.0
42.0
72.0
318.0
440.0
1857.0
19.0
11.0
28.0
8.0
323.0
18.0
622.0
26.0
34.0
145.0
113.0
57.0
8.0
56.0
201.0
4.0
9.0
14.0
4.0
10.0
72.0
3.0
1651.0
5.0
75.0
30.0
305.0
0.0
28.0
27.0
2.0
58.0
3.0
14.0
10.0
13.0
6.0
11.0
6.0
307.0
5.0
4.0
4.0
217.0
13.0
13.0
7.0
3.0
5.0
21.0
33.0
43.0
11.0
115.0
32.0
89.0
10.0
613.0
12.0
126.0
11.0
22.0
10.0
50.0
767.0
112.0
47.0
6.0
45.0
2.0
9.0
5.0
9.0
24.0
10.0
14.0
5.0
89.0
5.0
7.0
8.0
37.0
42.0
2.0
1.0
2.0
6.0
11.0
6.0
4.0
1.0
3.0
6.0
0.0
5.0
0.0
2.0
4.0
3.0
46.0
16.0
2.0
10.0
4.0
4.0
27.0
104.0
38.0
2.0
2.0
0.0
5.0
63.0
0.0
1.0
1.0
37.0
49.0
1.0
4.0
16.0
1.0
206.0
8.0
7.0
5.0
11.0
11.0
6.0
5.0
6.0
1.0
772.0
164.0
0.0
6.0
8.0
32.0
3.0
7.0
6.0
7.0
3.0
24.0
20.0
2.0
2.0
4.0
5.0
3.0
2.0
8.0
5.0
5.0
0.0
3.0
3.0
18.0
4.0
0.0
1.0
0.0
36.0
5.0
6.0
5.0
9.0
1.0
5.0
39.0
14.0
15.0
9.0
12.0
52.0
48.0
27.0
5.0
24.0
28.0
23.0
4.0
17.0
68.0
15.0
1.0
33.0
5.0
88.0
7.0
15.0
7.0
15.0
11.0
16.0
5.0
13.0
19.0
14.0
12.0
21.0
2.0
5.0
194.0
4.0
3.0
28.0
4.0
2.0
3.0
48.0
2.0
342.0
198.0
60.0
51.0
0.0
21.0
11.0
29.0
0.0
21.0
5.0
3.0
119.0
9.0
2.0
6.0
7.0
4.0
14.0
6.0
3.0
3.0
3.0
13.0
4.0
212.0
6.0
54.0
0.0
4.0
5.0
4.0
19.0
25.0
3.0
37.0
23.0
56.0
0.0
2.0
12.0
10.0
10.0
17.0
85.0
7.0
6.0
22.0
214.0
6.0
1.0
1.0
10.0
20.0
1.0
22.0
19.0
0.0
35.0
35.0
34.0
14.0
20.0
7.0
29.0
1.0
18.0
110.0
17.0
1645.0
656.0
9.0
9.0
0.0
550.0
227.0
34.0
5.0
14.0
24.0
1.0
17.0
112.0
87.0
2.0
1641.0
0.0
4.0
578.0
22.0
1.0
1207.0
178.0
0.0
32.0
3.0
2.0
2.0
18.0
368.0
13.0
18.0
0.0
66.0
182.0
6.0
12.0
0.0
29.0
33.0
1315.0
668.0
70.0
7.0
115.0
4.0
4.0
11.0
19.0
8.0
158.0
1.0
2.0
713.0
12.0
3.0
0.0
0.0
0.0
1.0
60.0
3.0
3.0
26.0
18.0
2.0
21.0
2.0
1.0
31.0
11.0
3.0
3.0
7.0
6.0
58.0
49.0
28.0
0.0
3.0
15.0
392.0
4.0
2.0
0.0
1.0
7.0
20.0
0.0
2.0
0.0
0.0
2.0
16.0
5.0
0.0
0.0
5.0
9.0
0.0
2.0
2.0
1.0
1.0
10.0
2.0
5.0
134.0
211.0
22.0
5.0
0.0
0.0
68.0
0.0
7.0
1.0
3.0
1.0
5.0
1.0
2.0
6.0
5.0
17.0
0.0
1.0
42.0
3.0
12.0
74.0
2.0
132.0
6.0
123.0
0.0
1.0
7.0
6.0
0.0
887.0
1.0
7.0
4.0
2.0
0.0
6.0
173.0
960.0
102.0
365.0
11.0
2.0
99.0
28.0
15.0
116.0
126.0
85.0
30.0
8.0
795.0
33.0
152.0
16.0
23.0
37.0
8.0
26.0
122.0
27.0
52.0
19.0
11.0
50.0
116.0
87.0
106.0
16.0
117.0
183.0
52.0
155.0
11.0
61.0
144.0
70.0
42.0
65.0
136.0
17.0
19.0
20.0
89.0
9.0
2912.0
15.0
67.0
1811.0
25.0
35.0
0.0
147.0
70.0
29.0
1.0
0.0
1.0
37.0
68.0
6.0
27.0
11024.0
12.0
636.0
14.0
853.0
21.0
2716.0
8112.0
43.0
454.0
20.0
358.0
245.0
46.0
0.0
275.0
50.0
11.0
770.0
25.0
398.0
32.0
65.0
19.0
25.0
29.0
17.0
13.0
12.0
58.0
856.0
18.0
542.0
10.0
63.0
15.0
0.0
16.0
60.0
787.0
8.0
16.0
35.0
214.0
15.0
220.0
368.0
320.0
55.0
660.0
16.0
107.0
19.0
56.0
13.0
16.0
1267.0
39.0
111.0
74.0
119.0
43.0
51.0
19.0
7.0
15.0
45.0
469.0
33.0
9.0
26.0
33.0
13.0
12.0
19.0
200.0
7.0
4.0
42.0
4.0
0.0
19.0
9.0
3.0
7.0
17.0
95.0
64.0
109.0
24.0
36.0
22.0
5.0
26.0
1.0
36.0
19.0
45.0
5.0
1.0
16.0
243.0
44.0
632.0
9.0
7.0
46.0
10.0
14.0
56.0
10.0
101.0
25.0
62.0
7.0
97.0
20.0
2.0
205.0
299.0
99.0
34.0
20.0
31.0
656.0
1.0
40.0
568.0
60.0
8.0
24.0
9.0
28.0
12.0
12.0
10.0
10.0
239.0
0.0
2.0
79.0
50.0
65.0
12.0
115.0
32.0
11.0
11.0
29.0
0.0
25.0
32.0
4.0
57.0
106.0
7534.0
22.0
44.0
16.0
156.0
541.0
14.0
10.0
14.0
612.0
10.0
1.0
48.0
12.0
199.0
119.0
0.0
8.0
51.0
8.0
17.0
7.0
5.0
0.0
18.0
809.0
0.0
19.0
0.0
2.0
448.0
197.0
4.0
5.0
1.0
94.0
8.0
1.0
2.0
6.0
286.0
21.0
0.0
3.0
0.0
2.0
0.0
4.0
0.0
284.0
79.0
36.0
137.0
377.0
1.0
4.0
14.0
2.0
117.0
3.0
2.0
49.0
2104.0
6.0
2.0
758.0
0.0
38.0
2.0
28.0
6.0
18.0
16.0
238.0
4.0
148.0
27.0
22.0
7.0
24.0
16.0
7.0
12.0
11.0
72.0
11.0
16.0
43.0
29.0
21.0
24.0
8.0
9.0
280.0
13.0
11.0
24.0
20.0
30.0
4.0
324.0
13.0
17.0
8.0
49.0
17.0
149.0
13.0
10.0
2.0
4.0
6.0
8.0
0.0
8.0
14.0
20.0
14.0
28.0
11.0
60.0
11.0
104.0
105.0
7.0
45.0
11.0
24.0
5.0
21.0
25.0
3.0
111.0
9.0
11.0
16.0
1.0
7.0
8.0
10.0
11.0
19.0
39.0
6.0
5.0
31.0
21.0
3.0
62.0
11.0
11.0
110.0
125.0
36.0
29.0
7.0
2.0
4.0
36.0
19.0
20.0
9.0
42.0
0.0
1632.0
17.0
288.0
13.0
76.0
194.0
774.0
1450.0
691.0
673.0
2482.0
455.0
4.0
1410.0
202.0
903.0
65.0
480.0
1138.0
235.0
1545.0
41.0
12.0
251.0
401.0
428.0
28.0
14.0
10.0
6.0
341.0
359.0
84.0
61.0
276.0
675.0
72.0
101.0
378.0
946.0
422.0
206.0
113.0
276.0
865.0
528.0
13.0
232.0
1428.0
283.0
1865.0
139.0
350.0
398.0
3283.0
965.0
1146.0
1021.0
396.0
417.0
1005.0
1018.0
1370.0
350.0
36.0
1621.0
786.0
1380.0
363.0
25.0
36.0
4786.0
1011.0
748.0
65.0
18.0
65.0
28.0
77.0
283.0
48.0
71.0
240.0
28.0
65.0
125.0
238.0
3.0
29.0
49.0
27.0
257.0
582.0
99.0
443.0
35.0
495.0
257.0
192.0
43.0
549.0
29.0
707.0
199.0
4.0
47.0
382.0
18.0
11.0
163.0
312.0
1.0
191.0
24.0
185.0
8.0
13.0
6.0
42.0
11.0
24.0
78.0
18.0
14.0
0.0
14.0
15.0
55.0
8.0
8.0
6.0
15.0
25.0
30.0
43.0
68.0
4.0
44.0
18.0
1.0
16.0
6.0
2.0
3.0
5.0
9.0
6.0
30.0
65.0
7.0
12.0
52.0
33.0
25.0
12.0
18.0
4.0
35.0
79.0
0.0
47.0
10.0
3.0
352.0
12.0
5.0
7.0
1.0
6.0
7.0
3.0
10.0
8.0
21.0
13.0
18.0
10.0
36.0
9.0
96.0
9.0
49.0
68.0
462.0
180.0
3.0
84.0
0.0
51.0
3.0
9.0
35.0
83.0
3.0
67.0
12.0
20.0
19.0
10.0
37.0
14.0
112.0
89.0
13.0
7.0
29.0
8.0
59.0
9.0
5.0
91.0
6.0
21.0
17.0
15.0
3.0
81.0
1.0
11.0
146.0
17.0
18.0
68.0
18.0
77.0
3.0
65.0
34.0
5.0
10.0
272.0
33.0
36.0
438.0
34.0
52.0
190.0
149.0
393.0
25.0
1.0
589.0
7.0
69.0
64.0
558.0
67.0
75.0
102.0
1.0
940.0
10.0
5.0
90.0
0.0
10.0
55.0
14.0
6.0
0.0
0.0
5.0
359.0
11.0
23.0
343.0
3.0
5.0
2.0
12.0
91.0
28.0
304.0
2.0
2.0
56.0
84.0
254.0
3.0
496.0
158.0
""
1384.0
16.0
6.0
641.0
1.0
18.0
33.0
2.0
1823.0
166.0
5.0
9.0
130.0
52.0
411.0
24.0
9.0
6.0
6.0
36.0
23.0
10.0
6.0
11.0
14.0
13.0
3.0
7.0
3.0
11.0
12.0
4.0
14.0
151.0
3.0
7.0
25.0
11.0
7.0
3.0
10.0
8.0
9.0
3.0
11.0
8.0
14.0
85.0
0.0
3.0
4.0
9.0
2.0
9.0
5.0
21.0
0.0
2.0
2.0
12.0
7.0
119.0
2.0
32.0
25.0
3.0
23.0
11.0
15.0
5.0
9.0
13.0
6.0
9.0
26.0
0.0
18.0
78.0
1.0
2.0
4.0
2.0
2.0
0.0
1.0
16.0
20.0
14.0
14.0
54.0
3.0
5.0
26.0
211.0
10.0
11.0
40.0
57.0
25.0
0.0
6.0
3.0
1.0
9.0
13.0
3.0
5.0
2.0
26.0
46.0
9.0
11.0
18.0
10.0
6.0
1.0
17.0
10.0
0.0
19.0
15.0
5.0
7.0
170.0
408.0
5.0
0.0
11.0
47.0
102.0
24.0
6.0
0.0
0.0
15.0
3.0
21.0
10.0
4.0
14.0
34.0
2.0
5.0
26.0
6.0
13.0
14.0
2.0
12.0
3.0
2.0
3.0
259.0
10.0
6.0
31.0
4.0
0.0
49.0
67.0
0.0
0.0
1.0
1.0
0.0
7.0
987.0
5.0
10.0
3.0
242.0
1.0
0.0
3.0
5.0
2.0
13.0
63.0
0.0
63.0
338.0
10.0
5.0
36.0
9.0
2.0
6.0
1.0
105.0
5.0
9.0
0.0
5.0
123.0
0.0
7.0
0.0
2.0
8.0
22.0
186.0
58.0
5.0
30.0
17.0
2.0
7.0
1.0
9.0
17.0
879.0
16.0
2.0
1.0
55.0
2.0
48.0
55.0
4.0
12.0
46.0
18.0
6.0
13.0
2.0
74.0
32.0
1.0
8.0
6.0
10.0
1.0
73.0
3.0
9.0
114.0
7.0
3.0
47.0
7.0
0.0
0.0
11.0
1.0
0.0
2.0
15.0
2.0
82.0
7.0
8.0
1.0
3.0
10.0
2.0
28.0
13.0
10.0
1.0
8.0
0.0
86.0
9.0
3.0
92.0
0.0
3.0
11.0
1.0
2.0
16.0
99.0
26.0
1.0
51.0
8.0
3.0
0.0
18.0
156.0
12.0
10.0
2.0
16.0
21.0
12.0
1.0
101.0
9.0
7.0
54.0
15.0
10.0
85.0
1.0
3.0
95.0
87.0
3.0
7.0
63.0
2.0
1.0
12.0
5.0
3.0
0.0
9.0
26.0
8.0
13.0
5.0
0.0
9.0
34.0
2.0
0.0
8.0
2.0
10.0
2.0
78.0
8.0
4.0
3.0
0.0
1.0
1.0
3.0
765.0
55.0
4.0
4.0
2.0
14.0
54.0
237.0
8.0
8.0
21.0
3.0
7.0
19.0
30.0
33.0
17.0
18.0
3.0
7.0
27.0
9.0
2.0
121.0
9.0
5.0
96.0
15.0
4.0
43.0
17.0
2.0
11.0
1.0
0.0
11.0
65.0
89.0
38.0
1.0
205.0
135.0
12.0
16.0
76.0
160.0
14.0
18.0
34.0
4.0
2.0
0.0
1087.0
1770.0
34.0
86.0
12.0
68.0
433.0
367.0
11.0
265.0
1.0
207.0
11.0
10.0
22.0
45.0
3.0
106.0
13.0
13.0
7.0
14.0
21.0
18.0
8.0
13.0
6.0
11.0
4.0
6.0
43.0
2.0
31.0
11.0
1.0
12.0
0.0
9.0
1.0
2.0
11.0
9.0
22.0
4.0
54.0
4.0
99.0
3.0
1.0
18.0
0.0
1.0
9.0
5.0
254.0
17.0
2.0
6.0
3.0
11.0
3.0
11.0
5.0
0.0
3.0
0.0
6.0
41.0
82.0
12.0
0.0
12.0
14.0
8.0
10.0
21.0
1.0
9.0
29.0
18.0
2.0
1.0
6.0
8.0
4.0
13.0
5.0
25.0
1.0
1.0
2.0
4.0
1.0
9.0
7.0
4.0
7.0
15.0
114.0
4.0
0.0
0.0
13.0
5.0
12.0
2.0
2.0
3.0
6.0
2.0
30.0
49.0
2.0
0.0
9.0
9.0
8.0
6.0
6.0
4.0
27.0
23.0
6.0
3.0
5.0
96.0
8.0
7.0
9.0
0.0
5.0
3.0
0.0
6.0
5.0
78.0
7.0
1.0
0.0
18.0
21.0
10.0
2.0
82.0
85.0
1.0
5.0
1.0
43.0
3.0
39.0
12.0
1.0
2.0
20.0
186.0
5.0
2.0
5.0
8.0
49.0
132.0
82.0
569.0
403.0
4.0
205.0
45.0
227.0
39.0
4.0
129.0
568.0
93.0
104.0
1846.0
590.0
30.0
120.0
117.0
21.0
289.0
821.0
87.0
62.0
1472.0
18.0
309.0
39.0
1254.0
894.0
419.0
455.0
4.0
46.0
847.0
34.0
1763.0
20.0
20.0
5.0
3.0
0.0
19.0
2.0
11.0
4.0
24.0
0.0
6.0
5.0
3.0
7.0
2.0
5.0
10.0
5.0
45.0
3.0
5.0
4.0
5.0
9.0
2.0
3.0
5.0
0.0
6.0
13.0
2.0
3.0
8.0
3.0
3.0
3.0
0.0
1.0
12.0
19.0
2.0
3.0
2.0
3.0
3.0
2.0
0.0
3.0
19.0
0.0
6.0
0.0
24.0
2.0
18.0
332.0
71.0
288.0
830.0
4.0
114.0
17.0
23.0
26.0
21.0
4.0
157.0
41.0
24.0
116.0
9.0
84.0
3.0
45.0
256.0
8.0
10.0
2.0
5.0
9.0
228.0
31.0
67.0
95.0
9.0
61.0
2.0
21.0
34.0
38.0
58.0
21.0
4.0
854.0
915.0
62.0
42.0
42.0
407.0
29.0
2.0
19.0
92.0
30.0
15.0
57.0
5.0
57.0
10.0
17.0
93.0
518.0
450.0
50.0
8.0
8.0
2.0
409.0
29.0
17.0
35.0
99.0
37.0
12.0
82.0
94.0
24.0
15.0
46.0
19.0
17.0
13.0
1435.0
24.0
12.0
10.0
71.0
9.0
87.0
1.0
10.0
0.0
43.0
4.0
42.0
8.0
23.0
8.0
10.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
