two_par_natam_pooled_p25_se
0.075677216
0.080940224
""
0.058979273
0.063525155
""
0.035354935
""
""
0.094897091
0.066074118
0.032972746
""
0.10268175
0.074066214
""
0.032489721
0.074067011
0.11144556
0.050953552
0.043054786
0.0098416051
0.043830134
0.069335863
0.035279986
0.074573956
0.05904115
0.055127803
0.03616089
""
0.12883471
0.091781557
0.046328839
0.053850483
0.045840424
0.050426312
0.086989723
0.12030988
""
""
0.05053933
0.10693081
""
""
""
""
0.032279808
0.019722546
0.05750002
0.055892326
0.047830686
0.056308627
0.097480163
""
""
0.054766271
""
0.06976366
""
0.079665251
0.14431162
0.048969522
""
0.1089148
0.1869427
0.12665376
""
""
""
""
""
""
""
0.16605937
0.10102285
""
0.1327572
0.11164737
""
0.044437509
0.1146379
0.092831194
""
0.11880957
0.041571271
0.1018273
0.10069559
0.06337297
0.033936333
0.044397309
0.093315572
""
0.13957681
0.064310335
""
""
0.10417003
0.06744054
0.029264456
0.049423892
0.050946444
0.026556836
0.038746323
0.060594037
0.050834037
0.035238858
0.059972644
0.039223477
0.10045215
0.064774752
0.0692375
0.079690859
0.058369856
""
0.044262905
0.059916764
0.058949549
""
""
""
0.093396217
""
""
0.088585772
""
0.075414538
0.096728802
""
""
""
0.031581257
0.10902296
0.13153605
""
0.097907275
0.14226562
0.076156169
0.066003591
""
0.15726501
0.062720641
0.06512779
""
""
0.12071436
""
0.06187975
0.026033293
""
0.091613367
0.09710402
0.049231291
0.12935697
""
0.035686415
0.033523701
0.062711664
0.082361743
0.11392146
0.16230628
""
""
0.095983855
0.028182589
""
0.023978701
0.041464902
0.068906821
0.025567921
0.074869052
0.022668337
0.056569636
0.062164824
0.053132247
0.081777006
0.083656833
0.052278575
0.031971563
0.047696989
0.047869578
0.10672875
0.085378662
0.050412387
""
""
0.045880809
""
""
0.093421102
""
""
0.071849018
0.057687972
""
""
0.12924428
0.084086701
0.11821421
0.05173967
""
0.053799525
0.062148862
0.10905831
0.098569185
0.085686654
0.070015304
0.046071775
0.10617556
0.11114602
0.09514685
0.11832871
0.090980247
""
""
0.074656524
0.061698738
0.07934548
0.037556808
0.12082005
0.12140504
""
""
0.071437955
""
0.039315891
0.097923614
0.12631448
0.13931677
0.047991827
0.076149836
0.063933991
0.092999846
""
0.10745675
""
0.10992098
""
0.095252827
""
""
0.10098622
""
0.13368386
0.089718267
""
""
0.13908431
0.035515811
0.10402303
0.10322671
0.025108499
0.087318815
0.045568302
""
0.056956645
0.05681175
""
0.062160578
""
0.092196368
0.12947874
0.087088853
0.07194937
0.064925253
0.074087113
0.015236307
0.083010629
0.030442972
0.027449355
0.080822386
0.051631164
0.095967352
""
0.063255832
0.074966691
0.078507364
0.055964489
0.072741546
0.11680451
0.1071571
0.032976553
""
""
0.029019427
0.051792715
0.14280763
0.077263571
0.034730051
0.1229159
0.046383154
0.061086614
0.12994578
0.060461108
0.03432259
0.057604101
""
0.1740372
0.10927036
0.12710418
0.039885141
0.015687151
0.072444573
0.031069215
0.10105861
""
""
""
0.081693396
0.14209576
""
0.12290045
0.10536235
0.1203201
0.10507594
0.037091937
0.028281098
0.030999076
0.0468552
0.052538469
0.062542066
""
0.055583626
0.14440833
0.15469319
""
0.16231678
0.08859472
0.13071424
0.12002759
0.082655966
""
0.078770578
0.06062381
0.025370438
0.15745871
0.023186842
0.075801164
0.06346225
0.12204176
0.034517273
""
""
0.10953187
0.081803411
0.10459412
0.11104063
0.070977472
0.085646369
0.1113283
0.091293551
0.1531551
0.13964283
0.1180563
""
0.14004619
0.11767635
""
0.10279936
0.12855563
0.11182493
0.090088055
0.15014432
0.025684679
""
0.12388226
""
""
""
""
""
""
""
0.033021152
""
""
""
0.031855442
""
0.024829859
0.052227598
""
""
""
""
""
""
0.039627075
""
0.085906953
""
0.11008873
0.055969033
0.069474205
0.061494764
""
0.031665776
0.068498544
""
0.03541033
0.04294217
0.062993288
0.055222955
0.020872535
0.11827358
""
0.043076664
0.039946377
""
0.11421122
""
0.087927051
0.1223125
""
""
""
0.059604891
0.067903794
0.076787435
0.11317475
0.050233535
0.046662629
""
0.044813521
""
0.087902516
0.097599931
""
0.10559008
""
""
""
""
0.055887673
""
""
""
0.018918045
0.040884994
0.094553411
""
0.032796904
0.05190327
0.074660957
""
0.025055988
0.095292121
0.11591433
""
""
0.10715251
0.035383556
0.04229366
0.042635772
0.12683371
""
0.035318658
""
""
""
0.1159304
""
""
0.0373763
""
""
0.055038642
""
""
""
""
""
""
""
""
""
""
""
""
0.12001769
""
0.13871989
0.045525581
0.019458387
""
""
0.14319912
0.17786148
0.10368261
""
""
""
""
""
""
0.13487244
0.055627536
""
0.073327392
0.033325903
0.03312679
0.12123567
0.06460759
0.097027764
0.13078484
0.023483489
0.099249303
0.026475053
0.083923347
0.082154125
""
""
0.082425565
0.11259373
0.034310054
0.070011355
0.023041202
0.085682645
0.058416136
0.013773367
0.011755275
0.018235454
0.034039389
0.0082035726
0.023404108
0.093986131
0.037350167
0.035851922
0.03526853
""
0.088388719
""
0.069614336
""
0.11122496
0.07282418
0.087316848
""
0.060445901
0.1026498
""
""
""
0.1216194
0.10956717
""
""
0.14054789
0.16430034
""
""
0.13679148
""
""
0.047111418
""
0.033742923
""
0.16910106
""
0.062924452
""
""
""
""
""
""
0.06568069
0.057236578
0.10401751
0.073683202
0.023524238
0.046957545
0.085328236
0.13614649
0.11265714
""
""
""
0.13562052
""
0.14481941
""
""
0.068153277
""
""
0.063559875
0.13828287
""
""
0.10952283
0.098768592
0.091582671
0.11203521
0.058110997
0.027082121
0.019918403
0.056088988
0.051613886
0.068407781
0.063243732
0.023210827
0.063775517
0.12905221
0.022445757
0.041307528
0.024231827
0.0095581552
0.020699238
0.028481387
0.072166026
0.023080857
0.085624725
0.01799351
0.0988819
""
0.036364377
0.034822743
0.040307745
0.084717922
0.046795823
0.064558707
0.048758969
0.016363773
0.063542947
0.12917225
0.026488636
0.028183641
0.028789302
0.033989187
""
""
""
0.034827389
0.031425562
""
""
0.051267367
0.029427767
""
""
0.068639472
0.056183103
0.070953302
""
0.099055275
0.030220212
0.040349603
0.094187431
""
0.068211704
""
0.056383636
""
""
0.10883338
0.028098196
""
""
0.10585918
0.011249368
0.047469281
0.0086371787
0.032987963
0.014256787
0.064703681
""
0.0092898253
0.014432219
0.033095706
0.008041678
0.13067104
0.077786818
0.079894148
0.040452655
0.098039165
""
0.04252661
0.10553282
0.1185489
0.095194869
""
0.047957696
0.021607623
0.073635362
0.032270115
""
""
""
0.052305534
""
0.10131772
0.035110462
""
0.12700053
0.038471818
0.032948121
0.041172091
0.056051351
0.04273567
0.035772912
0.033098292
0.021138934
0.032273993
0.018827919
0.026431959
0.042294439
0.08414264
""
0.023732722
0.027143497
0.021049976
0.021304799
0.10175492
0.044470474
0.024109589
0.038381819
0.046180245
0.011578921
0.052260108
0.1287365
0.081731193
0.072933875
0.026197644
0.038895186
0.036321167
0.021473428
0.071197815
0.023249306
0.060528155
0.023161825
0.036982354
0.11010273
""
0.041733265
""
""
""
0.032524101
0.042621884
0.012120363
