kfr_black_pooled_p50
0.38005674
0.39268932
0.38427928
0.36285162
0.36810717
0.3900381
0.37486604
0.35271835
0.38300833
0.37348959
0.35708818
0.37049437
0.40887126
0.40184176
0.35559729
0.43607104
0.49500898
0.36161858
0.34455878
0.37538186
0.37882265
0.37487638
0.36475646
0.37320614
0.38323331
0.38794091
0.38026085
0.38411012
0.39850649
0.37706783
0.40354666
0.38695902
0.3894302
0.40991673
0.38558674
0.37642494
0.38357475
0.38886765
0.39288411
0.35219637
0.38345125
0.42299181
0.37861186
0.43893111
0.3846252
0.37643126
0.39600196
0.38019109
0.39754623
0.39162922
0.40797877
0.41880423
0.36146569
0.36695436
0.36465821
0.38221234
0.40681973
0.40155035
0.34743369
0.38686571
0.38237497
0.377408
0.35404196
0.36629781
0.45922694
0.39669815
""
0.39110094
0.39510086
0.3562631
0.36469349
0.36847332
0.35267609
0.37426594
0.35858583
0.40019989
0.37663278
0.33195305
0.38444063
0.35531998
0.35758904
0.38565266
0.41376403
0.36816755
0.38197464
0.38751855
0.37143591
0.38183564
0.37427348
0.36657447
0.3917256
0.37851456
0.39689693
0.3725825
0.36730698
""
0.37551194
0.37116772
0.36733684
0.35659772
0.36168355
0.38714117
0.36904848
0.38725439
0.37814498
0.37287655
0.36293581
0.36626336
0.36221156
0.36650476
0.36761734
0.39682811
0.38435191
0.35933894
0.3937476
0.38132954
0.37649325
0.37372708
0.36404517
0.35495099
0.36568365
0.36386639
0.36392021
0.39097291
0.36538482
0.3653383
0.37352833
0.37089911
0.35213363
0.36762375
0.36885816
0.35556117
0.37108114
0.3557443
0.37679473
0.38610515
0.35953021
0.37347323
0.34723902
0.38776502
0.37115929
0.37538955
0.3680917
0.35263696
0.35781294
0.37159625
0.38122615
0.38205653
0.36822423
0.362876
0.40303406
0.38151687
0.37378949
0.38937384
0.37834111
0.37317446
0.38054484
0.37854341
0.38914159
0.37035605
0.37665781
0.37921485
0.41792497
0.39237711
0.42134264
0.4317528
0.463763
0.4525784
0.38091564
0.36942616
0.35537121
0.37653413
0.39617875
0.34469876
0.43236405
0.39923909
0.36215237
0.35361102
0.46982574
0.3217496
0.38249826
0.33466402
0.3630113
0.33896121
0.36941636
0.36887556
0.38855267
0.42145208
0.3724741
0.46408743
0.36481273
0.41526085
0.37400204
0.46472472
0.37662342
0.39842984
0.37839419
0.35863906
0.35190392
0.37786344
0.37405029
0.36237234
0.40745342
0.35911223
0.35450381
0.35657215
0.36773774
0.40834856
0.39735046
0.39151657
0.40142319
0.39208326
0.51016647
0.40779978
0.37310737
0.37815535
0.34570265
0.35660613
0.43460461
0.38643137
0.35604364
0.39743003
0.38122931
0.41515788
0.37712982
0.35528967
0.42297062
0.40427363
0.38651276
0.36071044
0.36381626
0.39352283
0.50695652
0.42606181
""
0.38343865
0.44709268
0.3724665
""
0.36026964
0.38395137
0.41556934
0.39310637
0.39105576
0.41553766
0.42588866
0.39970231
0.37260637
0.41253263
0.39441901
0.36988786
0.39959908
0.44185719
""
0.39872068
0.49994498
0.40863687
0.41570407
0.45295364
0.39498749
0.41093239
0.41217482
0.39864752
0.37994376
0.3939319
0.41971064
0.40875438
0.40691707
0.38781792
0.38328147
0.39702478
0.40297931
0.39716521
0.44606701
""
0.45225117
0.42240551
0.44549015
0.32323533
0.51933426
0.42780453
0.31724599
""
0.44573647
0.44168699
0.42091694
0.41113949
0.40748405
0.41853988
""
0.44783127
""
0.41274276
0.42447937
""
0.45652544
""
0.46185154
0.46254218
0.43803924
0.41478384
0.40130687
0.48586833
0.40947804
0.35419005
0.49643129
0.41977432
0.39183468
0.37638944
""
0.44440717
0.40158495
0.44307283
0.45668954
0.39756995
0.41159785
0.29857534
0.47440577
0.50913435
0.38028419
0.45958599
0.39159176
0.40099776
0.42240068
0.44479915
0.38482261
0.37201938
0.36673352
0.44915423
0.36699679
0.34595019
0.37074494
0.35315943
0.36432615
0.36660326
0.36494106
0.34481344
0.39935091
0.42149967
0.36620417
0.36181867
0.37195337
0.36157247
0.3651168
0.38895532
""
0.52903497
0.40694287
0.44335106
0.33750871
0.37621251
0.38090566
0.41456011
0.37923881
0.36540872
0.37707216
0.3722972
0.34983289
0.41101009
0.35866725
0.3861382
""
0.44566977
""
""
0.31773728
0.41939276
0.31270254
""
""
""
0.40034285
0.56724834
""
""
""
""
""
""
0.44695321
""
""
""
""
""
""
""
""
""
""
